[00:00:00.000] DET
[02:47:53.439] ねどうしてバーのじさんは残ったんだい
[02:47:56.800] 幸い鎧は祖父の命まで奪わなかったんだ
[02:48:00.000] しかし体に残っていた邪悪な心がこの鎧に
[02:48:03.520] 吸い取られ体力と人より長い呪文を除けば
[02:48:07.040] 全くの普通の人間になってしまったんだ
[02:48:09.000] もしかして壁の張り紙はああ多分じさが
[02:48:11.479] 残したんだろう婦は数十年後にこの町の女
[02:48:14.439] と結婚し父を産んだ父はこの町を出て人間
[02:48:17.880] の女と結婚し俺をんだというかさという
[02:48:20.840] ことならバーには1/4えドラゴンナイト
[02:48:24.080] の血がたっているのかそう俺はそのことを
[02:48:26.399] 認めたくなかった人間の守でいたかったん
[02:48:28.319] だそうかだけどなたえバーンに豚の血が
[02:48:31.600] 流れていようが竜の地が流れていようが
[02:48:33.359] マウンテンゴリラの地が流れていようが
[02:48:35.200] おい俺には関係ないさバーンはバーンだ
[02:48:38.319] そうかそう言ってもらえると
[02:48:40.680] ううう泣くなみともないソフィアさん
[02:48:43.720] こんな俺ですが俺はソフィアさんのこと
[02:48:45.680] がわのってしまえは本当なんですかああ
[02:48:50.520] 嫌いですかこの男本当に本当作り話じゃ
[02:48:54.279] ありませんよ不思議ねあなたのデ様はどう
[02:48:57.200] してこの鎧を隠しておいたのかしらこの町
[02:48:59.520] に堂々と置いておけば魔女は怖かって
[02:49:01.279] 寄りつかなかったでしょうですそれがこの
[02:49:04.359] 金属の厄介なところでねだけどお前も図書
[02:49:06.720] 館でこの金属のことを読んだだろうああ
[02:49:08.680] 覚えてるよただしこの金属は意志を持っ
[02:49:11.439] てると言われており取扱には十分注意され
[02:49:13.680] たしまたちょもうなんでここに来てこんな
[02:49:16.720] 文字読まなきゃいけねえんだよエッチ見せ
[02:49:20.239] かこの金属で作られた鎧はどんな邪悪な
[02:49:23.319] 魔法も返し剣は邪悪な心の持ち主の核を
[02:49:26.200] 破壊するか例の欠点がある弱点を邪悪な力
[02:49:29.800] を決するパワーを得るためにはこの先は
[02:49:33.120] 焼き切れで読めなかったその時はもう長い
[02:49:36.840] んだ
[02:49:38.319] よ
[02:49:40.040] その
[02:49:41.560] なんかはいどうしてそれをおいソフィア
[02:49:44.920] 顔側なんだかお待ってソフィアお煩悩
[02:49:49.640] まみれレシンお前
[02:49:53.600] [音楽]
[02:49:55.680] あら
[02:49:58.479] えそうかうししむまじかしむまじかしか
[02:50:06.279] ぶさこれでやっと目的が果たせそうねこれ
[02:50:10.560] なかなかやられたソファーにゃ心配しなく
[02:50:13.720] ていいよ私はお前ずっと待っていた
[02:50:17.479] ソファーにゃになっちまった
[02:50:22.479] ソフィアぶさ
[02:50:25.200] 解散ぶさコビ抜けるわまだ気がつかないの
[02:50:28.479] かい私だよ気づいてるはよやっちゃっ
[02:50:36.880] てメサ
[02:50:40.300] [拍手]
[02:50:42.760] にャ首を
[02:50:47.640] かれなぜだそう
[02:50:51.399] さ私はこの時を待っていたんだ
[02:50:55.359] よ私は魔女の一族の運命をかけてやってき
[02:50:59.439] た一族の女王
[02:51:03.080] サーニャこの時のどこかにある伝説の鎧と
[02:51:07.160] つるみここから戻るそあのいしいドラゴン
[02:51:10.840] ナイトと人間の間にできそうだわそうだ
[02:51:14.120] あのリミと使えないんだだる
[02:51:18.840] そあのいしいドラゴン
[02:51:20.680] ナイトラゴンナイト
[02:51:23.800] 人の優しい心を持つ
[02:51:30.439] 人間それにしても苦労した
[02:51:33.800] よ最初はこの町の人間に
[02:51:37.600] 優しくドラゴンナイトの血を引く人間の
[02:51:40.520] ことを聞き出そうと
[02:51:42.960] しかなかえ
[02:51:46.850] [音楽]
[02:51:48.920] にはその人間はいないということだけだ
[02:51:52.359] そこで私は考えたこの町の不幸な噂が
[02:51:56.920] 広まればきっとドラゴンナイトの血を引く
[02:52:00.040] 人間もこの町に戻って
[02:52:02.439] くるそしてそいつがいればきっと鎧と剣の
[02:52:07.680] あかもたぐり寄せられるだろうと嘘だ
[02:52:11.600] ソフィアそうかバンはソフィアが好きだ
[02:52:13.960] からなそしてせめての顔でやってほしいの
[02:52:20.479] こんな顔な私はどちらかがその人間だと
[02:52:22.960] いうことを確信したんだ私はこの町の
[02:52:27.160] [音楽]
[02:52:36.200] 魔
[02:52:39.920] にっそう呪いをかけモンター娘
[02:52:48.800] けどあれ塔の中にバラバラに隠した書物の
[02:52:52.080] 切れ端などどうでもいいことだったの通り
[02:52:55.040] でクオリティが低かったみんなのだから
[02:52:57.920] こそ私お前たちに協力し心を許させこの時
[02:53:02.279] が来るまでじっと待っていたなるほど
[02:53:05.399] なももあのドブネズミが私の目的を言おう
[02:53:10.439] とした時はさすがに焦ったあはいネズミね
[02:53:18.880] あのネズミを殺したのはお前だったのかあ
[02:53:21.880] そっかこん時だって横にいたもん
[02:53:24.720] な
[02:53:27.239] ビブレあんなドブネズミの命など私が目を
[02:53:31.800] 向けただけでお仏だよ黒すぎるしかし鎧と
[02:53:36.760] 剣がこんな女神に守られていたとは
[02:53:40.479] ね私の魔力でも分からなかったわけだ
[02:53:44.359] よケイトケイトはどこに隠した
[02:53:50.280] [笑い]
[02:53:53.279] ケトは私と一緒にいる
[02:53:57.439] さそうでなければこんな女神に囲まれた
[02:54:01.359] ところに私がいられるわけがなかろう
[02:54:04.040] なるほどね体彼女の体を借りて一緒に行動
[02:54:07.640] していたんだなあそういうことではあの原
[02:54:12.120] はあれは私の魔力で幻を見させたの
[02:54:16.800] さこがるをもっと早めるために
[02:54:20.359] ね
[02:54:22.160] さあこれでおしまいだよさま許せねえ絶対
[02:54:28.200] に許せねえ人の順序を踏みにぎりやがって
[02:54:33.080] いつまでこのネズミのシーンちゃおけね
[02:54:36.120] いつまでこのネズミのシーンで言話してん
[02:54:38.640] だもういいだろネズミはバカだね笑笑もう
[02:54:43.279] もうネズミはいい
[02:54:46.479] だろおあ切ろ笑笑メサ結構えぐいよねメサ
[02:54:54.080] 結構やる
[02:54:55.760] ねちゃんと悪い人だねあこれで第1の恐怖
[02:55:00.120] である子孫は滅んだなんかもうさずっと
[02:55:03.359] 同じような女の子見てきたからかななんか
[02:55:05.680] こいつもなんか女の子に見えてきたわ
[02:55:07.920] なんかうとさせなんかずっとこういう髪型
[02:55:10.920] の女ばっか見てきたからなんかこれなんか
[02:55:13.960] エロく見えてこないちょっとなんか可愛い
[02:55:16.000] よねなんか
[02:55:17.319] ねあとはお前を操ってこの鎧と剣を破壊
[02:55:22.000] するだけだてことはこの
[02:55:24.290] [笑い]
[02:55:28.399] 宿屋に宿屋に来るかええこれえ死んだの
[02:55:33.800] えだじゃ最後だ筋肉
[02:55:40.520] がもういる
[02:55:43.720] な伝説の鎧よ
[02:55:48.479] たちに意があるならば力を力をてる生き
[02:55:52.920] てるしっかりするんだバンもう喋る
[02:55:57.560] な鎧
[02:56:00.000] よ伝説の鎧
[02:56:02.720] よお前に意思があるのなら
[02:56:06.479] ばここれ
[02:56:09.160] はどうした
[02:56:12.160] ことご主義だなどうして俺のとかなさそう
[02:56:19.439] このままムービーで終わりそう何鎧と剣が
[02:56:22.920] 俺に向かって飛んでくる
[02:56:25.600] 危な左のやつ谷間に見え
[02:56:28.720] たあこれで戦うんか
[02:56:32.319] な
[02:56:36.160] あ乳首でかあのの乳首がでかくねえかまさ
[02:56:42.720] 首
[02:56:44.720] 笑笑ゼウスの子笑笑鎧が飛んでくるは
[02:56:49.640] 珍しいあメサにャが現れた
[02:56:52.840] おド乳首
[02:56:55.359] やいちょっと強く
[02:56:59.240] [音楽]
[02:57:02.239] ねめたそ
[02:57:05.040] よえ待ってこれ
[02:57:07.600] [音楽]
[02:57:10.279] さこれ勝てなかったら
[02:57:16.630] [笑い]
[02:57:21.160] 笑
[02:57:22.560] 弱笑笑弱笑なり勝った笑笑よわじゃあし
[02:57:31.399] 笑笑までま伝説の伝説の金属だからなこれ
[02:57:36.640] が
[02:57:37.279] な最速のラスボス戦どうなるな耳はピピし
[02:57:42.439] てんだぜそんなことりにメサにャはメサ
[02:57:44.640] にャは消えたよ永遠にな変身プライ剣と鎧
[02:57:48.720] を俺にも分からんが勝手に俺に向かって
[02:57:51.319] 飛んできたんだどうしてあのけの剣と鎧は
[02:57:54.600] 人間には扱えないはずバンあんまりさ喋ん
[02:57:57.319] ない方がいいきゃ私たらおケティ懐かしい
[02:58:01.840] パターンだなおいケト話は後だ人を呼んで
[02:58:05.000] くれ手遅れにならないうち
[02:58:07.080] にたるは最後のダンジョンからバンを出し
[02:58:10.040] あの早波の人間あるならば
[02:58:12.840] 早わずか2数
[02:58:15.120] 日早い早い結しては彼が最も意味嫌わ
[02:58:18.920] ドラゴ
[02:58:20.479] 早い読めねえよふうこんなことになる
[02:58:24.200] なんてゆにも思ってなかったなソフィアが
[02:58:26.399] メサにだったなんてなんでも今でも信じ
[02:58:28.560] らんないぜバは大丈夫かな体の傷が心配だ
[02:58:32.399] が心の傷の方かやつは図体はえ熊波だが
[02:58:36.720] ハートの方が伸びテトだからなしかし
[02:58:38.920] とにかくこれでこの街にの幸せが訪れる
[02:58:41.040] だろうそして俺の役目もこれでまでだ
[02:58:43.279] フェニックスの町この町のこともまた俺は
[02:58:46.120] 一生忘れないだろう
[02:58:49.319] え終わ
[02:58:55.000] 終わり
[02:58:58.040] ちろ
[02:59:00.000] かんあケト
[02:59:03.560] たるなんと俺を言っていいことやなたる
[02:59:08.840] さん
[02:59:09.760] ありがとうこの街はきっと素晴らしい町に
[02:59:14.600] なることじゃ
[02:59:16.520] あてはかけるとバーンのおかげ
[02:59:21.359] じゃバンか彼は隣村で治療をしておるなん
[02:59:27.680] で隣村なんだよここで治療してやれよ
[02:59:30.239] ピエトロも元気になっだピエトロってケト
[02:59:33.600] も戻ってきたこケイトのあれかガか本当に
[02:59:36.680] ありがとうたるさケイトとまだしてないぞ
[02:59:39.439] ねケイトとまだしてないよねじゃたをこの
[02:59:44.800] 町の名誉町人にしようと思のじゃ今夜かな
[02:59:50.040] 今夜かもちろんバンも一緒じゃよどうじゃ
[02:59:56.239] この町でずっと暮らさる
[02:59:59.439] か町のみんなもお前にまままみんなる会い
[03:00:04.960] には行くけど
[03:00:06.920] ね会いに行ってみますか一体俺はこれから
[03:00:11.040] どうすればいいんだうん確かにそれそう
[03:00:13.279] つって笑っ
[03:00:14.439] たちょっと墓場ああちょ墓場の女の子見に
[03:00:17.640] 行こう
[03:00:21.560] たけるさん聞いたメサにャを倒したんで
[03:00:24.399] すってすごいわこの街の遠クララ可愛いん
[03:00:28.520] よねでもなんだか元気がないわねどうした
[03:00:31.040] のそそうか気が抜けちゃったんだ分かるわ
[03:00:32.720] なんとなくまそんなとこかなねこの街には
[03:00:38.200] ずっといるんでしょたけるさんがこのに
[03:00:41.080] 住んでくれたら中村もいるクララでもいい
[03:00:46.239] よ笑笑
[03:00:48.680] 一体俺はこれからどうすればいいんだバン
[03:00:51.800] 中村もいますあんたでもいいよあんた輝い
[03:00:56.520] てた
[03:00:58.239] よバニーに会って
[03:01:01.040] こよああいいですね
[03:01:04.319] たるは1人か宿行くよ宿屋最後久し
[03:01:11.620] [音楽]
[03:01:14.160] ぶりぶりびっくりしたよあの女がった
[03:01:17.040] なんてがその話で持ち切りよ
[03:01:19.760] ねはけるにはなんて言っていいの
[03:01:23.080] か言葉じゃ感謝しきれない気持ちだよ男
[03:01:27.520] ってたましいのよね私も考え方を変えよう
[03:01:30.760] かしら何考え方ってどうだいバニーと一緒
[03:01:35.399] になってこの酒場をやるっていうのはうん
[03:01:38.600] もそれもちょっといいなバニーバニー
[03:01:41.399] エロいからな
[03:01:43.120] こいつバニーはいい子だ
[03:01:46.239] ぜこの子は男を幸せにする子だああ
[03:01:50.840] なるほどなるさん私と結婚しよっ
[03:01:55.040] かえバニーバニーいっすねおおい
[03:02:00.920] たるどこに行くんだよ鼻じゃまだ終わって
[03:02:05.160] ない
[03:02:06.239] ぜ可愛い照れてるの
[03:02:10.040] よバニーいい
[03:02:12.640] ね一体俺はこれからどうすればいいんだも
[03:02:15.880] がええのよねえ
[03:02:20.319] バニーバニーかも
[03:02:25.720] なやったなたるたるさんとうとメサを倒し
[03:02:31.520] たのねすごいわたけるさんえしかしあの
[03:02:37.560] 綺麗な女の人がメサーニャだったなんて
[03:02:41.239] びっくりしちゃったでもこれでこの街も
[03:02:44.680] 幸せな街になるわける
[03:02:48.080] この街にずっといとくれ
[03:02:50.239] よみんなからそうやって言われてるんだね
[03:02:53.040] てそうよ出ていったら許さないだいや多分
[03:02:56.479] 出てくことになるんだよな多分な俺の店を
[03:02:58.960] 継いでこの町で平和に暮らすなあ幸せだろ
[03:03:03.479] みんなにすげえ気に入られてんなちょっと
[03:03:05.279] 待ってこの店を継ぐってことはもしかし
[03:03:08.560] て私よ私がそのたるさんのお前らも可愛い
[03:03:13.359] だめ私よ私おおいたるもう行っちゃうのか
[03:03:19.239] うんなるほど
[03:03:20.840] な一体俺はこれからどうすればいいん
[03:03:25.239] ださの主人公もたけるなんだねそうワン
[03:03:28.520] ツース全部全部
[03:03:30.680] たけるたけるよく来てくれたなわいたける
[03:03:36.239] さんだえたけるさんどこどこにいるの好き
[03:03:41.600] じゃんみんな俺のこといや見事だったぜ男
[03:03:44.520] の中の男だなら好き当然よ
[03:03:48.279] だってたるさんなんだもんすごいわよね
[03:03:51.720] あのメサを1人で倒すなんてえ1人じゃ
[03:03:55.040] ないですってでもすごいわメサにャもい
[03:03:59.040] なくなって何も恐れることはなくなった
[03:04:01.359] わけだしこの町には若い男が少ないそうよ
[03:04:06.239] 少ないのよそこでんだあおいどこ行くんだ
[03:04:12.720] ちょっとお父さんが変なこと言うから
[03:04:16.720] よみんなここに残ってほしいんだな実は
[03:04:27.479] これあたるさんだたるさんならいつでも大
[03:04:31.800] 歓迎よただ今度は1人で来てねあのゲーム
[03:04:36.239] の都合なのは分かるんだけどさこれ死体
[03:04:39.560] いつまでも置いとくのやめようよのかよ
[03:04:42.279] 笑笑まだ死ん
[03:04:45.120] どるさすがに腐るだろ
[03:04:50.560] 死体なの一体これからどうすればいあれ
[03:04:53.760] 死んでる
[03:04:56.239] よるど行くかじゃ逆に素晴らしい
[03:05:02.120] 笑これはこれはた様ではありませんかた
[03:05:07.640] さんでってあ本だも可いよね
[03:05:11.960] いやはあなたのを信じていました
[03:05:17.960] に宿を提供できたこと私は誇りに思ってい
[03:05:21.840] ますそうだねそこでこの宿屋の名前をた
[03:05:27.880] イン
[03:05:29.439] といかがでしょうラブしてやってがいいよ
[03:05:34.200] ラブホとしてやった方がいいよえこれあれ
[03:05:36.239] じゃないのあの雨上がりしてるホトでしょ
[03:05:42.120] これ私ねいかはっきり言い
[03:05:46.640] なさいだって恥ずかしいわ何他の子に先に
[03:05:51.160] 言われたらどうするんだなんだそれこんな
[03:05:53.520] ことは早いもだおまいったなあのね私
[03:05:59.760] たけるさんとね何やっぱり言え
[03:06:02.840] ないなんだよねえたるさんはどんな女の人
[03:06:07.640] が好きなのリカちゃん可愛いなこいついい
[03:06:09.760] かはっきり言いなさいってこれ仲間
[03:06:13.640] システムいらなかったねえたるさんは
[03:06:16.479] どんな女のいいかお前のことが好きだった
[03:06:20.520] 私よりも娘と話してやってくださいいや
[03:06:23.800] ちょっとコボルトのもうもう1回コボルト
[03:06:26.960] のさもう1回コボルトの格好してきて
[03:06:31.239] 欲しいですね
[03:06:32.560] あおいあるんかいあるんかいいやあるんか
[03:06:38.600] いえたけるさんくくるケイトままさか君
[03:06:45.359] までも長老に言われてあるんだおじい様に
[03:06:49.040] 何のこと
[03:06:51.080] あこれは来るぞお前らあなたにだけどうし
[03:06:55.880] ても打ち明けたいことがあパンツ下ろして
[03:06:57.720] いいぜお前ら俺に打ち明けたいいや参った
[03:07:02.439] なこれはメサなんで俺ってこう持てちゃう
[03:07:05.279] んだろうメサーニャのことなんですもうし
[03:07:08.359] てためメサにャこんなこと誰に言っても
[03:07:13.080] 信じてもらえないと思いますがサニャ
[03:07:16.399] はさんさんのことが好きだったんですなん
[03:07:21.160] だってことによるとサーニャ自身も気が
[03:07:25.200] ついていなかったのかもしれませんがメサ
[03:07:28.600] と化していた私には彼女のそんな思いが
[03:07:31.880] 痛いほど伝わってきてバカなメサは非常な
[03:07:36.560] 魔女の一族だ私と同化する前までは確かに
[03:07:40.720] その通りだったと思いますだっのである
[03:07:44.040] 私心と体を1つにし
[03:07:47.760] めのるバンさんの強さに触れていくうち
[03:07:51.760] にャ自身でも理解できない感情が彼女の中
[03:07:55.439] に芽ばえてしまったん
[03:07:57.319] です彼女があなたたちとの決着を急いでい
[03:08:00.560] たのも本当は自分の気持ちをどうしようも
[03:08:04.160] なくなってしまった焦りからだったんです
[03:08:07.319] まさかそして伝説の剣がメサを貫いた時
[03:08:13.000] 彼女の邪悪な肉体と魂は消滅しただでも
[03:08:17.920] 全てが消え去ったわけじゃないのあなたへ
[03:08:20.880] の思いが伝説の剣に砕かれなかったメサネ
[03:08:24.600] の純粋な心がソフィアの体
[03:08:29.359] つまり私の体の中に残った
[03:08:32.960] のなんてこったバンは最も嫌っていた
[03:08:37.760] ドラゴンナイトの地に命を救われメサは
[03:08:41.319] 最も嫌っていた愛する心に自ら滅んでいっ
[03:08:45.080] たのかだからお願いがあるの番まとな話し
[03:08:48.840] てやがる彼女の願いを叶えてあげて私の中
[03:08:52.720] に残ったメサの思いを遂げさせてあげてあ
[03:08:55.479] そういうこと私よ分かったメサのお前を
[03:08:59.920] メサだと思って今夜お前を
[03:09:03.239] 抱くお前をメーネだと思って笑笑今夜お前
[03:09:07.960] を
[03:09:08.920] 抱く
[03:09:10.840] 笑笑そういうこと
[03:09:16.359] だろええこれでエディかなニゃが
[03:09:23.279] いいほう一回俺はこれからどうすればいい
[03:09:26.760] まだ終わりじゃいや今のでエンディング
[03:09:28.439] ちゃうんかい今のでエンディングじゃない
[03:09:31.160] のかよ今のでエンディングじゃねえのあず
[03:09:34.439] あこに割っとこうぜあよこの塔の中に入る
[03:09:37.720] こともパソコン版気もうないですいや
[03:09:39.960] パソコン版気になる絶対あそこ最後の
[03:09:42.080] エッチだよな多分なが戻ってくるわ俺
[03:09:45.439] なんかにはこの街の女
[03:09:49.760] たるさんもしかしてこの街を出ていく
[03:09:53.479] つもり
[03:09:54.080] [音楽]
[03:09:56.239] じゃ俺には当てのない旅が似合ってるんだ
[03:09:59.920] よたる
[03:10:01.760] さんとこ街にいるどうだろうね言って
[03:10:05.279] くださいだそうだからパソコン版やりたい
[03:10:08.000] つてもねパソコン版買っても今のパソコン
[03:10:09.800] じゃできないと
[03:10:11.010] [音楽]
[03:10:12.399] 思ううん一体俺はこれからどうす
[03:10:17.760] まあ規制版だったからこそ存在も知れた
[03:10:20.560] わけだマジか多分
[03:10:24.720] ね外部的に読み込ませるの使ってもダメな
[03:10:28.520] のかなどうなんだろう動くんかねてかね
[03:10:31.399] そもそも多分めちゃめちゃ高くて買えない
[03:10:33.120] と思うよどうです思い切って私の娘とちょ
[03:10:39.479] ちょっとどこに行くんです
[03:10:41.580] [音楽]
[03:10:45.560] か一体俺はこれからいや仮想パソコンに
[03:10:49.479] ウン98とかインスコすればワンチャン
[03:10:52.279] めんどくさそうまあうちに実機入るけど
[03:10:56.560] ダブル貸し
[03:10:59.399] くださいPCFX版もやりたいそう
[03:11:02.840] です
[03:11:05.600] 笑笑一体俺はこれえこれどさすが笑笑え
[03:11:11.560] これどうすんの
[03:11:13.479] えどうすんのちろ家
[03:11:21.800] どう
[03:11:22.640] じゃみんなにはあったのかメサのことも
[03:11:27.080] 話すのかどうした元気がないよじゃの
[03:11:31.920] あんな激しい戦いを続けてきたんですもの
[03:11:34.840] 無理ないわはそうかそうかは
[03:11:43.000] 宿し激しい戦い一体俺はいい戦いだよもう
[03:11:49.080] 毎晩毎晩な何回戦したと思ってんだ
[03:11:57.040] よどうですえ何これどうすん
[03:12:01.840] の一体俺
[03:12:09.920] は今じゃどうした一あんな激しい戦続けて
[03:12:15.560] きたです
[03:12:17.439] 中にあった
[03:12:21.080] はず街の宿屋でゆっくりしたよ一体俺
[03:12:33.760] はあたるさんだたるさんこの場ではっきり
[03:12:38.960] させましょう40なんだよじるな笑決まっ
[03:12:43.399] てるじゃないミミと私とどっちが好き
[03:12:47.560] うどっちも可いねを塞ぐんださあ勝手に手
[03:12:53.279] が動いてさひどいわたるさんジリーと何か
[03:12:58.720] あったのこの真ん中の死体どうにかしあ
[03:13:01.239] 決まってるじゃ
[03:13:03.410] [音楽]
[03:13:05.720] ないじゃまた来る
[03:13:09.359] からこれで全員見たかな一体俺はこれから
[03:13:13.399] どうすればいいんだ当時40で4万
[03:13:18.760] [音楽]
[03:13:23.200] たちゃま
[03:13:25.680] びっくりどうし
[03:13:28.160] たいやもうもう全部未しか見えない全部見
[03:13:32.800] たの一体俺はえどうすんの
[03:13:37.319] これもう1回宿やここ
[03:13:41.680] でもうこのかいやでも去ることもできない
[03:13:46.319] よ
[03:13:47.920] 一体俺
[03:13:51.160] はここ長老武器全部行った
[03:13:57.600] なたるさんこの町にいてくれいやこれも
[03:14:01.800] 聞いたねあとどこだ一体俺
[03:14:06.160] は墓場墓場も行ったよ
[03:14:10.800] な何か起こってるの
[03:14:15.180] [音楽]
[03:14:17.359] 行ったよ何これどこ行くのこれ
[03:14:23.720] 酒場よ元気がないな私が元気を出させて
[03:14:28.800] あげるえいてお前いちいちおおいまだ早い
[03:14:32.800] よそういうことは結婚してからだやっぱり
[03:14:35.920] ほらもうそういうことてことだよね
[03:14:37.640] やっぱり
[03:14:38.410] [音楽]
[03:14:41.279] ねよずっとこのにいなさいよバニー
[03:14:46.040] がいたけるがいい返事をしてくれることを
[03:14:49.319] 期待しててく俺たちはずっと待っているぜ
[03:14:53.640] お前と俺は旅をしたいな一体俺はこれかま
[03:14:59.160] いろんなとこ回って全部話聞くしかねえ
[03:15:02.399] な会話
[03:15:04.399] イベント
[03:15:06.080] たけるもう来ないかと思ったぜそうよ何も
[03:15:10.680] 言わないで出ていっちゃうんだもんここが
[03:15:13.359] 家だと思って好きなめっちゃ愛されてんな
[03:15:16.319] こいつ
[03:15:20.960] 一体俺はこれかめちゃめちゃ愛されてます
[03:15:27.880] ねたけるどうしたんだなんか元気ないわよ
[03:15:32.520] ねバンのことを心配してるのかまあれだけ
[03:15:36.800] のことをしてきたんだ気が抜けても
[03:15:39.040] おかしくないさなうん元気になったらまた
[03:15:43.439] このお店でお話しし
[03:15:45.120] ましょううん
[03:15:49.199] 一体俺はこれからどうすればいいん
[03:15:51.640] だえどうすんのこれ何すればいいのもう1
[03:15:56.520] 回宿
[03:15:57.720] や
[03:15:59.680] あれ会話イベントなくなんね聞いたわよ
[03:16:03.880] あの
[03:16:05.040] メ
[03:16:06.680] すごいでもさそのメサがあのきれな女の人
[03:16:10.960] だったなんて入りしなてよかった
[03:16:15.920] ね倒したんだからたるさんは魔法使いより
[03:16:19.399] すごいってことかしらそうよ決めたわ何を
[03:16:24.120] 私たるさんに弟子入りするちょっとずるい
[03:16:28.479] 私も弟子入りするわたるさんどっちを弟子
[03:16:31.840] にするあ待ってたるさんどこ行くのこれ
[03:16:36.319] 会話イベントが進んでないとこがあったん
[03:16:38.479] だな
[03:16:40.199] これあ終わった確かにいい街だよなケトも
[03:16:45.560] 他の子たちも幸せそうだきっとたくさんの
[03:16:47.800] 愛がこの街に溢れることだろう俺がこの町
[03:16:50.680] の英雄なんだかくすぐったいぜいい町なん
[03:16:54.120] だが退屈だな思えばいろんなことがあった
[03:16:58.319] バーンと出会いこの町にたどり着き戦いに
[03:17:01.160] 空きくれる日々が続いて町の女の子とも
[03:17:04.479] とても親しくなることができたでもこれ
[03:17:06.760] から何があるっていうんだここは本当に町
[03:17:09.319] だが俺には平和すぎて退屈だなみんな
[03:17:13.640] とても親切にしてくれるだけど俺は酒場の
[03:17:16.359] 親父や宿屋の親父にはなれそうにない朝鮮
[03:17:19.319] 俺は1つの場所にいられない根からの旅人
[03:17:21.359] なん
[03:17:31.680] だ再び時が流れバーンの傷も癒えてきた頃
[03:17:36.840] たの旅立ちの日がやってきた時は
[03:17:41.160] 早朝場所は中央
[03:17:43.800] 広場出会いの時があれば
[03:17:49.800] しかし別れの時はまた新出の
[03:17:54.359] ジルより凶暴
[03:17:59.760] だあいつすげえな
[03:18:03.760] ああ世話になった
[03:18:06.680] なバンはこの町に残ると言ってくれている
[03:18:13.560] がこいつはもなんだバーン傷はもう大丈夫
[03:18:20.720] かこのバーン様あんなことじゃ死なないぜ
[03:18:25.120] と言いたいとこだ
[03:18:26.920] が実はたるに謝らなきゃいけないことが
[03:18:31.399] あるんだなんだよまた改まっ
[03:18:35.319] てメサにャのあの衝撃肌が俺の腹の辺りに
[03:18:40.479] 入っただろうああそれであんたは
[03:18:43.560] 吹き飛ばされたでだなはあはあその腹には
[03:18:49.040] 酒からっデートが入ってたんだなこれが
[03:18:53.399] すっかり忘れていたぜ返して
[03:18:56.439] くれよそれがないん
[03:19:00.080] だこなごなに砕けちまって後方もない
[03:19:04.720] つまり俺あのプレートのおかげで命拾いし
[03:19:07.600] たことになる
[03:19:11.120] なまその代わりといっちゃなんだが約束の
[03:19:15.239] 鉱1万は勘弁してやろうなんだどこの野郎
[03:19:20.600] とま言いたいところだがまあよかったよ
[03:19:24.399] あんなもんでも役に立ってさ多分あれが
[03:19:26.520] ワンの最後で手に入れたプレートなんだよ
[03:19:28.439] なあのプレートもバーン様の命を助けたと
[03:19:31.920] 思えば幸せだったに違いない普通そこまで
[03:19:36.000] 言う
[03:19:38.080] か
[03:19:39.760] さて腐れだったお前ともいよいよお別れか
[03:19:44.160] 1万
[03:19:49.199] 大きなお世話だ
[03:19:51.960] よお前とあえてよかったぜビブレジム俺も
[03:20:00.160] だたる
[03:20:02.120] さんそろそろ結婚式じゃないの
[03:20:05.600] か
[03:20:07.279] えで
[03:20:10.160] も幸せに
[03:20:12.800] な結婚式には出てくれないの
[03:20:17.120] するんだほはなんとか式ってのは苦手なん
[03:20:21.239] だだって一番大切な人が来てくれない結婚
[03:20:25.760] 式なんて今のは聞かなかったことにして
[03:20:32.600] おくれだっ
[03:20:34.880] てだって町のみんなも悲しむじゃろうな
[03:20:41.279] こいつ結婚式何も言わで出ていってしまう
[03:20:45.120] からのたいつか会えるさ本当に飛んだやつ
[03:20:49.720] やであさよならいつの日かきっと
[03:20:54.239] ブレム
[03:20:56.239] タイムこうしてたるはフェニックスの町を
[03:20:59.479] 後にし再び自由気ままの旅を始めた新た
[03:21:04.960] なる風と新たなる冒険を求めて
[03:21:21.300] [音楽]
[03:21:27.520] パチパチパチパチパチパチクリアお
[03:21:30.960] めでとう
[03:21:36.239] パパパパパパパパパパおもろい普通に
[03:21:39.160] めっちゃおもろかった
[03:21:41.080] わラゴンナイトおもろいな
[03:21:44.880] [音楽]
[03:21:46.880] いいよ
[03:21:48.040] ねなんかそう今のゲームにない良
[03:21:53.040] さまだいい顔してるねなんか
[03:21:55.920] ねいや最初普通にバカゲー
[03:21:59.920] でバカゲーでエッチなとこ見てってなんか
[03:22:05.040] もストーリーとかどうでもいえやと思って
[03:22:06.880] やったんだけど普通におもろかった普通に
[03:22:10.199] おもろかった最後の方普通にストーリーも
[03:22:12.239] しっかりしてたし
[03:22:13.680] ねあ
[03:22:15.520] ちゃんとちゃんとエたシーンが
[03:22:17.560] ちょくちょくあってよかったいやこん
[03:22:20.279] くらいで良かったと思うよエロー
[03:22:23.199] も全員がエロさっきも言ったけど全部が
[03:22:27.160] 全部あえみんなおっっぱい出してエッチだ
[03:22:30.160] とありがみが良くなかったんよパソコン版
[03:22:33.960] あのあがりがなく
[03:22:36.199] てたらこのこの子エッチなイベントがある
[03:22:40.880] かなどうかなっていうドキドキ感が良かっ
