[00:00:05.759] ういお
[02:56:27.520] 魔法のレベル上げたいから魔法を無駄打ち
[02:56:29.640] する
[02:56:30.640] ねこ魔法無駄
[02:56:36.439] 打ち
[02:56:38.399] おお置こかな
[02:56:46.319] 早もうごめんずっとこうだ
[02:56:50.399] よこれが1番レベル上げ早えんだよ
[02:56:54.359] なだここでがっつりレベル上げちゃえば次
[02:56:57.640] さ楽なんだ
[02:57:00.239] よ終わりまし
[02:57:04.960] た前回
[02:57:07.920] も前回はこれこの状態にしてAボタン連打
[02:57:12.640] でここに重り置いてコンビニ行ったって
[02:57:14.840] ました最初に倒すから最後の人がレベル
[02:57:17.720] 上がる
[02:57:18.920] そうそう
[02:57:20.200] そうこれでもうずっともこ今日
[02:57:25.560] はさすがに味な配信でこれをされ
[02:57:32.160] [音楽]
[02:57:35.760] なすどうすっかストーリー進める
[02:57:41.439] から石板探さなきゃいけねえのか
[02:57:48.239] ミノタウルスガンガンレベル上がる
[02:57:51.319] じゃんレベル上げ雑談でもええ
[02:57:54.600] でなんかもないよ喋る
[02:58:00.200] こと喋ることないや別
[02:58:03.080] になんかさ俺思うんだお進化してるあの
[02:58:07.120] さなんかね前昔より昔より俺喋れなくなっ
[02:58:12.040] たなと思うんだよ
[02:58:13.800] ね昔より喋れなくなったなんかもっと昔
[02:58:17.319] 雑談力あったのになんか最近さ昨日昨なん
[02:58:21.800] だっけいつだっけあの雑談枠開いたじゃん
[02:58:24.399] あのv作った時もう思た新パーカー出たや
[02:58:27.920] ん新しいパーカー何新しいパカって出たの
[02:58:31.800] 知らねえ新しいパーカーなんか出たの魔族
[02:58:34.520] の
[02:58:36.120] 代表何の
[02:58:38.640] パーカやべ何のパーカあもうだめだ我魔族
[02:58:43.880] の代何がだスパークスのやんあスパークス
[02:58:47.560] のああジゲがデザインのやあそうそうそう
[02:58:51.880] 作りました作りましたえどうすか良くない
[02:58:54.160] 結構割と良く
[02:58:56.960] ないどうしても大島さんがなんかさダチバ
[02:59:02.080] く作ってよて言うからしょうがね作った
[02:59:06.520] 作ったるかおでも今のあれだぜあ違う違う
[02:59:10.239] 大島さんから頼まれ
[02:59:11.960] たおさんがちょっとちゃちゃまの作ってみ
[02:59:15.520] て
[02:59:18.560] で作ってそうあれ
[02:59:21.920] はそうだね裏でちょっとセコセコ作り
[02:59:25.319] ながらセールいつまでいかセールなんだよ
[02:59:28.359] そう今セール中なんだよなあれあのなん
[02:59:30.600] だっけすりなは230040000円
[02:59:34.520] 500円ぐらい安くなってるからねもし
[02:59:36.000] 欲しい人はまあ今買ったちょっとは得なん
[02:59:38.439] じゃねえのっていう
[02:59:40.399] 感じちなみに何だっけあれあれあれあの
[02:59:45.720] あのサガちゃんさがちゃんがさ今なんか
[02:59:48.960] 配信2周年記念の配信であの
[02:59:54.279] なんかリツイートかなんだか
[02:59:57.239] ねアギいくら分とかとなんかそれと一緒に
[03:00:01.920] なんかなんかスパークスのTシャツ
[03:00:05.600] プレゼントみたいなそれは俺のそのT
[03:00:07.200] シャツ
[03:00:08.840] らしいえあセール機動まであじゃあだめだ
[03:00:12.720] もう日付変わっちゃったからああ残念でし
[03:00:15.120] た
[03:00:16.900] [音楽]
[03:00:23.040] 残念終わってる笑笑終わた笑残それ買う
[03:00:28.359] けど買うんだ
[03:00:33.100] [音楽]
[03:00:35.399] ありがとう売上俺に
[03:00:40.040] 起こせまあまあぜひ買ってみてください
[03:00:43.720] ありがたい俺も欲しいもん自分で着なんか
[03:00:46.239] おででおが言ん
[03:00:49.319] だなんでおめえが言うんだよ岡山着こかな
[03:00:53.160] あいいねいいねありがたいありがたいただ
[03:00:55.760] あれねTシャツもいいけどね
[03:00:58.840] パーカーあ何の連絡した何の連絡した
[03:01:01.920] 考えよかなあれねパーカーが結構可愛いと
[03:01:04.680] 思うあと黒じゃなくてね白とピンクでも
[03:01:06.800] 可いと思うパーカーも出していただきまし
[03:01:09.359] たああそうなんだいやでもあれ何これから
[03:01:12.359] の季節切れなくねえかく
[03:01:16.359] ねま
[03:01:18.880] ッシュちゃまゲーを信じろお猫お猫おめえ
[03:01:22.920] ビッツめっちゃ投げてるよねあれ何ま買っ
[03:01:25.920] てるんだろうけど今今ビッツいくらす長い
[03:01:29.279] 目で見ればま長い目で見れば
[03:01:33.359] ね相当あれじゃ
[03:01:36.600] ねいやそろそろ合体来るなミノタウルス
[03:01:39.720] 合体だはええでもマジであれ欲しいそう
[03:01:43.160] あれしかもなんかいろはちゃんカラーだし
[03:01:45.040] ねなんか知らんけどなんかね可愛い
[03:01:48.880] デザインおいおいおいおいおいおい
[03:01:50.760] おいおいしんちゃんありがとうしさん
[03:01:53.640] ありがとうございます100めちゃタイプ
[03:01:55.960] レシンいいしょ色合いもいいだろ
[03:01:59.120] 223の
[03:02:01.720] か
[03:02:03.520] あに悩んでる来た来たでもなあったかく
[03:02:07.479] なったら白のTシャツなんかいい全部好み
[03:02:10.399] ただヘビーウェイトは白黒グレネイビー
[03:02:12.680] のみですああなるほどねお合体来たぞこれ
[03:02:15.040] 合体って確かさ装備できる装備できないる
[03:02:18.200] んだよ確かな装備できるできないも変わっ
[03:02:21.160] てくるんだよ
[03:02:22.200] ね合体っていうなんかモンスター同士が
[03:02:25.560] 合体するんよそれがねクそうそれなんだ
[03:02:29.600] けど今ミノタウルスが合体するんでしょ
[03:02:32.439] ミノタウルスはもう装備できる
[03:02:35.880] からうん
[03:02:38.399] 合体合体でございますえできればね
[03:02:42.760] ミノタウルス
[03:02:43.990] [音楽]
[03:02:45.200] とスケルトン
[03:02:48.120] あスケルトンがいいかなスケルトンが武器
[03:02:52.640] 装備できるから合体するとねで白とかにし
[03:02:56.000] たらスケルトンいい
[03:02:59.920] やうわ気持ち悪いなんや無だ
[03:03:05.200] な進化しまし
[03:03:08.160] た初めて見るねこれ
[03:03:10.810] [音楽]
[03:03:12.279] ねキモでもねやっぱ強いんの体すると
[03:03:17.810] [音楽]
[03:03:19.520] かなり今戦闘スピードアップ
[03:03:22.920] させ17で1回合体かまだねあ30とかで
[03:03:26.880] まなんだよ
[03:03:29.220] [音楽]
[03:03:40.200] ミノタよかったこでしかこねこ
[03:03:48.160] 彼らの行手に大きな地割れが起き
[03:03:51.560] たなんだ自信よ気をつけて日本かより
[03:03:57.680] でかい
[03:03:59.880] ぞった分かっ
[03:04:02.760] たこれチーってったなんかランダムでか
[03:04:09.000] 怒るんですよこのじれとか竜巻とか起きる
[03:04:12.560] と無条件で体力1位になるスキップさせろ
[03:04:16.200] 意味がわかんねこ死んだ意味わかんね今
[03:04:19.800] これポケモンセンターの目の前だからいい
[03:04:21.319] けどこれダンジョンの中とかでなったら
[03:04:22.840] 最悪だぞ我が魔族の結構な頻度でなり
[03:04:27.319] ます結構な頻度でなるのよ話に上がったの
[03:04:31.279] で一応URL出しておき
[03:04:34.239] ます見よこれ何枚入れた
[03:04:40.520] かてのやめて笑けやろヘビーウェイト
[03:04:45.680] パーカーうわたけ
[03:04:48.680] ヘビーウェイトパーカー高7000円も
[03:04:52.160] すんのか
[03:04:53.200] よこれは
[03:04:55.840] けえまでもこれは違うあのうちのチームが
[03:04:59.160] 値段上げてるんじゃなくて低下がけんだよ
[03:05:01.560] すりめっちゃ高いのねどれくらい時間違う
[03:05:05.560] んだろうねあああああああああ変わった
[03:05:09.960] シフトチェンジです皆さん気時間どん
[03:05:12.279] くらい近んだろうねよねBGM
[03:05:15.680] だいうポケモンターしてけだろ確かにどん
[03:05:21.000] くらい時間違うんだろう
[03:05:25.080] [音楽]
[03:05:28.680] な相当結構暑いんじゃない
[03:05:32.279] これ12.7オンスオンスって確か暑さだ
[03:05:36.560] よないいなかっこいいなオンスって確か暑
[03:05:40.920] さだよこんばんちゃさんこれ
[03:05:43.880] はは一関係なゲ
[03:05:48.120] 好きだな
[03:05:53.279] ンスこのデザイン可愛いだろうわしが作り
[03:05:56.880] まし
[03:05:59.120] た俺が作ったんだよ俺
[03:06:05.800] がナイスデザインあアマゾンペイジ変える
[03:06:10.160] んだあ
[03:06:11.920] 変える変えちゃうどうしようっって感じ
[03:06:15.439] だろ
[03:06:18.800] 是非あのま無理せずお財布と相談し
[03:06:23.319] て揺れる
[03:06:26.360] [音楽]
[03:06:38.239] 思いでもこれは期間限定ではないんです
[03:06:41.720] 帰り昨日のセルの時に買おうと思ってた
[03:06:44.920] からピ悔しいまあなまあなまあこれは
[03:06:49.399] しゃあない
[03:06:51.210] [音楽]
[03:06:53.720] なそしたら次のでもまあまあまあま確かに
[03:06:58.560] それはそう
[03:06:59.300] [音楽]
[03:07:08.960] だなるほどねすいませんこの業務的な
[03:07:13.239] レベル上げてすいませんのゲの
[03:07:17.760] あいらっしゃるいらっしゃるよあれよあれ
[03:07:19.399] よで10月まで買い逃しそうイベントまで
[03:07:23.080] 時間ありますまあね確かにねまだまだ先だ
[03:07:26.840] からね10月じゃちょっと薄のパーカー
[03:07:29.840] なんていいんじゃないね薄のパーカー1枚
[03:07:33.359] でちょうどいいんじゃない
[03:07:34.630] [音楽]
[03:07:41.840] か確かにいいインなんか最なかった
[03:07:47.880] もラというかちょっとまだこれじゃダ
[03:07:54.800] がかん確かな岡山くらなんだろう
[03:07:58.490] [音楽]
[03:08:00.239] ねし
[03:08:03.200] ありがとう岡山の人聞こえます
[03:08:06.880] かえっと
[03:08:12.319] ねこれ装備品もちょこれ
[03:08:17.520] [音楽]
[03:08:22.720] フかなので知りませ
[03:08:25.920] んあまろちゃん川な
[03:08:29.160] んそんな遠くない
[03:08:33.660] [音楽]
[03:08:39.160] ね栃なのでわから
[03:08:42.680] ない
[03:08:44.200] まじゃない
[03:08:46.439] だろこ来い時
[03:08:52.120] 来いそうな
[03:08:55.200] ねあれう太郎さん作んだっけう太郎さんの
[03:08:59.800] お店の手伝みたいなあの売り子
[03:09:04.080] でアップちゃうなあえポイズリポイズを
[03:09:09.840] 買わないな
[03:09:11.940] [音楽]
[03:09:18.160] 郎ので参加するえ太郎ちゃんるの本当に
[03:09:23.960] 女の子のそうのばっかだな
[03:09:27.760] お前迷っ
[03:09:30.000] てる
[03:09:32.520] う昨日のニコのあのもまくそ笑ったなんか
[03:09:37.439] なんかささみたいさんとおさんもる
[03:09:49.120] あれめっちゃ好き
[03:09:53.720] だ郎
[03:09:58.319] 似てないのも好き
[03:10:01.420] [音楽]
[03:10:10.000] さ様くさん
[03:10:15.090] [音楽]
[03:10:21.120] れちゃったいい
[03:10:25.880] くあとあの人何だっけ
[03:10:29.239] な山田て笑っ
[03:10:33.640] たあいつ意外とそのボキグラス広いよ
[03:10:40.090] [音楽]
[03:10:42.920] なよし我が魔族の代表レベル上げやレベル
[03:10:48.840] 上げ山田君だっけアホみたいなやつ
[03:10:52.640] そうそうそうそう山田君とかさんだったか
[03:10:55.439] なああそうそうそうあの
[03:10:57.600] えっとキキツネ色さんなんだっけあのあれ
[03:11:01.399] なあのおさちゃんと長いよね長いあの俺
[03:11:04.960] あの人の絵めっちゃ好きなんだよねあの人
[03:11:07.760] の絵めっちゃ好きとみんなスパークスの
[03:11:10.080] やつ来てくのいやいやいやいやいやそんな
[03:11:11.840] ないよそんなないよそんなないしょ
[03:11:18.319] 島村エルフ公式グッズ
[03:11:20.319] 買え島村エルフ公式グッズいや好きだけど
[03:11:24.920] 好きでも名前はちょっとキネさんでしょ
[03:11:27.920] キネなんとかさあの方の絵めちゃくちゃ
[03:11:31.239] いいんだ
[03:11:33.239] よあの方の女の子めっちゃ
[03:11:37.340] [音楽]
[03:11:45.080] 可愛いでまず魔法を無駄してMPめっちゃ
[03:11:49.520] 使うんそうすると魔力めっちゃ上がるんす
[03:11:53.160] からのからのからの殴りそうす攻撃力
[03:11:59.200] 上ていうレベル上げ方法
[03:12:05.810] [音楽]
[03:12:11.439] ね23戦できるかな高い
[03:12:17.840] マジですりマジで高いガチ作業やん笑笑
[03:12:21.160] いやもうもうガチ作業あと2時までもう
[03:12:23.080] もうそうでもしないてこれ
[03:12:25.000] [音楽]
[03:12:27.880] で申し訳ねえ
[03:12:29.730] [音楽]
[03:12:37.120] けどいやまあ台はいいよ俺も何個か買った
[03:12:40.720] ことあるけどねやっぱその辺のなんか
[03:12:42.720] プリントのあれじゃないよなんつうのあの
[03:12:44.960] あんじゃんよくあの安いさっぺやつにそう
[03:12:48.720] いうんじゃないマジで普通に質はいいと
[03:12:51.239] 思う国内工業工場だしね
[03:13:00.000] うんTシと良かったうん材はいいと思そで
[03:13:06.560] あまろちゃんありがとねまろちゃん
[03:13:09.080] ありがとねが加速
[03:13:12.200] するマロありがとうもう1回やっちゃった
[03:13:15.560] これやばいかもこれやばいかもおやすみ
[03:13:19.960] ハリボテよしよしこれやばいかもあいいや
[03:13:24.960] 進化し
[03:13:27.960] てる自動す
[03:13:34.210] [音楽]
[03:13:36.680] なヨたのさまニコのあれ聞きてなニコの
[03:13:41.800] 昨日のモノマネのクリップ貼ってくんね
[03:13:43.800] 聞き
[03:13:45.120] て聞きてえあ誰も聞きて
[03:13:50.040] あのニコのハニコのニコはニコちんの我が
[03:13:54.760] 魔族の代表ためっちゃ良かったあの
[03:13:58.319] シーンちげえ
[03:14:01.319] よ怖かっ
[03:14:04.600] たえお前タバコ吸っておあれかつってハコ
[03:14:09.120] のニコはニコのニコかつっ
[03:14:12.080] たらちげえ
[03:14:17.399] あれいいシンだったよな
[03:14:20.800] 笑笑そん時しかも4歳のチャンネル
[03:14:23.279] ポイント出てるにそれその瞬間までなんか
[03:14:26.520] あのえキャメキャラメル舐めますとかって
[03:14:30.479] 言ってたのにお前それタバコだろつっ
[03:14:37.520] てありがとうソピ
[03:14:41.020] [音楽]
[03:14:43.720] ありがとハの2ってだち
[03:14:48.000] ちっ
[03:14:49.210] [笑い]
[03:14:51.080] てよごめん音売りていからぱ落
[03:14:55.479] て4歳はキャラメルダメ
[03:14:58.600] だろありがとうチソピン
[03:15:04.840] ありがとうハニコの2コってあれかニコ
[03:15:07.720] ちんのニコかちげえ
[03:15:10.760] わおい4歳のせてどこ行ったんだよ違うよ
[03:15:15.160] 今笑笑聞きました皆さんちげえよこチソ
[03:15:20.920] パリヤザかと思った今こめさんです
[03:15:24.680] キャラメルおキャラメルおいありがとう
[03:15:27.760] チソピありがとうせてどこ行ったんだやわ
[03:15:32.279] くそ笑たごめんねニコちゃんめっちゃ
[03:15:35.640] おもろい
[03:15:38.960] 笑笑ハニのニコってあれかニコちんのニコ
[03:15:42.439] かちげえ
[03:15:44.880] わちげえよやばふってするのリアそうそう
[03:15:49.800] ちげえ
[03:15:51.640] よこれはいいです
[03:15:54.120] ねあのうん彼女のいいいところがにじみ出
[03:15:59.160] てます面白いところ
[03:16:01.359] がちげえ
[03:16:06.600] タバコスと
[03:16:08.960] やるやるねタバコふってすいてからね
[03:16:13.770] [音楽]
[03:16:26.040] いいねレベルガンガン上がってるねいい
[03:16:33.310] [音楽]
[03:16:36.600] ねしかも軌道にまだ煙残ってる時って声
[03:16:40.520] くぐもって低くなるんだよな
[03:16:47.640] いやいいんですよねそうなんかでもさ
[03:16:49.880] なんかいいそっちの方がなんか
[03:16:52.800] いいそういう面が
[03:16:56.640] 見やばい死ぬ
[03:17:01.920] [音楽]
[03:17:07.560] か誰か進化し
[03:17:09.960] そう誰か進化し
[03:17:12.239] そうおおスライムが進化したわ
[03:17:19.940] [音楽]
[03:17:23.199] ろ我が魔族の代表者たちをちょっとここは
[03:17:27.279] もうレベルおしっこしたいおしっこして
[03:17:30.040] けどレベル上げしときてなてくれ
[03:17:35.720] これ早いでもこれ本当前回に比べて
[03:17:39.199] ちょっとだいぶタイム縮められそうだね
[03:17:41.319] RTやってるわけじゃねえ
[03:17:42.840] けど前回本当レベル上げがしんどくてさ
[03:17:46.880] 夜中中8時間やつやったもんねレベル上げ
[03:17:51.199] だけこれ早いぞだいぶこのやり方知ら
[03:17:54.319] なかったから
[03:17:55.880] さ魔法
[03:17:58.279] もべ食べ食べる絶対
[03:18:02.000] 大好きチキンタ
[03:18:07.160] たチキンたた大好きなんであれ常用
[03:18:10.760] メニューにしねえのなんであれさに1回
[03:18:14.279] しか毎年やらないのあれ
[03:18:17.479] がからん絶対あんなも毎日出し絶対売れん
[03:18:20.880] あんなもん別に間限定にする必要なく
[03:18:25.080] [音楽]
[03:18:31.279] ね
[03:18:32.780] [音楽]
[03:18:42.359] てれれありがたさを分らせる分からせ
[03:18:45.359] パンチなのあれ
[03:18:48.800] 分からせパンチなん
[03:18:50.720] だ1年中だとめどくさいって何あめど
[03:18:53.560] くさく他のバーガーと変わんねえだろ
[03:18:55.160] あんな別に何
[03:18:57.319] もそんな原価かかってるわけでもねえ
[03:19:00.279] の特別感出させてやっぱそういう時にガッ
[03:19:03.399] と買わせるためなのかなやっぱりなんか
[03:19:05.560] そうしないとやっぱ売れないのか
[03:19:08.040] な俺も大好きっていうだよねそうそうそう
[03:19:14.120] そうそうそうでもしねえと売れねんから
[03:19:18.150] [音楽]
[03:19:27.160] いいねガンガ上がってんじゃん
[03:19:29.279] レベルおしっこしてきていいかなみんな
[03:19:32.439] おしっこあ1回セーブし
[03:19:37.920] たいめちゃくちゃおしっこした今
[03:19:50.680] ゴブリンがさないのよ特殊攻撃
[03:19:55.020] [音楽]
[03:19:59.359] ね神ついてろて
[03:20:04.570] [音楽]
[03:20:45.640] 81
[03:20:59.510] [音楽]
[03:21:38.199] どもキャゲスト
[03:21:46.580] [音楽]
[03:21:49.199] もう1時半か早え
[03:21:51.910] [音楽]
[03:21:55.640] なよし
[03:21:58.960] あ
[03:22:02.120] やばい体力見たかっ
[03:22:06.319] たちょいとやばいかもしれませ
[03:22:12.040] ん勝てるか
[03:22:14.560] な調べた
[03:22:17.760] 何が何
[03:22:23.760] が
[03:22:26.680] 立た
[03:22:30.199] 理由関した理由あねびくんか
[03:22:42.199] たあれ上用メニューにしてくれよ
[03:22:47.040] あとベーコンポテトっパイね食べた我が
[03:22:49.479] 魔族の大あれもうめえよなまでもなたまに
[03:22:53.720] 食うから念1回食うからうめえっていうの
[03:22:56.319] は確かにあるかもしんねな多分常用
[03:22:59.600] メニューにあっても俺侍いマック
[03:23:03.040] 頼むあ侍マックってあれなんであんな
[03:23:06.199] うまいのあれめっちゃうまくない侍マック
[03:23:09.279] だけ侍だなサマック高いのに売上低いの
[03:23:13.960] メニューと材料
[03:23:16.880] が入できなくなったこれがしなるほどね
[03:23:21.359] チキンたたのことさうまく言えなくてうん
[03:23:25.439] ちゃんとした理由あったの
[03:23:30.479] かっまそんな理由もさっただと思ってだっ
[03:23:36.160] 俺もそうだよ俺もたったて言いぞやなたっ
[03:23:40.279] たなんあるよたまに分かるわかるわかるチ
[03:23:42.880] ったはるさんおやすみありがとう
[03:23:46.760] だから侍なんだどいうこと侍マック
[03:23:50.000] めっちゃうまないあれなんなのあのやぱ
[03:23:52.920] 日本人に敵した味なんだろうな醤油ベース
[03:23:56.279] でさお垂らすえマジ
[03:24:02.560] でほんまうまい
[03:24:14.640] え回しか
[03:24:16.960] スターも本聞いてんやでマとか笑オール
[03:24:22.000] デイズダブだ
[03:24:23.820] [音楽]
[03:24:31.520] もんマの食わねえの親顎なくなったけど顎
[03:24:35.920] なかった今なんかね顎へこんでたでもみ
[03:24:38.720] ちゃんもいつも侍マッあいつたまに月に1
[03:24:42.479] 回町の方に降りてってさ月に1回なんか街
[03:24:46.640] の方に降りて行って買い物するらしいんだ
[03:24:48.399] けどそん時にマック行って侍マック2個
[03:24:51.720] 買って帰ってくんのが1番の楽しみだっ
[03:24:54.880] たかい
[03:24:58.359] 可愛いみたいに戻っていきんかなのいよ
[03:25:04.279] ねレビアさんあざすフロあ
[03:25:08.279] ざすフロ
[03:25:13.479] ありがとクォーターパウンダーねつまでだ
[03:25:17.199] おおいおい出たラスハゲ知ってる側の人間
[03:25:21.560] が来てくれましたよよ助かるよ助かる
[03:25:24.640] 助かるもう毎回このあの視聴者にこの
[03:25:27.760] ゲームの説明するのめんどくさくて
[03:25:30.199] さよかった来てくれて天すたもうもう今日
[03:25:34.960] はレベル上げすずっともうもう超ずっと
[03:25:37.359] レベル上げとりあえずねえ番たくさ読む
[03:25:41.120] やつそうそうそうそうまだ全然読んでない
[03:25:43.399] けどえ
[03:25:46.840] えちゃんありがとうナイス
[03:25:49.880] え収能力
[03:25:54.960] なしやマック食いたくなった明日の夜
[03:25:58.160] マックだな明日の夜マックだ
[03:26:03.960] なサマク食ったことねえのおマジでして1
[03:26:08.520] 回食ってみ俺もいはちゃんと同じであの
[03:26:12.359] なんだっけえダブチだったんだよダブチ
[03:26:15.000] ダブチのパティバ作った時顎と首の境い目
[03:26:18.880] そうあれバージョン3作ってくれたん
[03:26:20.760] でしょバージョン3またちょっとさ次あれ
[03:26:23.399] でやろうぜあの雑談枠でまたやるわ
[03:26:26.199] ありがとねごめんねほ助かるわ
[03:26:29.479] あ無い
[03:26:30.960] [音楽]
[03:26:35.880] な楽しかった本当え結構いい感じになっ
[03:26:40.960] たいい感じになった
[03:26:47.319] レビにはごめんな今日もうずっとレベル
[03:26:49.199] 上げやこの後これ今日2時までだから
[03:26:52.399] レベル上げ今日は残り1時間レベル上げし
[03:26:55.800] ないとこれ進まんもん昨日を追加しえ
[03:26:58.040] 何何何追加したの何
[03:27:01.479] 追まそうだよねそれも必要だよね絶対ね
[03:27:07.370] [音楽]
[03:27:18.000] でせるようになったおおすげええマジでが
[03:27:22.800] 動き
[03:27:25.810] [音楽]
[03:27:27.479] ます今やってみよっ
[03:27:30.479] か今やって
[03:27:34.600] みよ
[03:27:38.199] 笑笑我が魔族が止まん
[03:27:42.160] ね今度でいいでしょ笑笑
[03:27:46.190] [音楽]
[03:28:01.960] たあなんかあれみっや
[03:28:05.190] [音楽]
[03:28:07.560] なえ背景はなんか適当だよ背景はその
[03:28:11.720] なかの
[03:28:15.120] なんか映さないくなっちゃう
[03:28:28.640] な背景クマキで抜けるよじゃあさじゃあさ
[03:28:34.040] この部屋に俺がいないこの部屋を撮影して
[03:28:38.439] ここに
[03:28:39.270] [音楽]
[03:28:39.630] [笑い]
[03:28:41.199] 置こう意味でじゃあお前出ろよっていう
[03:28:46.010] [音楽]
[03:28:47.800] 笑笑
[03:28:50.600] 笑笑それいいな
[03:28:53.479] 本どういうあれなんていうどういうあれ
[03:28:57.239] なんて
[03:28:57.760] [音楽]
[03:29:03.080] いうさりたい時はじちゃんに
[03:29:06.040] [音楽]
[03:29:09.960] させよ影なんか知らねえやつにやらせんべ
[03:29:14.439] なんか今日ちゃまさん声違いますね
[03:29:17.279] なんか声近くないです
[03:29:22.040] かいいなそれいい
[03:29:25.120] なお金ってどんくらいたまんだろうな
[03:29:28.460] [音楽]
[03:29:32.439] これ装備品作りてえ
[03:29:36.810] [音楽]
[03:29:41.359] なMPを使い切ってからナも何人かいって
[03:29:49.920] [音楽]
[03:30:03.720] いいですね誰か進化するぞ
[03:30:07.520] これ誰が進化すたゴブリンが進化した
[03:30:11.640] わかんね俺も進化する瞬間なんか
[03:30:15.490] [音楽]
[03:30:20.880] 我が魔族の代表者たちよよくぞ戻ってきた
[03:30:25.920] これって
[03:30:26.880] さしかしまだりはこれどうやるんだっけ
[03:30:32.439] 我々にはこのようなことしかできないが
[03:30:35.600] どうやるんだっけ頑張って
[03:30:40.680] くれ何を放り込めばいいんだっけ
[03:30:46.239] フェスメンバーがあれ今日の邪魔なんか
[03:30:49.600] 違う気のせいかてなるぐらい
[03:30:54.260] [音楽]
[03:31:04.680] 全部もうすでにOBSに呼び込んでる
[03:31:09.000] 笑笑回して全部だよ笑笑
[03:31:15.850] [音楽]
[03:31:20.120] あこれどうすんだっ
[03:31:22.880] けどうすんだっけこれ笑笑我が魔族の代表
[03:31:27.479] 者たちよよくぞ戻ってきたインポートの
[03:31:31.920] ルダにしかしまだりは険しいぞちょっと
[03:31:35.920] 待って我々にはこのようなことしかでき
[03:31:39.920] ないが頑張ってくれ
[03:31:47.750] [音楽]
[03:31:49.000] 回答したやつを回答したやつをぶっ込むん
[03:31:52.000] だっ
[03:31:52.720] [音楽]
[03:31:54.279] け回答したやつ全てだっけ中身だっ
[03:31:59.120] け
[03:32:01.030] [音楽]
[03:32:11.399] そうほんで再起動だっっけ
[03:32:16.560] 再起動しなきゃいけないのが若干めんど
[03:32:18.560] くさい
[03:32:20.040] な
[03:32:21.430] [音楽]
[03:32:28.800] 再起動我が魔族の代表
[03:32:32.160] 者1回読み込んじゃえば選ぶだけでいける
[03:32:37.199] よあ変わっちゃった
[03:32:47.399] カメラの設定って毎回やる
[03:32:49.500] [音楽]
[03:32:52.239] のあそうだこれカメラ
[03:32:56.920] さあれかOBS使ってちゃダメなんか
[03:33:01.880] これめんどくせえOBSで
[03:33:06.080] ダブなんかさカメラダメなんだよ
[03:33:14.500] [音楽]
[03:33:18.600] 元々カメラやってるからねそうなんだよ
[03:33:25.180] [音楽]
[03:33:41.520] ねその前にVさん選ばなきゃだよ
[03:33:46.840] あれでもこれなんでかできない
[03:33:49.560] よあ出た出た出た出
[03:34:00.770] [音楽]
[03:34:03.670] [拍手]
[03:34:04.160] [音楽]
[03:34:10.340] [拍手]
[03:34:12.160] たえええ
[03:34:16.399] なんかなんも反応しないもうおい反応し
[03:34:20.920] ない
[03:34:23.439] よ反応しなく
[03:34:25.580] [音楽]
[03:34:27.359] ないなんで
[03:34:29.660] [音楽]
[03:34:30.100] [拍手]
[03:34:32.480] [音楽]
[03:34:34.239] や反応しない
[03:34:37.479] よ反応しない
[03:34:45.240] [音楽]
[03:35:00.960] えこらの成おかしいかな
[03:35:18.400] [拍手]
[03:35:21.640] いやこれ
[03:35:23.450] [笑い]
[03:35:25.600] でこ残りこれ
[03:35:27.920] であダメなんか
[03:35:31.190] [音楽]
[03:35:36.439] ねうんな動かないなライブにるさんの中に
[03:35:41.760] さんとかが全部入ってたら動くはず
[03:35:49.900] [音楽]
[03:35:52.720] リセしてまし
[03:35:55.239] たライブモズ
[03:35:59.359] イデだったか
[03:36:03.720] なえライブMODてどこにあん
[03:36:07.600] のライブ2Dもももうもないよ
[03:36:21.600] インポートのとこだ
[03:36:24.199] よ
[03:36:27.040] ここ
[03:36:33.080] これ
[03:36:36.520] [音楽]
[03:36:43.319] ああえ出てる出てる
[03:36:52.439] いや全部入ってるね見えて
[03:36:55.760] ない全部入ってね
[03:36:59.399] ね全部入っ
[03:37:03.120] てる入ってる
[03:37:07.080] ね入ってるなあ
[03:37:16.160] ま今度にしよっ
[03:37:18.880] か今度にしよっかこれはまたちょっとなか
[03:37:23.000] 時間がかかりどう
[03:37:25.199] だ
[03:37:27.319] 今度ありがとう
[03:37:29.640] ないやこれできたら面白えだろうな
[03:37:40.890] [音楽]
[03:37:52.520] ちゃ別にあの原因救命とかまだそんな別に
[03:37:56.600] そんなあれだよなんでだろうなんでだろう
[03:37:58.560] と思わな
[03:38:01.760] すしてない
[03:38:04.080] 笑こんばんはあさんこんばんはレベルが
[03:38:08.120] すごいことになっ
[03:38:10.239] てでもこのパーティ全然上がってない
[03:38:13.399] シフト変わったから
[03:38:18.000] 見てますおいあれ配信間違えてたみたいな
[03:38:21.840] ので帰りますって言おうと準備してたのに
[03:38:26.040] 笑
[03:38:32.520] こんばんはなんでだろうなんでだろうなん
[03:38:35.920] でだなんでだなんでだろう
[03:38:39.130] [音楽]
[03:38:48.199] 今日時までこやでもう終わり
[03:38:50.570] [音楽]
[03:38:52.720] やえっとハー
[03:38:55.400] [音楽]
[03:38:56.560] っぽいハードっぽいハードっ
[03:39:01.399] ぽい
[03:39:02.760] [音楽]
[03:39:14.359] あ
[03:39:16.210] [音楽]
[03:39:25.040] あすかうん明日続きやん
[03:39:36.840] べ思いつかねテアどものなんでだろうの
[03:39:41.239] ネタをなんか今なんか作ろうと思ってたん
