[00:00:12.960] ういお
[06:52:55.558] そう2人がでもバラバラ
[06:52:58.638] で7さんがAに寄ってきてあバレた最後の
[06:53:03.120] 1人あっとおさえちゃんが少数上手ここに
[06:53:07.478] いてんねんけどなあ打ち合ってるお倒した
[06:53:10.840] けど爆弾の解除が間に合えへんなここに
[06:53:12.958] 出ると間合な多分ねうんでいてる場所が
[06:53:16.840] バレてお倒す倒すあでも取るねキルねうん
[06:53:24.200] ああやっぱスパイクがてやっぱり行かない
[06:53:27.360] そうスパイクの方設置された方にやっぱら
[06:53:29.558] ないうん
[06:53:33.398] なかなか
[06:53:34.920] その辺だよね間に合わないすね
[06:53:38.080] うんその辺の意識が持ってたらだいぶうん
[06:53:41.760] うんうんうんいい戦いになると思うんすよ
[06:53:43.798] 設置されたらもう本当にすぐいかんとって
[06:53:50.760] 感じうまいさあうんちゃんとスモークもい
[06:53:54.520] ておドローンで索敵
[06:53:59.440] するてるてるてる
[06:54:04.360] これめちゃめちゃちゃんとしてる息子に
[06:54:07.160] 教わったムーブしてねえかこんなうまいの
[06:54:10.798] HP回復オーブ取ったこれも索敵だよね
[06:54:14.718] 索敵す索敵するあ索敵したチャラさんが
[06:54:17.958] 索敵映った角に待ってるじさんが映った
[06:54:21.840] これ
[06:54:22.958] でいてるとちょっとこれは警戒しながら顔
[06:54:26.878] 出したいあ打ち合ってお倒すいいね
[06:54:32.600] にもいてるそうああやられた教えてそう
[06:54:34.920] どこにいてるか把握するってかなり重要お
[06:54:37.200] 互い僕は何も教えてませ
[06:54:39.920] ん血やな血だ血質があるんかもしんない1
[06:54:45.320] これはスモークを炊こうとしてるけどやめ
[06:54:48.360] たかウルトかな今のはこれハリボテ目線
[06:54:51.280] ですねうんチャラさんがこれチャラ丸です
[06:54:55.000] ね設置してないぞさん設置しないとあかん
[06:54:57.718] 設置しないとあかんあウルトが来たんの
[06:55:01.000] ウルトで
[06:55:07.160] れるあれあの一応その焼き殺される場所が
[06:55:11.160] 分かるんすよパッと見たら丸い絵になっ
[06:55:14.440] そこから逃げれば避けれはするんやけど
[06:55:16.600] ちょっとパンダの丸焼きできましたね今ね
[06:55:18.520] ちょっとそうっすねパンダの丸焼きになり
[06:55:20.520] ましたね避けきれ
[06:55:23.080] ずないから初心者向け解説助かるああだよ
[06:55:27.638] ね俺もそうそうやっぱ解説はすごい
[06:55:30.120] ありがたいよね
[06:55:32.718] お壁あれはこれはなんかもうめちゃくちゃ
[06:55:37.320] うまいってことだねこれねそうそうそう
[06:55:39.160] 入ってきたらあの結局あれ壊さないと入れ
[06:55:42.718] ないんでうんうんうんうんだからそこで
[06:55:44.680] 銃声がするとうまよなをするとこっちに
[06:55:48.000] いてるってのが分かるちゃんとちゃんとさ
[06:55:51.718] こ邪魔になるように本来は本来はもっと
[06:55:54.398] なんてうんですか道をがっつり塞いだり
[06:55:56.120] する使い方けどでも考え方がそもそも
[06:55:58.160] やっぱりできそうそのちゃんとここにやれ
[06:55:59.920] ば邪魔になるよねっていうのがそうそう
[06:56:02.080] そうて回復してくれみんなちゃんと連携し
[06:56:04.600] て開封してくれとか言ってるみんな
[06:56:07.200] ちゃんと連携してるらしい聞き
[06:56:10.320] てあで横から来たハリボテさんがお守っ
[06:56:14.320] てるやつ裏取りしてますね今ボテさんが
[06:56:16.760] もう1人いてるぞとあ裏取りしてお倒すお
[06:56:20.840] これでBサイズがクリアお影りさんを倒す
[06:56:24.000] うんま守り側がお寄ってきてる寄ってき
[06:56:25.958] てる今回はちゃんと2人とも寄ってきてる
[06:56:28.840] Kチャンネルがえっとこれウルトすねこれ
[06:56:31.080] もはいはいはいさっき本来ストップしない
[06:56:35.200] とまっすぐ飛ばなて言いましたけどこの
[06:56:37.120] 売るとま今終わっちゃったんすけど動き
[06:56:39.520] ながらでも真っすぐちゃんとその狙ってる
[06:56:41.398] 場所に飛んですよこれジャンプしてて
[06:56:44.920] もチャージが
[06:56:47.520] ないちゃん左にいてる左にてるよ来るよ
[06:56:50.638] 気づいてるね気づいてるお気づいてるでも
[06:56:53.920] 倒さないと解除に行けないもうそろ行か
[06:56:57.360] ないともう行かないとまずいおシ裏取っ
[06:57:01.558] てる
[06:57:02.878] あ解除行ける解除行くんじゃない
[06:57:06.040] これいいよいいよいよ気づく気づくこれ
[06:57:09.040] 間に合えへんかもいけるギリギリ間に合え
[06:57:11.798] へん
[06:57:13.478] 惜し惜しい惜し多分これ解除されての
[06:57:17.478] 気づいてなかったと思うんすよね
[06:57:21.280] 惜しいめちゃめちゃ惜しかったちゃんと
[06:57:23.798] バランとやってんじゃんなんか対
[06:57:27.040] めちゃめちゃいい勝負めちゃくちゃいい
[06:57:29.080] 勝負だよねすごい
[06:57:32.478] なんでこんないい勝負になってんのあまた
[06:57:35.080] 今回壁さちゃんとさこういうのやるからね
[06:57:38.920] うんこの人初なんすよこの人たちあ
[06:57:42.680] ちゃんと今回道塞いでるこの人たちやった
[06:57:44.920] ことないって言ったんだよすぎる嘘つかれ
[06:57:47.920] たかもしれん俺ねこれ終わんの結構押すよ
[06:57:51.320] ね俺そこ心配してたのよどうせみんなすぐ
[06:57:54.878] 終わってあのバロラント5000これ
[06:57:57.878] やろうとしてたのこれこんななんか接戦に
[06:58:01.000] なると思ってないからおお作でここにいて
[06:58:04.878] るって分かるボテさんの視界が塞がれる
[06:58:07.320] はいはいはいはいはい賢いわすごいねあ
[06:58:12.000] ドローンで情報取って氷壊れたはいはい氷
[06:58:14.958] 壊れたてこと来
[06:58:16.360] ますうまいねんなんあれ足止めのスキル
[06:58:19.638] なんやねんその普通にうまいの何ちゃんと
[06:58:24.200] してるぞなんかほにちゃんと見れる試合に
[06:58:27.520] なってんだよな俺が誘ったみいややった
[06:58:30.840] ことないからだよいよとか言ったのに嘘
[06:58:33.200] ついた全然うまい
[06:58:35.878] じゃんお売ってる撃ってる売ってる
[06:58:38.760] おおこれうまいよねなんかね上手上手
[06:58:43.360] スキルがちゃんと使裏取ってまたボテさん
[06:58:45.600] 得意の裏取りボテはそういうとこずるい
[06:58:47.760] から
[06:58:48.638] なちょっとやらしさ出てますねこれ
[06:58:51.700] [音楽]
[06:58:53.638] ねしムルさんがまた最チャラさん何してん
[06:58:58.200] だチチさん除解除に行かないとパンダの水
[06:59:03.320] でしたじゃら回行こうちょっと毛の汚れが
[06:59:07.320] 気になったか
[06:59:09.040] なちょっと削いしたからちゃっあバレた
[06:59:12.920] チラまる金色の銃
[06:59:14.958] だもうちゃんとでもチャラマルもこの索敵
[06:59:18.240] のやつとかうんちゃんと分かってんのが
[06:59:21.160] すごいわあ解除しないいないよ解除しない
[06:59:24.240] とあかんねんけど解除しないとあかんねん
[06:59:25.600] けどま無理やも間に合えへんおじいちゃん
[06:59:27.200] わからん
[06:59:30.320] なああ
[06:59:32.638] 今ねチャラさんのキャラクター死んじゃい
[06:59:34.638] ました
[06:59:35.520] ねいやマッチポイントいい勝負うんいい
[06:59:39.558] 勝負
[06:59:40.840] ねボテ小足なんだよマジであいつうん裏
[06:59:44.798] ちゃんしてあいつちゃんと裏からさ
[06:59:46.440] こっそり行って倒すんだよな怖がってます
[06:59:50.080] 今回オーディンこれはね壁も抜けてで弾が
[06:59:53.680] ねそう100パスあるんすよ
[06:59:58.638] はあ化けめちゃめちゃ嫌われてたりします
[07:00:02.040] あそうなんだうん適当に売ってもキルでき
[07:00:05.958] たりするんでチャーラみたいなことかあ
[07:00:08.360] そううっすねエペでチャかよみたいな
[07:00:10.440] ポジションではうんアブロ
[07:00:13.280] 疲れあれAサイトにみんな行って誰もい
[07:00:17.000] ないぞこれあしもレイルさんがいてる見え
[07:00:19.920] た見えてこ設置して
[07:00:23.958] ますスパイクを設置パリアオーブこれ
[07:00:27.760] オーブの力で守り側がすごいこんな感じに
[07:00:32.080] 狭くなっちゃってますね今これスパイク
[07:00:35.040] ラッシュ7ではの要素はいはいはいはい
[07:00:39.320] はい敵ないかなととことことこと歩いて
[07:00:44.080] 探してチャラさん早くAによるんだ爆弾
[07:00:47.240] 設置しちゃえばもうねそこから守らな守れ
[07:00:49.878] ばいいだからそうそう設置した側はね
[07:00:53.040] だいぶそう爆弾守ったりうん解除されない
[07:00:56.000] ように邪魔すればいいだけなんでスキルと
[07:00:57.798] か入れいやもうスキルがうまいんだよ
[07:00:59.920] さっきからなんか氷だのアの
[07:01:03.600] チャラさんがってるチャラさんがってるチ
[07:01:06.040] られただめ
[07:01:09.520] か
[07:01:11.160] いやアタッカーがやっぱりあれだなリね
[07:01:16.160] ね解除せなあかんってところがやっぱ
[07:01:19.040] ちょっと難しいよね確か
[07:01:21.440] にそうですかでもちゃんと試合になってん
[07:01:24.478] だよなうんなんなんかいくの配信にいさん
[07:01:29.280] がいるの不思議さんお疲れ今日はイベント
[07:01:32.878] でやってますよはいはいはいはいてきます
[07:01:38.878] はい
[07:01:40.478] はあなるほど
[07:01:42.558] ねどうすか皆さんなんか思ったより
[07:01:46.520] しっかりしてないなんか戻りました思った
[07:01:50.200] より本当めちゃめちゃちゃんとしてるね
[07:01:53.120] すごいよ
[07:01:56.638] ね逆になんかもうちょっとこうした方が
[07:01:59.160] いいよてめっちゃアドバイスしたくなる
[07:02:00.798] ぐらい
[07:02:03.280] うんなるほどね2人とも可愛すぎるなんや
[07:02:06.680] ね初めてにしてはうますぎます初めてにし
[07:02:09.878] はうますぎるってほらユもダイヤ2のう
[07:02:12.280] すぎうんダすぎる普通になんでこんな
[07:02:15.638] できんのこの人たちやってたがさてはお前
[07:02:18.200] ら嘘つちょっと操作確認って言いながら
[07:02:20.680] ちょっと言ちょっとやってんねこれうま
[07:02:23.840] すぎるもんちょっとやってるんじゃないか
[07:02:25.760] だってなんかみんなちゃんとスキル爆弾と
[07:02:28.360] かスキルやる時ジャンプしながら投げたり
[07:02:30.240] とかさこんなできんてってなんでできん
[07:02:36.000] のちょっとかじって感いるなねね結構
[07:02:41.040] ちょっと練習してきました感すごいよね
[07:02:43.320] いやさすがだ
[07:02:50.360] なさあ甲州入れ替わりはいまでもま攻める
[07:02:54.600] 感じ守る感じ多分どんどん掴んできて各々
[07:02:57.440] がやりた動きたい動きとかやりたいことを
[07:03:00.000] ししてくる頃じゃないかなうんそうだよね
[07:03:02.520] これだから本当にキルをさ優先する人とさ
[07:03:06.080] 爆弾を優先する人でねキル取れない人も
[07:03:08.638] そういう役割りってのはやっぱあるからあ
[07:03:11.440] あうんだ誰か解除してる間に打ち合うとか
[07:03:14.878] 守ってる側はそういったこと銃撃が強い人
[07:03:19.200] が正義じゃないっていうのがねうんそう
[07:03:21.200] そうそうねうまく立ち回ればまボテさん
[07:03:24.760] みたいにあの裏からうんうんあの打てたり
[07:03:27.958] するんでそれやったらチャラさんでも全然
[07:03:30.080] 倒せるはずうんうんうん
[07:03:32.520] まそういう立ち回りもできなさそうです
[07:03:36.478] けどちょっと僕が今回気にしてんのは
[07:03:39.360] さっき攻めの場合は裏取りをこうねうまく
[07:03:41.680] やってたボテさんが守りの時に今回うまく
[07:03:44.920] 裏取りできんのかっていうところああ
[07:03:46.638] なるほどね
[07:03:48.638] うんヘイブンどんなマップでしょうかはい
[07:03:52.040] これはえっとさっきまでは多分大体AとB
[07:03:54.398] っていうマップ上にねあの設置できれまし
[07:03:56.600] たここのマップはabさらにCがあります
[07:03:59.798] ああなるほどねねさらにちょっと分散と
[07:04:03.920] いうかうんなるほどちょっとして守んない
[07:04:07.200] といけないんで結構きつかったりします
[07:04:08.878] けどねだその情報の連携とさっきのより
[07:04:12.718] うんディフェンス側はうんうんうんうん
[07:04:15.398] その敵が多いところになるほどね応援に
[07:04:19.000] 行けるかとちゃ
[07:04:20.478] 早くアングリーさんどうもちゃえ
[07:04:23.200] センキューフォカミングありがとうねよ
[07:04:25.160] さん詳しいね本当にね助かる
[07:04:28.240] わなるほど下手くそなんすけどねでも好き
[07:04:30.958] なんで結構あありがたいっすねいや
[07:04:33.680] おもろいなバロランと面白いよねこう見る
[07:04:36.160] とねそう本当戦略ゲームだね結構戦略
[07:04:39.558] ゲーム戦略がすごい
[07:04:43.360] なまたこれAとBの守りがきつかったら
[07:04:48.360] さっきもどのマップにも大体あるんです
[07:04:50.320] けどミッドって言って真ん中のお道があっ
[07:04:53.360] てま大体真ん中からAとBどっちにも
[07:04:55.920] 行ける道があったりするんですよど
[07:04:57.718] エージェント選択ッドミッド昨日なった
[07:05:01.320] それ攻めるとかいろんなね作戦があった
[07:05:04.398] うんあほちんお疲れ
[07:05:06.718] いらっしゃいそ隠してもみんな見て
[07:05:09.000] くださいねよかったら隠してもうえ多分
[07:05:11.520] ワイワイキキしてるからい面白いだ
[07:05:13.478] リアクション含めて面白いだろねテレビ
[07:05:16.120] ボテでもレベルはねほとんどみんな低いん
[07:05:19.360] よなやっぱりでやっぱやってないでしょ
[07:05:22.040] うんやって
[07:05:23.240] ないだからどこでその知識身につけてきた
[07:05:26.520] んやろ
[07:05:29.360] かスパイクラッシュサブ垢なの
[07:05:34.440] かさまピストルっすねゴーストはいはい
[07:05:38.120] はいはいまこんくらいの方がなんかいいん
[07:05:39.718] じゃないでしょうかねあそうですね戦いも
[07:05:42.638] 一応でもこれもえっと頭1発で何メ以内か
[07:05:47.320] なはいゴーストも頭1発で近距離やったら
[07:05:51.558] 落としためちゃくちゃ額してきたかも
[07:05:54.638] な額で座でプレイはレベル上がっちゃう
[07:05:59.680] から
[07:06:02.080] 額してる感じはするなほんまやっぱ動画見
[07:06:05.760] てるよね見てるYouTubeで動画見
[07:06:08.798] てるでしょおです
[07:06:12.398] ねおスキルいっぱい入れられてお焼き死ぬ
[07:06:16.920] ボテさんがはいはいはいはいはいはいま
[07:06:19.120] 4444ですいい
[07:06:23.638] です応援来てるこれ物来てる裏から来来
[07:06:27.360] てる全てるね全来てるねさんが裏取ってん
[07:06:29.440] じゃないやばいやばい
[07:06:33.080] め落ち着いて打つかりさんかちゃんうまい
[07:06:37.680] よな上手
[07:06:39.440] ね壁ででも面白いと思うけど
[07:06:43.160] ななるほどうまい影は
[07:06:51.840] うまいかげちゃん残り1けどどに出んのか
[07:06:54.958] わからへんからさんリロードしないとゼや
[07:06:57.200] ぞ弾が弾がゼや撃とうと思ってもリロード
[07:06:59.520] するぞそれあと10秒リロードしその辺が
[07:07:03.398] やっぱり初心者リロード弾0やぞあでも
[07:07:06.638] 引いてる引いてるかさんがあでも
[07:07:10.280] 倒す影ちゃんやばううまいういうううま
[07:07:13.760] あれタピオさんまた弾ゼロのままかこれ
[07:07:15.920] これあ解除したおおあ来てる来てるやばい
[07:07:20.520] やばいやばいやばい弾0弾0やから撃て
[07:07:22.958] ない弾0リロードしても弾0やから撃たれ
[07:07:25.760] へん武器変えなかん武器変えなあかんああ
[07:07:29.120] おうまいわたわ
[07:07:32.680] リロードどころじゃなかった弾全部持っ
[07:07:34.958] てる弾が元々あってそれを打ち切ったら
[07:07:37.760] もう打てなくなるんけどそれてどう回復
[07:07:40.120] するのちゃうまいえっと今の場合は他の
[07:07:43.680] 落ちてる武器を拾うとかが結構楽か
[07:07:48.680] なやかちゃんだってすごかったよ今残り今
[07:07:52.478] のはねすごいスーパーセーブうんうんうん
[07:07:55.240] めちゃめちゃ守ったうまい
[07:07:58.478] ねこれディフェンダー側初の勝利もあるよ
[07:08:02.798] ね見えてきてるよずっとアタッカー側が
[07:08:05.760] 買ってますけどこれまでうんうんうんこの
[07:08:08.718] オブを取るなんやねんこれって多分思っ
[07:08:11.320] てる取らないいいですこういうところに
[07:08:15.398] 現れる初心者感なわけです
[07:08:20.120] よおお今回アレスっていうこサブマシン
[07:08:24.160] ガン50発うんうんで結構これもぶれるん
[07:08:27.798] でね扱いが難しいですねあ張物設置してる
[07:08:31.520] してるかなBですねうんBは結構Aからも
[07:08:36.200] Cからもよりやすいんで確かにこれ
[07:08:38.280] ちょっと持ってどっちから来るかわかん
[07:08:40.040] ないから守攻め側はここを維持するの結構
[07:08:43.080] 難しかっなるほどね
[07:08:48.638] うんおおけててトリガーハッピーやんま
[07:08:56.440] 撃ったらねとりあえずダメージ入るなんか
[07:08:58.638] うんなんか今すごい
[07:09:01.600] 何したの今何したの島村
[07:09:05.000] さんなんか
[07:09:07.398] すごい真横に2つ最後の1人だあの分かり
[07:09:12.160] やすくとおっぱいみたいにスモーク炊き
[07:09:14.280] ました
[07:09:15.798] ねなんだおっぱいおっぱいみたいな
[07:09:19.440] おっっぱいスモーク見たことないあんまり
[07:09:22.120] おっぱいスモークおっっぱいスモーク出
[07:09:23.638] ましたお交代ちょっとくなっちゃったか
[07:09:27.718] これはあれじゃないですかそうですね
[07:09:29.280] さっきデスマッチでボテさんがこれ持って
[07:09:31.878] オペレーターですオペレーター1番高い
[07:09:34.520] 武器ですね
[07:09:36.080] ああま今回はね全員武器統一なんでこう
[07:09:39.080] 金額の話はあんまないんですけどうん購入
[07:09:41.360] すんだよ本当はねはい本来は購入します
[07:09:44.440] 1番高い武器おナイスクリパ
[07:09:47.558] これなかなか
[07:09:50.240] えチームにってますが守り側がねちゃんと
[07:09:54.638] こう待ててたら結構有利すけどねこの武器
[07:09:57.280] なるほどねうんAサイトガラ空きそこに
[07:10:01.398] 全員攻めが慎重に伺いながらこれおらんぞ
[07:10:06.798] あでも銃声が来そうたからえやはいはい
[07:10:09.040] はいはいはいはいはいはいちょっと何し
[07:10:11.600] てんのはよう会場死あでもほらやっぱ行き
[07:10:14.840] 始めたねうんさあどっから来るんだとどっ
[07:10:18.200] から来るんだといいですよ3
[07:10:20.600] 番いいですよいいです
[07:10:24.398] よ真ん中におったらみんなで行けるやろと
[07:10:27.958] いいね全員ちゃんと解除に回ってんのが
[07:10:30.000] いいねうんあ来た打ち始まりますこれは
[07:10:33.200] 分散していった方がいいんじゃないか全員
[07:10:36.440] あでもそうね影竜が攻める影龍が
[07:10:44.920] 攻める影龍が上から攻めるこれ早くしない
[07:10:49.160] と解除間に合わ
[07:10:50.240] へん解除できひん解除でき
[07:10:53.878] へん解除が間に合えへんね
[07:10:58.680] これなるほどねさんがやっぱうまいな
[07:11:02.398] うまいねちゃんと上から上から行くもんね
[07:11:05.080] 落ち着いて
[07:11:06.240] うん最初全然ね攻め側は気づいてなかった
[07:11:09.520] から上から来てんのおうまいそこでキル
[07:11:12.040] 取ったピストルかなおいいです
[07:11:18.080] ねか1番弱っちいクラシックっていう
[07:11:21.920] ピストですねなるほどほなるほどなるほど
[07:11:23.680] さあロコに向かうんでしょう
[07:11:28.878] かCに向かってます知らんと思うけどこれ
[07:11:32.638] 普通に左クリックすると1発ぴょンって
[07:11:34.840] 飛ぶんですけど右クリックすると3発
[07:11:37.160] まとめて打てるんですああ3点バースト的
[07:11:39.760] な感じになるんだそうすね一気にバンって
[07:11:42.240] 飛ぶ感じ3発があなるほどなるほどその
[07:11:44.638] 打ち方が知ってると結構近距離
[07:11:48.558] で隙からおおおおおお
[07:11:51.958] おあでここにいてるからボム投げられて
[07:11:56.040] 爆発されたら熱いぞスキャン
[07:11:58.080] するいたぞおスキャンして敵の場所を把握
[07:12:02.638] うまいんよねちゃんと索敵とかす島村が
[07:12:07.080] 潜んでるぞ影
[07:12:09.520] にければ解除頑張ってほしい敵残おじ
[07:12:15.320] ちゃんいい
[07:12:16.878] ね解除できるんじゃないか解除できるん
[07:12:19.320] じゃないかこれじゃ解除じゃないんかこれ
[07:12:22.520] 攻め青なんかあ解除か多分けけちゃん側が
[07:12:25.718] 解除だよ間間
[07:12:29.240] パーおお
[07:12:33.878] ディフェンダーが勝ちうんうまいねマッチ
[07:12:38.280] ポイントこれね多分掴み始めてる気がする
[07:12:41.680] なフェンダがなるほどねちょっと上手に
[07:12:46.600] なってきてるきるこれやばいっすねもしか
[07:12:49.478] したら明日からあのレトロゲー会話減るか
[07:12:52.160] もしん
[07:12:53.478] ないバロおもろいぞこれおもろいなもう
[07:12:56.638] ちょっとこれで行こう
[07:12:59.000] かま裏でねまず遊ぶだけでも全然いや本当
[07:13:02.760] ね多分この初心者同士でやってるからこそ
[07:13:06.240] また面白たもこれが明らかにうまい人とか
[07:13:09.280] だとさやっぱ勝てないからねそう
[07:13:12.680] やらしおブラシュでうわういで張りぼて
[07:13:16.638] お前いやうまいないや何今のやったこと
[07:13:21.080] あるやろ
[07:13:22.240] 絶対何それちょっとタイミング遅かった
[07:13:24.878] けどやっぱり動き方の基本的にはもうあっ
[07:13:27.558] てるやったことあるやろ絶対
[07:13:31.478] おめてる味めてるさあチラ頑張って
[07:13:36.398] ほしいあんな無理やで火を見てみたら
[07:13:41.280] こんなこんな感じ
[07:13:43.320] でCに設置この情報が共有されてる
[07:13:47.840] か最後の1人
[07:13:51.718] だらこれは多分みんな除したんじゃない
[07:13:57.600] の入れよ
[07:14:01.160] 切れていやこれはちょっと厳しいな厳しい
[07:14:05.120] あえ2人もええ
[07:14:10.478] かげりあこれは
[07:14:13.440] 間間に合わないなこれ
[07:14:17.958] な爆発するから逃げろと
[07:14:22.120] ラいやすげちゃんうまいねかちゃんなんな
[07:14:26.840] のなんでかちゃんこんなうまいのやった
[07:14:29.520] ことあるだろ絶対やったことあるこてい
[07:14:32.240] ぐらいうまいうまいよねマジでねうまい
[07:14:34.200] うまいうまいいやこれねかりさんがB
[07:14:37.120] チームをことごとく救ってるすごい
[07:14:40.958] わはいはいはいさあ他のメンバーもねここ
[07:14:44.040] は高い力がすごいでもそれまでのお互いの
[07:14:46.638] キルもねあってかさんがねなんとか最後
[07:14:49.840] こう押し込めてる感じもあるんですごいな
[07:14:52.478] しっかりチャラさんを引き連れ
[07:14:54.958] てうまくやれてる感じはする確かに
[07:15:01.440] ちゃんはどうですかこれ何をあ一応
[07:15:05.600] 待ち構えてはいる待ち構えてるでもほんま
[07:15:07.760] そ右におんあ見えた見えた見えた今回また
[07:15:11.958] オーディンですねこれめちゃめちゃうがB
[07:15:15.000] に設置来てるよ来てるよばれたばれたああ
[07:15:19.080] やられるたさんに
[07:15:22.440] よあ解除さそ敵やぞ倒せ倒せ倒せ止めよ
[07:15:27.478] なんでナイフ持ってんねん
[07:15:29.920] 撃て
[07:15:31.558] あ解除されきりました
[07:15:34.920] ね敵目のま前通ったぞ絶対今何をしとるん
[07:15:39.200] じゃわからんわからんやなわからんかった
[07:15:43.440] な今笑笑それ敵や
[07:15:48.718] ぞってナイフ振り回してたいや面白い
[07:15:56.440] なあいやでもかりさんがすごかったな
[07:15:59.558] すごいねうんハリさんうますぎだねマジで
[07:16:04.360] いやABBCサイトある中ね
[07:16:06.638] ディフェンダー側が
[07:16:09.760] こう結構うんやれてたも良かったすけどね
[07:16:13.718] ね
[07:16:15.160] うんディフェンダーもなかなかやるよね
[07:16:17.958] 本当にうんまだからかちゃんまもちろんか
[07:16:21.398] ちゃんキルかなり取るけど周りのみんなの
[07:16:23.600] ねアシストというかなかなかやるねAはA
[07:16:29.000] でやっぱハリボテが
[07:16:31.798] うんいや上うん上手
[07:16:34.080] ねえ今のフラッシュはまったんじゃないか
[07:16:36.760] ないやあ今の多分もう気持ち良かった
[07:16:39.200] だろうね気持ちよくなってると思うな今の
[07:16:41.520] は気持ちいいわ
[07:16:47.638] ねはあさあ甲子
[07:16:50.920] 交代これが4戦目かな3戦目4戦目かな次
[07:16:56.200] が4戦目か4戦目で
[07:17:01.000] 次の次ぐらいがそこなフラクチャー
[07:17:03.280] フラクチャー
[07:17:04.558] が4000目そうなるほど
[07:17:09.680] いやあいやちょっと俺は驚いてますようん
[07:17:13.040] だって今ここに掘り込まれたらなんなら
[07:17:15.440] チャマさんが笑いもになるもう全然多分
[07:17:19.000] パラパのこと馬鹿にできんと思うよ多分
[07:17:20.798] 本当にうんうまいねんなんなんだうん
[07:17:25.638] ジョーズちゃんと
[07:17:28.000] こうしかもうんなんだろう全く俺もそんな
[07:17:32.680] ルールなんかそこまでこのイベントのため
[07:17:35.160] に勉強はしたけどうんうんうんがっつり
[07:17:37.680] わかんないこともある中でやっぱ見てて
[07:17:39.760] おもろいってのはすごいねうんすごい
[07:17:43.440] ね見てておもろいねんなやっぱどうなるん
[07:17:46.520] だろうっていうちょっと今まで接戦やった
[07:17:49.200] けどさっきの試合が一方的な感じ一だった
[07:17:52.840] うんかちゃんが覚醒し始めているうんでも
[07:17:58.040] ちょっとさすがに背負いきれてない感じも
[07:18:00.120] ま
[07:18:01.958] ちゃんが落ちた後がもう結構みんなあれだ
[07:18:05.200] ねきつくなってくるね確うんおさもうまい
[07:18:08.798] しうん島村さんはもうおっぱいスモークな
[07:18:11.398] んでおっぱいスモークそうすねあれは
[07:18:14.240] ちょっとなんや今のみたいなどこの何不だ
[07:18:18.520] んやろみたいなねいやいいんじゃないです
[07:18:20.798] かそそう俺はそれだけになるかなと思った
[07:18:22.840] そうあのみたいねよそうアのみたいのかな
[07:18:25.280] と思ったらもう普通にいい試合してるから
[07:18:27.558] ちゃちゃんとするねえすごいよああボテ
[07:18:31.320] さんまた同じキャラ絶対しましたう絶対
[07:18:33.760] 絶対これ木にはまってるで木じゃないから
[07:18:36.478] さんまたおっぱいスモーク置けるキャラに
[07:18:38.520] はになってますけどねこれ是非置いて
[07:18:41.680] ほしいですねおっぱいスモーク
[07:18:44.520] は今回結構ねそのスモークが重要になる
[07:18:48.040] マップでフラクチャーまどこのマップも
[07:18:50.240] 重要ではあるんですけどうんうんあのま
[07:18:53.000] 今回またAとBのサイトなんすけどなんて
[07:18:55.680] 言ったらいいんかなそのうんえっと
[07:18:59.200] うんどういう
[07:19:01.320] い字みたいになったマップが字言い方が
[07:19:06.120] 難しいななんかれちゃんど真ん中になんか
[07:19:09.718] ロープがあってうんうんそれでマップの
[07:19:12.000] 北側に攻め側も回れるからなんはいはい
[07:19:14.520] これマップの真ん中に映ってるやつねうん
[07:19:16.958] 左右でそうそうそううんうんうん挟み撃ち
[07:19:19.600] できるんでなるほど攻め側はどういう風に
[07:19:22.120] こう攻めるのか守り側どっから来るか
[07:19:24.120] わかんないみたいなうんうんうんうん前と
[07:19:26.398] 戦ったら後ろから打たれるみたいなもあっ
[07:19:29.240] て結そのが難しいマップですねそうさっき
[07:19:33.638] まだその解説を聞いてまそんなの理解でき
[07:19:35.840] てないでしょうて言ったけどなんかこの人
[07:19:37.320] それいうのもなんかちょっと理解し始め
[07:19:39.760] そうがるなんかねそれだからこう僕もま
[07:19:43.920] この人こっていいないっすよて言えないっ
[07:19:45.920] ていうちゃんとしてそうなちゃんと分かっ
[07:19:48.878] てるうんすごいですね守り側はAに2人B
[07:19:54.320] に3はいはいはいはいいいですよこれは
[07:19:58.200] どっちに置くかだなまもうっにももう
[07:20:01.520] どっちに来てもねもう待ち構えていうん
[07:20:06.398] 広くAもBもどっちも攻めてる感じかな
[07:20:09.040] うんうん
[07:20:10.120] うん買った方に入れようって感じか
[07:20:12.878] なるほどね
[07:20:14.718] うん真っ暗やけど前に前進していくすごい
[07:20:19.040] 胸怖いものなしバーサーカーのように
[07:20:22.000] 突っ込んでいく
[07:20:26.040] ねおここは睨みになってるスキルを入れ
[07:20:29.680] あって
[07:20:31.200] また真っ暗になるスキルを使でも突っ込ん
[07:20:33.798] でいくたかな何なんだろううまいよなあ来
[07:20:38.760] てる来てる来てるシレさんおお行く行く
[07:20:43.360] 行くあと30秒すごいピストルの戦い
[07:20:47.840] おっとそろそろ設置し来た出たお得意技が
[07:20:52.120] 出の出ましたあれ今フラッシュ入ってたん
[07:20:55.840] じゃないなんでかりさん倒せたんやろまだ
[07:20:58.638] 使えないもうミラクルそういう意になっ
[07:21:01.600] てるん
[07:21:03.558] だフラッシ入ってたと思うんやけどな
[07:21:06.520] スパイク設置かちゃんがスパイクを設置し
[07:21:08.798] ましたはいはいはいはいはいはいスパイク
[07:21:11.040] 設置しましたかけちゃん
[07:21:14.120] がこれは7
