[00:00:00.000] DET
[05:46:26.478] ね1週間に一箱吸うかどうかぐらいだよ金
[05:46:30.520] ない時エコーすってたな
[05:46:32.718] いやエコとかちょっときついやろ
[05:46:44.558] 会社では吸うのあそう主に会社で吸う家
[05:46:48.200] じゃほとんど吸わないだこう長時間配信と
[05:46:50.878] か寝てない時は吸うけど大体家で1人で
[05:46:54.718] いる時は吸わないよで寝ちゃうすぐタバ
[05:46:58.120] 仕事中はやっぱ吸うよ
[05:47:00.040] ねエコの余ったやつ詰めてるからロッで味
[05:47:04.360] 変わるから楽しいよ
[05:47:06.958] そうおじさんいるなあそうなんだロンピ夏
[05:47:12.080] ロングピースなんか懐かしいななんか俺も
[05:47:15.718] コンビニでバしてたからさ懐かしいね
[05:47:20.040] なんかそういうのストレス感じると増え
[05:47:22.478] ちゃうよねあのね営業になってから特に俺
[05:47:26.240] 営業の前は吸ってなかったの
[05:47:28.878] に前二十歳の頃とか何年か吸っててで普通
[05:47:32.478] に影響じゃなくなって仲ったりする会社仲
[05:47:36.120] ってか営業先の人と吸ったりする付き合い
[05:47:39.840] じゃない
[05:47:42.558] けどもちろん会社の休憩時間に吸たりする
[05:47:45.680] けどねあんまりしわない
[05:47:51.440] な私も
[05:47:53.718] だ栄養で増えるよなタバコって長い髪作っ
[05:47:58.680] てそれをるから橋の部分をエコ入れるから
[05:48:01.240] 線感で足り接力
[05:48:04.680] であそうなんだ
[05:48:10.080] えそれじゃタールとか
[05:48:12.920] さあのあれちゃうんじゃないの毎回でも
[05:48:16.878] あれ17だっけなんか決まってるよ
[05:48:22.840] ねニ何ミリとかさ体力めっちゃいりそう
[05:48:27.520] 体力じゃないね精神力だね精神力怒られる
[05:48:32.240] のが仕事だから営業って始まったわごめん
[05:48:35.080] ここちょっとタバコてこはちょっとまだ
[05:48:37.478] ちょっと相当え出れない
[05:48:40.760] しよし分かったこここでちょっと1回俺
[05:48:43.760] ちょっとあれしてくる
[05:48:45.958] わ笑笑一してくるちょこれは一服してから
[05:48:49.478] じゃないと無理だねい
[05:48:51.798] てらまちょっと話しとけやおしっこもして
[05:48:54.520] こようごめんなおしっこおしっこ最悪の
[05:48:58.240] 場合はおしっこしたいって思ってるけど
[05:49:01.040] おしっこしたいっと思ってるけど座ったら
[05:49:02.920] もしかしたらうんち出ちゃうかもしんない
[05:49:04.478] しそしたらうんちプラスタバコ
[05:49:07.600] ゆっくりね長い内
[05:49:12.440] て
[05:49:15.840] よいしょちゃうねんなこうやねんな
[05:49:18.840] のんびりこうやねん
[05:49:25.958] な見えへんねんなこれ
[05:49:37.400] めっちゃうるせえんだ
[05:49:40.840] よ神局
[05:49:45.760] 笑笑
[05:49:55.200] ち死ぬの配信きたむっとじ
[05:50:00.558] 落ちろコダック耐えてめっちゃうるせいっ
[05:50:04.400] ていうなら消していけ笑笑
[05:50:14.798] シルすぎてわろ
[05:50:31.120] た続々と減っていくで
[05:50:39.440] ちゃまどももありちゃまどももありちゃま
[05:50:43.160] どももあり
[05:51:12.958] ハブから揚げ色から揚げハから揚げ強
[05:51:18.600] 1888強
[05:51:31.958] 188810年後にこの曲聞いたらちゃを
[05:51:35.200] 思い出すよ
[05:51:40.878] W1のN1の
[05:51:56.120] Nアスレオプトアスレオプアレオ
[05:52:22.798] 村か八ざ村か蜂ざ村か八
[05:52:31.400] ざああ
[05:52:39.558] え
[05:52:41.840] あ元気ないなった
[05:52:57.360] 草急にこんなことある壊れちゃっ
[05:53:03.440] た最後の日が燃え尽きようとしてる
[05:53:06.958] じし寿命
[05:53:24.760] かメシウィング1茶魔元気メシウィング2
[05:53:29.798] しむ止まっちゃうのか
[05:53:36.798] 命を燃やせ
[05:53:43.360] コダック茶まど可愛い茶まど可愛い茶まど
[05:53:47.200] 可愛いこの前電池変えなかったの
[05:54:01.120] かパチパチパチパチ
[05:54:04.680] パチパチあ
[05:54:07.478] 村かつ村かつ村かつビブレビブレ
[05:54:15.600] ビブレちゃまったれちゃまったれちゃ
[05:54:22.160] まったおいどうしたおいどうし
[05:54:27.040] たここいつこいつどうし
[05:54:30.478] たこいついつから止まってんの命の
[05:54:40.120] ええ今までありがとなありがと急に止まっ
[05:54:44.120] た死んだ命の日が燃え尽きようとしてます
[05:54:47.360] 死にました命の
[05:54:53.160] とし死んだわパチパチパチパチパチパチか
[05:54:58.280] 電池
[05:55:00.040] 派あこ充電機どこやったか
[05:55:03.760] な充電してやらなあんや
[05:55:07.718] やよいしょもう吸ったの素晴らしい前だっ
[05:55:12.600] たもう吸った早い今それめっちゃ高いん
[05:55:17.040] じゃないそれめっちゃいやどうなんだろう
[05:55:19.360] ねなんかUKさんがUKさんがこれ普通に
[05:55:22.360] 雑貨屋さんで売ってたとかこれ雑屋さんで
[05:55:25.280] 売ってるもんじゃねえんだけど
[05:55:28.000] なえ早い
[05:55:30.798] 嘘おめえらのこと待たさね待たせちゃいけ
[05:55:33.958] ねえなと思って半分ぐらいで切り上げてた
[05:55:36.520] んだよてか外バカさみいわ
[05:55:41.638] 今日普通に寒くて帰ってきたもういいや
[05:55:46.840] てもったい
[05:55:49.280] なもったいなくないいいんだよ
[05:55:52.718] うせうるせえ寒くて耐えれなかったのね
[05:55:56.558] 笑笑うん
[05:55:58.440] 寒いめちゃ寒いこの時間めっちゃ寒い今日
[05:56:02.280] あかくなんかわかんないけどあイヤホン
[05:56:04.120] 新しいの買わなきゃなんかもうボロボロ見
[05:56:06.798] て俺こんなイヤホン使ってんだよ当たり
[05:56:10.120] 笑笑ねこんなイヤホン使ってんだ
[05:56:13.440] よ貧乏かよ誰か買ってくんねイヤホンね
[05:56:17.958] イヤホン買って誰ボロすぎる買ってくんね
[05:56:21.840] イヤホン貧乏で買えね変えよ笑笑貧乏じゃ
[05:56:25.320] 貧乏で買えねんだって金なくてマジでお
[05:56:29.360] 願いします物リストにでいAirPods
[05:56:33.878] 買ってくれんのめちゃ
[05:56:37.440] でいダイソでいいよ全然これ多分ダイソだ
[05:56:39.600] もんこれの充電見てこれの充電見て
[05:56:42.718] ロボトミーだ
[05:56:44.478] からかこれこれ
[05:56:47.160] 充電ロボトミー手術だろこれおい脳いじら
[05:56:50.878] れてるよね完全にでこれ繋ぐじゃん繋ぐと
[05:56:54.878] ああだだ繋いだちょっとやっぱもう
[05:56:58.240] ちょっともうちょっと元気になるまで
[05:57:00.160] ちょっとロボトミ
[05:57:03.240] あああああローいじられてますあほらよび
[05:57:09.680] し
[05:57:11.958] たこれ元気に元気に今日今日も頑張って
[05:57:15.440] もらうこに
[05:57:18.320] ねよかったよかったよかったよしじゃ続き
[05:57:22.760] やり
[05:57:28.798] ましょううわあこれこっから3Dやんのか
[05:57:36.240] 息吹き返し
[05:57:40.798] た電子タバコってやってみた合わない買わ
[05:57:44.400] なかったうんいや自分では買わなかった
[05:57:46.558] けどやっぱ人のやつさアコスもらったり
[05:57:49.160] するじゃんなんか吸っていいよっつって
[05:57:50.558] マッピングしないなんか違ういやこれね
[05:57:53.040] そんなにそんなにねあれじゃないよ
[05:57:55.000] ミッションこれうんなんか一直線
[05:58:02.200] ほぼこれ意外とかっこいいよねこれ違うよ
[05:58:05.400] ね違う
[05:58:08.600] なやっぱ神タバコじゃないとなんかすっ
[05:58:11.680] たきしないよ
[05:58:15.680] ねあなんかあのね焼き芋みたいな匂いもね
[05:58:20.558] なんか電子タバコ匂い気になんないとか
[05:58:22.718] 言うけどさ離れちゃったから巻きやめた
[05:58:25.440] けどたまにすとくそうまい独独特だよね
[05:58:29.120] 臭くはないけどなんかやっぱ朝も早から
[05:58:33.200] ジョギングとは本当だよこんなに5時半
[05:58:35.478] からだよの
[05:58:37.360] ダそうそう3Dダンジョン体力作りに励む
[05:58:41.840] のじゃどない
[05:58:46.478] お前この
[05:58:49.638] さこの剣をこう切り分けられるのがいいよ
[05:59:03.920] ねなんかぐぐるてねなんか
[05:59:11.160] ねそういえばと結婚する見た
[05:59:17.478] 自分でぱ買って手巻でやってたああるね
[05:59:21.478] 売ってるよねアメスピの葉っぱとか売っ
[05:59:24.240] てるもん
[05:59:25.320] ね俺最近見た夢えなん
[05:59:30.160] だろうえんだろう夢ってさ見たことは覚え
[05:59:34.520] てんだけど覚えてないことあるよねなんか
[05:59:38.120] 夢見たんだけど覚えてねえみたい
[05:59:43.400] ななんかあったか
[05:59:45.798] なマジうまいよ巻きのやつよりけるくらい
[05:59:50.080] 薄いからすげえ来る
[05:59:56.200] から的にしか覚えてないよねあでも俺よく
[06:00:01.200] これさなんか意味なんかさあのがける
[06:00:06.600] たまに覚えてる歯が全部抜ける夢なんか
[06:00:09.040] 意味あるんだよねこれ確かね歯が全部
[06:00:12.040] 抜ける夢見る何それ怖ないえめっちゃ怖い
[06:00:14.798] うわーつってうわつって歯が全部抜ける夢
[06:00:19.000] あびっくりし
[06:00:21.478] たあ
[06:00:23.878] なんかなんかでっかいのになっ
[06:00:27.680] てる成長の証らしあそうなの日々成長です
[06:00:32.478] これがチャバゲームはあと交通事故に会う
[06:00:37.200] 夢ブレーキが車のブレーキが効かなくなる
[06:00:39.798] 夢見るあれも焦るね何回も見てるそう何回
[06:00:43.680] も見んのよそうなんか意味あるらしいよ
[06:00:45.638] まだ成長してるんかそうだよ配信者として
[06:00:48.600] 常に成長常に成長常に
[06:00:51.920] 経験おもやっぱはめっちゃ見るめっちゃ
[06:00:55.878] わかる大きなストレスがたまり心が疲れて
[06:00:59.520] いる場合にこの夢を見ることがあり疲れ
[06:01:02.440] てるん内のトラブルて聞いたけどと名の夢
[06:01:07.240] ああそう
[06:01:09.080] なん親父死んだからか
[06:01:12.478] な親父死んだことは別に何のトラブルでも
[06:01:15.558] ないんだけど親父親父があの死んだことが
[06:01:18.958] 問題じゃなくて親父が死んだのはまあいい
[06:01:20.840] としてあの生活保護を不正受給してそれ払
[06:01:25.280] えって言われたからかもしれ
[06:01:27.718] ない生活保護不正受給しててそれ払えって
[06:01:30.760] 言われたもしんないな歯抜けたの笑笑
[06:01:36.478] どうしもねえべ親父死んだんだよあの去年
[06:01:41.360] ねまそれはいいんだけど17年ぐらい合っ
[06:01:44.280] てなかったからいいんだけどしたらなんか
[06:01:47.558] 市役所から手紙が来てあなたのお父さんが
[06:01:50.080] 亡くなりましたあえ本当につってそれ
[06:01:51.920] ちょっとびっくりしたんだけどあの生活
[06:01:54.040] 保護不正受給してて言ってたねそれをあの
[06:01:57.878] あなた血縁関係にあるんで払ってください
[06:02:00.558] つってふざけんじゃねえよつってであの
[06:02:04.400] なんつうのあの
[06:02:07.160] 届くのそう続破棄の手続きしてあの財産
[06:02:12.040] を続覇気ってやるとプラスの財産ももらえ
[06:02:16.240] ない続発そうそうそうあの財産もらえなく
[06:02:19.200] なるんだけどあの人財産0だからマイナス
[06:02:21.920] だからそう大丈夫だったけどね1かけ2
[06:02:25.400] かけて3かけて仕掛けて殺して日がくれて
[06:02:30.000] どうかこの恨みを晴らしてくださいなんや
[06:02:33.400] お前それならしてやそう大変よねでもね
[06:02:38.680] 放棄のその財産あれのね手続き死ぬほど
[06:02:42.280] めんどくさいよ死ぬほどめんど
[06:02:45.638] くさいま俺は俺俺は姉ちゃんがほぼほぼ
[06:02:49.200] やっててくれたけど俺仕事で行けねえつっ
[06:02:51.240] てめちゃくちゃめんどくさいよ本当に
[06:02:55.478] あ出ちゃったよこれこれ出ちゃってるね
[06:02:58.478] これちゃ
[06:03:00.200] たえなんかこれワッピングしなきゃわかん
[06:03:03.440] ねえかな
[06:03:06.440] コメちゃん最近見た夢は某配信者が
[06:03:08.798] インフルコロナ別の型のインフルの連続に
[06:03:11.558] ノにもぼありえそうやから他人事じゃ
[06:03:14.478] なかったわ聞いた時あまわかんないからね
[06:03:18.400] そんなもんはね死んでみない
[06:03:22.558] と死んでみないとわからん
[06:03:35.958] あのね
[06:03:37.040] 車車のブレーキが効かなくなる夢はねあれ
[06:03:41.840] 勘弁してほしいねめちゃくちゃ焦るよ
[06:03:46.040] ブレーキぎんて踏んでんのに全然止まん
[06:03:48.440] ないのようわーてうわ
[06:03:51.798] 死ぬでこおしい
[06:03:56.638] なれたかい
[06:03:59.360] じゃん俺もね寝結構言うみたいはちる
[06:04:04.718] だ夢あるかもうん落ちる夢も見る
[06:04:09.160] ね俺ねなんか寝言であれだよ姉ちゃんに昔
[06:04:13.240] 実家に住んでた時ね動起きる時あるよな
[06:04:15.878] 道具動画撮られてたんだけどま普通に
[06:04:18.958] ベッドで寝ててこう起き上がって爆笑し
[06:04:21.280] ながら拍手してまた寝てた何
[06:04:26.000] あれ何あれ笑笑こっ病気か面白いじゃん
[06:04:32.240] なんなんだ笑笑
[06:04:36.558] なんかえとかって笑ってあ拍手してでもね
[06:04:41.840] 自分の笑い声で起きる時あるもんあるよね
[06:04:44.920] なんか自分が笑ってえなんか俺今笑って
[06:04:47.120] たって楽しかったんやろねあるよねあるよ
[06:04:53.280] ね寝で起きる時ある
[06:04:57.200] うんある自分の声で起きるね
[06:05:07.040] 顔殴られて起きたことが2度ある笑い声や
[06:05:10.320] なくてもあるアあるよね自分のびで起きる
[06:05:14.400] こと覗きたすぎる夢どうなってんのやろ
[06:05:19.718] なもうって言いながら起き
[06:05:33.000] た落ちる時はくそうめちゃくちゃ
[06:05:45.440] ねあれこれもしかしてこれ適当にやっちゃ
[06:05:48.920] いけないパターンもうわけわかんなくなっ
[06:05:51.160] ちゃったよ
[06:06:25.558] 寝言で言ったのは俺はルックスよだな何
[06:06:32.878] そああ
[06:06:35.920] なんやこれなんやこれラックスて
[06:06:47.080] シャンプー今さんほぼ坊主やシャンプー
[06:06:50.440] 使わんやろ
[06:06:59.840] やえ坊主でも使うよあそうなんだ坊でも
[06:07:04.718] シャンプー買うやろあそうなんわかんねえ
[06:07:07.120] 坊主ちょ今寝てて今起きたけどブアの
[06:07:09.440] ゲームで謎解き解けなくて頭の外そうとし
[06:07:12.360] たら外れなくなってる夢見てた馬鹿にする
[06:07:15.558] なよ怖馬鹿にしてないよ知識として知ら
[06:07:18.280] ねえよあそうなんだまでもそか使う
[06:07:22.080] か笑笑えヨシオックスさんも使うんです
[06:07:26.798] かシャンプー使わんやろひ派でるから投資
[06:07:31.718] からなんかスイッチがおかしいうちだけ
[06:07:34.878] かしら何がどういう風に
[06:07:37.558] おかしいよしおさんはボディソープ
[06:07:41.000] やろボディだもんなもうボディやもんな
[06:07:44.920] あれ
[06:07:51.320] なスキンなんだからアプデ最近多くないあ
[06:07:56.400] twitアプデ多いねまたなんかアプリ
[06:07:58.478] アプデ来てた
[06:08:00.360] ねまだしてないや
[06:08:16.120] わあ怖びっくりしたねこれびっくりする
[06:08:18.440] これ敵が出てくる時敵が出てくるマジ
[06:08:21.400] びっくりする動画見れるけれ左側の
[06:08:24.240] フォローしてる人たのアイコンとか出ない
[06:08:26.878] へ
[06:08:36.600] 眩し
[06:08:38.400] すぎあピカピカポリゴンショック
[06:08:50.958] なるここ入ってみる
[06:08:55.760] かいやわかんねえな
[06:09:03.280] これなんか乳首出てねえかなだこれ何これ
[06:09:06.958] 紫乳首紫丸は何これ
[06:09:10.478] あ乳首出てねえか
[06:09:14.120] こいつどういう攻撃
[06:09:16.920] それ
[06:09:20.558] らしいゆちゃん
[06:09:24.360] おはようよく見たら
[06:09:27.558] これよく見たらこれあれかな
[06:09:36.478] 硬すぎるなんだ
[06:09:41.680] こいつはっ
[06:09:47.478] てる何これ全然知らねえ
[06:09:55.478] じゃんいやこれこんな強い
[06:09:59.760] んこんな強いん
[06:10:16.798] やっぱ新しく配信ページ開こうとすると
[06:10:19.680] 固まっちゃう読み込み直しすると見れなく
[06:10:23.120] なるかも皆さんお気をつけて
[06:10:32.200] えこれマッピングか
[06:10:39.558] かマッピング必要ですかねこれねあは死ん
[06:10:43.558] じゃった
[06:10:45.638] あ
[06:10:51.878] うわあああそれ分からん
[06:10:58.798] わ
[06:11:01.760] うわは
[06:11:08.160] ここほんまもおついでほんまもついで
[06:11:12.920] ほんまもや
[06:11:15.680] だここからか
[06:11:34.240] よT
[06:12:14.840] この時間の3Dダンジョンめちゃくちゃ
[06:12:16.920] きつく
[06:12:18.920] ないやってる方もきついけどこれ見てる方
[06:12:21.600] もきついべこの時間の3Dダンジョン
[06:12:24.638] きつい
[06:12:29.200] で明け方の3Dダンジョンやばいわ
[06:12:56.680] こういう時ずっと同じBGMなのが
[06:13:00.360] 番マジで
[06:13:13.200] 画面もずっと一緒だし
[06:13:24.400] なうわあ扉多い
[06:13:31.440] てあ
[06:13:44.760] ええあってんのこれ本当
[06:13:56.920] になんだよ会ってねえじゃねえかよ自分を
[06:14:01.638] 信じて会ってなかったよ
[06:14:14.680] けが分かんなくねこっち
[06:14:19.320] か
[06:14:20.920] お兄ちゃん
[06:14:28.958] ポッキーおにちゃん
[06:14:41.200] うポッキ生きてるってなんだろ生きて
[06:14:45.160] るって
[06:14:47.600] なに何拾ってんの
[06:14:55.760] これあこれ装備せなあかん
[06:15:01.360] やろあちゃうちゃうちゃううちゃう
[06:15:07.200] これあこれこれ
[06:15:15.478] これええやんまあ別方角が分かったところ
[06:15:20.160] でなんだけどねどの方角に行けとも言われ
[06:15:23.360] てないから
[06:15:31.520] ねうわまた複雑なこれ
[06:15:36.360] なねんこれ
[06:16:08.558] なんかお前ら面白い話して
[06:16:12.718] よ配信者が
[06:16:15.040] リスナーリスナーが配信者を楽しませる
[06:16:18.558] 配信してるよぶり
[06:16:28.920] ひどいキャバ嬢みたいなこと言うな面白い
[06:16:33.840] 話秒話し
[06:17:03.160] ねきいなみんな考え込んじゃっ
[06:17:12.400] たお前のせいだ
[06:17:16.958] ぞたまにはおめえらが笑わせてくれよ毎回
[06:17:20.558] 毎回俺の配信でゲラゲラ笑ってんだ
[06:17:25.000] からポッキーうまして
[06:17:35.120] 俺さ
[06:17:36.400] このゲーミング冷蔵庫あるじゃん買って
[06:17:40.280] 思ったんだけどこれ維持費半端ねえわ維持
[06:17:43.080] 費が維持費っていうのは電気代の話じゃ
[06:17:46.320] なくてこん中を常に満タンしておくって
[06:17:49.600] 相当むずい
[06:17:51.320] わ相当むず
[06:17:55.200] いだって食べちゃうもん飲んじゃうもん
[06:17:58.638] 我慢できなく
[06:17:59.920] て満タンは幸せポイントだもんなうん
[06:18:03.520] 難しいマジでないとな本当だ
[06:18:10.320] ね早くまた案件なんか来ねえか
[06:18:15.000] な早く案件なんか来ねえか
[06:18:19.958] ななんで死ぬんだよ
[06:18:45.160] 一応この配信にさ映るやんこのこいつ
[06:18:48.798] できればここにさなんか門なとか入れとい
[06:18:51.320] てなんか見てくれをこう維持したいんだ
[06:18:55.200] けどま配信したたらちょっとずつ飲んでく
[06:18:58.600] じゃんまそれはいいんだ
[06:19:01.520] けどあれなんだよなあの
[06:19:06.400] ちょっとずつ飲むのは飲んじゃうのはいい
[06:19:08.280] んだ
[06:19:09.120] けど飲んだら補充しなきゃいけなく
[06:19:12.600] てま値段も高いしまそれはいいんだ
[06:19:18.080] けど要は毎日毎日ちょっと飲んだら
[06:19:21.798] ちょっと補充して毎日それを買いに行くの
[06:19:25.040] がだるいっていうか毎日毎日仕事終わりに
[06:19:29.080] じゃあ補充する分買ってくんのかっていう
[06:19:31.840] とまためどくさいしねもうやめよっか
[06:19:36.520] これこれ出口もうなんやねんもう
[06:19:41.718] これマッピングするしかねえの
[06:19:45.600] か箱買いするしかねえ箱買いするしかねね
[06:19:49.958] 確かに
[06:19:54.360] ね焼すっ
[06:19:59.400] かこれねマッピングするしかないよ
[06:20:05.000] 朝6時から手書マッピングこ地獄や
[06:20:08.040] ぞ地獄地獄大地獄さんになくなったら連絡
[06:20:12.160] するしかないのかなうん
[06:20:20.958] うんうんとかつって全然リスナーから物
[06:20:25.558] リスもらうことに全然悪びれてないからね
[06:20:28.280] 笑笑
[06:20:37.680] うまうわどうするこれ
[06:20:48.080] もうだめだT新しいページ何も開けない
[06:20:52.200] なんでえアプリ落として再起動も意味ない
[06:20:59.478] かアプデしたアプリ今アプデ来てるよ
[06:21:07.160] なか1回ログアウトして
[06:21:10.840] ホあそもそもスマホじゃない可能性もあん
[06:21:14.160] の
[06:21:15.440] かでこのページはけん
[06:21:23.200] のあやっと行けた復旧されたかなパソコン
[06:21:28.798] のチャンネルでも何の問題もなく見れてる
[06:21:31.440] よ
[06:21:35.760] 今俺の配信とこ2してるやつ
[06:21:38.840] おる2してる
[06:21:42.958] 人どこと2してんのどこがやってんの
[06:21:47.040] 今ななんか何見てんの
[06:21:51.200] みんな2をとめるあれじゃないよしに見て
[06:21:54.400] きたけど行けたよ私は2してません的な
[06:22:00.798] ね2してるやつおいおるかさんえああ
[06:22:06.000] そっちのねそっちのなさんねと同時され
[06:22:09.320] てる方もtch見れないってざわついた
[06:22:12.478] 時間サーバーエラー出てたのかも打と2打
[06:22:16.760] と2打と2ってすごくない俺その位置に
[06:22:21.360] いるのもう
[06:22:24.040] ね森の中でも俺その位置にいるんだ
[06:22:29.080] 打お
[06:22:31.920] こんばんは今のケかケまだやってんのか俺
[06:22:38.240] 打と2されるぐらいになったよな打と配信
[06:22:43.360] 者ゲームだからねプリング
[06:22:48.400] オクトパスパソコンで見てる
[06:22:52.280] わあみーちゃんって何タバコでタバコじゃ
[06:22:55.878] ねえやパソコンで見てんだいつ
[06:22:58.718] もだパソコンで超もう
[06:23:08.680] なんでこなに同じとこ同じところ
[06:23:16.000] こな同じとこバカに出るなんでかなほんま
[06:23:21.840] に分かりませんね
[06:23:24.200] ラん村8mアボ村8mアボ村8mあり逆に
[06:23:31.440] スマホだとほぼ見ないよいだってさ
[06:23:35.240] 長時間配信とかまやるやんもう6時間とか
[06:23:40.200] それパソコンで見てる時何してんのずっと
[06:23:43.440] 座ってみてんのじゃあパソコンの横
[06:23:47.320] でもう俺ベッドで横になりながらもう画面
[06:23:50.958] も見ないで
[06:23:53.000] え腰痛なるやんけそんな何時間
[06:23:57.360] も何してんの他の
[06:24:00.760] こておかず収集か
[06:24:05.440] 何をそんなベッドで寝る時は
[06:24:08.240] スマホパソコン横に置いてみあ分かるそれ
[06:24:11.600] も分かるそれも分かるこデスクトップPC
[06:24:14.558] でさ6時間7時間も配信
[06:24:17.240] さ何をしながら見何をしてる人なの俺さ
[06:24:21.878] 最近さごめん話全然変わるんだけどさ画面
[06:24:24.878] でジトなんて見てられないいや見てない見
[06:24:27.200] てない音だけ聞いてるとか
[06:24:29.200] さマジで何その生活
[06:24:34.680] のさあのYouTube見ててさああいつ
[06:24:39.320] の和田きこのさモノマネがあるわわだきこ
[06:24:42.878] っていうわきのモノマネクソくれね
[06:24:46.320] モノマネがあるんだけどあれ面白くてね
[06:24:48.840] あなた何をしてる人なのこれしか言わない
[06:24:53.120] わこってそんな感じだっ
[06:24:55.558] けあなたは何をされてる人な
[06:24:59.680] のこれ何待ちの時間なのこれの
[06:25:05.478] 笑こんなこと言うわだきこわだきこねわだ
[06:25:11.200] わだが苗できこか名前ですわだ
[06:25:14.920] きこあなたは何をしてる人な
[06:25:20.638] のこれ何待ちの時間な
[06:25:30.240] のパソコンのが少ないんよそう
[06:25:34.920] それはそうねあのあれのねコメントの
[06:25:39.280] ね何をされてる方な
[06:25:43.600] のわだ
[06:25:48.958] きこ地獄みたい
[06:25:58.638] な地獄みたいな動画出してっからぜひ見て
[06:26:01.558] ほしいみんなも
[06:26:05.440] 辛棒村って
[06:26:07.798] いうチボ村って
[06:26:11.520] いう架空のコント番組
[06:26:15.638] を雑魚師匠が1人でやるっていう雑魚師匠
[06:26:18.920] が3人ぐらい出てき
[06:26:20.440] てなんか違う人のふりをしてやる30分間
[06:26:24.878] やるっていう本当に30分ある動画なんだ
[06:26:27.840] けど地獄だね
[06:26:31.760] あれ地獄すぎて見ちゃうんだだよなそれに
[06:26:35.760] わだきこが出てくんだよわだわだわだきこ
[06:26:39.160] が出てくんだそれにずっと30分間あなた
[06:26:42.718] は何をしてる人なの言ってるだけそれ30
[06:26:46.400] 分見てる俺
[06:26:48.160] ずっとん顔む無表情
[06:26:56.160] で笑笑地獄みたいな
[06:26:59.878] 動画チボ村ねやいか病んでるの疲れてるん
[06:27:05.080] やなそれに出てくんだよそのなんだっけな
[06:27:09.680] ななんなんだっけなわめきてわめきみたい
[06:27:12.360] なやつが出てくるのねまそれも雑魚しなん
[06:27:15.000] だけどわめきてわめきのネタ番組だから
[06:27:18.638] ネタをまどんどんこうやってくんだけど
[06:27:20.558] その若手売れ売れない若手芸人たちの
[06:27:23.200] みたいなこと言ってけどま全部雑魚しなん
[06:27:24.840] だけどそのわめきてわめきがご出てくんだ
[06:27:28.120] ね5分間ぐらいネタやんだけど5分間
[06:27:30.360] わめいてるだけ
[06:27:32.360] ううええって言ってるだけ5
[06:27:36.120] 分間でそれをわだわだあき子があなたは何
[06:27:40.478] をしてる人なっていうの30分見てるうん
[06:27:44.798] 最近それだね最近それじゃないと寝れなく
[06:27:47.200] なっちゃったねそれがない
[06:27:53.558] とチボ村ね辛棒村心配要素の芸風確率でき
[06:27:59.000] たあれで売れたの奇跡だろく病気だようん
[06:28:04.600] 心配に
[06:28:08.040] なる俺も最初はなんやねんこっと思った
[06:28:10.840] けどで邪魔たまできる必要になってくん
[06:28:17.240] ねん津見てんのって面白いのすさし上げ
[06:28:24.280] ますごい
[06:28:32.120] こいつ辛棒村はちん毛
[06:28:36.718] 村エビアンじゃなくてなんだっけダイアン
[06:28:40.478] だな何そのなんか水水ソムリみたいな
[06:28:45.600] エビアン
[06:28:48.360] だエビアン笑笑
[06:28:56.240] 笑笑出てこなかったダイアンね
[06:29:11.240] もうこのメカドラゴンみたいなのが出て
[06:29:13.798] くるとさなんか外に戻される気がするんだ
[06:29:17.080] よね
[06:29:34.320] ああもうわけわかんねえこれなんだ
[06:29:39.320] よお前かまたあなたは何をされてる方なの
[06:29:44.760] これ何待ちな
[06:29:52.760] のこれしばらくくよマジ
[06:30:07.040] 雑魚しがだろ笑笑マジーじゃなくて
[06:30:11.400] えあなたのものまねねあ
[06:30:17.478] 俺あなた何されてることな
[06:30:23.520] の汗入った
[06:30:27.120] よ1か月フしたからよチャットできるよう
[06:30:31.000] になったけど結局見なくなった精神が
[06:30:34.680] わからんどういうつもりでやってんのその
[06:30:37.000] 1ヶ月フォローしないとコメントさせな
[06:30:39.040] いって何様や
[06:30:42.638] ねん何そのどういうどういうつもりでやっ
[06:30:47.080] てんのそれその1ヶ月フォローしないと
[06:30:49.840] チャットでき
[06:30:51.638] ないわけがわからんま荒らし対策なんか1
[06:30:57.160] ヶ月だろうなああまあそうかそうかまそう
[06:31:02.040] だよな
[06:31:04.638] まそうだよなじられキラやからをいじりし
[06:31:07.440] てくるやつとかなるほど
[06:31:13.760] な赤はありがち
[06:31:17.878] あま確かにいるもん
[06:31:22.680] ねバカ荒らしてるやつとかマジあれも意味
[06:31:25.920] わかんねえよななんなんであんもう勝てよ
[06:31:30.958] こいつあなた何れてるなのこれ何待ちの
[06:31:36.200] 時間な
[06:31:38.398] の
[06:31:40.200] 笑笑何されてる方なの
[06:31:42.760] これ何待ちの時間なのこれ途中カット笑っ
[06:31:47.360] たそれ何のもまわだきこわだきこじゃなく
[06:31:51.958] てわだきここそ何何待ちの時間なんだ
[06:31:55.600] やっと死んだ
[06:31:57.440] よくんじゃないあいつチボ村が
[06:32:13.200] もう誰かこれ答え教えてくれてもいい
[06:32:16.638] よもうこれわざきこ出てくんじゃねえよ
[06:32:22.000] よし
[06:32:23.600] よし紫乳首太郎乳首紫太郎あああやっと
[06:32:30.080] 行ったやったやったやったもう道覚えて
[06:32:32.360] ねえや1発でクリアしなきゃなんね
[06:32:36.080] おおならばこれ
[06:32:40.080] だ太郎
[06:32:44.760] 笑こだるいねんこいつ
[06:32:51.600] らチボ村
[06:33:06.760] あボス敵っぽい
