[00:00:08.440] ういお
[03:31:05.720] た
[03:31:06.600] ねちょっと残念そうな顔してるねニナ君
[03:31:13.680] ねえ
[03:31:16.199] スクと入れとく
[03:31:20.040] かていうか朝強すぎる
[03:31:23.439] だろア強すぎるだろなんでこいつダメージ
[03:31:27.800] 食らってないの1人だけなんなん
[03:31:30.399] こいつラスボスなんだから使え
[03:31:36.200] [音楽]
[03:31:40.600] ないお前
[03:31:42.600] さつく波動からのとかやめろよマジ
[03:31:48.040] でそれはやっちゃいけないことだからな
[03:31:51.760] ブス私の犬
[03:31:54.990] [音楽]
[03:31:57.359] はけます気持ち悪いですお前だ気持ち
[03:32:09.199] 悪い
[03:32:11.080] えしんどいねここね
[03:32:16.000] 忘れてたうああ待っ
[03:32:22.270] [音楽]
[03:32:26.520] てこれまずく
[03:32:29.300] [音楽]
[03:32:31.319] ないそうだねどうするか
[03:32:36.060] [音楽]
[03:32:39.640] ないやま
[03:32:42.920] ベホママラー入れる前にベホマでちょっと
[03:32:48.359] やばめか
[03:32:49.550] [音楽]
[03:32:54.399] もいやこれまずいか
[03:32:57.810] [音楽]
[03:33:02.239] ないや賢者の石
[03:33:05.080] じゃ賢者の石じゃ何にもなんねえ間に合う
[03:33:08.680] かこれ危なよしよしよしよしよしあ間違っ
[03:33:12.920] た結構2人やっちゃった間違った魔法
[03:33:15.199] カンター3代目が顔覗いてるぞ
[03:33:20.439] げマママジマジマジマ
[03:33:26.439] え頑張る太郎さんがごしましたちゃ
[03:33:30.520] ありがと4月ありがとファイトです頑張る
[03:33:34.160] ぜバルタさんバルタさんえフバーハを入れ
[03:33:39.840] たからもうここまら切るしかねえ
[03:33:46.399] マラえーマラ切るしかねえなか
[03:33:51.300] [音楽]
[03:34:04.520] これゴテゴテに回り始めてるやばい
[03:34:08.280] [音楽]
[03:34:23.800] もうこいつだりマジ
[03:34:26.110] [音楽]
[03:34:30.720] で何こいつマジで2うまく使えりゃ2軍
[03:34:36.520] 入れ替えとかやるべきなのってもじゃね
[03:34:41.399] つてもじゃねえこいつらをさあれした
[03:34:44.239] ところでじゃね
[03:34:47.720] あでもそっかこいつを出してベホマラー
[03:34:50.239] やればこっちも回復すんの
[03:34:52.880] かああなるほどねそう
[03:34:56.720] いううんまでも
[03:34:59.850] [音楽]
[03:35:08.000] なあれこれ
[03:35:10.080] バハフ入れなきゃだめだね
[03:35:14.880] [音楽]
[03:35:26.160] よしよしよしよしよしよしよしよしよし
[03:35:30.279] にゃ
[03:35:33.770] [音楽]
[03:35:36.560] もうこれこのターンごめんエルフの飲み薬
[03:35:40.920] ちょっと使う
[03:35:42.160] わフバーハ入れて
[03:35:47.279] ちょいと橋元のHPがやばいからもバイ
[03:35:51.479] キルとは入れなあかんよ
[03:35:54.490] [音楽]
[03:36:01.199] な
[03:36:02.720] えベホマか
[03:36:06.279] な間に合い
[03:36:08.880] ナイスよしよしもうルカやめてそれマジで
[03:36:13.880] 超強えりすぎやろよしよしよしよしよし
[03:36:19.000] よしよしよしよし整ったよしよしよしよし
[03:36:22.720] わし攻撃えフバーハ入ってるフバーハ入っ
[03:36:26.120] てるよな入れたよね今ねム全開してから次
[03:36:30.040] で勝つパターンあるある
[03:36:32.000] すぎるえスクルト入れるえーバキで橋もっ
[03:36:38.800] ちゃん朝
[03:36:40.730] [音楽]
[03:36:42.439] 攻撃
[03:36:44.120] オオケ
[03:36:47.600] ままままままままままま伊波動はええわ
[03:36:51.160] まだまだまだ波動はめどくさいだけで別に
[03:36:53.720] おおしかもナイスナイスゴテスクルト
[03:36:58.920] 最高いてつく波動呼びゴテスクルト
[03:37:05.840] 最高ちょレンのHPやばいかわ攻撃回復し
[03:37:10.680] やっか俺回復してやるからお前は
[03:37:14.040] とりあえずまたフバーハ入れて
[03:37:16.160] えキルをあ問題なさそうさ
[03:37:24.560] [音楽]
[03:37:27.840] で魔法カタとかアホやこいつ俺別に魔法
[03:37:30.680] やらん
[03:37:30.980] [音楽]
[03:37:33.439] どパワー系一家だからパワー系一家一番
[03:37:37.439] 怖いやつ街中で見たら1番嫌なやつ多分
[03:37:41.760] あの本当にあのファミレスとかで嫌われる
[03:37:43.880] タイプの一家だから
[03:37:45.530] [音楽]
[03:37:48.640] バキを朝入れたや
[03:37:53.600] なああまいっ
[03:37:59.110] [音楽]
[03:38:02.920] かよしよしよしよしこれフ入ってるよし
[03:38:08.840] よしよしフ入ってこれだからな
[03:38:14.580] [音楽]
[03:38:17.439] まスクルト積まなく積むっても積んどいた
[03:38:19.920] 方がいっ
[03:38:20.490] [音楽]
[03:38:24.279] かそろそろ鉄動きそうな気がすんだよね
[03:38:28.199] ゴテスクルト入る
[03:38:29.810] [音楽]
[03:38:30.920] かゴテ
[03:38:35.000] スクルトなあ早いこれ多分なんか動きそう
[03:38:38.359] 稼動きそうまだよ
[03:38:42.479] ねですよね
[03:38:46.399] よよしままままままままいいですいいです
[03:38:50.239] いいですいいですいいです
[03:38:52.240] [音楽]
[03:39:00.640] ハンソこれHPどんくらんだ
[03:39:06.000] こいつもうルカなんやめて
[03:39:11.279] それくアーサーですらそんなクラウンだぞ
[03:39:16.279] うんと
[03:39:17.680] じゃあわしアーサー回復する
[03:39:22.080] かフバーハ入れたからスクルトもう
[03:39:25.120] フバーハとスクルトしかやること
[03:39:27.640] ねえバキで
[03:39:35.930] [音楽]
[03:39:38.439] わし
[03:39:40.040] よしよしよし何あでもいいよでもいいよで
[03:39:44.800] もいいよゴテクルと入る
[03:39:50.439] よいいねこれが勇者だよ
[03:39:55.120] えっと誰がダメージ食ってんだえっとね
[03:39:59.160] 橋元行けますよね呪文でフバーハ入れて
[03:40:04.640] バキ入れてアーサーがちょっとダメージく
[03:40:07.239] てんかまこんからだったらアーサー大丈夫
[03:40:08.400] [音楽]
[03:40:09.479] だもうアーサーささなんだがこのゲーム
[03:40:13.720] 1番強やアーサーがなんかあやばいフ
[03:40:16.800] 間に合って
[03:40:18.640] ねあ間に合ってるのこれフ入ってるかあ
[03:40:21.640] 間に合っ間に合ってるんだ間に合ってるん
[03:40:25.080] だああ1回この辺でベホマラ入れる全体的
[03:40:30.399] になんと
[03:40:31.439] なくベホマ入れとくかいや違うあああ
[03:40:36.600] ベホマ入れとく
[03:40:39.160] [音楽]
[03:40:43.359] かうん入れよう入れよ入れいい
[03:40:49.760] [音楽]
[03:40:51.520] 入れよよしよしよしナイス
[03:40:55.720] ナイスいいねいいねいいね回ってる
[03:41:00.439] ねから
[03:41:08.319] のだったらフバーハだ
[03:41:12.840] な稽古のMBもちょっと若干なくなってき
[03:41:16.000] た
[03:41:18.000] なもう勝てるんちゃう
[03:41:20.530] [音楽]
[03:41:22.920] これもうなルカナンはこれルカナンはさ
[03:41:30.960] もうか大丈夫
[03:41:35.600] えっと俺えフバーハ入れ入れたかマラは
[03:41:43.159] いらんから
[03:41:45.920] スクルト入れ
[03:41:47.760] てバイキルじゃないここはごめんバイキル
[03:41:51.120] じゃないここはごめん剣じゃない
[03:41:53.880] しこいつだけ無きなのなんなの毎回どん
[03:41:57.560] だけ強えんだよこいつよし
[03:42:00.840] よしよしよし
[03:42:04.130] [音楽]
[03:42:08.199] よしよしやべえ
[03:42:11.479] 順調順
[03:42:13.600] のは
[03:42:16.840] 瞑想って瞑想ってどんくらい回復したの
[03:42:20.239] 今何瞑想って
[03:42:22.920] おいメタルキングヘルムかぶったからねあ
[03:42:27.080] あそんな強いやいやいやいや
[03:42:31.560] 前回はない
[03:42:34.359] やろきちやん500くらい500結構回復
[03:42:39.680] してんな
[03:42:41.480] [音楽]
[03:42:46.279] 500結構回復しないだとし
[03:42:49.920] たらただそういうことやってく
[03:42:52.880] るってことはただそういうことやってく
[03:42:54.800] るってこと
[03:42:55.590] [音楽]
[03:42:56.760] はしそういうことやってくるってことはっ
[03:43:00.120] てこよ
[03:43:02.319] なそろそろ
[03:43:04.319] 痛くなってきたんちゃう
[03:43:08.199] のそろそろ痛くなってきたね
[03:43:13.830] [音楽]
[03:43:22.040] 長い
[03:43:25.840] おおあそうです
[03:43:33.120] か安心して行き
[03:43:36.040] なさい長くない戦いちょっともう良くない
[03:43:40.640] もうお前の負けだよ正直これ以上長引かせ
[03:43:44.120] ても
[03:43:45.390] [音楽]
[03:43:51.840] ナイスフバーハ間に合うドラクエの
[03:43:55.279] ラスボスのハ管理少し特殊なんだよなあ
[03:43:58.399] そう
[03:44:01.920] なんマラー入れたからじブバ入れたから
[03:44:05.159] ベホマラー入れてここは安心と信頼のバイ
[03:44:12.080] キルトもう倒しますよお疲れ
[03:44:17.240] [音楽]
[03:44:23.000] かうんちょっと何メソってだるい
[03:44:28.060] [音楽]
[03:44:37.520] な
[03:44:39.120] はい
[03:44:40.880] はいはい痛いね
[03:44:46.279] エンディングみ落ちしてそうもうこの戦い
[03:44:49.800] でみんな寝しそうな寝しそう
[03:44:53.399] なこんなまったりしたラスボス戦あるか
[03:44:57.239] なんかあまり緊張感が
[03:44:59.359] ないだって強くないんだもんこの人なんか
[03:45:04.680] 笑笑なんかあんなんかなやっぱりドラクエ
[03:45:09.199] 5ってよラスボス戦よな
[03:45:15.080] 本当どうにかならんかったんか乳首あるし
[03:45:17.550] [音楽]
[03:45:23.560] こいつはそれはダメだわそれはだそれは
[03:45:28.239] ダメだわそれはダメだわそんなことしちゃ
[03:45:31.399] そはダメだろ今のは今のはダメだよなやっ
[03:45:33.760] ちゃなうん
[03:45:37.170] [音楽]
[03:45:57.239] おおここに来てナズが復活してき
[03:45:59.750] [音楽]
[03:46:01.720] たもうなんかルカなんあんま対策しても
[03:46:04.720] 意味ね気がすんだよな
[03:46:08.000] これそれでもやっぱ入れた方がいいのか
[03:46:11.800] これスルト
[03:46:15.159] あんま意味ねえ気がすんなここでスクルト
[03:46:17.439] 入れても
[03:46:18.520] な120下た上の40上げたところでじゃ
[03:46:23.580] [音楽]
[03:46:26.640] ねアーサなんなんこいつ気持ち悪いな全然
[03:46:29.600] ダメージ食らってねえ
[03:46:33.960] じゃんなんかこの人
[03:46:36.279] あんまりあれだねあのいてつく波動やって
[03:46:39.359] こなくなもうそ100%通になんのこれ
[03:46:43.159] からこれからあなた100%ってくるのね
[03:46:45.800] 分かりまし
[03:46:46.940] [音楽]
[03:46:50.080] たあーそうだなじゃ自分で回復しよっ
[03:46:55.960] かドスバもなんだなあこれって何あれなの
[03:47:01.359] ターン数のあれによってってことそんな
[03:47:04.040] 時間かかってるまかかでもかかるよなこれ
[03:47:06.239] 普通
[03:47:06.750] [音楽]
[03:47:09.399] にバキかかってんねんなこの子やること
[03:47:12.399] なくなっちゃうんだよね
[03:47:14.740] [音楽]
[03:47:27.319] まあ寝起きだからしゃあない
[03:47:29.520] か寝起きなのこいつ
[03:47:32.600] うやるちょっとやる
[03:47:35.800] じゃんちょっとやるようになってきたやん
[03:47:43.130] [音楽]
[03:47:57.680] えまのま
[03:48:00.320] [音楽]
[03:48:02.960] こ
[03:48:04.600] ほいてててて
[03:48:09.300] [音楽]
[03:48:17.720] マヌーサとか入らんやろし
[03:48:20.319] なこいつ尻尾の攻撃なかったっけあるある
[03:48:24.080] あるめっちゃ痛いのあるよあるけどもう
[03:48:25.800] やってこなくなっちゃった
[03:48:26.640] [音楽]
[03:48:39.319] ねお久しぶりにやってきたね
[03:48:46.560] やっとちょっとやることができて嬉しい
[03:48:49.370] [音楽]
[03:49:00.640] ですもうえん
[03:49:02.960] ちゃうなんかもうえんちゃうこれなんか
[03:49:06.920] こいつ息よりメラゾーマ撃ってくるように
[03:49:08.720] なっ
[03:49:10.330] [音楽]
[03:49:12.720] たバハ入れた
[03:49:15.520] スルト入れてかでバキをはもっちゃんに
[03:49:19.279] 入れて
[03:49:19.870] [音楽]
[03:49:22.680] 攻撃ねいねマジで
[03:49:26.359] ねドラゴンクエスト人生プレイてもっと
[03:49:29.520] 泣き叫びながらやるもんだと思っんだ
[03:49:32.040] けど今回マジ
[03:49:35.279] であちょっときついか
[03:49:38.080] なあちょっときついかな
[03:49:42.470] [音楽]
[03:49:44.760] 時間が過ぎてくだけなんだけど
[03:49:48.920] これ1番盛り上がったのはカジノになり
[03:49:52.199] すぎ
[03:49:55.520] 悲しい
[03:49:58.080] な
[03:50:01.479] 笑笑そのカジノも20万枚っていう数の
[03:50:05.920] 暴力で潰されるしねカジノ楽かったかった
[03:50:11.090] [音楽]
[03:50:19.520] だってもこんなあかんやろしかもかなり
[03:50:23.040] 序盤本当ぞマジでそマジで超女
[03:50:29.620] [音楽]
[03:50:32.960] 番めん
[03:50:36.319] ちゃう長いよ
[03:50:40.760] う長いよ
[03:50:44.400] [音楽]
[03:50:53.439] リスナーたちから遠回しに企画
[03:50:55.870] [笑い]
[03:50:58.560] だこれスファやるべきだったか
[03:51:05.960] なありがとうございまし
[03:51:09.600] た
[03:51:11.800] あありがとうございましたはいはい2台目
[03:51:16.439] にしてえルドラさん伐
[03:51:21.120] ですありがとう
[03:51:27.040] 我が
[03:51:29.720] ミルラの王にして王の
[03:51:34.520] のやばかっ
[03:51:36.420] [音楽]
[03:51:38.000] た破れるとは
[03:51:46.080] レイド
[03:51:47.000] やこのタイミングでしかもレイドのレイド
[03:51:51.319] の通知で隠される
[03:51:54.359] ラスボス消えちゃっレイドの通知で隠され
[03:51:58.920] て消え
[03:52:00.359] た最後までどうしようもねえだったら
[03:52:03.800] ちゃんお疲れちゃんお疲れおはよう
[03:52:08.399] ございありがとうお疲れるちゃんお疲れ
[03:52:11.479] ちゃん疲れ
[03:52:14.290] [音楽]
[03:52:18.560] ミルドラースが死ぬところがさベリちゃん
[03:52:20.760] のレイドのあれで隠れた
[03:52:23.840] わ最後まで何とも言えだったなんかぬるっ
[03:52:28.080] とっちゃったよぬると勝っちゃったしかも
[03:52:31.760] なんかマジでクリアしちゃったよお疲れさ
[03:52:35.040] ありがとう
[03:52:36.720] ねっはいありがとうございまし
[03:52:39.560] たの
[03:52:41.840] 結勝てるどうに勝てるにかけてトップ
[03:52:46.040] ベターミーちゃん2万11000ポイント
[03:52:47.560] おめでとうございますえいい家にかけた
[03:52:49.359] トップベター1万ランディさん残念でた
[03:52:51.520] 戦ってていいとだぞした勝っちゃった
[03:52:56.080] しかもぬるっと勝ったマジでなんかうわ
[03:52:59.760] みたいな
[03:53:00.840] なそんなにしかもそんなにいい戦いじゃ
[03:53:03.439] なかったから大丈夫だ
[03:53:05.520] よ我がマスタードラゴン世界の全てを統
[03:53:10.040] するものなり勇者レトその父橋上がらず
[03:53:16.080] なんかこ戦いながらもなんか5のラスボ
[03:53:19.040] スってポテだよなとかつってなんかなんか
[03:53:22.960] パッとしねえなとかって言いながらだっ
[03:53:24.720] たら勝っちゃったそしてその一族の者たち
[03:53:28.040] よそのの働きで世界に再び平和がれた心
[03:53:31.840] から霊を言うぞと堅苦しい話はなにしよう
[03:53:35.600] 私も長く人間をやったせいかこういう遣い
[03:53:38.120] から使れてしまうんだマスタードラゴ様
[03:53:41.479] 良いではないか
[03:53:44.600] ドラクエ7人生プレイをお楽しみください
[03:53:47.920] いやだからほと次のドラクエはちょっと
[03:53:49.920] 期待しようなまラスボスまであ裏ボスまで
[03:53:52.880] やりますけどねこれ裏ボスまでやります
[03:53:54.439] けどね裏ボスまでやるけどね裏ボスまで
[03:53:57.720] やるからままだまだまだちょっとだけ続く
[03:54:00.359] んじゃ地上では懐かしい人々がそなたらの
[03:54:02.760] 帰りを待ってることだろう私がそなたらを
[03:54:04.880] 送り届けてやろう6は間違いない6はマジ
[03:54:07.359] でむずいんだ久々に人間会も見てみた
[03:54:10.040] しかも6は何を隠6はこれから67はあの
[03:54:14.640] 初見なん初見じゃないんだけど覚えてない
[03:54:18.399] これも全然覚えてなかった
[03:54:20.080] けどクリアしたことないんで6とかは漫画
[03:54:24.279] で知ってる
[03:54:25.800] だけ神崎正臣先生のな主人公の名前ボツの
[03:54:30.720] やつカジノあるカジノあるよカジノあるよ
[03:54:34.000] ある
[03:54:36.080] 裏で負けたら最悪6やりたい
[03:54:42.090] [拍手]
[03:54:44.280] [音楽]
[03:54:49.439] 楽しみだ本当に素晴らしい景色ね本当に
[03:54:52.760] あんたのパパとママもこれをきっとあんた
[03:54:54.960] のパパとママもこれを見てるはずだよ子供
[03:54:56.800] の時ストーリーよくわからんかったけど今
[03:54:59.279] になってみる
[03:55:00.600] と夢の世界みたいなやつだよな3回くらい
[03:55:04.000] 負けそうマジでそんな言う
[03:55:06.760] のなん大丈夫だ
[03:55:10.840] べ転職でどこまでも強くできちゃうから
[03:55:14.439] レベル上げによってあなるほど
[03:55:16.720] ねただ配信だから多分ちょっとそんなに
[03:55:20.319] 時間かけて育成とかはできないと思うんだ
[03:55:22.399] よねいいこいいアバだと思うん
[03:55:28.359] だドラクエ6はスーファミ版やるからね
[03:55:33.239] ういえエヘ寄るんだそうですかではただ
[03:55:38.399] ただ1度切りとはいえマス様にあったん
[03:55:40.239] ですね勝つためにレベル上げまくってあ
[03:55:42.560] ぬるゲーあるあるマジマーサ様のその時の
[03:55:45.399] 嬉しそうな顔がメディようですね負けたら
[03:55:47.279] やり直し裏ボスに負けたらやり直しだよ
[03:55:49.600] やり直しだけどちょっとどうすっか
[03:55:52.560] なそんなことは考えないで行こう端本
[03:55:55.680] あなたの母親マサ様を私たちはとう方に
[03:55:57.960] 思いますマーサ様はこれからもきっと
[03:56:00.040] あなたたちの心の中で傷つけてくいうこと
[03:56:02.000] でしょうこの感動あんまり感動してない
[03:56:05.319] ドラクエ4の時めっちゃ感動したんだけど
[03:56:07.880] なもう7回負けてたから7代目だったから
[03:56:10.840] さドラクエ4クリアした時めっちゃ感動し
[03:56:13.199] たんだけどな
[03:56:14.880] ドラクエ4をの人生プレの時は7代目
[03:56:19.040] ぐらいでクリアしたのよ7回死んでたから
[03:56:22.120] さめっちゃくちゃ感動したんだよねなん
[03:56:25.040] だろう
[03:56:26.199] このこの感じはお父さんとお母さんとお
[03:56:30.199] じいちゃんとおばあちゃんのもミルに
[03:56:32.359] 薄かったよなかったそうだよねあの仲間
[03:56:36.960] 仲間システムがあるからね笑この全てが
[03:56:39.880] この体に流れるともすごく感動する稽古も
[03:56:41.840] そうだろうんお兄ちゃんなんていい子たち
[03:56:44.000] なんだ
[03:56:45.479] 橋本のママは最後まで本当に強かったわね
[03:56:47.920] 叶わないって思ったの生生まれて初めてよ
[03:56:50.520] 私あんたのママ目指してこれからももっと
[03:56:52.239] 強いおいいねデボラ私おばあちゃんと
[03:56:56.479] もっといなこと話しもいのおばあちゃんの
[03:56:59.600] ことを思っただけで胸があかくなるから
[03:57:01.560] そうマジで実質1目だって1回目だって
[03:57:04.199] レヌールで死んだぐらいだもんねレヌール
[03:57:07.199] なんてあも10分で戻せるからな戻したも
[03:57:10.479] 全然これがさなんかラスボスに負けて2目
[03:57:13.479] だったら
[03:57:17.040] レヌールで死んだのなんて
[03:57:22.319] 正直正直
[03:57:24.750] [音楽]
[03:57:26.199] ねなんかちょっと
[03:57:28.560] ねドラクエ5はだからねもってほしいした
[03:57:34.080] 故うんこれでこれでドラスあれだろなこれ
[03:57:37.920] で正直エスターにエスターに負けてもさ
[03:57:41.319] 正直みもあんまりなんか
[03:57:44.239] ざ見ろてならないよねえ嘘でしょえマジで
[03:57:47.920] 言ってるなるよねここは勝たないといけ
[03:57:51.520] ない逆にあこれ話聞いてったばいいんか
[03:57:56.279] このかつてこの村から駆け落ちした2人の
[03:57:59.760] 若い2人のその頃が世界を救った
[03:58:01.880] ロマンチックよねミルドラースの戦いは
[03:58:04.319] あんまりロマンチックじゃもなかったけど
[03:58:05.840] ねさっきのちゃんうっとりしてた
[03:58:07.560] ミルドラース
[03:58:09.600] 醤ミルドラース
[03:58:14.080] 本当にありがとうございました生プレイ
[03:58:15.520] やった後だから慣れたのかないやそんな
[03:58:18.880] ことはないだだって俺だって人生プレイ
[03:58:21.880] 結構やってるから人生プレイ結構やってる
[03:58:24.840] からドラクエ4で初めてじゃないから
[03:58:27.040] ドラクエ12って人生プレイやってるから
[03:58:29.080] ねあとモンスターズは全部人生プレでやっ
[03:58:31.880] てるこんな簡単だったのは初めて
[03:58:36.080] ですドラクエ5だからいい意味で捉えたら
[03:58:39.319] マジでドラクエ5は初心者におすすめだよ
[03:58:42.399] マジで心者にすね普通にストーリー
[03:58:46.000] めっちゃいいしサクっとできるからしかし
[03:58:49.520] 驚いたな難度もマジで本当初心者にちょ
[03:58:52.439] ちょうどいいだけ4ってやっぱ難しいとこ
[03:58:55.720] いっぱいあったもんねキングレオと
[03:58:57.800] かまあまあとはあとはま俺があのごめん
[03:59:02.199] あの普通にマジで本当に本当にごめんマジ
[03:59:04.640] でキングメタルキングの剣4本も買わ
[03:59:07.840] なきゃよかったマジ
[03:59:10.040] でマジでカジノで20万枚も当てちゃダメ
[03:59:13.359] だって
[03:59:14.680] 配信でカジノで20万枚も当てちゃだめだ
[03:59:17.920] よ当たっちゃったんだもん20万枚意味が
[03:59:21.000] わかんねえよ
[03:59:22.840] なトンビがむとはこのことだったかまだっ
[03:59:26.640] たらそんなことおっしゃるとデボラさんが
[03:59:28.120] 悪いですわだったなくさん橋にはぎた奥
[03:59:33.439] あまりそうはぐれがりも全然しなかったよ
[03:59:36.040] 強すぎ
[03:59:37.279] てそうだそうだよねお前のはおとは長い付
[03:59:43.399] だったこれからも仲してこう
[03:59:46.080] なあんたたちの中の良ならグランバニアと
[03:59:48.920] ラインハットはいい関係をっていけそう
[03:59:51.080] ねマジでぞこれからはそういうこと考える
[03:59:54.720] のはあんたの仕事よもちろん私のことの次
[03:59:56.800] にねいいデボラ好きそうよ私は橋元には
[04:00:00.000] できた過ぎた奥さんなんだからね橋本
[04:00:02.560] いくらあたもさすに分かってきたでしょ
[04:00:04.920] ヘンリーさんてすごく優しそうだって
[04:00:06.319] お父さんとそっくり目してるもんミミック
[04:00:08.800] んともっとミミック欲しかったラク
[04:00:14.279] いとけやだから俺さもうインパスとかさ
[04:00:17.359] 毎回インパス忘れたふりすんのつかったわ
[04:00:21.120] もうインパスなんか分かってたよ俺も
[04:00:23.000] インパスやんなきゃでもインパスインパス
[04:00:25.520] 忘れたバカフりすんの辛かったんだけど
[04:00:27.640] 毎回えあインパス忘れてた
[04:00:30.520] わインパスわざわざと開けてたん
[04:00:34.840] よスプリまたまた
[04:00:38.680] インパス忘れたバカなりすんの疲れたん
[04:00:41.399] です
[04:00:42.399] けどンパ禁止縛りだよもうインパスも禁止
[04:00:46.439] だよデールにも挨拶してく
[04:00:50.680] かこの度は世界を救ってくださって本当に
[04:00:53.520] ありがとうございましたLハットの音とし
[04:00:55.520] て国民を代表し心から俺を言います橋本
[04:00:58.040] さんいグランバイアの橋本を本当に本当は
[04:01:01.439] もっとおきのお引き止めしたいところです
[04:01:03.880] がさかしグランバニアではあなたの回りを
[04:01:05.880] 待ってることでしょうどうかを気をつけて
[04:01:08.640] なんだかグランバニアが懐かしくなってき
[04:01:10.239] たわ橋元が生まれた国って思っただけなの
[04:01:12.239] に不思議だけだわ不思議ななかっ
[04:01:16.960] ぺなるほど
[04:01:20.810] [音楽]
[04:01:25.239] なしかも時間もちょうどいい2時までで
[04:01:28.560] ちゃんとエンディング
[04:01:30.350] [音楽]
[04:01:39.920] 凱旋だよ凱旋凱旋終わったら寝る今日は
[04:01:44.399] ままだちょっとだけ続くからマジであ何こ
[04:01:47.520] どこあサラボナやサラボナじゃないどこだ
[04:01:51.080] これサンタ
[04:01:55.239] ローズあのヒーラも2人とも帰れなくなる
[04:01:57.880] の誰が思ったでしょうかしかし今あなたは
[04:02:00.120] こうやって帰ってくれましたしかも界平和
[04:02:03.279] というお土産って口が回んねきわい嬉しい
[04:02:06.880] なと橋元帰ってきたわい
[04:02:12.239] わいわいて私は釣られたりしないんだから
[04:02:15.319] 可愛い
[04:02:17.310] [音楽]
[04:02:19.960] デボラデボラ可愛いじゃねえかよ私もこの
[04:02:23.640] 村に住んでみたいなだってなんだか優しい
[04:02:25.479] 感じがするもんあえなんか復興してるやん
[04:02:29.840] 最近ではやっとこの村にも昔のように人が
[04:02:31.800] 集まるようになりました村がこの通り修復
[04:02:34.359] されたのも
[04:02:35.200] [音楽]
[04:02:37.279] おおあそうなんだ復興したんだねこの村
[04:02:41.960] ねあなんか誰かしわしの家だぞここ旦那様
[04:02:45.960] なんか旦那様になんかよ旦那様て誰誰だ
[04:02:49.760] なんで旦那様誰このこの家はその昔伝説の
[04:02:53.319] 勇者の祖父パパスと勇者の父の橋本が住ん
[04:02:55.960] でいたそうだ何知ってるとそうかそれで
[04:02:57.920] 見学しに来たんだな何昔ここに住んでいた
[04:02:59.760] とするとあなた方が
[04:03:05.920] ふああ誰もいなかったらここでゴロゴロし
[04:03:09.319] たかったの
[04:03:12.159] にうんまさかここ
[04:03:15.199] さあいつがいるみたいなまあないわなまあ
[04:03:18.680] ないわ
[04:03:20.479] なここにさベラがいたりする憎い演出は
[04:03:23.840] なかったかさすが
[04:03:26.399] にあちょおじいちゃんにも挨拶してくか
[04:03:29.359] あいつまだ生きてんのかなじじベッドで
[04:03:31.800] ネタ切りになってたけどおじじこの村にい
[04:03:35.159] たババスはなんとグランバニアという国の
[04:03:37.080] 王様だったそうじゃなんやましもう
[04:03:38.800] びっくりちゃい
[04:03:42.630] [音楽]
[04:03:47.319] うんいいです
[04:03:51.319] ねこれさ最後にさビアンカとかに合わねえ
[04:03:55.359] のビアンカには合わないんか
[04:03:59.359] なであれから結局ビアンカに1回も会えて
[04:04:02.800] ないんだ
[04:04:06.479] けど当たり前のように当たり前のようにあ
[04:04:10.520] アルパカアルカパはスルーしたね今ね
[04:04:14.359] 一応思い出のバなんだけどな一応俺の
[04:04:17.479] 思い出のバなんだけどアルカはいいんだあ
[04:04:21.120] そっ
[04:04:21.960] か白場白場だよねなんか棒読みが死ん
[04:04:29.800] でるあサラボナ行くんかサラボナだべここ
[04:04:36.040] あえどこいうことしてんのこれあだよねだ
[04:04:39.359] よねだよね帰ってきましたよただいま
[04:04:44.520] わははゆかゆか魔界の王を倒し世界に平和
[04:04:48.479] を取り戻してくれるとはなさすが橋元
[04:04:50.880] デボラを選んだ時からただ者ではないと
[04:04:52.600] 思っていたがまさかここまですごい男だっ
[04:04:54.840] たとは思いもしらなかったわいえそれにデ
[04:04:56.920] もらば橋元のおかげが少しは雰囲気が
[04:04:58.479] 変わったようなそして私の可愛い孫たち私
[04:05:01.600] は伝説の勇者のおじいちゃんってわけだな
[04:05:03.880] 何やら照れるのもうパったら顔にお腹が顔
[04:05:07.960] がお腹に負けないぐらい歪んじゃってるわ
[04:05:09.720] 緩んじゃってるわねえー恥ずかしいから
[04:05:11.600] あんまり顔に出さないでほしいわ気持ちは
[04:05:14.359] 嬉しいんだ
[04:05:15.439] けどルドマンさんすっごく楽しそうだね音
[04:05:18.479] を倒した時よりずっと嬉し
[04:05:22.920] そうえこれあいつらには会えるのかなこ
[04:05:27.359] 同じこと言うんだ長いな話が話がなげえ
[04:05:31.520] よ橋さんこれからもデボラをよろしくお
[04:05:33.840] 願いしますねそれにデボラ今まで黙ってい
[04:05:36.159] ましたがあなたとフロは本当は私たちのえ
[04:05:41.479] えどういうこと本当は私たちの娘じゃない
[04:05:44.800] のあそっかじゃなかったらそうだよなじゃ
[04:05:47.960] なかったら天空の血を継いでないのかえ
[04:05:51.120] そういうことだよ
[04:05:55.180] [音楽]
[04:06:02.439] ねいやそうだべ多分天空の勇者の血をつい
[04:06:07.760] でる天空人の血を継いで
[04:06:10.120] るってことは私たちの娘じゃないってこと
[04:06:12.680] なんじゃない多分えそしたら誰何このあれ
[04:06:17.920] なんだね女の子たち全員ひい子なんだねて
[04:06:21.319] かあいついねんかいあ久々にデボラの部屋
[04:06:30.279] 行こうルドマン天空人
[04:06:33.320] [音楽]
