[00:00:19.880] ジマゲームさんコメントお待ちしてま邪魔
[03:13:15.080] の配信にはせない
[03:13:21.560] 動修正犯だからさんぶっかけると狙っ
[03:13:26.479] てるたなるほどねそういうことかもう意味
[03:13:31.479] ないのかこんだけ好きだ
[03:13:33.120] からああこれいいこと聞いた
[03:13:36.560] わ可愛いなちくしむかつくむかつく可愛い
[03:13:41.479] の
[03:13:42.120] さん攻略サイトとよりも心マジで
[03:13:47.880] むかつく可愛い
[03:13:55.520] ちかい
[03:13:56.910] [拍手]
[03:13:59.960] 可愛いごめさん笑笑雪が激しくなってから
[03:14:04.239] もたげたげさん笑笑もぎさん笑笑あんな
[03:14:09.720] 思いさせられたのに可い
[03:14:13.439] さかい2人だけの思い出だ
[03:14:20.359] ボテさん可愛いんすよりんさん翻弄され
[03:14:25.590] [音楽]
[03:14:33.200] てるごめんボテさん笑笑おさんさん画面
[03:14:39.080] 直視できてないのごめん笑ってしまった
[03:14:51.160] ボテさんマジでおもろいなこの
[03:14:54.860] [音楽]
[03:14:57.439] 配信
[03:14:59.920] 本当ボテさん
[03:15:04.880] 顔俺どんな顔してた今とんでもねえ顔して
[03:15:10.720] た
[03:15:12.560] とんでもどういう感情今の顔さん笑笑
[03:15:17.080] とんでもねえ
[03:15:18.360] [音楽]
[03:15:19.600] こしありがとうフェイトさんおもろすぎる
[03:15:24.130] [音楽]
[03:15:28.720] 笑もう勘弁して
[03:15:39.960] よもう勘弁してほしい本当にたげたげさん
[03:15:45.199] やべえ何か俺も腹
[03:15:47.840] だよねいや俺も腹立たなきゃいけないって
[03:15:50.199] 思ってんだけどなんか可愛くってさ怒るに
[03:15:52.760] 怒れないみたいな
[03:15:54.479] はは
[03:16:00.040] もうだっそんなんだってあんなさ匠なんか
[03:16:03.960] さ匠
[03:16:05.960] なんか入り込む好きないよねもしもし誰白
[03:16:10.640] と申しますけどなんすか今度の日曜日え
[03:16:15.279] ショッピング街にってくませんか
[03:16:18.319] え何このさっきなかったこんなイベント
[03:16:22.520] フェイトさん
[03:16:23.920] おっとえ白雪も俺のこと好きになってるよ
[03:16:28.680] ねちょっとねえこれどう
[03:16:32.160] するなんかなんかもうなんかさやかなる
[03:16:35.640] 抵抗だわ行くわ本当ですか腹だともいや俺
[03:16:38.840] もこんくらいしてしかるべきだよなられる
[03:16:41.080] んじゃないかと心配しますなあこんくらい
[03:16:43.600] してもいいよなあの女のやあそこまでされ
[03:16:46.439] てな
[03:16:48.160] 行こうぜ白ちゃんマジであ楽しもうなマジ
[03:16:51.120] で見つけてやろうぜ1回マジで痛い目見て
[03:16:58.479] くれそうそうそう白さん出てくわいやいや
[03:17:02.840] 全然いいでしょこんなん可愛いもんだ
[03:17:05.319] こんな
[03:17:08.840] の
[03:17:11.399] 可愛いもうもこの子にもいされてないから
[03:17:15.279] 純粋にいも心から可いわさんおい笑笑全然
[03:17:20.000] 待ってないですよ私も今来たばかりです
[03:17:24.000] じゃ付き合ってないからいいと思います
[03:17:26.720] ルポンさんあっさり遅刻しても私は待って
[03:17:30.319] いますから安心してきてください優しくし
[03:17:34.040] ないでもう怖いんだ俺人を好きになんのが
[03:17:37.920] テさん付き合ってないから浮気じゃない俺
[03:17:40.720] も怖いんださん今日はどうするんですか
[03:17:44.000] 優しくしないで
[03:17:45.840] くれ怖いんだよ楽しそうですねそれじゃ
[03:17:51.520] 行きましょうどこ行ってゆさんさんいい子
[03:17:55.000] すぎる好きになったでもな浮気されるまで
[03:17:58.960] はみんなこういう風に見えんねあなたなら
[03:18:00.920] 何を買いますか俺かいえっとガラスの小物
[03:18:04.439] あガラスの
[03:18:07.399] 小物ボテさんこの子の幼機もめっちゃ
[03:18:10.920] 可愛いんですよあそうなんだフェイトさん
[03:18:14.279] 笑笑
[03:18:17.960] まめさん恋は盲目だからねそんな
[03:18:22.120] 恥ずかしい
[03:18:30.439] ですじゃあ一緒に帰りましょうえなんか
[03:18:34.560] 相当俺のこと好きになってないなんかなん
[03:18:37.680] で何もしてないんだけどな何もしてないん
[03:18:41.560] だけどやなんか三角関係かもしん
[03:18:44.520] ねえ俺があの女にくられて心状態なのを
[03:18:48.479] あの子は複雑な心境で見守るみたいなイト
[03:18:51.680] さんなんで白雪さんだいわかんないなんな
[03:18:54.399] んだろうね何もしてないんだけどね何もし
[03:18:58.160] てないんだけど容姿もあげなきゃなんだよ
[03:19:00.080] ないや今のうちに寝て容姿とあれだけで
[03:19:04.319] いっか体調体調どんくらいありゃいいの
[03:19:08.120] フェイトさん寝るだよね寝るだよ
[03:19:11.040] ねあはいオオオ1年さん
[03:19:15.720] 運命そういうことかそういうことかあの子
[03:19:18.640] とつあれなのかあれす運命なのかさ勉強
[03:19:21.439] できる子が好きとかあるんかなああそう
[03:19:24.720] いうのもあんのかもしんないねもしかし
[03:19:26.479] たらねステータスでその子好みの
[03:19:29.439] ステータスになってんのかもしんないこれ
[03:19:32.319] で白来てたらだよなまあまあまこれはなお
[03:19:35.399] めでとうこれから初詣に行こう
[03:19:39.000] よよかったすぐに行こううんうんゆっくり
[03:19:44.640] でいいからね
[03:19:49.760] あ
[03:19:51.800] うんどうかなちゃんと切れてるかな
[03:19:56.040] さんさんなんかむかついてき
[03:19:58.680] たばっちり似合ってるね可愛い
[03:20:02.960] よ君に褒められるのが一番嬉しい
[03:20:09.319] なさこんなセリフ毎年もってて最後で
[03:20:13.040] あんなことされたら狂っちゃうよ人間
[03:20:16.960] 終わり終わる終わっちゃった人間崩れた
[03:20:21.680] こんなだめだめだこんなの良く
[03:20:30.239] ない良くないよこんなゲーム本当に賑やか
[03:20:34.960] だねこんなに混雑していてもみんな穏やか
[03:20:39.199] な笑顔なだねちゃんさんこんちゃちい
[03:20:42.040] ちゃんいい
[03:20:43.920] ちゃん俺もう怖いさんさんデアとかやって
[03:20:48.160] んだろ怖になさんメンタルに悪消えてるよ
[03:20:52.720] ねさん今日は初めて人が来る瞬間を見まし
[03:20:56.800] たボテさん笑笑しちゃんさんイライラして
[03:21:01.160] たもん
[03:21:02.600] ねイライラしてたっいうかうん振られ振ら
[03:21:06.800] れた
[03:21:07.600] ね健康祈願でいいんだね健康祈願でいいん
[03:21:10.880] だよねあ違う違う違うえ学業かあれ
[03:21:14.680] フェイトさんこれあってるよね学業上手で
[03:21:17.359] いいんだよねあのうんあのマジでPTSD
[03:21:22.680] が発動しちゃっ
[03:21:23.500] [笑い]
[03:21:25.040] た学業上司でいいんだよないいんだよね
[03:21:28.080] さん学業学業で行くうん学業あげんの
[03:21:30.479] めんどくさい
[03:21:31.880] から
[03:21:33.560] オでこれで大大胸出たのがよくないんだっ
[03:21:37.920] てここで大吉だぜよ男だったらちゃ大吉
[03:21:42.680] 出ろ大吉ういお疲れくんちゃん
[03:21:48.080] 吉だよまさっきよっ
[03:21:52.560] か最
[03:21:56.319] ちゃん言えね
[03:21:58.319] られメモリアルてゴミゲーだったわ卒業
[03:22:02.359] のうん振られた
[03:22:05.690] [音楽]
[03:22:06.800] 活こんなだて
[03:22:12.080] 意しなくいけないこともくあると思うの
[03:22:17.040] じじさんマジマジマジでそれで俺トラウマ
[03:22:21.000] が再発しあのマジで初めてその高校の時に
[03:22:25.000] あの浮気されまくったトラウマがぶり返し
[03:22:27.880] てマジで気い狂ったあの本当にふざけじゃ
[03:22:30.040] なくて叫びまくっちゃっ
[03:22:33.080] たあのいつも俺叫んでるじゃんあれねまま
[03:22:37.680] 配信者としてのなんかもう盛り上げような
[03:22:40.000] ところもあるじゃんそりねガチあのガチの
[03:22:44.120] PTSD出た
[03:22:47.000] 部屋を飛び出した叫びながらトさん念の
[03:22:51.080] ため今の
[03:22:52.680] 生物さん部屋から出ていったくらいには
[03:22:55.920] やばかったさんうわあれセーブって何どう
[03:22:59.239] やってんだっけじゃんあ日曜日はセーブ
[03:23:01.279] できない日曜日はセーブできないねだよね
[03:23:05.800] だよねこれさデート大丈夫かな光とデート
[03:23:09.279] しなくて大丈夫か
[03:23:13.319] な雑学もあげねえとやばいな雑学あげない
[03:23:17.399] とやばいなフェイトさん雑学あげてこえ
[03:23:20.840] これ体調はどう
[03:23:22.920] 体調体調はどう今からあげて間に合うかな
[03:23:26.840] 光はもうほっといてもよいオいいねそれ
[03:23:30.520] フェイトさんの女の子をさ200200
[03:23:33.479] いやそれむずいぞ女の子をデータとしか見
[03:23:37.040] てないのがいいわさリアルと混合したのか
[03:23:40.120] うんあなると思わなかった俺もまさか
[03:23:41.920] こんなゲームでこんなことになると思わ
[03:23:44.920] なかったけどねポンさんさ歩く
[03:23:47.800] 攻略雑学ね体調が体調がな間に合わねえ
[03:23:53.040] だろうなだってもう2月
[03:23:57.680] でしょいやこれ100上がんな
[03:24:08.239] いっしょ行けるかこれ
[03:24:12.030] [音楽]
[03:24:17.120] でも白雪さんいいんじゃん目の前
[03:24:23.439] に
[03:24:25.000] 君待っててよかっ
[03:24:27.880] たよかっ
[03:24:30.830] [音楽]
[03:24:37.760] た全然喋ん
[03:24:40.840] ねえ曲がりなりにもあの今42人見てるん
[03:24:43.960] ですけど
[03:24:44.960] ねさん
[03:24:47.120] 全然ないじゃに備えて準備するまるで
[03:24:53.399] 笑笑喋ることも
[03:24:55.680] ないただあの水色の頭の男を殺すそれだけ
[03:24:59.160] のために俺は今泥水をする泥をすすること
[03:25:03.120] になっても殺の波動に目覚めた邪泥水を
[03:25:06.920] すすることになってもあの男だけは絶対に
[03:25:10.880] 殺す待ってか
[03:25:17.479] フェイトさん爆弾の主が誰かなのか
[03:25:22.279] あこれでもさ行けるでしょ爆弾そんな早く
[03:25:26.479] 相手のはとあ爆弾そんな早く爆発しないと
[03:25:31.040] このまま行けんじゃないのがになる時も
[03:25:35.800] 配信これさけるでしょね
[03:25:40.439] 体調さんが爆発したら光に直接ダメージ
[03:25:44.239] 入るから怖いんよでもここでさみな月あの
[03:25:49.000] そ確認入れてみな月さんに電話入れてって
[03:25:51.160] 2週間さん笑っていいのかダメなのか
[03:25:53.800] わからないいや笑っていいよ笑っていい
[03:25:56.920] めちゃくちゃ笑ってくれよめちゃくちゃ
[03:25:58.760] 笑ってくれ
[03:25:59.920] よ
[03:26:01.800] えこれだってもう2月でしょ2月下旬中旬
[03:26:06.600] でもうバトル始まるっしょえこれどうする
[03:26:09.560] 確認入れた方がいいで1週間潰しちゃうん
[03:26:11.640] だよ週あなんか祝日があればいいけどさん
[03:26:14.760] 間に合わないから無視するもうねあま1
[03:26:18.319] あるけどこれ無視だなそんな早く爆弾し
[03:26:21.520] ない爆発しないこれさ雑学100行った
[03:26:24.080] から体調あげるよこっからいいよ
[03:26:26.560] ねちゃん笑ってくんないね笑なんか心なし
[03:26:31.600] か心なし俺俺の当たりも強いわね笑って
[03:26:34.080] くん
[03:26:34.610] [笑い]
[03:26:37.120] ないいや笑ってくださいね笑ってください
[03:26:40.080] こんなもんはみんな面白い配信ないでしょ
[03:26:47.239] ことウさんとかも可愛いんだけど
[03:26:51.880] ななあこれ体力う雑学が100切りそうだ
[03:26:59.239] な寝て1周1419に来るでしょ19に
[03:27:04.960] 来るでしょ19に来るでしょ
[03:27:10.000] えーっと200行けるか体力これここ1
[03:27:13.800] 週間いや雑学さがんない
[03:27:18.399] いやなんで雑学が下がるんだよおさゆさん
[03:27:23.359] さんもちゃん一緒に
[03:27:25.680] 笑おう今度の日曜日ボーリングに行きたい
[03:27:29.239] んだけど行か
[03:27:32.640] ないフェイトさん雑学とる繰り返すかそう
[03:27:36.800] だねフェイトさん
[03:27:38.360] [音楽]
[03:27:39.600] うわ雑学がちょうど100だ次はちょっと
[03:27:42.680] だめだね雑学やっちゃうと
[03:27:47.479] あでももう時間がない
[03:27:49.880] なあ
[03:27:53.560] 0120うわこれデートすっぽかして雑学
[03:27:58.760] 100にしとくまであるぞぶっちゃけいや
[03:28:01.359] でもあ大丈夫かあセーブできねセーブでき
[03:28:06.040] ねこれどっちだまでもデート行くしかねえ
[03:28:08.640] よなデート行くでいいよねデート行くで
[03:28:12.319] いいよねとりあえずねすぽ
[03:28:16.399] だだねそうだよねいやもうなんかもう俺
[03:28:18.359] もうねあのもうあのもうあの正直この子の
[03:28:23.479] 好感度正直2の次になっちゃってるもあの
[03:28:26.000] 男を殺すそれだけちょっと早くついもう
[03:28:31.479] そんなことないそれだけになってしまって
[03:28:33.120] いるじゃ
[03:28:37.040] 行こうん
[03:28:42.880] うんこれたキーの
[03:28:46.880] あ悪い当たっちゃったさんうちは
[03:28:50.760] さすこの葉を潰すこの葉を潰すフェイト
[03:28:55.560] さんあ笑いいいいいいそんタイムリーの
[03:29:00.399] アニメ見てる
[03:29:01.880] 気分セブ入れよううみさんうみさんうみ
[03:29:07.000] さんとんでもねえゲームだこれ本それ
[03:29:10.100] [音楽]
[03:29:15.040] 笑
[03:29:16.840] けコは崩しえー寝なくていいよねえ雑学だ
[03:29:22.960] から遊ぶ
[03:29:26.160] わでこの週に来るよねこの週来るんだよ
[03:29:31.640] なず
[03:29:34.680] 2てめえとなんか遊びたくねえよ
[03:29:38.479] カス来るかレ
[03:29:41.760] くはいこれ受け取ってもうやめて痛いから
[03:29:46.880] 胸
[03:29:49.000] が胸が痛いからやめて本当にそういうの
[03:29:52.399] やめ
[03:29:53.319] て調子はどうたげたげさん笑笑お前死んで
[03:29:59.319] くれるかなあの何死ぬこととかってでき
[03:30:05.239] ますあの死ぬこととかってできますか
[03:30:13.279] ねああまずいささんあ何コトブキさん調子
[03:30:20.600] に乗って配ってたらもうちょこなくなっ
[03:30:23.840] ちゃったコブさも可愛い
[03:30:27.640] ねでもそういうわけにはこの子めっちゃ
[03:30:31.800] 可愛いくないこれ代わりにもらってイト
[03:30:34.439] さん同じようなもんだから平気だよね笑
[03:30:38.359] 可愛いバレンタにガムしかも
[03:30:41.990] [笑い]
[03:30:44.199] 食べかけなんだよこれ
[03:30:47.160] まめさん可愛い笑笑うわなんかすげえモテ
[03:30:50.520] てもうなんか憎しみに燃えたらなんか周り
[03:30:54.120] の女の子ががテんのなんなんだよ
[03:30:59.840] 笑んで持て始めてんだこんな
[03:31:03.560] にいえ大丈夫本命です本命です皆さん本命
[03:31:09.560] 本命チョコですだってこいつらさ本来はと
[03:31:13.319] か白雪が本命になりやすいのよこいつだっ
[03:31:16.319] てさあれだよ俺が何回かデート誘ってんの
[03:31:19.600] に毎回断ってたんだよ俺があの光いる時は
[03:31:22.439] さん村を口説いてほしいよホなげさん
[03:31:26.120] やはり女は筋肉るかそうそういうことです
[03:31:29.760] か徹夜でチョコ作ってきてんもんなんなん
[03:31:33.840] だよマジで
[03:31:35.560] ええなんでこんなモテるのお前誰だよ
[03:31:39.600] おめえ全然チョコ持ってきてやったぜお
[03:31:42.680] さん気持ててる多分この憎しみのオーラが
[03:31:47.520] 女を引きつけてるんだろうな悪い今そんな
[03:31:50.840] そんな時間じゃねえんだよしいちゃんさん
[03:31:52.720] ほむら
[03:31:53.870] [音楽]
[03:31:55.399] 今はいいさん前の世界戦だと2人からしか
[03:31:59.439] もらえなかったのにちゃんさん可愛いな
[03:32:03.170] [音楽]
[03:32:05.640] ホムラ容子100雑学100芸術も100
[03:32:09.359] 行きたいけどここはえっともう1回遊ん
[03:32:12.920] どこうかな最後もう1回影と豪の
[03:32:16.560] てるフェイトさんねるおさゆさんさん
[03:32:19.880] スマホの音量一番小さくしても割れてるの
[03:32:22.800] わかるぞ何お
[03:32:27.439] 音来る
[03:32:29.640] ぞねえもう大学進学戦いの時が来るぞま
[03:32:35.279] とりあえず3流入ろっ
[03:32:44.120] かまあまあま
[03:32:46.340] [音楽]
[03:32:49.199] はいはいはい今日だよさん国殺決めて
[03:32:52.500] [音楽]
[03:32:54.720] やろう来る
[03:32:59.640] ぞポテさん極殺
[03:33:02.960] 決めろ来た
[03:33:05.520] 殺すお前あああんだひかりちゃんのことあ
[03:33:10.160] 本気なのか少なくともお前を殺しに過去に
[03:33:13.160] 戻るぐらい本気だよ覚悟
[03:33:16.359] りさん沈めてしまさんやってやろうぜさん
[03:33:21.680] 殺せ殺すお前を殺すためだけに2時間かけ
[03:33:25.000] て戻ってきたよここまでお前に踏みにじら
[03:33:27.800] れた俺のプライドなお前が掘り起こした俺
[03:33:31.520] のトラウマ全部倍返しするる
[03:33:35.399] わ殺せフトさんちゃんと必殺技る前に右右
[03:33:40.800] を押してガードねオでもさ必殺技来る前
[03:33:44.040] ってのがわかんないよねまいいやずやる
[03:33:47.199] わ
[03:33:49.439] 殺す絶対に
[03:33:54.160] 殺すたげたげさん高速やすりでこなごなに
[03:33:58.199] なるまで引きこせたい焼きさん吹っ飛ば
[03:34:04.199] せでこんなこんなイベントで負けただけで
[03:34:07.319] 俺もささんこいつ好調とかに媚びてバトに
[03:34:10.640] 呼び出す当たりいやマジきしいいよね
[03:34:13.120] こいつね本当マジできし3本あるぞチエ
[03:34:17.520] ゲージて
[03:34:21.800] 何これさ普通に殴るのとファイアどっちが
[03:34:24.760] いいんだろうおさゆさんさんファイナル
[03:34:27.040] ファンタジーの音やイトさんあそか打撃の
[03:34:30.120] 方が入るかもしんだ待っ
[03:34:34.880] てクソよや
[03:34:37.439] こいつうわ殴りだフトさん運動高いから
[03:34:42.239] 意外と殴り
[03:34:45.800] さんぴ笑憎しみの心だよねこれどの
[03:34:49.479] タイミングであれ来んだろうどの
[03:34:51.680] タイミングであれ来るん
[03:34:53.800] だろポンさんボコボコや俺のマジ殺すぞえ
[03:34:59.560] これ防御入れとく回防御入れちょっと待っ
[03:35:01.600] て危よし危なよしよしよしバ雑魚
[03:35:06.880] 死ねるさんこの次か
[03:35:10.319] なさん先お願いし
[03:35:13.000] ますめんだよてめえ長なんか呼んでき
[03:35:16.520] やがってかがよてめえ好きな女だったら
[03:35:18.880] 自分1人で解決しろよゴミ過去に戻る
[03:35:21.760] ぐらいしてみせろよバカ決めんだよこんな
[03:35:25.000] とこに校長呼んできて
[03:35:27.359] かつ今だよさん
[03:35:30.800] 動
[03:35:32.319] の髪の毛食ったわ本そう本当だよなどん
[03:35:36.279] くら入んのあくそわゴミ弱えカだわさの
[03:35:41.960] 喧嘩に人カスこいつ弱えマジバカだわ
[03:35:44.960] よ本当に
[03:35:46.279] お前も過去に戻ってよ勝った
[03:35:50.239] なこまた危ねえなんだ防御しちゃった
[03:35:55.600] よでもビビってるでももう負けたくえ回復
[03:35:59.720] 量えぐくないなんかま一発分かグーパン1
[03:36:02.680] 発分か今だよさん連打はできないのかさん
[03:36:07.560] 橋本かっこ
[03:36:09.279] よくやっぱりそうなんだよなやっぱり
[03:36:11.880] なんかこう憎しみの炎が燃えてるとトさん
[03:36:15.800] こっちも回しておこうオたださどの
[03:36:18.120] タイミングで来んだあの必殺技わかんない
[03:36:20.640] よ
[03:36:22.120] ね次防御か
[03:36:25.730] [音楽]
[03:36:31.520] な次1回防御入れるわ間に合え
[03:36:35.960] ばこ満タンでしょこれ
[03:36:41.319] でトさんか彼女は俺のだやばいき
[03:36:48.439] そうちょっと待っ危ねえ
[03:36:54.239] あね1000入ったら次次1回回復入れて
[03:36:58.080] なさんよしボテさんかがよさんうまいこれ
[03:37:03.680] さでもさこれ次どうする回復入れる回復
[03:37:06.399] 入れる1回満タンにしちゃう
[03:37:08.090] [音楽]
[03:37:11.439] かさこれ
[03:37:15.760] 叶ねろ
[03:37:18.640] こんこんなも初見で叶うやいねえ
[03:37:22.640] だろ
[03:37:24.800] あーパパは違うぜマジでおめでとうな
[03:37:29.930] [笑い]
[03:37:33.680] されt男子勢ぶれしんなマジでおい1回
[03:37:39.160] 回復な
[03:37:44.660] [音楽]
[03:37:46.880] しんどい
[03:37:47.550] [音楽]
[03:38:05.600] ぞいやなんかじりひんだなまだ殴れるよね
[03:38:10.080] 次ねまだ殴れるよ
[03:38:12.600] ねげるねまだね
[03:38:18.960] もう1発殴れるかまけまけるもう1殴り
[03:38:22.239] 行くかで次防御あったかこれ彼女はやばい
[03:38:28.760] か
[03:38:30.760] 間に合えもうなんでこんなギリギリなんだ
[03:38:33.760] よいつもんでこんなむいんだ
[03:38:37.199] よこの
[03:38:40.640] ゲーム難いのい
[03:38:45.680] どういうことだよ意味わかんねえ
[03:38:49.800] だろ女落とすことじゃなくてなんでこんな
[03:38:52.520] RPGのミニゲームが1番難しい意味
[03:38:54.399] わかんねえマジでさんぶっしてんじゃねえ
[03:38:56.640] よ
[03:39:00.720] ぶねよても殺すぞカスもみさん
[03:39:06.800] 笑笑回復だ
[03:39:09.000] なトさん演出中の防御選択でもセーフだと
[03:39:13.399] 思うけどね
[03:39:15.720] フ結俺さん言ってること全部正しくて
[03:39:20.840] 笑うだろ俺間違ってねえよな俺何も間違っ
[03:39:25.720] てないですよねボテさん好も生徒の事にし
[03:39:29.920] てんじゃないげねえよなカスだから本当
[03:39:34.520] にめのパンチなんてよ重さが感じれねえわ
[03:39:38.359] 俺は過去まで戻ってきてんだあの女のあい
[03:39:41.439] て今すぐ首かきでカった
[03:39:49.239] 潰すお疲れおだよさんパチパチパチイト
[03:39:55.279] さんブルポンさんいいすぎやりんさん
[03:39:59.359] パチパチパチたげたげさんまさん
[03:40:02.960] パチパチパチもぎさん顔
[03:40:08.560] 笑笑大丈夫じゃないよお前本気でやった
[03:40:12.800] だろお本気でやるつマジで話しかけんな俺
[03:40:16.319] に8本気でかかってこれないやつは俺に俺
[03:40:20.160] んとこに来んじゃねえよカスまいっ
[03:40:24.600] かそれだけ本気ってことだろ
[03:40:28.479] 彼女のことだよ何いい話に持ってこう
[03:40:31.720] としてんの俺許さねえかなおなんかBGM
[03:40:34.080] とかで演出してるけどもまめさん本気で時
[03:40:37.560] 巻き戻したよだったら頑張る笑笑ぜ嫌われ
[03:40:41.640] ないようにしんじゃねえよマジで
[03:40:46.160] お前バカじゃねえのじゃあなさてお次は誰
[03:40:51.760] にしようかなお前マジであのさどうやっ
[03:40:55.399] たら殺せるこいつあのリアルで捕まっても
[03:40:58.000] いいわなんかどうやったら殺せんのこの
[03:41:00.399] ゲームの中のこいつてボテさんかなんかケ
[03:41:03.800] 早くなんか技術力アップし
[03:41:06.890] [音楽]
[03:41:08.439] てボテさん払いて
[03:41:18.040] これどう
[03:41:19.960] するどうしよっか
[03:41:24.680] これとりあえずステータス全部100す
[03:41:30.420] [音楽]
[03:41:33.159] かどうしようかこれなんかあのあのなんか
[03:41:38.680] 虚しくなってきた復讐心に囚われたものの
[03:41:41.399] 復讐終わったら何をしていいかわかんない
[03:41:43.159] みたいな何この虚無感
[03:41:46.200] [笑い]
[03:42:14.159] 消え
[03:42:16.080] カなんか
[03:42:22.000] 潰れ
[03:42:25.479] ポイント最後
[03:42:29.800] の笑
[03:42:47.840] 切り取るとも一
[03:43:02.040] だ人間ってすごい
[03:43:04.680] なさん人間ってすごい
[03:43:11.600] ねんどうれいどう
[03:43:16.920] これでラダムクップ確率がし上がっ
[03:43:31.319] たる様に見せれるわけないだろ
[03:43:35.880] よ様でれてこないよこんな
[03:43:39.120] の笑えないでしょカッターで首で殺せ
[03:43:45.600] 笑えないでしょさんやっぱりに愛された男
[03:43:49.040] やなさん
[03:43:51.600] さんさんもう迷惑かけれねえよ俺えここで
[03:43:55.399] ディスク1に戻るんだへさん絶対
[03:44:00.159] 行こういやでもそれそれでこれ流れて
[03:44:02.760] くれれば面白いけど全く思ねえの流れたら
[03:44:04.960] 俺やだよそれもそれでやだよ
[03:44:08.279] えやっぱあれなんかなあのあれしたあ
[03:44:11.800] ディスク1てどれだっけこっちか
[03:44:15.159] めっちゃ喉痛いんだけど今日めちゃくちゃ
[03:44:17.680] 喉
[03:44:18.840] 痛いめっちゃ喉痛えよもうすげえざんでま
[03:44:22.279] 喉超
[03:44:23.560] 痛いなんで俺こんなゲームで喉こんな痛め
[03:44:26.600] なきゃいけねえんだよふざけんなマジで心
[03:44:28.560] まで痛めて
[03:44:30.159] よもぎさん声やばいよマジで笑今日で卒業
[03:44:36.279] か制服も今日で清めなんだ
[03:44:41.040] なあ
[03:44:42.920] ありがとうこの坂を高校生として登るのも
[03:44:46.479] 今日で最後なんだよ
[03:44:50.800] な今日で卒業かあれ机の中に手紙
[03:44:57.520] がああもう名前書いてる名前書いてあるお
[03:45:03.159] 名前が書いてあるさん
[03:45:05.600] おお名前が書いてある光りが行かなく
[03:45:12.040] ちゃたげたげさんマジ
[03:45:15.680] ほたりんさん笑笑まめさん来たこれさん
[03:45:20.960] さてさておさゆさんさんが
[03:45:25.279] 笑笑ごめんね急に
[03:45:28.800] 呼び出しと付き合い
[03:45:31.239] ますあうんそれでどうした
[03:45:34.830] [音楽]
[03:45:37.439] のや
[03:45:39.640] だ言っちゃやだ
[03:45:43.920] よえどうしたんだよいきなり音上げるわ私
[03:45:49.199] も嫌だ
[03:45:51.399] よ離れ離れになる
[03:45:54.800] の俺はどこにも行かないよまた一緒の
[03:45:58.560] ところに行くん
[03:46:00.279] だ違う
[03:46:02.439] の進路は同じだけどここを卒業したら
[03:46:06.960] 離れ離れになっ
[03:46:09.080] ちゃうそんな気がする
[03:46:12.399] の小さい頃君が引っ越した時みたい
[03:46:17.150] [音楽]
[03:46:20.680] にあの
[03:46:22.520] 時君が引っ越しちゃった時私すごく泣いた
[03:46:27.159] んだ
[03:46:28.800] よ毎日
[03:46:30.960] 毎日ずっと泣いてたで
[03:46:35.359] も泣いてばかりじゃだめだ
[03:46:38.239] からいつかまたあった時に泣き虫じゃ嫌わ
[03:46:42.000] れちゃうからそう思って頑張ってきた
[03:46:46.920] だ
[03:46:48.120] から入学式の日君にまえた
[03:46:52.159] 時泣かないっ
[03:46:54.760] て君の前じゃ絶対に泣かないってったま俺
[03:46:58.960] 1回お前の前で泣いたけどねでもい
[03:47:02.800] だ卒泣かされたけどね
[03:47:07.640] 私今だよさん笑さん笑笑フェイトさん君が
[03:47:14.479] ちゃたげたげさん笑ぐるポンさん笑笑も
[03:47:19.760] さん泣かされたけれどもねまめさん君が
[03:47:23.560] るって考えるだけで涙が出ちゃうんだ
[03:47:28.720] よもうやだ
[03:47:33.439] よ俺もやだよおなんだかだ俺お前のこと
[03:47:39.040] 好きだから俺も好きだよふざけんなだお前
[03:47:42.000] のこと好きじゃなかったら2時間も
[03:47:43.520] 巻き戻さねえだろ
[03:47:46.120] ポテさん笑笑好きだよ今だよさん俺も涙の
[03:47:50.720] 数で強くなったよお前と離れたくないから
[03:47:53.479] 頑張ったんじゃん
[03:47:56.210] [音楽]
[03:48:00.399] さんさんにない
[03:48:03.239] で私のて前離れてった
[03:48:10.680] のあ伝説の金が
[03:48:15.880] ならないはずなのに時を戻してこの世界に
[03:48:18.920] 来たさんタイムリープしてき
[03:48:22.279] たずっとそばにいる
[03:48:29.040] から
[03:48:31.800] あや
[03:48:37.760] てごめほら手出し
[03:48:40.120] て俺が言った
[03:48:42.399] ことがったことってん
[03:48:46.439] ちゃんとやっぱりちょっと小さいかな今だ
[03:48:50.880] よさん過去に戻って人造人間叩き直した
[03:48:54.199] 気分だ
[03:48:58.120] ねずっとずっと一緒だ
[03:49:03.239] よしょうがねえなしょうがねえな俺が幸せ
[03:49:08.439] にしてやっかああいいゲームだみん笑笑み
[03:49:15.239] もやる
[03:49:21.800] 最高こうして俺の高校3年間のとした思え
[03:49:25.439] ば寝てばかりいたような気がするなまあ何
[03:49:27.479] はとれ無事卒業できてよかったとりあえず
[03:49:30.319] 学に合はできたそういえば光は体育大学に
[03:49:34.080] 通うことになった学校は違うけれど学生
[03:49:36.479] 同士だ会える時間は多い
[03:49:38.120] [音楽]
[03:49:43.640] だろえ彼女は元気で可愛く誰にでも疲れる
[03:49:48.239] からちょっと心配だけどいつまでも2人で
[03:49:50.479] 歩んでいけるこの学校の伝説が永遠に
[03:49:54.760] 語り継がれるように俺たち2人の愛も永遠
[03:49:58.439] なのだ
