[00:00:29.720] ສ
[02:26:35.399] 俺もない。俺もしんどいて。
[02:26:39.000] 何?あなたが悪いんですからね。
[02:26:41.640] 何が
[02:26:42.359] 私の発言を勝手に勘違いして来店を心待ちにしてるんじゃないかとか言って怒らせるから。えー、好みのプレゼントは?
[02:26:54.720] え、何?ならプレゼントしてくれるんですか?
[02:26:58.560] 聞いただけだよ。
[02:26:59.439] 私可愛いものが好きですよ。教えてあげたんだから役立ててね。この
[02:27:06.600] 広いって。広いよ。可愛いものが好きってなんだよ。
[02:27:11.840] どうぞお前ネットだよ。欲しいものリスト
[02:27:13.720] あれだろ。欲しいものリスト
[02:27:15.920] お前リク皆さん
[02:27:17.560] からのリクエストに答えて欲しいもの
[02:27:19.960] リストをえ解放しましたみたいななんか
[02:27:22.800] 自分の自分の意思ではないですみたいな
[02:27:25.200] 感じでなんかやってそう。あれ話が続く
[02:27:28.840] ないですね。終わったよ。なんだ
[02:27:31.920] これは話題が弱かったせいかな
[02:27:36.160] んで泣いてるのしょうがないね。ね、
[02:27:39.960] やめたれ。
[02:27:41.000] えっと、そう、うるさいな。そもそも話題を考えるとかしたことないし、いつも思いついたことをポンポン話してるだけなんだもん。
[02:27:41.597] [笑い]
[02:27:52.479] さっきと言ってることが違うな。つも話題を考えるのがめんどくさいって言ってたのに。
[02:27:55.560] あ、あれはつい勢いで。うん。勢いとはいえ嘘ついちゃったらついちゃごめんね。
[02:28:01.902] [音楽]
[02:28:04.680] そういうところは余計だし、私は基本的には素直です。ほとんど多分ねえ、次のドリンクは何します?何?
[02:28:13.692] [音楽]
[02:28:18.880] うーん。
[02:28:22.359] ちょっと
[02:28:22.720] どうしたらさ、これ酔っ払うのかな?これはまだ酔っ払いモードに
[02:28:30.560] 私ブルーベリーシが大好きなんです。
[02:28:32.439] 行かないとなんかダメ。なんか進まない気がするんだよね。進んでるのかこれ?これす進んでるのか?ま、会話はさ、なんか
[02:28:43.080] あなたに質問があります。
[02:28:45.080] 何を言われても怒らないから答えてください。
[02:28:47.720] はい。
[02:28:48.600] 私って可愛い。真顔になるのやめて。
[02:28:50.373] [笑い]
[02:28:53.160] それは可愛いだろ。
[02:28:54.279] 確かに私は他人にどう思われてもあまり気にしないタイプだからね。
[02:28:59.279] でもちょっとだけ気になったの。別にいいじゃん。こんなの簡単に答えられるでしょ。だからその答えて私って可愛いか。可愛いね。見た目は可愛い。コタイプとは少し違い。いや、こういうのをやってみたいけど心が痛くてできねえ。
[02:29:08.713] [音楽]
[02:29:15.263] [笑い]
[02:29:25.800] 心が痛くてできねえ。
[02:29:28.720] 思ってくれてるんだ。
[02:29:30.080] 可愛い。
[02:29:31.240] ま、当然ですけどね。嬉しくもないし。そっか。そっか。も、まあ、別にあなたにどう思われて言いようが私としてはどうでもいいんですけど。
[02:29:42.000] 自分の口であの他人なんか他人にどう思われて言ようがどうでもいいけどねっていうやつに限ってめっちゃ気にしてるからね。そうすは俺。
[02:29:51.288] [笑い]
[02:29:52.200] あ、俺リスナーにどう思われても関係ねえからよとかって言ったけど配信終わった後にうわ、あれ言いすぎ、あれ言いすぎたかもなって思うからね。ああ、あそこ。
[02:30:01.113] [笑い]
[02:30:03.000] 笑笑
[02:30:03.760] あそこああ、言いすぎたかな。思う、思う。だけね、
[02:30:07.009] [笑い]
[02:30:12.520] 本当に本のちょっとや。
[02:30:14.000] ああ、あのコメント適当に扱っちゃったよな。
[02:30:18.799] [笑い]
[02:30:20.040] 結構思うよ。で、それがずっと
[02:30:22.760] 1
[02:30:22.960] 日中モヤモヤしてる時ある。結構あるからね。
[02:30:24.693] [笑い]
[02:30:30.040] やっぱり聞かなきゃよかったかも。なぜか弱みを見せちゃった感じになってる。
[02:30:37.560] わあ、今日行ったね。3万6900
[02:30:39.479] 円。謝るのもなんかな。
[02:30:41.359] そうそうそうそうそうそうそう。
[02:30:42.800] 今日はありがとうございました。
[02:30:45.560] くさ、俺がじゃあその人の
[02:30:48.040] DMに言うのもおかしいし、
[02:30:51.549] [音楽]
[02:30:52.520] その人もだからそういうちょっと、あ、ちょっと冷たいなんかちょっとひどいこと言っちゃったかなっていう人がまた次の配信でつも通りコメントしてくれて安心感を得るというあるあるあるある。なんだよな。あら、
[02:31:03.994] [笑い]
[02:31:09.920] あれ?
[02:31:11.080] こんなところで何してる?ぱがでかい。
[02:31:14.120] どう、お前ら、その服はどうなっておっぱいのとこだけでかくなってるんか。ボタン閉まらんやろ、それ普通。
[02:31:21.479] あ、やば。無視しなきゃ。
[02:31:23.680] なんでだよ。
[02:31:24.840] ごめんってば。
[02:31:27.120] でもお店の外で声をかけるのは
[02:31:28.885] [音楽]
[02:31:29.840] NGってことを思い出した。
[02:31:31.240] そうなん、そうなんだ。
[02:31:33.960] ほら誰と一緒にいるかも分からないし、
[02:31:37.359] バニーガーデンに来てることを知られたくない人だっているでしょ。
[02:31:40.720] あ、確かに。なるほどね。
[02:31:42.880] 君を見つけてテンション上がっちゃって勢いで声をかけちゃったけど完全にやらかした。
[02:31:45.915] [音楽]
[02:31:50.319] なるほどね。
[02:31:51.960] 本当にごめんなさい。
[02:31:59.279] まるまるまるしないと出られないカフェなんやねんそれ。放課後に君との秘密喫茶。もう全部風俗やろ。
[02:32:06.220] [音楽]
[02:32:09.319] お、本当に?じゃあギリギリセーフ。ああ
[02:32:13.520] 、安心した。[泣き声]
[02:32:15.800] でも迂闊だった部分はちゃんと反省します
[02:32:19.000] 。君を[音楽]見つけてやったぜてなって
[02:32:22.200] も次からは深呼吸して声をかけてもいいか
[02:32:26.439] どうか先に確認する。ああね。お店の外で
[02:32:32.560] 女の子に声をかけるのはマナー違反だから
[02:32:35.760] ね。
[02:32:37.439] でもなんか私は別にいつでも声かけてくれていいよ。気にしないって帰る途中だったんだよね。引き止めちゃってごめん。じゃあまたバニーガーデンでね。バイバイ。この部屋が映るたびにちょっとニヤニヤしちゃるな。
[02:32:40.280] [音楽]
[02:32:54.035] [笑い]
[02:32:57.720] の裏通りですけど、そんな変な店は多分なかった。
[02:33:01.479] ああ、そうなんや。え、あ、振
[02:33:04.640] 3万。ああ、まずい。ああ。
[02:33:07.080] ああ。や。おいおいおいおいおいおいおいおいおいおい。ついり込みエ。
[02:33:07.791] [笑い]
[02:33:16.960] 作り込みえぐいな、これ。え、俺も常についにダンボールとダンボールとこれすごくない?これ。
[02:33:25.000] 笑笑。
[02:33:25.640] これ家具全部売ったらこうなるんだ。うわ、これ作り込みえぐい。こいや、別にクーラーありだしでは関係ないだろ。
[02:33:32.025] [笑い]
[02:33:36.240] っていいんですね。な
[02:33:37.880] んでクーラーがなくなってついにダンボールてなること?俺今までどうしてたんだよ。じゃあこれは家に呼べないですね。
[02:33:49.960] 水機の存在感。
[02:33:51.676] [笑い]
[02:33:53.399] 水暗機の存在感えぐいよね。だとしたら置場所おかしいだろ、これ。足ぶつかるぞ。一応ちょっと派遣見てみるか。
[02:34:02.120] 2万2000円じゃない。
[02:34:04.120] ミニマリストってこんな感じなんだ。
[02:34:06.920] いや、でも吐き違えてるね、これ。ミニマリストを吐き違えてるわ。
[02:34:13.600] あれ、今日イベントじゃなかった?私服イベじゃなかった?あれ?違った。あれ?イベントじゃないか。別に期待してたわけじゃないですよ。きついから窓塞いだ方がいいかも。
[02:34:26.392] [笑い]
[02:34:27.319] 何が見ます?
[02:34:28.120] あのカーテンもないのか?ていうかテン売るって何?いや、いくら金がなくなったとしてもさ、カーテン売るって何?
[02:34:32.941] [笑い]
[02:34:38.880] あの新聞士で窓塞ぎますか?[笑い]
[02:34:41.040] そこまでそこ
[02:34:41.840] カテなくてダンボールで窓塞いでるやついたな。
[02:34:44.760] え、マジで?マジで?え、
[02:34:52.200] ちょっと喉が乾いちゃったな。
[02:34:54.000] 今中にはいるのか。限界、限界生活者。
[02:34:57.520] ブルーベリーの甘ず酸っぱさが最高なんですよね。私これ大好きです。
[02:35:03.399] やな。
[02:35:03.920] まあでも
[02:35:05.000] 逆に危険じゃない。お疲れ。
[02:35:07.120] 逆に危険の時だけど友達それ。
[02:35:09.640] マジまでも確かに確かにでも俺も引っ越してきてこの家に引っ越してきた時に部屋が増えたんだよ。前の家からね。
[02:35:19.960] で、あの、カーテンとか窓が増えたのか。部屋も増えたし、窓家がでかくなったから窓が増えて全体的に確かにカーテン揃えるのって増えたりしそう。
[02:35:30.760] 意外と意外とカーテンって金かかるよな。意外とカーテン揃えるのって金かかかるんだよ。結構高い。あのさ、あのリビングのベランダの出るやつとか長いやん。あれ結構高いよね。
[02:35:47.359] 中のレースとさ、外側のやつどっちも
[02:35:50.640] 1万弱ぐらいするもんね。で、あれ4
[02:35:52.479] 枚とさ、で、こっちの部屋のとかって考えたら確かにカーテンって金かかんだよな。
[02:35:57.438] [音楽]
[02:35:58.479] 車高カーテン良いよ。
[02:36:00.200] いや、俺のだからこれとかが車高だしぼ一応防音のあのあっこいやつだよ。これたけえの。これ
[02:36:07.319] たけえの。この部屋だけだけど一応一応ね、このちょっといいカーテンなんでこれ。
[02:36:15.123] [音楽]
[02:36:17.279] ああ、ま、意味があるのかは分からないけど、な
[02:36:21.040] んでもっと他のお客さんと同じようにできないんだ。
[02:36:23.638] [音楽]
[02:36:24.040] 配信部屋ありだね。
[02:36:25.319] 配信部屋だけね。
[02:36:27.120] あなたへの接し方です。ですか
[02:36:29.080] 言葉遣い。
[02:36:30.600] それに態度も厳しいですよね。
[02:36:32.760] よく分かってんじゃん。
[02:36:33.760] 伝えたいこともうまく伝えられないし。でもそんなのあなただけなんですよ。
[02:36:34.118] [音楽]
[02:36:39.800] 他の人とはもっとスムーズにやり取りできてるっていうか。
[02:36:43.800] それはそれはね、好きってことだよ。
[02:36:46.563] [音楽]
[02:36:50.319] そういうのキャストとしては失格ですよね。私やっぱり接客業に向いてない。
[02:36:57.520] それはそれは好きってこと?俺のことが
[02:36:59.960] ゲーム。
[02:37:01.628] [笑い]
[02:37:04.720] それは俺のことが好きってことさ。バニーガーデンをやめそうな雰囲気出すのやめて。
[02:37:13.418] [笑い]
[02:37:14.000] なんだそれ?なんだそれ?
[02:37:19.479] 特別感
[02:37:21.760] そうなのかな?でも確かにあなただけですもんね。でも言い方がきついっていう特別でもいいの?
[02:37:30.560] いいよ、いいよ。
[02:37:31.279] 変な人そうだ。あなたへの接し方だけがまずいんだからあなたに会わなければ。
[02:37:37.399] そんなこと言ってできないでしょ、そんなこと。
[02:37:41.279] うん。
[02:37:41.960] 仕方ないじゃないですか。私はこれからもバニーガーデンにいたいですからね。というわけであなたに会うのも今回が最後です。
[02:37:50.760] 何を言ってんねん。
[02:37:51.760] まあ最後くらいは素直に感謝を述べておきますかね。今までありがとうございました。
[02:37:57.520] いや、1
[02:37:57.720] 回おっぱい揉ませろ。今までいくら使わったと思ってんねん。別にただどなんて言えばかうん。
[02:37:59.924] [笑い]
[02:38:10.404] [音楽]
[02:38:11.520] 今ついた。私と会えなくなるって言ったのに、あまりにも素直に受け入れてくれるあなたの姿にむかついちゃった。やっぱなし。これからもあなたに会ってあげます。良かったですね。楽しい時間はまだまだ続きますよ。やばい。
[02:38:18.919] [音楽]
[02:38:31.279] 私
[02:38:32.359] なんかちょっとおかしいかも。
[02:38:34.080] あの、なんか
[02:38:35.200] もう合わないって言った時の、あの、別に別に他のゲームでさ、なんか他のゲーム配信してて、
[02:38:43.960] もうドリンクがなくなってますね。何か用意します。
[02:38:46.960] なんとなくコメントが流れなくなるタイミングってあるじゃん。別にいいんだよ、それは。なんかそういう時あるな。俺も
[02:38:53.760] 1
[02:38:53.880] 人で喋って、で、もうなんか別にいいなと。
[02:38:56.680] なんかこのゲームでなんか誰も何も言わなくなるとああ、今の発言って気持ち悪かったかなって結構思っちゃうんだよね。いやこで引いてるみたいのやめてくれる?
[02:39:04.114] [笑い]
[02:39:10.760] 笑笑
[02:39:11.600] ガチで引いてるみたいのやめて寝もキモいから
[02:39:14.920] いや寝たやん。寝たやん。なんかその
[02:39:17.720] じゃないと思うが笑笑
[02:39:19.560] なんかその寝たやん。
[02:39:21.145] [笑い]
[02:39:22.319] なんか
[02:39:22.640] ガチ聞き
[02:39:24.000] ガチ聞きしだから俺結構そういうの気にしちゃうんだって。気にしちゃうんだって。
[02:39:31.680] うわ、あの発言みんな引いたよな。がいいんですね。ま、私もちょっとだけ物足りな時間だからお眠なんですよ。笑笑。
[02:39:42.279] 俺もう若干あ、あの発言してから女の子いなくなったなっていうのがあるから、もう今回は今回の配信ああ、あの発言してからしネとチャトピなくなったな。
[02:39:56.560] 笑笑[笑い]
[02:39:58.520] あ、あれはちょっと言いすぎたか。
[02:40:00.720] どれにしますか?
[02:40:02.410] [笑い]
[02:40:04.000] あれはさすがにキモかったか。
[02:40:08.720] 私も頂いていい?も
[02:40:09.960] ロはの剣すぎる。
[02:40:11.080] 笑笑。
[02:40:12.399] 私ブルーベリーシュが大好きなんです。甘くて優しいのにどこか大人っぽい香りでいこまでだから難しいんですよな。難しいんですよね。女の子のリスナーは多分だいぶ気分を返されているでしょう。え、接客に悩んでるなら他のキャストの子たちに相談してみればいいんじゃない?
[02:40:31.230] [笑い]
[02:40:32.541] [鼻息]
[02:40:36.600] おお。珍しく的といた意見ですね。
[02:40:39.760] やるじゃん。[笑い]
[02:40:41.240] 早速相談してみてもいいですか?でも聞き耳は立てないでくださいね。
[02:40:42.366] [音楽]
[02:40:46.880] うん。
[02:40:47.479] あなたに関係あることを相談するんですから。分かった。
[02:40:51.800] はい。えっと、
[02:40:54.160] やろうは面白いけどな。
[02:40:55.920] 野郎は面白いけどな。もえさんね。ま、もやさんでも中身マジでおじさんだからな。マジでおっさんだと思ってたし。
[02:40:59.396] [笑い]
[02:41:06.479] なるほどね。
[02:41:08.279] エリサが接客に並ると
[02:41:10.479] わ、俺このコンボいな。俺このコンボいいかも。このコンボいい。コンボイの謎。
[02:41:18.040] そうなんですよ。りんさん
[02:41:19.520] でんデンデにだけ当たりが厳しくなってしまうというか、その人のことが苦手っていう感じなのかな。
[02:41:27.840] いえ、全く苦手ではありません。
[02:41:30.560] バニーガーデンのあれが見たに入ったスケベなおっさんですがま特攻
[02:41:34.767] [笑い]
[02:41:39.000] あのエッチシーンのエッチシーンのあのスクショね
[02:41:42.627] [笑い]
[02:41:43.160] あれたまらんやろんでマジであれはエロいわ
[02:41:50.680] なるほど笑あの日増えたで
[02:41:53.279] あの日増えたよなスケベどが
[02:41:55.960] 原因分かっちゃったかも
[02:41:57.880] いやあでもね本当
[02:42:00.080] にね、このこの俺あのエッジシーンでこの
[02:42:01.622] [音楽]
[02:42:03.960] 2
[02:42:04.080] 人来たらごめんけど普通にトイレ行くからごめんけど普通にあのうん前鏡で
[02:42:06.861] [笑い]
[02:42:11.600] そうなんですかさすがりさんですね。
[02:42:12.757] [笑い]
[02:42:14.840] それでこの原因っていうのは
[02:42:16.640] なし
[02:42:18.880] だめだめ。これは教えてあげられない。気持ちの問題なんだから自分で気づかないとだよ。うん。そういうものなんですか。
[02:42:29.439] でもね、1
[02:42:30.760] つだけ注意しなきゃなのが相手の人のことをきちんと見て考えるってことだね。
[02:42:33.717] [音楽]
[02:42:37.560] この2人好きやな。
[02:42:39.279] もしエリサの接し方や態度を相手の人が嫌がったらそを素直に直さなきゃだめだと思う。
[02:42:40.922] [音楽]
[02:42:43.542] [笑い]
[02:42:47.920] 俺もちょっと思った。あ、これまずいか。
[02:42:49.279] 厳しい終わり方になっちゃうからね。
[02:42:50.093] [笑い]
[02:42:51.279] まずいか今のはと。
[02:42:53.359] 笑笑。
[02:42:55.160] 分かりました。
[02:42:56.640] 今のところはに会いにも来てくれますし言っちゃうんだよな。でもなんかなんか言っちゃうんだよんです。笑笑
[02:43:05.812] [笑い]
[02:43:07.840] なんかね言っちゃうんだよね。
[02:43:10.319] おもろすぎんべ。[笑い]
[02:43:13.279] そういうのなんか
[02:43:14.680] 徐々に眠されていく
[02:43:16.319] 言っちゃうんですよね。言っちゃいけない言葉言っちゃう。
[02:43:20.479] もし相手が嫌そうだなって感じたらその時はまたりんさんに相談してもいいですか?もちろんでも頼っちゃってよ。エリサのためなら人肌脱ぐどこじゃなくて全でっちゃう。
[02:43:34.240] あららららら。
[02:43:36.160] 服は着たままでいいですから脱いじゃダめです。聞いてたでしょ?
[02:43:40.800] あ、ああ。すいません。
[02:43:44.279] そ、そんなの耳の穴に指を突っ込めばいいだけの話でしょ。
[02:43:49.040] もう最悪なんですけど忘れてね。忘れてください。今聞いたことや目にしたこと全部忘れて。分かった。
[02:43:54.283] [音楽]
[02:43:58.479] ちょっと今日コスプレデーまでやろうぜ。
[02:44:00.319] あ、もうドリンクがなくなってますね。
[02:44:02.680] 今日コスプレデーまでやって終わりにしよう。
[02:44:06.000] ふーん。どれにしますか?
[02:44:08.399] もうそちょそろそろ先新しいの出してくんねえと。もうもうもうもう
[02:44:12.399] 私も頂い。
[02:44:14.160] 毎回同じだよ。
[02:44:16.120] 私ブルーベリーシュが大好きなんです。甘くて優しいのにどこか大人っぽい香りであ、ブルーベリーああ、なるほどね。ブルーベリーのパンます。
[02:44:34.439] フード行こっかな。高級寿司。これさ、寿司とかってこ、これさ、何のミニゲームもないさ。
[02:44:44.479] あの、たけえなおで2500
[02:44:46.359] 円ってあの改善の
[02:44:49.720] 5000円。これってさ、なんだろ?これ
[02:44:52.520] に合う酒じゃなくないです。
[02:44:54.240] これってさ、あげたらどうなるの?な、なんなの?これ。あの、あれが、あれがいいの?あの、好感度が上がるってこと?寿司に合うお酒ではない。だいぶ気持ち悪いよな。ブルーベリーシュと寿司ってフルーツ盛り合わせか。
[02:45:10.479] 1万2000千引屋や。
[02:45:12.479] 1000引ア。
[02:45:14.120] 金使う方が喜ぶ。
[02:45:15.720] 美いしいですよね。私結構好きです。
[02:45:18.720] 明らかに伸びたね。今
[02:45:20.240] なんか溜まってる気がします。
[02:45:23.479] 何?[音楽]
[02:45:24.240] 頭がモヤモヤしてるし。ふガーって叫びたくなってる。
[02:45:28.479] きちげだ。きちげ。俺もたまにあるね。共にたまにびる交感度。
[02:45:34.499] [笑い]
[02:45:35.200] 悲しいな。たまに俺も車の中ででっかい声で叫ぶ。
[02:45:36.464] [音楽]
[02:45:40.760] まだここで叫んだら変な人に思われちゃいました。放しなきゃ。そういう風に見られちゃってもいいんですか?
[02:45:41.704] [笑い]
[02:45:48.720] ねえ、キモい。絶対に嘘だし。
[02:45:50.840] いやあ、好き。
[02:45:51.720] じゃあ私がフンガーって叫びながら街中歩き回っても
[02:45:54.149] [音楽]
[02:45:56.560] ニコニコ優しい笑顔で受け入れてくれるんですか?
[02:45:59.390] [音楽]
[02:45:59.439] うん。うん。試してみてよ。そうしたら本当か嘘かわかるでしょ。
[02:46:02.720] つくな。
[02:46:04.279] 想像つく。俺が車の中で叫んでるのたまにあるよな。
[02:46:07.250] [笑い]
[02:46:09.560] やっぱあのきちゲ解放しなきゃきいゲージ解放しなきゃいけないから試してみてよ。そしたら本当かどうか分かるでしょ。て言って試させて本当にドん引きしたいね。
[02:46:22.840] 罠だ。やったらやったで捨てるけど私分かってるんだからね。
[02:46:22.970] [笑い]
[02:46:27.760] 普通に通報します。普通に通報する。
[02:46:30.240] とにかくストレス発散のもっといい方法は何か知らないですか?
[02:46:35.359] ストレス発散のいい方法ね。なんだろうな。
[02:46:40.399] 面白くね、面白くないこと言うけど寝る
[02:46:43.600] ことが1番だと思いますよ。[笑い]
[02:46:46.240] 人間イライラしてるのの原因ってね、あの
[02:46:48.479] イライラしたことがあったとかじゃなくて
[02:46:50.359] ね、そのちっちゃなことにイライラして
[02:46:52.160] しまうってことなんで寝るんすよ。そし
[02:46:54.479] たら大体なんとかなります。
[02:46:58.319] ああ、なんでも面白くない回答ですよね、
[02:47:01.359] これね。面白くない。面白い配信とか動画
[02:47:03.960] を見て笑いましょう。
[02:47:05.800] チャマゲームって言うんですけど、チマゲームの配信を見て笑いなさい。配信、
[02:47:09.319] それはいいかもしれませんね。お金かからないし、面白いストリーマーなる場合もあれば
[02:47:16.120] 逆にストレスが溜まる場合もあります。うーん。ストレスが溜まる時もあるね。ストレスが溜まる時もあります。配信をすることによって。
[02:47:17.990] [笑い]
[02:47:29.720] あなたは大丈夫ですか?ストレスとか溜まってない?
[02:47:33.680] 今は溜まってない。いいや。てかマジでで
[02:47:35.880] も
[02:47:38.040] だいぶ最近ストレスなくなったな。本当に
[02:47:42.040] やっぱ適度な運動と睡眠とやあ
[02:47:48.240] ね
[02:47:51.319] あのなんて言うの?あの
[02:47:55.240] バランスよく食べよく食べてないけどない
[02:47:58.680] ないね。
[02:48:00.600] ずっとなんだかんだゲームやってるしょ。
[02:48:02.240] 楽しそうに、ま、文句言ったりぶち切れたりはしてるけど
[02:48:04.840] 素晴らしいです。
[02:48:05.960] いや、本当に
[02:48:06.880] 前もっと睡眠不足だったんじゃないかな。
[02:48:09.439] あ、そう。前はだって俺だって毎日
[02:48:11.479] 2時まで配信やって3時頃に寝て6
[02:48:14.479] 時ぐらいに起きて配信行ってたからね。配信じゃないや。仕事行ってたからね。で、帰ってきてまた
[02:48:16.941] [笑い]
[02:48:20.080] 10時から配信つけて2時から2
[02:48:22.200] 時半まで配信やってと思って
[02:48:24.279] やっぱりあなたは変ですよ。私に
[02:48:27.479] それしかも1日起きにやってたからね。
[02:48:29.080] そんなことあれなに遅刻する。そりゃぶっ壊れるわ。
[02:48:32.520] それを5
[02:48:33.200] 年ぐらいやったんだよな。あ、ぶっ壊れたね。で、半年休んでその間ちゃんと運動とかするようにして体重結構落としたりしてで、今はさ、
[02:48:35.937] [笑い]
[02:48:46.120] 2日に一ぺんやってるけど言っても
[02:48:48.479] 10時から1時いやっても1
[02:48:50.319] 時までだしあとすぐ出るようにしてるし。
[02:48:56.520] 流れでたまたま話を振っただけですから別に心配したわけじゃないもん。
[02:49:00.960] やあ、こまするとだってなんか前はもう終わってたもんな。マジ配信の態度が。配信の態度終わってた。で、もうこんなだよ。こんな
[02:49:15.000] 勝手に入っててキモい。
[02:49:19.920] もうええよ、これ。もう懐かしい。
[02:49:24.520] ああ、だり。
[02:49:25.560] ありがとう。
[02:49:27.080] また来てもいいですよ。
[02:49:29.439] そんなのあなたの自由ですからね。
[02:49:32.120] なんかこんなそんな可愛くねえわ。あのよければ今度一緒にお店に来てくれません?
[02:49:40.160] おいおい同販じゃねえかよ。おいおい同販じゃねえかよ。
[02:49:43.239] お店の前にも私と一緒に過ごせるに入っててキモいと微妙に合致してて草。嫌いになるわな。
[02:49:49.297] [笑い]
[02:49:51.840] そら嫌いになりますって。こんなの
[02:49:54.537] [笑い]
[02:49:54.560] ダめですか?
[02:49:57.279] え、私もそういうことし、そういうことしたい。
[02:50:01.560] 笑笑。
[02:50:02.520] え、そういうことしたい。ごめん、もう
[02:50:04.040] 1回聞い?ごめん。もう1回聞いてい。
[02:50:06.040] お店の前にも私と一緒に過ごせるなんて
[02:50:09.640] 嬉しいですよね。
[02:50:12.359] 私もそういうことしたいし。
[02:50:15.560] え、もうこれ、え、え、これえ、ええ、ええ、ええ、ええ、何ですか?そ、え、エっちすぎません?
[02:50:21.239] エっちすぎません?今日これでよくない?今日これでいいや。
[02:50:24.668] [笑い]
[02:50:29.560] お店の前にも私と一緒に過ごせるの
[02:50:31.873] [笑い]
[02:50:33.200] 嬉しいですよね。
[02:50:34.479] バシディスクタイムみたいな。
[02:50:35.960] 私も[笑い]
[02:50:37.600] バシディスクタイムみたいな感じで。その
[02:50:39.840] disccordタイム。
[02:50:40.960] だめですか?ある意味これでオッケー。笑。
[02:50:43.008] [音楽]
[02:50:47.399] これで十分。
[02:50:52.319] じゃあ付き合ってあげますね。次のにお願いします。
[02:50:52.833] [音楽]
[02:50:56.399] 忘れちゃだめだよ。
[02:50:58.000] この顔が可愛い。
[02:51:08.560] え、[笑い]
[02:51:11.000] エけチェン作りたい。
[02:51:14.920] 現実[笑い]
[02:51:18.000] 現実に戻されるな。ここじゃちょっと赤ちゃん作れないかもしんないすね。
[02:51:22.640] 笑笑
[02:51:23.479] ここじゃちょっと赤ちゃん作れない。
[02:51:25.583] [笑い]
[02:51:26.399] なんか仮にもしここでそういう雰囲気になったとしてもさ、炊飯機が気になってさ、炊飯機が雑念すぎるでしょ。そういう時だけはちょっと隠すかもな。炊飯機な。
[02:51:42.080] 笑笑。
[02:51:43.120] 炊飯機がちょっと
[02:51:44.160] 炊飯機さえなければなんとか
[02:51:45.640] なんとか。うん。雰囲気次第ではけ行けなくもないけど。あ、ごめん。今だ。次。あれだ。ここだ。
[02:51:55.920] ここ、ここ。こ、今日これ、あ、間違えた。ここラストね。こ、ラスト。ラスト。どう?いや、なんでこれしないで入点ができる?本当に耐えられない。
[02:52:06.080] いや、エアコンの壁の穴。[笑い]
[02:52:08.399] なんでこんなに可愛いんだろう?
[02:52:10.359] なんだよ。猫カフェね。
[02:52:13.359] これは素直にありがとう。猫カフェ最高です。見て、見て。この子。私の膝の上から動かないですよ。
[02:52:18.639] [泣き声]
[02:52:21.520] なん、その服?いや、も、もう見たやん。さっき見るたびに文句つけんねん。ない。
[02:52:23.224] [笑い]
[02:52:30.840] 私の膝の上が気に入ったの?
[02:52:32.720] あら。はい。
[02:52:33.600] そうでちか。うん。いい子でちゅね。
[02:52:37.399] ちょっと猫と変わりたいな。
[02:52:40.120] 今は何を言われても気にしないも。目の前の可愛い生き物を全力でめることに集中。ああ、可愛いなあ。愛しいなあ。
[02:52:51.680] ん?あら。もしかして猫ちゃんに嫉妬してる?私が猫ちゃんばっか可愛がってるからこっちを掘っておかないでよみたいな顔してますよ。
[02:52:57.284] [音楽]
[02:53:04.399] いや、可愛いけどね。この顔も
[02:53:06.840] にゃーんって言ってにゃーんって言ったらあなたも可愛がってあげるかも。
[02:53:08.419] [笑い]
[02:53:11.039] [音楽]
[02:53:12.239] やだよ。これは言わないからな。[笑い]
[02:53:16.040] 今の見た。言わないからね。本当に人間っておかだね。
[02:53:19.555] [笑い]
[02:53:20.760] え、こいね。
[02:53:23.479] にゃんにゃーん。
[02:53:25.800] お前ら人間としての誇りはねえのか
[02:53:29.319] にゃーん。
[02:53:30.160] 俺はどうしようなんだな。[笑い]
[02:53:36.000] ごめんね。ここではちゃんの主役だから。
[02:53:39.000] お疲れ。じんちゃんお疲れ。
[02:53:39.960] でもバニーガーデンでは主役だよ。
[02:53:42.920] あら。
[02:53:43.800] だから少しだけ我慢してね。
[02:53:46.080] え、じゃあそういうこともありってことですね。
[02:53:48.680] 今日は今日は僕が撫でて可愛がられる。
[02:53:52.640] 猫カフェ最高でしたね。今日は本当にありがとうございました。それじゃあお店に入りましょうか。ここからはあなたが主役ですから可愛がってあげますね。
[02:53:59.510] [音楽]
[02:54:07.600] これもなかなかもなかなかいいセリフ来たね。なかなかいいセリフ。
[02:54:11.840] 本能のこはあなたが主役ですからほどの意味もないのよ。たくさん可愛がってあげますね。
[02:54:17.760] 使えます。
[02:54:19.160] [笑い]このなんかセリフを
[02:54:21.200] 1個1
[02:54:21.640] 個なんかそのソムり絵みたいにさ。うん。これはいいセリフですね。ボジョレヌーボや。ボジョレヌーボ会禁。
[02:54:27.676] [笑い]
[02:54:31.680] 笑笑。
[02:54:32.680] ボジョレヌーボ会禁です。
[02:54:36.359] テス。
[02:54:36.960] ここからはあなたが主役ですからさん可愛がってあげますね。
[02:54:41.431] [笑い]
[02:54:42.080] いいですね。いいですね。エチですね。エチだね。
[02:54:48.800] しかもめっちゃ遡れるやん。めっちゃ遡れるやん。エチですね。これ使える。
[02:54:57.520] ターックさん矢印ここ大好き。
[02:54:59.771] [笑い]
[02:55:01.920] エチですなあ。
[02:55:03.560] いらっしゃいませ。
[02:55:04.880] 私服や。
[02:55:07.080] 付き合ってくれてありがとうございます。
[02:55:09.399] 熱いゲームやって。
