[00:00:15.759] うお。
[01:40:29.159] ひどいよ。で、ここ、ここがボスのとこなんだよ。ここがボスとこなんだよな。
[01:40:40.920] ルルルルルルルルル。これドゥルルドゥルルルルルルがいいわ。で、ここで愛の状態で来なきゃいけないんだよ。感情愛で。愛の扉があるでしょ。この上にほら木戸怒哀楽の愛が
[01:40:53.679] 好き。
[01:40:54.239] 曲いよね。
[01:40:58.080] 着地の音好き。
[01:41:01.599] この地味なとこ聞いてんな。ああ、くそ。いや、ちょっと分かった。
[01:41:08.840] ちょ、これさ、どの順番でいくか絶対大事だと思うわ。どの順番で行くかがめっちゃ大事だと思う。
[01:41:19.320] だから一旦ちょっとさ、全部のさ、遺跡見ていい?全部の遺跡見てみようぜ。
[01:41:27.320] だな。
[01:41:31.119] 待って。確定でここは簡単。ここは絶対クリアできんだよ。ここは絶対クリアできんだよ。
[01:41:37.040] で、ここはむずいのは仕方ないが、
[01:41:39.280] ここは多分喜びの状態で出なきゃだめ。あれ、ここのボスってさっき倒した?いや、勝てなかったな。このパンプキンみたいなや超強えから。さっきどこクリアしたんだっけ?ここはさっきでもクリアしたんだよな。何のパワーアップなしでここはクリアした?変ななんか弱っちいやつね。で、ここが
[01:41:57.880] 1回入ってみるか。1回入ってみるか。
[01:42:05.159] 後半に行けばいいことむずいのかね。
[01:42:09.639] ああ、ここちょっとやったな。ここどんな
[01:42:12.400] とこだったっけ?
[01:42:17.000] ここさっきやった。ど、どう、どういう
[01:42:18.880] とこだっけ?ボスバト行ったんだっけか
[01:42:20.280] ここ。
[01:42:34.320] よし、
[01:42:36.239] ちょっとお金集めながら行くぜ。
[01:42:40.679] あれ?なんでここや?あれ?ここクリアし
[01:42:42.320] たんだっけな?してないよな?
[01:42:51.080] 足遅い。
[01:42:58.440] いや、あえてドア取らないでいい。
[01:43:01.599] いやあ、こいつマジだるい。こいつ、
[01:43:04.440] こいつマジでだるい。
[01:43:26.920] オッケー。
[01:43:30.639] ちょっとダメージ食らっちゃったな。
[01:43:38.880] ここ結構うまいぞ。
[01:43:44.960] いいね。コインも順調に。
[01:43:48.599] あのなんかさ、地面から出てくる白いやつ
[01:43:50.639] だるいね。
[01:43:54.360] あ、あそこ楽がある。あ、そうだ。ここ
[01:43:56.080] なんだかよくわかんなかったんだよね。
[01:43:58.360] ここなんかよくわかんなかったんだよね。
[01:44:00.560] じゃ、乗れない感じ。
[01:44:01.960] え、なんで全めっちゃいいよ、この曲。この曲めっちゃ良くない?ぬんぬんル。危ない。う、だるいな。うわ、だる。こいつマジか。えぐだリーナちょっと本当にやめて。
[01:44:24.159] ちょっとそんなことされたら、そんなこと
[01:44:26.840] されたらあかんわ。
[01:44:32.719] やべえ。
[01:44:42.400] このさ、これが、これがさ、行けないんだ
[01:44:45.599] よね。ここがね。
[01:44:59.840] はあ。
[01:45:04.599] お、
[01:45:05.760] なほ。
[01:45:06.880] ええ。
[01:45:07.639] なほ。なほ、なほ、なほ、なほ。ちょっとお前ちょっと。おい、これふざけんな、こいつマジで。
[01:45:23.440] ひ、
[01:45:28.080] こんなこと言っていつまでもいつまでも
[01:45:30.760] 来る。ねえ、こいつくばれよ。マジで
[01:45:35.360] こいつゴミすぎるだろう。
[01:45:38.800] あ、
[01:45:40.840] しかもちょっとずつ、ちょっとずつ閉まっ
[01:45:43.119] てくんだ。
[01:45:46.119] じゃあ最初からやるよ。じゃあ最初から
[01:45:49.159] やる。あ、でもなんとなく分かった。あ、
[01:45:50.679] なるほどね。あそこああいう感じね。まだ
[01:45:52.920] 行ってないとこあるけどさ。ちょ、行って
[01:45:54.239] みようぜ。他のとこ行ってみようぜ。
[01:45:59.360] ここ行った。ここも行った。
[01:46:05.199] ここも行った。で、ここも行ったと。
[01:46:10.360] で、ここ、あ、ここもしかして入れねえの
[01:46:11.960] かな?
[01:46:14.440] あ、なるほどね。ここは最後なんだ。
[01:46:17.960] オッケー。え、じゃ、どっから行くかだよ
[01:46:20.320] ね。これそんな難しくないな。こう考え
[01:46:22.080] たらな。いや、難しいけど。めっちゃ
[01:46:23.480] 難しいけど。とりあえず1個目はもう
[01:46:26.760] 決まりだよね。
[01:46:36.800] たださっきさ、
[01:46:40.400] ま、1個目は多分ここだろうな。ここ
[01:46:42.599] だろうな。
[01:46:45.560] 多分ここだろうな。
[01:46:58.599] いやあ、わざわざ愛を取って、あの、
[01:47:03.760] あのお金を取りに行くかすごい悩みどころ
[01:47:06.599] なんだけど。
[01:47:08.639] 取るか。
[01:47:10.920] 取るとこの石が動かせるようになるんだよ
[01:47:12.480] な。
[01:47:37.440] 気をつけろよ。これ潰されたら死ぬからな
[01:47:39.199] 。
[01:47:41.239] ちょ、お金貯めで。お金ためめで。
[01:47:56.280] 金は命。
[01:47:57.520] 金は命だよ、本当に。
[01:47:59.760] あと70枚は欲しいね。
[01:48:02.040] 結構金タさっき
[01:48:03.719] 200
[01:48:04.040] ぐらい溜まったよな。いや、敵倒しまくってさ、お金貯める方法もあるかもしんねえけどさ、ちょっとさ、ビビたるもんなんだよな、ぶっちゃけな。
[01:48:27.960] 1円しか落とさねえもんな。
[01:48:31.639] ネフェルタリビたるもの。
[01:48:34.679] 何それ?何それ?ここどドア取らない。ど強くないから。ど弱いねん。
[01:48:52.599] また仲間と呼んでくれますか?
[01:48:54.599] 何?何?何?何?何?何?何のネタ?何のネタそれ?何のネタそれ?ワンピース?俺知らないネタ大体ワンピースかと思ってるから。
[01:49:03.840] ワンピース始まった。
[01:49:04.800] ワンピースなんかい?そんで、そんでワンピースなんかい。
[01:49:09.360] こいつワンピース通ってないからゾロのおにぎりしか知らないのに。
[01:49:13.719] そうだよ。
[01:49:14.040] ゾロがゾロがリャリのおにぎり食って泣いてるシーンしか知らない。あとクソお世話になりましたしかあとうるせえ行こ
[01:49:26.320] しかも泣いてないの。笑う。
[01:49:28.040] あ、泣いてないんだっけ?
[01:49:28.719] ゾは泣いてない。
[01:49:31.639] え、なかなかったっけ?なんか泣いてたような気がしたけど。うい
[01:49:38.000] おい麦わ。
[01:49:39.400] そのおにぎり食わせてくんねえか。あ、こんなドロドロのおにぎり食うのかみたいな。そういう見ないよ。
[01:49:47.639] 上にしそうなだけひのおっさんに負けて泣いただけ。
[01:49:51.320] 髭のおさんに負けて泣いた。そっち
[01:49:53.719] 呼んだら号泣して。そう。何その元太みたいなフィ。
[01:49:57.639] え、そんな、そんなんじゃなかったっけ?
[01:50:02.880] 元太
[01:50:04.360] 元太みたいな。やべ、お金結構溜まってるよ。いいよ。ラル。お金がラ危ない。むず。あぶね。今奇跡的に行ったな。
[01:50:29.080] あ、
[01:50:32.000] これさ、2段ジャンプ。
[01:50:37.679] 一旦落ちるよ。一旦落ちる。これを拾う。
[01:50:40.280] 100円玉りんご。
[01:50:47.199] おいおい。めっちゃ金落ちてる。操作する
[01:50:49.119] のやめれる
[01:50:51.239] ひねりだから大丈夫。
[01:50:55.000] ねねレねねねんレねねんレル
[01:51:02.960] 茶色昨日ちゃまゲームマリカーで傾く
[01:51:06.119] マリカーで傾くタイプだな。うまいうまいうまい。
[01:51:20.400] マリかナムさんナムさんナムさんピーポキ
[01:51:24.000] ットのスキージャンプで前に倒れちゃうやつ
[01:51:29.199] こんなやついねえだろって。ああルルルレルルルルルルルナムさんピーポ久々に出たな。
[01:51:47.920] ナムさんピーポ
[01:51:49.159] 久々に出たな。
[01:51:51.040] デデデでんレんのよね。ただお金が溜まっていく。お金が溜まっていく。やっぱこういうドレトロアクション久々にやるとやっぱ出るな。もうこうやってやってくとお金が溜まるから俺は嬉しい。
[01:52:16.679] お金がちょっとずつ溜まってくから。
[01:52:17.960] 元ネタ知らずだけどね。
[01:52:19.719] 何がもなさんビポ元ネタないよ。俺だよ。元ネタは俺。元ネタは俺。
[01:52:31.119] 茶げオリジナル
[01:52:34.440] なんか出ちゃうんだよな。
[01:52:35.719] た。
[01:52:36.360] 出ちゃう時があんだよな。間違って出ちゃう時があんだよな。
[01:52:43.920] 茶まげ唯一のオリジナルネタ唯一もっとあるだろう。出すな。
[01:52:53.239] あ、なんか間違って出ちゃった。あ、なんか間違って間違って出ちゃった。よし、行った。ここ無傷で行きてえね。ここ無傷で行きてえでさ、あんま追っかけないのがいいんだよ、これ。あんま追っかけないのがいいんだよ、これ。実はあんま追っかけないのがいいんだよ。
[01:53:11.360] 端っこでこうやってやっていんだから。あ、こっち来ん。こっち来んな。こっち来んのはダめ。こっち来んのはダめ。いい。
[01:53:22.239] 資近距離で3つ全部当てんな。こって
[01:53:25.320] 資近距離で3
[01:53:26.159] つ全部当てるのが勝ちね。待て。金めっちゃあるぜ。
[01:53:32.920] 勝ちパターン。お、
[01:53:35.480] 次ここやな。次ここ。いや、ここでであえてここ。ごめん。クレスで行きます。
[01:53:43.840] で、ごめんけど、ウィットが稼いできた金全部クレスにぶっ込むわ。なぜならクレスは最初から星が
[01:53:49.280] 4
[01:53:49.440] つあるんすよ。なぜかしんないけどウィット君は星が
[01:53:52.400] 3
[01:53:52.520] つしかないんで相対的にこっちを育せた方がいいと僕は踏みましたね。えー、
[01:53:57.960] これはセンスある。
[01:53:59.280] たださあ、どれを引きますかと。ウィット君ができない。だからやっぱここジャンプ力なんだよな。ジャンプ力なんだよな。やっぱな、ジャンプは
[01:54:09.280] 1個上げなきゃダメなんだよね。
[01:54:11.239] 結局、え、どうしよう。でもさ、どう思う?これどれ?
[01:54:17.719] さん、ピーポ、
[01:54:18.920] これどう思う?懐かしいな、また。それどう思う?
[01:54:22.239] いいとこあんだろうな。
[01:54:25.320] 懐かしい。
[01:54:25.960] 探してきた。
[01:54:29.400] 選ばめにはもったいねえ。
[01:54:32.760] まあ、でも
[01:54:33.199] 難しい。
[01:54:33.960] いいとこあんだろうな。
[01:54:38.040] えー、でもジャンプどうしよっかな。これ以上スピードを上げる。ダンジャンプはどうしようもない。
[01:54:47.040] そうなんだよ。結局そうなんだよね。
[01:54:49.400] 2
[01:54:49.560] 段ジャンプ持ってるウィット育せた方がいい。
[01:54:51.639] 火曜日だ。
[01:54:52.960] どう思う?どうもいい火曜日。どう思う?みんどっちは出ればいい。
[01:54:58.199] たださ、ウじゃあステイでじゃあステイでウィットの方が笑顔がいい。
[01:55:12.159] クレス君だって可愛いじゃんかよ。お前そやめて。そのさ、それやめてね。ルんルんルんルんルン。
[01:55:23.239] 笑顔がいい子がいっちゃんいい。
[01:55:25.760] お、どう拾いたくない。
[01:55:27.520] ど拾いたくないよ、俺。でもお金欲しいよ。あ、無理だよね、これ。や、使いづれんだよ、これ。
[01:55:37.599] 笑笑。
[01:55:37.960] これだよ。
[01:55:40.040] 怒らせちゃった。
[01:55:41.280] 怒っちゃったよ。怒るとこれになっちゃうんだ。こいつ攻撃力弱くて。あれ蹴りだったら
[01:55:48.360] 1発で倒せんだのにこいつ。まあ
[01:55:53.840] 1回お金貯めよう。
[01:56:01.000] さすがにそんなことできねえか。
[01:56:02.040] でも怒ると前点するの可愛い。
[01:56:05.639] ほ、敵倒せないんだよな。おいおい、金溜まってきたね。金溜まってきたよ。いいよ。
[01:56:31.040] ここのボス倒し倒したいな。倒せるかな、
[01:56:33.239] これ?確か愛状態でここドア開くんだよね
[01:56:37.119] 。
[01:56:46.079] さっき倒したんだよな、1回な。
[01:56:50.000] ああ、ここ頑張って行かなきゃいけないん
[01:56:51.679] だよ。ここが難しいんだ。
[01:56:59.960] そんな難しくなかった。
[01:57:02.920] そんな難しくなかった。ごめん。だったら
[01:57:05.400] もう下行っちゃおう。
[01:57:11.679] あ、蹴りのがやっぱいいよ、こいつ。蹴り
[01:57:13.360] のがいい。強い。1発で倒せるから。
[01:57:22.040] あの取れない。あのジャンプ力足んなくて
[01:57:25.239] 取れない。
[01:57:27.400] こういう敵は苦手だよ。こういう敵は苦手
[01:57:29.679] 。
[01:57:34.199] お、いいねわ、金溜まってきてる。いいよ
[01:57:37.079] 。
[01:57:43.560] しまむフりフり。しまりフり。
[01:57:45.880] だからお前は1番ゴミなんだって。
[01:57:49.320] サブタンクりもりしわ。体力半分になっちゃった。でもまあまあまあまあままでもまあまあまあうわ、めっちゃお金ある。あれ取りてえけどな。取りてえけど。取りてえけどな。
[01:58:09.199] あそこ絶対ダメージ食らうのん。
[01:58:11.040] いや、あそこ無理よな。うわあ、金あるけどさ。
[01:58:17.560] 鳥
[01:58:19.360] いやあ、ダめダめだめ。これ下行きたく
[01:58:20.880] ねえ。もうあの10円取りてえな。
[01:58:30.400] 10円も取れず。
[01:58:35.280] 10円も取れずでした、今。
[01:58:40.320] 笑笑。クソま。
[01:58:42.599] もういいやあ、こいつ懐に入られるとマジで無理だな。
[01:59:10.400] 最悪体力回復できるからな。
[01:59:25.440] ここなんだよ問題はな。
[01:59:28.840] いや、絶対当たる。ここ。
[01:59:39.880] オッケー。
[01:59:41.960] さあ、ここだ。頼むよ。
[01:59:49.360] いや、ここマジむずい。
[01:59:53.560] いや、むずいよ、それは。
[02:00:04.280] またこれあれじゃねえかよ。
[02:00:09.719] その白でいいの?あ、いや、だからね、どうしようかな。いや、最悪。何やってんだ?いや、だこれか。どうすっかな?いや、どうすっかな?
[02:00:28.560] 270からこれ1
[02:00:30.000] 回ちょっとジャンプ強化するね。
[02:00:31.880] で、いや、さすがにこれもったいないな。使いたくない。
[02:00:39.480] 160
[02:00:45.360] ちょっとまた金貯まるからさ、ちょっと興奮し。たき
[02:00:49.560] たきよ。とりあえずもうめっちゃめっちゃ強なった。
[02:01:01.760] ここが結局
[02:01:03.760] ここがマジでこのがマジでゴミすぎるから
[02:01:06.719] 。
[02:01:08.440] ナイスナイスナイスナイスナイス。
[02:01:09.480] 足早ええ。よしよし。
[02:01:15.480] あ、めっちゃやりやす。めっちゃやり
[02:01:17.960] やすくなった。やりやすくなったけど失敗
[02:01:19.599] した。
[02:01:28.040] やりやすい。
[02:01:34.960] ほい
[02:01:36.880] ほい。行ったぜ。よし。頑張ろ。ここ。
[02:01:43.760] こいつ。もう、もう速攻。速攻。速攻。
[02:02:01.159] 待。よし。オッケー。よし。よしよしよしよし。
[02:02:09.199] ブーブぐブ。
[02:02:11.440] ああ、ほんだら
[02:02:12.840] ブブ。
[02:02:13.320] ほん次は
[02:02:14.360] なめんな。
[02:02:15.400] なめんなよ。うーん。どうしたもんかだね。どうしたもんかだね。これね。
[02:02:26.880] かな?
[02:02:28.480] ちゃまはただのぽっちゃりじゃないぞ。
[02:02:32.320] そうだぞ。ただのぽっちゃりじゃないぜ。やる時はやるぽっちゃりだから。
[02:02:41.920] 怖いんだぞ。
[02:02:43.320] いや、怖、怖くはないやろ、別に。え、どうしようかな。スピードジャンプ。こいつジャンプ上げたらどんなんなんねん。
[02:02:52.239] めっちゃ飛ぶんちゃう?ただスピードも欲しいよねって話なんすよ。スピードも欲しくねっていう方は妨内ちゃうぞ。なんだよね。
[02:03:01.320] え、ま、でも、ま、ジャンプか。でもジャンプかどっちか上げるやつはどっちがいいの?スピードと今更スピードとま、ジャンプかな。で、次ピード頑張った上げよう。あ、体力おっせえ。めっちゃ遅く感じる。
[02:03:22.119] しかもこれこっち来んのかい。
[02:03:23.679] おっそ。スピードは操作なれるの大変じゃない?
[02:03:27.679] いや、スピードが逆にもうこの高速道路降りた時みたいになってだってもうめっちゃ遅く感じる。ただジャンプ力えぐ強いからこいつ。ま、こいつそうだ。スピードいらない。遠くからやれるから。
[02:03:48.199] 安やと80km出る。
[02:03:51.480] 時速80で走る男。
[02:03:56.800] しかもこいつ壁貫通するからね。これル
[02:04:09.199] わあ。ドがあるけど胴いらないんちゃう?
[02:04:12.320] ドアはいらないな。なんか俺未だにドアは
[02:04:14.360] ね、なんかね、よくわかってない。あの
[02:04:16.559] メリットが
[02:04:21.360] こいつマジゴミ
[02:04:31.840] この変なドみたいなやつマジゴミだよね。
[02:04:41.119] 無限脇きやめて。
[02:04:57.800] ここ確かあの変な銀色のスイッチ押すとこ
[02:04:59.760] だよな。あ、てか待って。これ行けんじゃ
[02:05:01.400] ね?
[02:05:03.840] うわ、行けちゃうんです。
[02:05:06.840] うわ、行けちゃうんだ。これ
[02:05:10.360] 強すぎる。
[02:05:15.040] うわ、強すぎる。これ嬉しい。
[02:05:19.159] 嬉しい。これなんだ?それは。
[02:05:28.040] うわ、しかも待って。これ楽の感情じゃ
[02:05:29.480] なきゃだめ。楽で来なきゃいけないんだ、
[02:05:31.960] ここ。
[02:05:34.239] そんなこと言われてもなあ。楽で来れるか
[02:05:36.760] な、これ?
[02:05:38.599] 楽ってどこにあったっけ?あ、あそこだ。
[02:05:41.199] 結局ここずしちゃだめなんだ。あそ取り
[02:05:43.320] 行かなきゃいけないんだわ。
[02:05:51.400] 結局ここダめだね。下行かないと。はい。んで
[02:05:55.679] ずるさせない作りになってる。
[02:05:57.239] なってるね。スピード位置上げるか。これ以上ジャンプ上げたらどうえ、どうしたらいい?正直こいつでスピード求めてなくね?もうワンジャンプいっちゃってもよくね?長を伸ばそうぜ。せっかくなのな。
[02:06:16.880] あれ?ん?なんで?
[02:06:21.159] 100レート120だげらんなかった?
[02:06:22.880] い、教育。
[02:06:23.679] ちょっと待って。いや、待って。1
[02:06:24.520] 回キャンセル。F2。
[02:06:29.320] お、F2
[02:06:29.920] キャンセル効かねえじゃねえか。なんでだよこれ?え?あ、え、間違っちゃった。ごめん。間違って間違ってあれしちゃった。
[02:06:41.559] これさ、もしかして俺の俺の
[02:06:43.239] MあのMSこれ
[02:06:44.960] キャンセル聞いたで。
[02:06:47.440] あ、キャンセル聞いてんな。ああ、キャ、そういうことか。そういうことか。こうやってやって上がってた。
[02:06:54.320] あ、そういうことか。あの、キャンセルって画面が戻るんじゃなくて押せ押したらも消えるってことか。ごめん、ごめん。見えてなかった。え、どうしようかな。ジャンプ。
[02:07:05.000] ただエンドってやった状態で結局エ見れないんだよね。うわ、どうしよっかな。しかもなんかなんかこれさ、なんで
[02:07:17.239] 食べたいなら言う高速走行らない旅と開分。
[02:07:25.239] おい、おら来たよ。ほら、みんな来たよ。開分次が次が来たよ。
[02:07:33.960] パチパチ。もう慣れちまった。
[02:07:38.320] あんまりでもすごいのにな。すごいのになんかもうなんかその逆にあのなんつうのかな。え、それ本当に海分なのもない。いや、ま、どうせ海分なんだろうなって確かめなくてもどうせなってんだろうなっていう。人間って怖いな。慣れなれってなんか供給になっちゃった。
[02:07:59.199] 信頼すごいのかすごくないのかわからなく
[02:08:02.520] すごいんだよ。めっちゃすごいんだけど俺らが慣れちゃったの民衆の民衆の耳が超えすぎた。民衆の耳が超えすぎた。飛びたいなら言う高速ドロー高速高速歩行らないと飛びたいならやなってるわ。いやなってるんかいねえ。これなんで
[02:08:23.840] 12上がんの?これ120
[02:08:25.679] なのに上がんよ。
[02:08:27.599] 120
[02:08:28.079] なのにここだけ上げらんない。これなんでだろう?上がんないね。だったら回復しよっか。スピード上げとくか。こんなもんにしとくか。
[02:08:44.239] 一郎の毎年200
[02:08:45.719] アンダ超えたって聞いてるくらいの驚きのなさ。
[02:08:49.520] そう。なんかもうまあ一郎だしなっていうまあ声優さんだしな。
[02:08:55.079] 限界なんかも。
[02:08:56.199] ジャンプ力限界があんのかな?これ以上がるとゲームに一生きたすかな。
[02:09:03.040] とんでもない領域まで行っとる。うまかったね。今のうまかったよ。今かった。
[02:09:23.280] ルルルルルル
[02:09:28.239] 銀色のやつ下げなきゃいけないんだよな。
[02:09:32.400] で、これぐー下げて。これ時間経過とに
[02:09:35.480] 戻っちゃうから急いで。
[02:09:40.079] ああ、街忘れてた。
[02:09:48.639] それは許してよ。診断号、
[02:09:54.960] それはうわ、もう絶望的やん。もうこれ絶望的やん。もうこれ絶望的やん。もうき寂しい。寂しいな。寂しいよね。足早や。足早や。
[02:10:23.920] ちょっともうこれ行くわ。これで
[02:10:32.599] こいつさ。あ、いいね。
[02:10:36.119] 足早いな。
[02:10:42.760] ドんドんドんルん。ルクルクルクルんルん
[02:10:47.639] 。
[02:10:51.520] 早えからすぐいけるわ、これ。
[02:10:56.280] ただな、ちょっとジャンプが少ねえんだよ
[02:10:58.079] な。
[02:11:06.639] いや、もうこいつマジゴミだって。
[02:11:22.079] いや、だる。
[02:11:34.840] むずいて。
[02:11:39.480] めっちゃダメージ食らった。
[02:11:52.920] いや、ここはこの子じゃ無理じゃないの?むずいよ。
[02:12:05.520] M9A
[02:12:06.800] ドーンうすムスックスにて取れオフうす
[02:12:12.159] ナイスクリップあっちから戻ったらいいんじゃない?こんなことかあた
[02:12:30.760] ちょっとちょっとちょっとちょっと
[02:12:32.920] ちょっとちょっとちょっとちょっとやめて
[02:12:36.000] よ。ぬるぬるん。こんなじゃちょっと全然
[02:12:43.239] 嘘でしょ?
[02:12:54.480] やべえ。しまってってる。
[02:13:08.119] う。うわあ。
[02:13:19.000] なるほどね。
[02:13:21.480] うん。なるほど。
[02:13:27.119] なるほね。
[02:13:30.719] むずい。むずいなあ。むずいけどさ、絶望的じゃないよね。頑張れ、頑張れ。
[02:13:38.760] むずいけど絶望的じゃなくない?
[02:13:46.040] 絶妙な難易度。
[02:14:00.159] これやあるんだけどな。みんなみんな
[02:14:09.480] ういお疲れはかなり高いけど。
[02:14:13.360] あるんだけどサイスでこつきこんばんは。サイスでこつきこんばんは。これこれあるけどどう?みんな
[02:14:18.400] こいつを
[02:14:19.400] まだ早い。
[02:14:21.840] まだ1日目だもんね。まだ
[02:14:25.320] 1
[02:14:25.520] 日目だもんな。早いか?早いかな?グラディウスにあるんだけど、こいつを
[02:14:31.639] 面白そうなゲームに釣られてきました。
[02:14:34.079] めちゃくちゃ古いゲームやってるぜ。猫きこんばんは。まだ早えか。まだ早いか。まさ、ま、そうな。まだコンティニューとか早いか?まだまだ早いか。まだ早いよな。まだ早いよね。
[02:14:49.199] そうだよね。
[02:14:49.679] お疲れちゃん。
[02:14:50.599] あ、お疲、お疲。
[02:14:52.920] 行きますか。刺す場合は電源を切ってからやめと効果は派出ません。
[02:14:58.199] 5800円をもう少し味わ。笑。
[02:15:01.559] 久しぶりだもんね。アトランティスの謎より理不尽じゃないから。だ、
[02:15:05.800] 久しぶりだから本当にこんなレトロゲームやんの。本当にやっぱやしびれるな。しびれるな。しびれますわ。
[02:15:16.520] 難しいの
[02:15:17.719] むずいよ、これ。めっちゃむずいよ。どれ
[02:15:22.639] ちゃまさんはキーファから何を学んだですか?諦めないなんじゃないですか。
[02:15:27.280] ちょっと、ちょっと片こ言だしプランさんこんばんは。ちょっと片こ
[02:15:30.320] ザワールドダブルシスムスックスにれオフうす。
[02:15:37.960] 右のキャラクターはアムロに似てる。
[02:15:40.679] 右のキャラクターあ、このこのこのクレスとあれな。
[02:15:45.360] クレストウィットの
[02:15:46.159] けど、まあ面白いポイントがあるので、ただただ難しいってわけでもなんですよな。
[02:15:51.559] いや、あのね、本当ね、難しいけど難しいけど全然なんか理不尽ではない。
[02:15:58.480] ウッドの飛んだゲームだと思います。
[02:16:00.760] なるほどな。ウィットの飛んだゲームだ。なるほ。なるほね。なるほね。ウィットに飛んでるよね。分じゃない
[02:16:12.199] な。分じゃない。あ、逆に。
[02:16:14.320] あ、え、声優さんが普通のコメントしてる。え、それ分になってんのかな?それ絶妙にさ、
[02:16:25.079] 言うと響くね。
[02:16:26.079] おいおいおいおい。なんだ今日は?みんななんか今日はなんか今日はそういう感じなの?なんか今日はそういう感じなの?いいよ。なんか面白いコメランいよ。
[02:16:41.760] テンション上がってきた。
[02:16:42.840] テンション上がってきたぜ。あったまって
[02:16:44.679] きたぜ。みなってきた。
[02:16:50.519] お金貯めよう。
[02:16:53.160] なんかこれなんかなんかさ
[02:16:57.160] ど多分どっかで稼げるよね、これ。多分
[02:16:59.760] やらない。いや、あえてやあやらない。
[02:17:03.160] あえてやらないようにしてるけど。あえて
[02:17:05.359] やらないようにしてるけど。多分どっかで
[02:17:06.800] 無限にお金稼げたりしそうだよね、これ。
[02:17:10.639] どっかで無限にお金稼げたりすんだろうな
[02:17:12.639] 、これ。そんな感じするな。
[02:17:16.439] ま、現事ここでこうやってやってれば1円
[02:17:18.040] ずつ数けるしね。ただこれはあまりにも
[02:17:19.800] ちょっと現実的じゃないからやらないけど
[02:17:21.399] 。
[02:17:26.519] さっきからね、ちょくちょくなんかね、
[02:17:29.319] エリア移動すると復活してる時あんだよね
[02:17:31.280] 。お金が
[02:17:33.280] 10円玉が復活してる時あるんだよな。
[02:17:38.359] あえて確かめないようにしてたけど無限に
[02:17:40.760] お金稼げるんじゃないかっていう。
[02:18:00.000] ま、あんまりな、そんな無限に稼いじゃったりしたらあんまりな、ちょっとあれだからね。
[02:18:06.760] 結局やりそう。いや、それさ、それさ、
[02:18:10.240] どうしてもクリアできなかったらそれ
[02:18:12.160] ちょっと俺もさ、考えますけどね。
[02:18:17.880] このさ、怒りのさ、どのマークさ、何が
[02:18:22.000] メリットなの?なんかあるのかな?
[02:18:23.519] メリットがただ使いにくくなるだけなんだ
[02:18:26.599] よな、今んところな。
[02:18:29.760] 威力高いんじゃないの?
[02:18:31.120] ああ、威力が高いとかそういうことなんか目に見えてなんかなんかあるとかじゃないのか。ま、ま、そ、ま、まあま、そのためにそのために説明し
[02:18:43.319] 音がレトロやね。
[02:18:44.439] そ、ま、音だけじゃないけどな。音だけじゃないけどな。ま、そのためにこれを見ろってことなんだけど。なんか書いてねえんかな?書いてねえか。
[02:19:04.080] 書いてないんだよね。その木度アイ楽が
[02:19:06.960] 変わるよってのは書いてあんだけど、それ
[02:19:08.479] によってどうとかってのは
[02:19:11.439] 、あ、書いてあんのかな?一応これか。え
[02:19:15.080] 、
[02:19:17.679] ウィッドとクレス2人にはそれぞれ
[02:19:19.080] 木怒哀楽の感情があり、その感情は感情
[02:19:21.319] アイテムをということで変化する。その時
[02:19:22.840] の感情はによってプレイヤーの攻撃は下の
[02:19:25.080] ようにこ、え、変化する。はい。はい。
[02:19:27.280] はい。
[02:19:29.040] え、怒りの場合火炎放射前点体当たり。
[02:19:33.080] いや、それによってなんかその攻撃方法が
[02:19:35.719] 変わんのはいいんだけどなんか石が押せる
[02:19:38.319] ようになるとかさ、なんかあるやん。
[02:19:39.960] それって説明されてないのかな?説明され
[02:19:42.639] てないんだよね。また俺が、また俺があれ
[02:19:46.000] なんかな?
[02:19:48.000] 読み逃してんのかな。
[02:19:52.560] ちなみにちなみにさっきから俺がさ、なんか地面からさ、ビューンって出てきて俺の上で降りてくる骸骨みたいなやついるじゃん。あいつの名前クっそだって。あいつの名前クッそらしいわ、これ。クッそ。マジ
[02:20:08.280] マジでクソじゃん。だって本当にあいつ
[02:20:10.840] マジでクソだもんね。あいつ
[02:20:12.479] ひどい。
[02:20:13.520] マジでクソだもん。通りで
[02:20:16.960] くっそ。
[02:20:17.720] くっそです。くっそだと思った。うん。だと思った。
[02:20:22.680] だ。
[02:20:23.120] 本当クそだな。本当クそな敵だな。
[02:20:26.240] 2度と現れんじゃねえ。
[02:20:27.600] ネーミングセンスに心がない。
[02:20:31.880] ウシャ楽しいからプレイしてんの。本当クソな敵だよな。
[02:20:37.200] くっそかけてるんですね。
[02:20:39.359] あ、そういうこと。そういうこと。
[02:20:41.399] 当てられそうだったのに。
[02:20:42.760] え、そういうことなの?
[02:20:44.040] おお。うま。
[02:20:45.240] え、そ、え、ど、それ、どういうこと?そ、え、何?くそって。
[02:20:49.040] ごめん。くそってどういうこと?くそってこの足が曲がってるから。足が曲がってるからってこと?これが走ってこと?
[02:21:01.760] そうです。
[02:21:02.520] へえ。それとそれと
[02:21:05.920] そいつとそのクそ
[02:21:09.280] 本当にクソみたいな敵だからくそってこと。ま、確かにかかってるけど。かかってるけどだね。
[02:21:21.080] ああ、なるほど。ボスも起動哀楽になっ
[02:21:24.479] てんね。や、ボスも起度哀楽になってんだ
