[00:00:25.160] うい。お疲れ。
[04:08:20.119] 完美の響き
[04:08:22.399] さ。
[04:08:22.960] わあ。
[04:08:23.479] 蜂蜜をたっぷりかけましょう。
[04:08:25.640] 蜂蜜。あの僕輪がしてたんすよ。クワトルフォールマッチってあるじゃないですか。蜂蜜かけるピザ。
[04:08:33.279] あんなもんもうバカな女しか食わねえと思ってたけどあれうめえな。俺あれバカな女しか食わねえと思ってたけどあれうめえよな。
[04:08:42.920] すげえよ。
[04:08:43.680] あれうめえよな。最初バカにしました。トロマ大好き
[04:08:49.119] みんな好き。あれうまいよね。あれうまいよね。最初めっちゃバカにしたんだよ。いやこんなお前ピザに蜂蜜かけて食ってるやつと呼ばれてもいい。
[04:09:00.199] バカの女しか食わねえだろうと思ったけどうめえよな、あれ。
[04:09:04.399] 発明したやつノーベル。
[04:09:05.960] いや、マジでマジで俺チーズ好きだからちょっとちょっとブルーチーズ入っててもいいもんな。俺は癖強いやつ好きだから。
[04:09:14.640] あら、気持ちよくなってきちゃったわ。
[04:09:17.600] ねよな。うわ、なんかピザ食いたくなってきた。
[04:09:21.760] ありがとう。あなたと一緒だと
[04:09:25.439] ダめだよ、この時間。ちゃう。食わねえよ。
[04:09:28.640] いや、まずその売ってねえよ。
[04:09:30.319] チーズのもまたい。
[04:09:31.359] またいい。ちょ、ちょっと多すぎるとちょっときついけど、ちょっとだったらアクセントであなたも酔ったみたいね。ありがとう。
[04:09:44.680] あら、
[04:09:45.239] あなたのおかげで喉が潤ったわ。
[04:09:48.239] あら。
[04:09:51.399] それじゃあ、あなたのお望み通り話を続けるわね。私ね。
[04:09:59.080] よく1人で気持ちよくなってるな。
[04:10:02.640] スケベ
[04:10:03.239] 普段は手を使うことが多いんだけど
[04:10:07.600] どうしても黙ってなら
[04:10:09.239] M2枚いける
[04:10:10.560] とってもマシンを使って
[04:10:12.520] 今ならいけるな
[04:10:14.479] クワードルフォルマッチ
[04:10:15.800] でもね
[04:10:16.720] 皿洗いね
[04:10:17.720] やっぱり1人でするよりも
[04:10:20.119] 皿洗いじゃねえよ
[04:10:21.439] 誰かにしてもらった方が気持ちいいのよね
[04:10:29.960] さすがにこの話はスけべ
[04:10:31.920] 話。
[04:10:32.279] いや、ここから違う方に持ってけへんやろ。どうやっても。くおんちゃんだけ気持ちいいのはずるい。
[04:10:41.680] この顔可愛い。
[04:10:43.319] 代わり番にする。
[04:10:45.000] あ、
[04:10:45.840] でも私のはちょっと激しいかな。
[04:10:49.159] あ、
[04:10:50.960] 耐えられるかしら。
[04:10:52.000] 耐えられません。耐えられない。全然耐えられない。
[04:10:57.199] マッサージ
[04:10:58.080] 出たよ。出た。出た。出た。
[04:11:00.279] ま、でもまだまだまだそんなにそれてない。マッサージは近からずも遠からず。そん、まだまだまだ戻せる。いいわよ。
[04:11:12.479] 自分でするのもいいけれどやっぱり人にしてもらった方が気持ちいいだよな。
[04:11:18.399] まだ戻せるよ。
[04:11:22.159] だよね。マッサージ。これはさすがに分かってた。そうじゃないかって思ってたよ。舐めてもらっちゃ困る。いや、困らないけどね。
[04:11:27.720] あら、
[04:11:28.439] 全然なめてもらって困らない。
[04:11:30.199] なんだ、戻せるって。
[04:11:32.880] 起動修正。
[04:11:33.760] 今日はたくさんあなたに幸せにしてもらったわ。だからお返しにドキドキをプレゼントしたかったの。
[04:11:42.439] わざとやってますよ。
[04:11:43.560] なめてもらっても構わない。ま、
[04:11:46.600] 偉そう。楽しかったわ。
[04:11:57.239] またね。
[04:12:00.080] オ
[04:12:02.239] 安いもんやで。
[04:12:03.399] 安いもんやで。うーん。日、日曜日ちょもあんだよな。休みが全然ないじゃん。うん。金がねえ。
[04:12:29.239] これグビグビって誰なんだろうな。
[04:12:39.199] えー、ギャンブルや。お金増やし。いや、
[04:12:41.960] 4万だったら多分そんなに
[04:12:45.760] あー、ギャンブル行ってみる。いや、いっ
[04:12:48.560] か。行っちゃおう。多分もう行けるっしょ
[04:12:51.199] 。いらっしゃいませ。
[04:12:55.439] もう2時半じゃねえかよ。もう
[04:12:58.239] 2時半じゃねえかよ。
[04:12:59.319] よかった。今日は会えないかもって思ってたの。
[04:13:03.199] 会えますがな。会いに来ますがな。なんか腹減ったわ。
[04:13:06.119] この前はプレゼントありがとう。改めてお礼を言わせてちょうだい。どれがいい?
[04:13:13.279] 金ねえからあんまりあれなんだけどボトル入れるわ。これでだって酔っ払わないんだもん。
[04:13:18.239] ありがとう。
[04:13:19.720] 今、
[04:13:23.960] あ、え、エロ、エロ、エロパンツ履いてる。不思議ね。あなたの顔を見ると私の心の奥が少しだけ温かくなる。どうしたかしらな。
[04:13:41.439] 待って。私何を言ってるのかしら。
[04:13:46.279] これじゃまるで私があなたに惹かれてるって言ってるみたい。今言ったことは気にしないで。私今日は少し調子がおかしいのかも。
[04:14:02.479] これさ、
[04:14:03.800] 変なものでも食べちゃったかしら。
[04:14:05.840] エンディングってあんだよな。
[04:14:10.960] あ、え、あ、え、え、え、ピーナッツ、ピーナッツ当たり目。咲場忘れてねえよ。バカなめんな。
[04:14:20.479] そんな細かいことまで覚えてくれてるなんて迂闊なこと言えないわね。
[04:14:27.479] なめんな。
[04:14:28.720] なめんな。いや、なめや。なめろ。
[04:14:30.800] あなたのことまだそこまで知って。
[04:14:33.840] そっちのパターンもありますと。そっちのパターンもあります。
[04:14:37.600] 邪魔なめてて。
[04:14:38.920] ちゃなめて。こんなてしまった。
[04:14:42.119] 笑笑なめろダめだ。なめろはだめ。なんでなめんながあるんだからなめろもあるだろう。なんでなめんながあんだから舐めろがあるだろ。うん。なめて。
[04:14:54.640] これ以上深くあなたを知ってしまったら私どうなっちゃうのかしら。グラスからだけどどうする?
[04:15:06.640] 煙
[04:15:07.720] なめな。まだ足りなっちゃうんだ。
[04:15:10.720] なめんなけそうな気がする。
[04:15:13.080] え、なんかせいさんどんどんなんか精度が落ちてってるね。なんかね、酔っ払ってんのかな?どんどん精度がどうなっちゃうんだ?
[04:15:24.159] 何を飲むの?
[04:15:25.960] 行きてえな。
[04:15:27.439] だめ。
[04:15:29.640] 行きてえなあ。ちょっと今日安い酒でごめん。安い酒で行かせて。
[04:15:34.760] 今日は
[04:15:35.239] 私もご一緒していいかしら?
[04:15:42.800] 結局こいつ何が好きなんだ?ワインか。
[04:15:46.040] 悪くない選択よ。
[04:15:51.000] いいね。新しいパンツ。や
[04:15:54.040] きます。
[04:15:55.479] お尻がエッチ。
[04:15:57.040] あなたは浮気って罪だと思う?
[04:15:59.560] うーん。クソだと思うけど別に罪じゃないと思うよ。
[04:16:05.520] クソだけどね。
[04:16:06.479] うん。
[04:16:07.439] そうね。でも聞きたいのはあなたの考え。自分には恋人がいる。
[04:16:15.000] うん。うん。
[04:16:16.199] けれどの人に
[04:16:17.680] 俺が俺が俺がってこと。
[04:16:20.040] もしかしたらその衝動自体は止められるものではないのかもしれない。
[04:16:25.920] ただそこから一歩自ら進んでしまったら
[04:16:31.279] いやあくそダめだよなあ。俺はされた側の人間だからよ。された側の人間だけどよ。だからよ浮気される側の気持ちを考えるって言うぜ。まあな。いや、そうよな。そうだと思う。だって結構来るんですよね。
[04:16:54.880] 結構来るんすよね。あの
[04:16:59.520] 来る来るよ。寝取られるとね。結構来るよ
[04:17:04.080] 。俺11km痩せたんだから。
[04:17:07.199] 彼女寝取られてショジョックですぐ太った
[04:17:10.920] けど。
[04:17:12.640] 自分が寄り添うべきなのはどちらなのか。
[04:17:16.199] それを考えるのは立ち直ったのされる側の
[04:17:20.040] 気持ちに寄り添ま違う彼女ができ来たから
[04:17:22.199] ね。
[04:17:25.279] すぐ治った。くちゃんは浮気したことあるの?
[04:17:30.680] ないわね。
[04:17:32.680] どんな刺激が味わえるのか少しだけ興味はあるけれど。
[04:17:38.920] 逆に浮気されたことは
[04:17:39.880] それもないわね。全倒な恋愛。記憶正しく美しい恋愛かしら。
[04:17:50.080] 浮気したことはないの。
[04:17:51.640] 浮気したことはないな。
[04:17:53.199] ああ、
[04:17:54.720] したことはない。したことはないね。俺が例えば
[04:18:00.399] あのなんだやめとくか。浮気で変化したら浮気とも出るんだ。気づきの木ね。
[04:18:12.279] 笑。なんだ
[04:18:12.800] グラスがになってるわね。
[04:18:15.600] どうする?
[04:18:16.279] その俺は多分例えば俺に彼女がとしたらもう絶対浮気しないけどそういうことはしないけどなんかその相手がいなか分かっにみたいな。
[04:18:32.119] ありがとう。長い夜になりそうね。
[04:18:37.720] どれがいい?私も悪くない選択よ。
[04:18:54.040] ああ、
[04:18:55.319] 乾杯。
[04:19:01.840] お、なんかBGM違うな。
[04:19:06.040] エボ
[04:19:07.600] あなたに心配されちゃった。でも大丈夫よ。ありがとう、あなた。私のペットになる気はない。
[04:19:18.080] なります。なります。何でもできます。
[04:19:25.880] 安心して。ちゃんとお世話はするわ。
[04:19:29.479] ワン
[04:19:30.159] 食事したって
[04:19:31.920] 栄養のバランスを考えて用意するし
[04:19:35.880] 散歩だって毎日連れて行ってあげる。
[04:19:39.239] ええ、ワン。
[04:19:40.159] お手や待て。お座りは教えなくてもできるわよね。
[04:19:44.680] ワン
[04:19:45.279] それにあなたがお望みなら
[04:19:47.399] でもこいつが強くないちゃんけてあげる。はいいすか?
[04:19:52.520] トイレをしつけて
[04:19:54.680] ちんちん。はい。つってボロンつってバ鹿。そっちじゃないよって。
[04:19:58.680] そっちじゃないよつって。
[04:20:03.239] きっ家で飼育されるのも悪くない。
[04:20:07.760] どちらかというと買う側がいいバカ。
[04:20:11.040] じゃあ買われてもいいかも。
[04:20:14.720] 嬉しい。大事に大事にしてあげるわ。ああ
[04:20:19.720] でも
[04:20:20.279] たまんねえ
[04:20:21.920] を勝手に襲うよう
[04:20:24.760] しちゃだめよ。もね、
[04:20:28.800] うちのキャストのカナが
[04:20:30.560] うん。
[04:20:31.239] ちわわのわちんっていう子わのわちん海分やん。
[04:20:37.319] え、海分やん。ちわわのわちん。
[04:20:41.239] その子がもう本当に可愛くて。
[04:20:46.359] 私ワンちゃんは苦手なのに。
[04:20:50.119] それでね、わちんと一緒に過ごしているうちにいいアイデアが生まれたのよ。な
[04:20:57.319] んすか?
[04:20:58.439] ワンちゃんは苦手だけど。
[04:21:00.159] はいはいはい。
[04:21:01.399] あなたは苦手じゃない。
[04:21:03.159] はいはいはい。
[04:21:04.399] だから
[04:21:05.040] はい。
[04:21:05.920] とりあえずあなたをペットにすればいいか。
[04:21:08.880] よろしくお願いします。ワン
[04:21:15.279] ちんちん見せて。
[04:21:21.560] これ、ここだけ見たらもう俺
[04:21:23.760] banされるじゃん、これ。これ
[04:21:25.680] Twitch
[04:21:25.960] さん違いますからね。本当に見せたのか?本当に見せたのか?ポロンつってかつって。
[04:21:33.040] これありなら何でもいいやん。
[04:21:34.479] 本当だよな。
[04:21:35.600] あら、できないのかしら。恥ずかしい。私にちゃんとできるところを見せて。
[04:21:43.840] 見せたろか。本当に?おい。
[04:21:46.479] 見せたのか
[04:21:48.560] ゲームをしましょう。
[04:21:49.680] え、何?
[04:21:50.439] 私も強いの
[04:21:54.279] でも手加減してあげるから怖がらなくていいのよ。
[04:22:01.040] え?あ、何ですか?なんか、なんかすごそうなの来そう。なんかすごそうなの来そうだよ。
[04:22:08.000] みんな何?なんでカルタ合戦で
[04:22:14.800] 2000
[04:22:15.239] 円取られなあかんねん?いや、なんのなんでカルタで
[04:22:20.520] 2000円?ま、いいか。
[04:22:23.600] 後悔はさせないわ。
[04:22:25.159] 何ですか?何?カルタガス
[04:22:29.319] 参加費?
[04:22:30.960] なんで参加費取られなきゃいけねえんだよ。おいおい。
[04:22:34.680] エッチエッチエッチだよ。この絵のこの絵がエロいわ。もう場所台初場台
[04:22:45.720] 絶景かな。
[04:22:47.359] 読み上げ役は私です。
[04:22:49.479] よろしくお願いします。
[04:22:50.640] 絶景かな?
[04:22:51.680] じゃあ始めますね。
[04:22:53.080] 何?どどど何?何をクリックでいいのかな?クリックでいいのかな?
[04:22:56.520] 木になるピンクの果物。
[04:22:58.279] え、これ
[04:22:58.920] は
[04:23:00.640] ん
[04:23:02.199] 正解は
[04:23:03.000] あ、違う。
[04:23:03.439] あ、うわ。あ、これキーを押すのか。クリックじゃなくてキーを押すのね。あ、わあ、俺だめだ。俺わかんねえよ。
[04:23:12.479] プリっぷりの桃。
[04:23:13.840] プリプリの桃。ちょ待って。これは負けらんね。
[04:23:18.680] 畑で育つ白い野菜。
[04:23:21.119] おら。なめんな。めんなよ。おもろそ。
[04:23:24.680] え、ちょっと待って。これさ、全然エロないやん。全然エロないやん。俺別にこんなどうでもええねん。
[04:23:28.640] 仮フラワー。
[04:23:32.399] なんでそこで一旦止めるの?おかしいな。それはい
[04:23:35.479] から。
[04:23:36.119] それは、
[04:23:38.680] え、これさ、
[04:23:39.800] 木になる茶色の意外が
[04:23:45.279] 正解は
[04:23:47.960] もうどうでもいい。
[04:23:49.600] どうでもいい。こんなの
[04:23:51.600] クリっくりのク。
[04:23:53.520] はい。
[04:23:54.840] 間違えちゃった。
[04:23:55.800] 迷ですね。細長くて黄色いそれった果物。
[04:24:01.680] これを見
[04:24:02.239] 正解は俺どっちをパチパチパチを向いてパクり
[04:24:07.800] バナナ
[04:24:08.359] どっちをやればいいの?俺はどっちをやればいいの?どっちをお
[04:24:11.680] 木になる茶色の意外がこれかしら?
[04:24:17.119] 正解は
[04:24:21.640] どっちを
[04:24:22.199] クリック
[04:24:23.479] どっちどっちをやればいい?俺は
[04:24:25.840] 気になる丸くてトゲトゲの果はお前早いお
[04:24:29.720] お前単純に早ええよ。ちょっと
[04:24:32.600] またああ、シャンプーの匂い。
[04:24:39.479] 夜の運動楽しかったわ。また遊んでちょうだいね。アフターないの?アフターはない。アフターナい。
[04:25:00.399] 金もない。なんかあるぞ。
[04:25:08.920] どっちみちお金ないですものね。
[04:25:10.960] そうね。そうね。前からすごい勢いで女の人が走ってくる。
[04:25:16.520] あ、出た。遅刻、遅刻。ぶつかっちゃう。きぎ
[04:25:23.000] ごめんなさい。怪我とかしてないですか?
[04:25:25.880] っぱいでかすぎる野郎が。
[04:25:29.399] ああ、ぶつかっちゃったのあなただったんだ。本当にごめんなさい。焦っちゃってて前をしっかり見てなかったの。しわのわちんをお迎えに行かなきゃいけないの。
[04:25:43.319] なるほどな。
[04:25:43.760] 今日はドリミングの日だったから。
[04:25:47.319] わちの部アカットをしててもらったのかな。でも焦って走ったら危ないよ。
[04:25:50.520] そうだね。反省。ちょっと深呼吸するね。
[04:25:56.600] こんな夜にトレーミングやってくれるとこねえだろ。
[04:26:00.239] うん、もう大丈夫。ぶつかっちゃって本当にごめんなさい。
[04:26:05.880] 内わのわちん。
[04:26:07.560] 内わのわちん。過去海分。
[04:26:09.399] ここからは焦らずにゆっくり歩いてわちんのお迎えに行ってくるね。
[04:26:15.720] わちんだけじゃなくていうところがね。
[04:26:19.560] 嬉しい。
[04:26:20.880] ありがとう。
[04:26:22.439] ちわわのわちんって毎回言うからな。
[04:26:26.359] それじゃあね、バイバイ。
[04:26:29.359] マサラタウンのサトシみたいなことだな、多分。マサラタウンのサトシみたいな。いや、うめえ。
[04:26:36.319] 1週間で8
[04:26:37.080] 万もらえんの?おや。メニュー紹介。焼きワ出たよ。ちクワも行っちゃうんだ。あ、ちクワが大バ釣り中だって。
[04:26:56.119] ちが
[04:26:58.800] 大バり中。
[04:27:09.279] このさ、グビグビって何なの?誰なの
[04:27:12.279] こいつ?
[04:27:22.279] やべ、もう2時、2時3時になるのか。
[04:27:24.800] どうすっかな?3時一旦3時までにしとく
[04:27:27.960] はな。一旦3時までにしとこっかな、今日
[04:27:31.239] は。よかった。来てくれて。
[04:27:34.439] ちょっと寂しかったところなの。うん。
[04:27:36.880] 明日行きて。
[04:27:38.000] 何を飲むの?ジム行ってるんや。朝来るで。これ
[04:27:48.640] 行ってる。朝こ、朝来ない。朝来ない。もう今日
[04:27:50.800] 3時で寝るわ。えっと、ボトル
[04:27:57.760] 1回入れとかないと結局な。
[04:27:59.600] あら、ありがとう。今取ってくるわね。
[04:28:06.279] 慣れ。うほー。
[04:28:09.600] いただきます。
[04:28:11.080] お尻だけじゃない。お尻だけじゃないと。焼きちこ行ってみるよ。今流行ってるみてだからな。
[04:28:17.720] あ、
[04:28:19.119] 悪くない選択よ。これ
[04:28:21.720] ピクシーで人気のやつよね。
[04:28:23.520] そうよ。
[04:28:24.640] 流行りに精通している。
[04:28:25.960] そうです。精通魔人ちゃまゲームです。
[04:28:30.159] あなたアーってするのとか好きかしら?
[04:28:34.199] これ逆にアー欲しいって言ったらアンやってくれんの?逆パターンもあんの?逆パターンもあんのか?これないか。さすがにやってみる。
[04:28:46.920] されたいの?
[04:28:48.720] あ、
[04:28:49.359] 逆のあるかね。
[04:28:51.159] ないかな。
[04:28:54.479] あるあるあるあるあるあるあるあるあるあるあるあるある。あいこパクパクここら
[04:29:11.560] ここはここはここはどこ?わかんない。わかんない。ここかここか?分かるわかるわから終わっちゃった。
[04:29:25.040] アホや。アホや。このゲームバッド。
[04:29:30.000] アホや。このゲーム。なんやねん。これ言うほどもうちょっとでもないし。
[04:29:37.800] ち
[04:29:38.760] あ、何?
[04:29:39.319] ガつけたい。
[04:29:43.479] 投げキスしてくれた。
[04:29:46.319] 投げキスくらいでそんなに喜んでくれるの?嬉しいけど。
[04:29:50.600] 逆あるんだ。
[04:29:52.199] 好きなんか可くてごめん
[04:29:53.640] ね。ち可愛くてごめんう。声ガラガラ。
[04:30:03.520] 声ば驚いただけ。
[04:30:05.560] ガラガラ
[04:30:06.680] じゃあ。
[04:30:07.560] あ、ごめん。嬉しい嬉しい嬉しい。
[04:30:09.399] あ、よくあ。
[04:30:12.359] あら。おら。
[04:30:14.080] 今度はあなたがするの。
[04:30:16.640] 私に返してくれる?
[04:30:18.640] 好きだぜ。
[04:30:20.279] グラスを殺した。
[04:30:22.399] 嬉しいわ。どれがいい?
[04:30:27.760] もうお金ない。
[04:30:29.720] チマドベリーベリー。
[04:30:30.680] 私の分をいただける。
[04:30:34.680] 悪くない選択よ。
[04:30:40.119] どこを見ているの?
[04:30:41.199] あ、もうだ、もう、もうだめや。
[04:30:42.439] 乾杯。
[04:30:44.920] ええ、こっちもじゃ、こっちもあるってことね。
[04:30:49.399] これのこれのこっちパターンもあんのね。お金お金使っちゃうからあれ土曜日はあんまお金使えないんだよ。まだ日曜日もあんだから
[04:30:58.439] イライラを解消するい方法って知ってるな
[04:31:01.600] んですか?
[04:31:02.920] そうね。溜まってるかもしれないわ。今質問を質問で返された。
[04:31:10.159] あ、すいません。すいません。
[04:31:14.000] 冗談よ。ごめんなさい。そんなことでストレスはたまらないわ。
[04:31:19.279] でも他のことで少しだけぬんってなっちゃってるの。したの?
[04:31:26.000] だから
[04:31:27.159] 何かいい解消法を知らない?
[04:31:30.720] どか食いかな?やっぱり運動するとすっきりするよ。
[04:31:37.760] そうね。汗を描くと
[04:31:40.520] いいね。イ
[04:31:41.399] も一緒に書かれていく。
[04:31:42.640] 土食い季節部長ゲーム。
[04:31:45.359] にジムに行って本格的に運動しようかしら。ストレスの元になってることって簡単には片付かないものよね。だからこそうまく逃しながらやっていくしかないわ。
[04:32:02.560] そういうのに売ってが売って付けなのがバニーガーデンなんだけどな。でもクオンちゃんはキャストだから癒してくれる側だもんね。
[04:32:10.520] そうね。
[04:32:12.199] でも実は癒されてる側でもあるのよ。
[04:32:16.560] あなたとこうして言葉をかわしてお酒を
[04:32:20.119] 飲む。この時間が私にとっても大切な癒し
[04:32:25.680] になってるんだから。お酒嬉しい
[04:32:29.600] わ。どれがいい?
[04:32:33.560] 俺は安けでいいよ。もう今日は
[04:32:37.520] 私も悪くない。
[04:32:47.319] もう慣れたもんやで、これ。
[04:32:49.159] いただきます。ヒ女食ってみようかな。これで酔っ払い選択よ。
[04:32:58.479] 酔っ払いモード。あ、来た。
[04:33:00.600] 気持ち
[04:33:02.800] ありがとう。
[04:33:03.600] 今日も帰ったらあれをしないと。
[04:33:07.240] 何あれって
[04:33:08.600] やりすぎちゃわないように注意しなかな。
[04:33:10.760] ま、いいつもそんなこと言ってるけど全然そになってしまうの。
[04:33:15.439] そうね。
[04:33:16.639] 汗と熱気に包まれて体がクタクタになるのが心地よくて。
[04:33:22.400] うん。どうだ?半身欲そういうのだろ。どうせどうの?
[04:33:27.760] もちろん。
[04:33:28.719] なんだよ。
[04:33:29.480] 夜の運動。
[04:33:30.760] お前どうせエロくないんやろ、それ。
[04:33:33.719] 夜の運動。夜の夜のなの?そ、そんなに必死にならないで。勢いで笑っちゃう。最近はお風呂に入る前に救わ
[04:33:51.480] 俺に刺さるからやめてくれ。
[04:33:54.439] 腹筋をするのが日家になっ
[04:33:56.240] おい、そわろてんねん。
[04:33:57.561] おい、人間のメスの存在で自分に価値がありそうと思っててやだ。
[04:34:02.680] ダ音不解分
[04:34:05.760] 人間のメスの分際で
[04:34:07.879] 笑笑
[04:34:08.320] え、自分に価値があると思っていそうで嫌だな。
[04:34:11.561] うん。
[04:34:12.039] そう思う人もいますからね。そう思う人もいるようですけどもね。
[04:34:17.080] 笑笑言、
[04:34:18.680] 名言。
[04:34:21.879] これ、これがさ、声優さんから出てきたっていうのが闇が深くていいよね。なんか闇が深くてな。
[04:34:34.320] 笑笑
[04:34:35.879] どうしたんかと思ったよ。ど食いして下もしてシークカトもそもうねんな今日どんのどの海分よりもあれあれが持ってってるからな。
[04:34:53.760] 筋トレ続けられる人尊敬するよ。
[04:34:55.480] だっていつ誰に見られるかわからないでしょ。
[04:35:01.439] その分がな、
[04:35:03.000] その誰か怖かったよな。
[04:35:05.920] 悲しいもの
[04:35:07.760] だからボディメイク
[04:35:10.840] 頑張ってるな。
[04:35:12.320] いやあ、
[04:35:13.119] あなたにもその成果見せてあげられいいのだけ。
[04:35:19.160] ほぼほぼ見せてるようなもんだけどな。もう
[04:35:22.160] 一緒にゲームしましょう。な
[04:35:23.799] んすか?また
[04:35:26.799] ゲーム目隠し鬼やりませ
[04:35:31.080] やりまあなんかさ、今さ、他のゲームってあったね。他のゲーム選べるんだ。
[04:35:39.080] 目隠しただけで。
[04:35:40.719] この部屋はって
[04:35:41.480] そんなに固くなっちゃって可愛いわ。
[04:35:46.320] いや、まあでもほら言うじゃん。よくあの目隠したり耳塞いだりすると余計気持ちいいみたいな言いますけどもね。感覚が遮断されてそこに集中しますから。やはり人間の感覚はそこに集中します。はい。
[04:35:59.639] え、音のする方法、方向を当てていく
[04:36:03.279] 鬼ごっこ。何それ?どういうこと?どう
[04:36:06.279] いうこと?
[04:36:09.119] どういうこと?音の方向をする。はい。何
[04:36:14.561] ?何すればいいの?ええ?これはえ、これ
[04:36:17.520] 配信していいの?これ。え、
[04:36:21.799] じゃどうすんのよ、これ。配信しちゃダメ
[04:36:25.199] 。配信しちゃダめ。じゃあどうすんだよ。
[04:36:28.719] え、じゃあどうすんのよ。
[04:36:30.639] ダメなんかい。
[04:36:31.719] ダメなんかい。え、俺はどうすればいい?え、これどうすればいいのよ。じゃあどうすればいいの?これでやればいいってこと?これでやればいいってこと?
[04:36:47.639] マイクだけ入れてつまげだけ聞く。う、完全に隠すしかないのか。
[04:36:53.160] えっと、俺だけ聞く?俺だけ聞くことなんてできないじゃん。どうやってやるのよ、それ。
[04:36:58.561] 音るから気をつけて
[04:37:00.199] だって。そうだよね。だってだってさ、デスコトップ音声切ればいいんか。え、これ今
[04:37:10.359] BGM流れてる?これ今BGM
[04:37:12.320] 流れてる?流れてないよね?流れてない。俺の声だけだよね。これだったらいいんだよな?あ、オッケー。分かった。あ、よし、じゃあやるわ。じゃあやるわ。じゃあやりますわ。
[04:37:26.320] え、なんでそんなんでダメなのこれ?はい
[04:37:29.639] 、ちょっとやります。俺1人だけ。
[04:37:35.799] いや、これ見せて
[04:37:38.840] もうどもネタです、これ。
[04:37:41.680] どモナタですよ。読むのはオッケー。
[04:37:45.879] 読むのはオッケー。
[04:37:48.439] そんなふにゃふにゃじゃ満足できあの
[04:37:51.520] そんなふにゃふにゃじゃ満足できないわっ
[04:37:54.000] てここ耳元で言われた。
[04:37:58.119] 耳元で言われました。
[04:38:04.719] これなん?何これ?ちょっと
[04:38:08.279] これでも
[04:38:11.959] こっちこっちてでなんか方向を当ててる今
[04:38:15.480] 。ただこの声がさ、
[04:38:31.561] え、これ、これもダメなのかな?見せちゃ
[04:38:33.480] 。今終わったんだけど。え、これも見せ
[04:38:36.600] ちゃダメなのかな?これもダメ。
[04:38:39.199] ASMRCってどこまでがここは終わり?
[04:38:42.000] 終わった。あ、終わっちゃったよ。
[04:38:45.639] 終わっちゃったよ。
[04:38:48.520] 一応安全に行きましょう。まだまだ遊んでちまう。
[04:38:51.320] すいません。ここはちょっと見せられなかったっすね。見せられなかったっすね。これはこれは是ひ皆さん製品版で皆さんの手で確かめてみてください。この先はこの先はみんなの目で確かめてくれ。
[04:39:08.719] 3万4000円70009000
[04:39:10.719] 円と入れとこ。楽しかったわ。
[04:39:15.359] ウィッシュリス入れとけよ。マーブルに望んでるだけでは手に入らないぞなあ。お前に言ってんだよ。望んでるだけじゃ手に入れないぜ。
[04:39:27.920] 私のお願い。
[04:39:29.119] はい。なんすか?
[04:39:29.920] 聞いてくれ。
[04:39:30.719] の時のさ。
[04:39:31.639] うん。うん。うん。何?
[04:39:34.439] 今度2人で
[04:39:36.279] 買ってもらったくせに来るのはどう?
[04:39:39.798] 自分だって買ってないくせに。
[04:39:44.600] な、買ってないし、買ってもらった上に受け取り期間終了まで放置して、その後にもう
[04:39:50.080] 1回電話して、もう1
[04:39:51.400] 回買ってって言ったから。
[04:40:01.638] 笑笑。
[04:40:02.480] なら次の時はなさすぎる
[04:40:05.840] 約束よ。
[04:40:06.840] 望んでないから手に入ったんですよ。うん。望んでないから。
[04:40:11.680] やっぱあっちから来てくれたわけ
[04:40:19.798] で。その後じんちゃんも自分で買ってた
[04:40:21.440] からな。自分で買ってたからな。うわあ。
[04:40:24.240] 待って。今日あれだよね。今日あれだよね
[04:40:28.120] 。だから同販だよね。うわ、金ねえの。金
[04:40:33.840] ねえの、今日。
[04:40:40.040] ちょっと今日ここやったら終わりにしますわ。ここやったら終わりにしますわ。もう
[04:40:44.958] 3時になるからな。
[04:40:45.718] ここよ。
[04:40:46.520] ま、いいっつも服。おお、秋葉原やんけ。秋場やん。
[04:40:53.840] いいえ。私も今来たところよ。
[04:40:57.000] スーパーポテト行く。スーパーポテト。スーパーポテト行ってファミコン見よっか。こんちゃんね。
[04:41:03.040] 今日は私のリクエストの競馬場に連れて行ってくれるのよ。
[04:41:06.600] 秋場で、あ、秋場にあるの。
[04:41:10.160] 大馬さんってね、全ての生き物の中で
[04:41:14.520] 1
[04:41:14.718] 番美しいと言われているのよ。
[04:41:17.040] 出た、出た、出た、出た、出た。サッカー競馬。うん。これランディのランディと得意分野だから
[04:41:23.798] 流れるような。
[04:41:24.560] 府中競馬上。
[04:41:26.240] 引き締まった肉体はまるで彫刻のよう。力強く優雅に走る姿は高しさえ感じる。
[04:41:36.280] お馬さんを描いた美術品もたくさんあるわ
[04:41:39.120] 。昔から人々を魅了し続けている存在なの
[04:41:43.280] よ。だからどうしても生で見てみたいの。
[04:41:48.520] どうか連れて行ってほしいわ。大馬さんに
[04:41:51.160] 触れたりったりするわけじゃないから。私
[04:41:55.360] も取り乱さないと思うの。ま、じゃ、
[04:41:57.680] 大馬さんの代わりに俺にね、触れたり
[04:41:59.280] 乗ったりしてもまあいいですけどね。まあ
[04:42:00.958] いいですけどね。クオンちゃんが良ければ
[04:42:02.680] 。
[04:42:04.638] クオンちゃんが良ければ。
[04:42:05.560] それでもいいけど、おさんの代わりになろうか俺が。
