[00:00:50.079] うい。お疲れ。
[01:51:09.760] ちゃ負け、あの教会にもう一度操作をし直しましょう。そしてすナっちゃんの証拠を掴むのよ。そうね。そのままじゃだめだわね。少し変装して偽名を使うといいわ。ソリッド、え、そ、ソリッドスネークなんてどうかしらね。素敵な名前でしょ。何それ?
[01:51:21.076] [笑い]
[01:51:26.679] 笑笑。おお、
[01:51:28.400] そういうの出てくるんや。ソリッドスネック。それから覚えておいてね。
[01:51:35.320] スナッチャーのメタルクリんスナッチャー
[01:51:37.480] のメタルクリーチャーにあった時は逃げ
[01:51:38.920] なきゃだめよ。今7で勝ち目ないもの。そ
[01:51:41.400] 、武器持ってないもんな。何も装備して
[01:51:43.520] なかったらきっと早く走れるから絶対逃げ
[01:51:45.480] られるはずよ。変な気さないでね。さあ、
[01:51:48.000] ちまけトライサイクルで教会まで送るわ。
[01:51:50.119] 早く乗って。それとも私の照獣が怖い?
[01:51:53.560] 大丈夫。必ずジャンカーに戻れるわ。
[01:51:57.639] えー、でも
[01:51:59.639] 殺しちゃったってやば。ああ、変装してる
[01:52:02.119] 。変装してる。名前ソリッドになってる。
[01:52:05.617] [笑い]
[01:52:06.280] ソリッドスネークになった。
[01:52:12.159] え、でも殺しちゃったんだ。結構なんか
[01:52:15.400] 結構ショックでかいんだけど。人殺し
[01:52:19.000] ちゃったんやけど。わし
[01:52:22.119] 結構ショックでかくない?それ。
[01:52:33.320] ハロちゃお。こりん、
[01:52:34.520] こりちゃん、こんばんは。どうもこんばんは。やってきますよ。すなっちゃやってますよ。なんか今なんか間違えて一般人殺しちゃって首になったジャンカーを。ジャンカーを首になりました。しやめまけ。あなたが証拠を掴むまで私ここで待ってるわ。私はあなたを信じてる。
[01:52:59.800] 何この音楽?
[01:53:01.280] ストリートジャンカーってこと?
[01:53:02.960] ストリートジャンカーや。今無職やで。しかも超面職だからこれだいぶ次の中職響くで。超面職だからね。自己都合じゃないからね。やっぱリサニール戦だったよ。あれおかしいと思ったんだよ。あいつ絶対じゃん。あれだよ。つナっちゃだと思ったんよな。そしてバニーガーデンへ。
[01:53:28.148] [笑い]
[01:53:28.800] なるほど。そこに繋がってるのか。無職だから。無職だから。
[01:53:33.560] もうタイミーさんになるしか
[01:53:35.639] 理由が殺人だとどこも雇わない。
[01:53:38.079] そりはそうだねえ。ここ何なんだろう。ここは何もないのかな?えー、殺しちゃいました人のこと。
[01:53:55.840] ここじゃないね。あ、いや、奥に扉あった
[01:53:58.000] 。こっちもあんのか
[01:54:02.320] ん?これ扉やんな。
[01:54:05.760] あれ?
[01:54:15.440] あ、これあれじゃない?なんかここにさ、
[01:54:18.239] はめるって言ってたよな。はめるって言っ
[01:54:20.159] てたよな、
[01:54:22.599] あれ。
[01:54:24.000] 違うのかな?なんかここ目にさ、はめ
[01:54:26.000] るって言ってなかった。
[01:54:28.960] あ、間違えた。
[01:54:33.159] はめられないね。
[01:54:36.040] こっち右目と左目で違うのかな?
[01:54:40.960] 違う。はめられないな。
[01:54:43.840] まあ、まだ、まだ違うのかな?
[01:54:54.639] こう考えると本当全然ストーリー違うな。
[01:54:57.884] [鼻息]
[01:54:59.000] ちょっと違うだけじゃないね。がっつり
[01:55:01.360] がつり違うね。ガツり。
[01:55:18.320] あ、行きなくなってる。
[01:55:38.520] お、
[01:55:40.400] どうもこんにちはす。
[01:55:43.560] この教会にはロソが多くてね、全部で
[01:55:46.480] 24本もあるんですよ。何情報なのそれ?
[01:55:50.760] このロード時間の虚いいね。
[01:55:52.905] [笑い]
[01:55:54.360] もう慣れましたわ。もう慣れましたね、お前は。
[01:56:06.280] あ、あんた上の階の像の上の階の像の並ん
[01:56:09.840] でる部屋の右から3番目の像は動くから気
[01:56:12.480] をつけなよ。こな間だ掃除したら危なかっ
[01:56:14.320] たんだよ。右から3番目な。オ、右から3
[01:56:17.320] 番目は像が動く。なるほど。
[01:56:34.639] エズリーさんは頭に怪我をしてから変わっ
[01:56:37.000] てしまったんです。まるで何かに取り付け
[01:56:39.199] られたみたいに。ま、俺が殺しちゃった
[01:56:42.119] けどね。[笑い]
[01:56:44.040] 俺が殺してしまいましたけど。頭怪我して
[01:56:46.280] たのに頭に銃ぶっ込んで殺しちゃったけど
[01:56:49.079] ね。[笑い]
[01:56:52.119] すんま人だと思わなかった。
[01:56:56.320] 実はウェリーさんはし、え、実はウェリー
[01:56:58.679] さんは死んでないって噂があるわよ。
[01:57:00.520] あ、そうなの?
[01:57:02.520] そうなの?
[01:57:03.040] あ、
[01:57:04.079] お、よかった、よかった。さすがになんかギリアンギリアンシードに人殺しにさせちゃうのはなんか俺も心が痛いからさ。生きてんのや。なんか迷路みたいでどうなってかわかんない。ここ最団の裏にもロソがあるんだよ。消すのをよく忘れちゃうけど。
[01:57:28.079] なんなん、そのロソロソがなんなんさっきから
[01:57:32.480] 2階に像が5
[01:57:33.360] つ並んでる部屋があるんだけど実は奥にはあの奥は天井が遅くて薄くてたまに
[01:57:38.440] 3階の話し声が聞こえるのよ。
[01:57:40.040] 玉人間だったらもっとひどいですよね。
[01:57:44.560] ええ、なるほど。だからなるほど。だからその本人は死んでないけどあれが偽物の本物の人間だったらもっとひどいな。もっとひどいね。確かに。
[01:57:58.040] だってさ、そうよな。だって本物だは多分
[01:58:02.480] あれよな。本物はあれだって詰っちゃうよ
[01:58:05.880] な。多分だ。あれ偽物なんかな。
[01:58:13.639] こっから先は立ちり禁止だ。通すわけには
[01:58:16.079] いかねえな、
[01:58:21.239] これ。あれじゃない?さっき言ってた。右
[01:58:22.599] から3番目が動くって言ってたんじゃない
[01:58:24.320] ?
[01:58:26.880] 右から3番目。これか?
[01:58:32.079] 右から。ああ、右。こっちか。[笑い]
[01:58:35.960] 右か。
[01:58:38.960] あ、動いた。おいおいおい。なんやねん
[01:58:41.040] それ。そんなめっか。
[01:58:45.000] にゃこり。こりにゃこり
[01:58:48.079] やっぱパッと出てくるとわかんねえんだよ
[01:58:50.000] な。
[01:59:02.679] え、何これ?何もないやん。何もないやん
[01:59:05.440] 。何もないで。
[01:59:12.400] え、
[01:59:19.000] あ、何これ?な、何?何?ロソを消すの?
[01:59:22.040] なんで?ロソを消していかなきゃいけな
[01:59:24.199] いってこと?あ、そういうこと
[01:59:28.079] 。なんで消すの?え、なんで消すの?ロソ
[01:59:32.119] こと言われたっけ?なんか聞き逃してるか
[01:59:35.440] な?24本あるって言ってたけど。
[01:59:39.560] 24本あるって言ってたね。
[02:00:00.440] じゃあちょっとロソ消していきますか。
[02:00:04.159] あるね。
[02:00:07.639] なんで消すのかはわかんないけど。なんか
[02:00:09.239] 消せるんで。消せるんで消してきます。
[02:00:22.079] はい。
[02:00:32.119] お前のその向こう側、お前、お前、その中心にいるから向こうに行けないんだって。
[02:00:37.639] お前が
[02:00:39.679] おちょっとお前どっちか避けて。よしよし
[02:00:42.239] よし。じあ
[02:00:47.840] た。
[02:00:49.679] はい。オッケー。
[02:00:51.960] もうお前真ん中に立つのやめろや。
[02:00:59.360] ちょ、お前うぜえな。な、何なんだよ。
[02:01:03.040] おいおい。ね、こいつ何?マジでどけ。
[02:01:09.520] 道の真ん中るぬる歩いてる。バっこによれ。こいつ話しかけたっけ?
[02:01:12.548] [笑い]
[02:01:26.639] に怒られそう。
[02:01:27.679] え、新しいブラザーは
[02:01:31.440] 3
[02:01:31.599] 階の部屋に閉じこもってばっかりいらっしゃる。身の回りの世話さえもさせてくれないんですよ。
[02:01:36.480] 神経神経室なのかね。
[02:01:40.119] 何?平成フラミンゴ何?
[02:01:51.920] これ何?ロソ消したら何の?
[02:01:55.280] ええ?知らねえ。は別リーさん。
[02:02:13.679] これなんで俺はさ、ロソを消してるんだい
[02:02:17.040] ?
[02:02:18.960] 理由も分からずやってますけど。
[02:02:29.679] 結構あるね。
[02:02:40.920] おはちゃまちゃまじ
[02:02:42.199] みちゃんおはよう。やってるよ。なんか間違ってさ、あのスナっちゃーかと思ってなっちゃうかと思って頭ぶち抜いたら人間で人間殺しちゃった。間違ってなんか間違って人間殺せジャンカー首になった。そんなことある?
[02:02:58.005] [笑い]
[02:03:04.440] やばすぎ。やばすぎでしょ、ストーリー。
[02:03:07.360] で、なんか変な、今宗教団体にあの潜入
[02:03:12.159] 操作みたいしてる。あの、別になんつうの
[02:03:14.119] 、その個人でね、詩人大砲、詩人逮捕して
[02:03:19.199] ます。今偽名
[02:03:22.280] をソリッドスネーク名を使って
[02:03:28.599] 全然違うね。結構おもろいストーリー展開
[02:03:33.040] よね。うん。
[02:03:40.599] 全部消したんちゃう?
[02:03:44.119] 全部消したんちゃうか。
[02:03:48.559] ま、敵が出てこないのが唯一の救いという
[02:03:50.480] か。ここ行ってみる。
[02:03:56.719] あ、はい。
[02:04:10.440] うわ、結構人いるやん。
[02:04:12.000] が急に立ち止まる人のことをフラミンコって呼んでたからメジャーな呼び方かと思ったけど調べたら違った。
[02:04:20.559] 何それ?何それ?急に立ち止まる人のことフラミンゴっていうメジャーじゃないね。聞いたことないね。あ、諸君。私の兄ずリーは無惨にもジャンカーによって殺された。
[02:04:21.845] [笑い]
[02:04:33.079] これが俺が殺しちゃったやつね。ただ俺
[02:04:36.159] 騙されたんすよ。騙されたんすよ。この弟
[02:04:38.719] に、この今この教団の上に立ってる弟に
[02:04:41.800] なんか兄がなっちゃうになったと思うんで
[02:04:43.880] 、もう殺してくださいって言頼まれたの。
[02:04:46.639] めちゃくちゃ頼まれて行ったら実はこいつ
[02:04:49.480] に騙されてたんだよ。こいつが絶対スナっ
[02:04:51.320] ちゃなんだよ。で、俺兄にすナっちゃって
[02:04:54.480] 聞いてたから撃ったら実は人間でした
[02:04:56.880] みたいな。
[02:04:59.679] しかし我々は兄の死を無駄にしてはなら
[02:05:01.639] ない。兄は自らの教えを自らの命によって
[02:05:05.000] 証明したのだ。兄の死は我々全員の問題だ
[02:05:08.599] 。ジャンカーの行為は我々に対する暴で
[02:05:11.119] ある。ジャンカーは明らかに我が教会に
[02:05:14.079] 敵退している。その証拠に人間にあるでも
[02:05:16.199] 関わらず兄を殺した。これは殺人だ。兄は
[02:05:20.239] かつてこう言っていた。人間の次なる進化
[02:05:23.920] は機械によってなされる。スナッチャーと
[02:05:26.079] は選ばれものを機械化し、成長させるため
[02:05:28.599] に使わされた神よりの死者なのだ。そして
[02:05:32.000] スナッチャーのクリーチャーたちはこの世
[02:05:34.000] の罪深き人々を転罰を与えるために存在し
[02:05:37.280] ている。はめられたんや。神は間もなく
[02:05:40.960] 最後の審判を下される。その時選ばれ者
[02:05:45.040] だけが進化することを許され生き残って
[02:05:47.719] いくだろうと。つナっちゃの敵は
[02:05:50.559] ジャンカーであり。またジャンカーは我々
[02:05:52.480] の敵でもある。すなわちスナッチャーは
[02:05:54.239] 我々と共にあるのだ。諸君兄はなぜ死んだ
[02:05:57.639] のか。兄はスナッチャーが我々の友である
[02:06:00.520] ことを自らの生命によって証明して見せた
[02:06:02.920] のだ。スナッチャーを恐れてはならない。
[02:06:06.040] 進んで彼らを受け入れ共に進化の一歩を
[02:06:08.880] 踏み出そうではないか。永遠の命と共に。
[02:06:12.800] 私ロブクランプトンは兄の望みであった
[02:06:15.520] 我々選ばれたものだけのパラダイスをこの
[02:06:18.280] 手にすることに及ばず及ばずながら
[02:06:21.199] 務めよう。
[02:06:23.239] 君たちも神を信じこの私についてきて
[02:06:25.599] ほしい。
[02:06:28.440] だってさ、あんた新しい信者だな。パチ。
[02:06:37.000] 新しい教祖のブラザロブが今団でみんなに話されていたんだ。いい話だから
[02:06:42.599] 1
[02:06:42.679] 度は聞いておいた方がいいよ。この教会はブラザーズリーが死んでからブラザーロブとシスターリサの
[02:06:50.679] 2人でやってるのよ。
[02:06:52.480] あれ?なんでリサはさ、このブラザーロブ
[02:06:54.960] 、ブラザートムみたいなブラザーロブの
[02:06:57.440] とこにいるの?
[02:06:59.559] リサニール線はあれじゃないのね。旦那
[02:07:02.119] いるじゃんね。
[02:07:07.960] あ、なんちゃらニール線。フレディール線
[02:07:10.360] は出てこないのかね。
[02:07:14.079] フレディール線出てこねえのかこれ。
[02:07:17.559] イワンロドリゲスは出てこないな、これ。
[02:07:19.000] イワンロドリゲス。俺好きなんだけど、
[02:07:20.440] あいつ[笑い]あのスナっに間違われて役
[02:07:24.119] で捕まったやつ。あいつ出てこねえんかな
[02:07:26.239] 。おい。
[02:07:29.520] はあ。ロソまた火つけたやつがいるんだ
[02:07:32.920] けど。バカか。何のために消たんだよ。
[02:07:36.520] ロソまた火つけられたんですけど。え、
[02:07:39.400] これ意味ないの?これ何のために消してた
[02:07:41.599] んだじゃあ。笑笑
[02:07:44.239] 何のために消したの?じゃあ
[02:07:47.079] また消し直しなのかこれ。
[02:07:52.159] 誰やけしたんてなったんやろな。
[02:07:54.723] [笑い]
[02:07:56.559] え、これ何?全部消さなくていいの?もう
[02:08:00.320] 1回消し直しだったらだいぶだるいぞ。
[02:08:11.520] サバンナで火を消して回る際の気持ち。
[02:08:15.028] [笑い]
[02:08:16.719] 何それ?サバムなって何?火消して回るの
[02:08:20.559] ?サが
[02:08:24.000] ここも入れてくれないしな。
[02:08:45.360] 何すればいいんだ、これ?
[02:08:50.040] え、でもこれ消せるってことはなんかある
[02:08:52.119] んじゃないのかよ。
[02:08:55.159] なんか3階はなんか床が薄くて
[02:08:58.840] なんか話し声が聞こえるとか言ってたけど
[02:09:01.079] どこなんだろう?それ床が薄くてなんか
[02:09:04.679] 話し声が聞こえるのよとか
[02:09:08.000] そんなとこある?あ、あ、あ、あるやん。
[02:09:10.719] ん?天井から話し声が
[02:09:16.000] 順調に信者を手な付けてるようね。ロブ
[02:09:18.800] うまくいってるようだわ。リサだな、これ
[02:09:21.280] 。ああ、時期に俺が、俺の思うがままに
[02:09:24.639] 操れるようにして見せるぞ。これほど早く
[02:09:27.760] 信者を手付けられたのもあの、ま、
[02:09:29.960] ジャンカーのおかげだな。あいつがい
[02:09:31.920] なければこうはうまくいかなかっただろう
[02:09:33.880] 。本当ね。私たがちょっと泣きついたら
[02:09:36.920] その気になっちゃって。あっさりと私たち
[02:09:39.360] の罠に引っかかってくれるなんて飛んだ。
[02:09:41.000] お人したこと。ウェリーをスナッツ地図に
[02:09:44.320] 置いてよかったの。え、じゃ本物なん
[02:09:45.840] じゃん。やっぱり[笑い]ウェリーを
[02:09:47.719] スナッチせずおいてよかったな。じゃあ
[02:09:50.239] 本物殺してますやんわし。もう頭
[02:09:53.719] ぶっぱなしちゃった。もう
[02:09:56.440] ええ殺しちゃったんや。人のこと。
[02:10:01.880] 教会のカモフラージのために生かしておい
[02:10:03.760] ただけだったか。ま、抜けな茶げシートの
[02:10:05.559] おかげで時間の節約になったってわけだ。
[02:10:09.360] ロボトミー
[02:10:09.880] 手術を施されたことも知らずにな。うん。ロボトミ手術を施されていたことも知らずにな。どういうこと?どういうこと?ロボットミ手術を施されていた。
[02:10:20.440] え、ロボットミーって脳みそなんかいじくるやつだよねえ。でもそれはあれでしょ?
[02:10:27.440] それはさ、あれだよね。ジャンカーにはジャンカーにはジャンカーじゃない。えっと、スナッチャーになるってことではないってことだよな。
[02:10:38.480] スナッチャーにな。なんでそのロボトミー
[02:10:40.239] が急に出てきたんだ?脳みそをいじく食っ
[02:10:42.079] てたってこと?
[02:10:44.239] これでジャンカーは最後のランナーを失っ
[02:10:46.320] た。私たちの邪魔にするものは何もないの
[02:10:49.119] よ。リサクイーンの修集に連絡して全部
[02:10:53.599] 言うやん。スナッチャーの本体を大量に
[02:10:56.960] 運び込め。準備は終わった。スナッチ計画
[02:11:00.440] が映る時が来たといってあるね。なるほど
[02:11:04.920] ね。時代のあれなのかもな。
[02:11:08.040] ちょうどその頃なのかな?ロボトミー手術って。
[02:11:11.320] ロボトミー都市伝説で見た。
[02:11:13.440] 都市伝説じゃなくて本当にある話だからね。あれはね、このメン玉のメン玉の心からさ、なんか入れてぐチぐチ脳みそいじんでしょ。やばすぎだよな。え、スナッチ計画に映る時は来た。強覚に集まる
[02:11:26.920] VIP
[02:11:27.159] をみんなスナッチしてやる。リサ、バランパーネットがやられてしまって今お前がクイーンとの連絡役をするんだ。そうか。そういうことか。とうとうと尻尾を出したらすなっちゃ。
[02:11:37.079] でも僕には何もできないっすよ。
[02:11:38.639] ジャンカーじゃないっすもん。
[02:11:41.239] 僕ジャンカーじゃないですもん。
[02:11:44.480] 僕に何かできることあるんですか、これ?
[02:11:59.599] ちょっと嫁さんのとこ帰りますか?じゃあ
[02:12:01.480] 嫁さんのとこに
[02:12:09.800] だいぶストーリー本当違うな。
[02:12:25.440] こ出るまで若干だるいっすよ。ここだっけ
[02:12:28.440] ?この下だっけ?違う違う違う。この外側
[02:12:30.639] か。
[02:12:43.800] こんばんは。素の方
[02:12:45.599] おゲームロボさんこんばんは。そうです。
[02:12:47.119] SDスナッチャーやってます。もう
[02:12:49.559] 4
[02:12:49.719] 日目なんですけどもストーリーがね、全然違いますね。やっぱあれとあれと全然違うね。アドベンチャー版となんか今日はね、あの、あれなんだ違ってなんか
[02:13:00.599] 全然だいぶ違いそうです。
[02:13:01.880] 全然違う。全然違う。だってあれだもん、今俺、あのスナッチャーだと思って、あの銃打ったらあのに普通の人間で間違って殺しちゃってジャンカー首になった。
[02:13:13.712] [笑い]
[02:13:15.079] 間違った。普通の人間殺しちゃったんすよ。
[02:13:18.960] ジュケアが人間。
[02:13:20.599] そう、そう。やっちゃいました。で、今あの変装してあのソリッドスネークになった。ソリッドスネークという偽名を使いなさいって言われて帰ってきた。ちゃムけ。常に証拠を掴んだようね。スナッチャーがこの教会を操ってるのはもう間違いないよね。
[02:13:40.400] あなたがリサとロブに利用されたのもこれ
[02:13:42.480] で証明できるわ。私と一緒にネオ神戸。
[02:13:45.880] ネオ神戸市長のとこに行きます。ネオ神戸
[02:13:48.040] 市長。[笑い]
[02:13:49.840] 市長のとこに行くの?
[02:13:52.599] ああ、なんか話が壮大になってきたよ。
[02:13:56.000] 市長のとこに行くんだ。
[02:14:00.440] なんか話がになってきたなあ。
[02:14:05.719] 一旦セーブしたい。一旦セーブしたい気も
[02:14:08.280] するが。
[02:14:20.760] 頑張れロード頑張れ。
[02:14:24.040] ああ、変装終わった。
[02:14:30.360] さあ、ちまげついたわ。ここが視聴
[02:14:32.639] オフィスよ。行ってらっしゃい。大丈夫。
[02:14:34.360] 頑張ってね。
[02:14:37.520] ええ、すげえな。市長とかも出てくるんや
[02:14:40.159] 。ネオコべ。あ、どうもこんにちはっす。
[02:14:43.639] ようこそ茶けし君。私が寝オベシの
[02:14:46.400] ポーランドマッケンよ。ポーランド
[02:14:49.440] マッケンよ女か。しかもしかもなんかその
[02:14:52.440] にでかいビビルなのにフロント入ったら
[02:14:54.880] もういるんだ。受付とかないんか?
[02:14:59.679] ジェミーから聞いています。笑笑
[02:15:01.520] あなたの言う通りやハエのと[歌声]いう
[02:15:04.360] 宗教団体はスナッチャーによって利用され
[02:15:07.079] てるらしいわね。これもう受付の立ち位置
[02:15:09.480] よね、これ。このビルのおそらく彼らの
[02:15:12.599] 目的はダウンタウンの不安定な人々を
[02:15:15.239] まとめ上げ人間同士を操作すること。
[02:15:17.840] そして同時に教官に集まってくる人間を
[02:15:19.800] すなっちすることにあるのでしょう。
[02:15:21.639] シード君のジャンカー復帰を認めます。や
[02:15:24.599] の民には強制捜査場を発行し、KSDFの
[02:15:29.679] 兵士何?何?KSFって何?泥か?泥d
[02:15:37.480] の兵士を送り込みましょう。シード君、
[02:15:41.599] 正面から奴らにスナッチャーを叩いてき
[02:15:43.520] なさい。カンガム君、カミンガには君の
[02:15:46.159] ジャンカー復帰を伝えておくわ。え、本部
[02:15:48.880] に戻って装備を整えてから行って
[02:15:50.280] ちょうだい。頑張りなさいよ。女や、女や
[02:15:52.559] ねんや。師匠。
[02:15:54.199] それからウェズリークランプのことは心配ないわ。彼は命を取り止めたのよ。回復も順調だそうよ。あ、そうなんだ。邪魔っていたのは悪かったけど、何も心配することはありません。思いっきり暴れき団体じゃんか。おお。あえ、
[02:16:07.159] 神戸セルフディフェンスフォース。
[02:16:09.679] あ、え、何それ?本当に一
[02:16:11.320] 耐えたな。
[02:16:12.119] 本当に本当だよね。思いっきり頭にバゴンって打ち込んだけど。え、これ何?え、これ、これ何待ちの時間?これ。え、なんか白くなっちゃったけど。え、あ、帰ってきた。
[02:16:24.360] おめでとうち君。さっき一生から連絡があった。またジャンカーとして頑張ってくれ。あの時は随分ひどいこと言ったスドフ。
[02:16:33.040] ああ、そうなんや。へえ。ジャパンセルフディフェンスフォース。なるほど。はあ。多分そうだ。それでもじってるんだな。多分あの時は随分ひどいこと言ったな。許してくれ。装備はハリーにいた前返してくれるだろう。
[02:16:51.639] こいつ内心焦ってそう。内心焦ってそう。
[02:16:55.000] お前スナっちゃやもんな。お前すなっ
[02:16:57.760] ちゃうやろ。
[02:17:05.120] わしはあんたがきっと戻ってくると信じて
[02:17:07.000] おったぞ。あんたはわしの信じた通りの男
[02:17:09.559] じゃ。わしは嬉しい。きっとちゃんも喜ん
[02:17:11.559] どるだろ。そうじゃ、そうじゃ。まずは
[02:17:15.000] メタルギアを返そう。メタルもな、あんた
[02:17:16.960] と別れてから元気がなくてな。こりゃ
[02:17:18.760] メタルギア挨拶戦か。
[02:17:21.519] 血げ、よく戻ってきてくれました。あなた
[02:17:24.479] がいないと私は退屈で。さあ、これですな
[02:17:28.359] ちゃんをやつけてこい。ブラスターやその
[02:17:29.840] 他装備はあんたがやめさせられた時のまま
[02:17:32.439] 残してあるか。装備整備も完璧じゃ。
[02:17:35.240] 武器庫に入れてあるんでな。持っていくが
[02:17:36.760] 良い。わしはあんたが戻ってきてくれて
[02:17:38.399] 本当に嬉しいぞ。優しい。ええやん。
[02:17:44.439] さんよかった。あなたがいなくてこの
[02:17:46.120] シティがどうなってしまうのか心配でした
[02:17:47.760] があなたがいれば安心ですね。ちょっと
[02:17:50.399] 武器買おうぜ。
[02:17:56.000] どうせこれまだ使えないんでしょ、俺は。
[02:17:58.160] あ、え、これさ、ちょっと貯めたら買える
[02:18:00.599] のかな?
[02:18:04.240] うわ、どうしよう。1万4000あるけど
[02:18:07.319] 。
[02:18:11.439] え、これか、でもさ、うわ、絶対これ買っ
[02:18:13.760] た方がいいよな。でも1万5000貯めて
[02:18:15.240] な。ちょっと我慢するか。金貯めよう。
[02:18:21.120] でもなんか買えないと思うんだよな。
[02:18:23.040] 買えるのかな?またレベルが足んねえ
[02:18:25.280] みたいなこと言われんじゃねえのかな?
[02:18:38.519] あ、待って。
[02:18:40.760] オプションも今何も装備してないのかな、
[02:18:42.559] 俺。
[02:18:44.639] あ、てかちょっとシ榴弾買ってこっかな。
[02:18:48.599] なんならシ榴弾買ってこっかな。
[02:18:56.719] ミサイルランチャー。いや、これ持って
[02:18:58.920] たらだいぶボス戦とか楽になりそうな感じ
[02:19:01.599] もするけど。900円ってちょっと高いよ
[02:19:05.040] な。
[02:19:21.519] わ、装備してないんや。装備してないんや
[02:19:23.800] ん、これ。
[02:19:48.040] ちょっと今日もうちょっとやりますか。嬉しい。
[02:19:58.507] [笑い]
[02:20:01.160] チマげシートジャンカー登録チェック。ジャンカー登録確認しました。
[02:20:07.560] ま、ちょっとなんか今日がっつり進められそうな気がするから。もうちょっとだけやるね。
[02:20:11.606] [鼻息]
[02:20:21.000] エボたまに負けジャンカーに戻ジャンカーに戻ってきたのね。おめでとう。ハリーがね、自分のことのなに喜んでたわ。
[02:20:27.960] 朝までお願いします。
[02:20:29.947] [笑い]
[02:20:30.960] なんで満月の夜は朝までやるんだ?狼少年かなん?狼人間、狼男かなんかか。頭の回転がちょっと鈍いな、俺今日。いや、いつも鈍いやめて。
[02:20:40.427] [笑い]
[02:20:42.280] いつもつも鈍いんだけどさ。いつも鈍いんだけど、もう今日なんか全然コメントとのやり取りが
[02:20:50.600] でも好きなのやろう。
[02:20:52.217] [笑い]
[02:20:57.760] じゃあ行きますか。叩きに行こうぜ。叩き行く前にさ、金貯めてさ、武器買いたいんだけど。
[02:21:09.600] しぐちゃんの声に聞こえる。
[02:21:12.522] [笑い]
[02:21:12.960] 違うよ。
[02:21:16.080] でも好きなの?
[02:21:18.080] 超聞こえるか。
[02:21:20.280] レンタコリンク
[02:21:22.120] 1ポケ。
[02:21:22.720] どうも連タンです。あー、ちょ、
[02:21:28.280] 1時までな。1
[02:21:29.120] 時までちょっとお金貯めようかな。あ、敵が出るようになってますやんけ。敵出るようになってるやん。
[02:21:39.840] ロボットいない。ロボットいないか。あの
[02:21:42.280] 、もう敵が多いな。[笑い]
[02:21:46.040] 敵多いて。
[02:21:51.240] 正味。こいつら戦うぐらいだったら洞窟に
[02:21:53.280] 戻りたい。俺はもうお前も別的役使いか。
[02:21:59.960] ロボット戦ってさ、1万5000円貯めて
[02:22:02.640] さ、新しい武器買ってこうぜ。ケーキ付け
[02:22:04.880] に。
[02:22:13.438] [鼻息]
[02:22:20.800] お前とは戦いたくないよ、俺。お前は
[02:22:22.520] うまくねえから。い、やめて、やめて。
[02:22:25.229] [叫び声]もう
[02:22:27.200] ロボットとだけ戦わせて。
[02:22:30.319] 馬ないねん、お前ら。
[02:22:38.800] 違う、違う。お前じゃない。お前に用は
[02:22:40.479] ない。
[02:22:44.439] あれ?ロボット。あれ?あれ?あれ?あ、
[02:22:46.760] あれ?ロボットいないな。どこ?どこに
[02:22:48.120] いるんだっけな?
[02:23:03.160] あ、いたいた。やっぱこいつらが一番
[02:23:06.479] うまいから。750円もらえんだから
[02:23:08.120] こいつ。1匹で750円持ってるからな。
[02:23:39.439] ちょっと1万どうすっかな?1万5000
[02:23:43.160] 貯めるか。なんか1万5000貯め
[02:23:45.560] るつってもなんだかんだ1時ぐらいまで
[02:23:47.080] かかりそうな感じすんだよね。
[02:23:51.800] それかストーリーを進めるか。いや、でも
[02:23:54.319] 新しい武器買ってから進めたいな。
[02:23:57.840] ちょっと新しい武器触ってみたいんだよな
[02:23:59.880] 。
[02:24:17.920] これ見て。うまくない。ゴールド
[02:24:19.854] [笑い]
[02:24:21.000] 750
[02:24:21.720] だからね。もう今までもう他の敵戦うべき起きんのよ。もうこれ経験値多いし。
[02:24:29.080] 他の敵戦う木が起き
[02:24:32.359] 起きなくなるんだよ。こいつ戦うとこいつだけでいい。マジで
[02:24:42.279] そいつ禁止で。
[02:24:43.720] なんでだよ。なんでだよ。これ救済措置だろう。それもう救済措置だと思うよ。
[02:24:44.090] [笑い]
[02:25:18.279] オ
[02:25:38.120] かっこいい。
[02:25:39.766] [笑い]
[02:25:40.800] 何がなんだ?キモいなお前。キモいなお前。
[02:25:48.280] [鼻息]
[02:25:48.600] 満月末現。おお。
[02:25:53.520] え、まさか
[02:25:55.720] まさか。うわ、やべえじゃん。
[02:26:01.399] 声優さん、声優さん立場危うし。[笑い]
[02:26:05.311] [息をのむ音]声優さん立場危うし。
[02:26:10.240] 満月末現場すごいじゃん。なんで張り合っ
[02:26:14.399] てんの?[笑い]
[02:26:16.560] なんで張り合ってんのかな。[鼻息]
[02:26:23.279] いや、マジこいつうめえ。
[02:26:41.439] 何の分見てモデルがりにすぎるようになっ
[02:26:44.600] てしまっ[笑い]
[02:26:47.880] まるでは超えられないな。出るでは
[02:26:51.359] すごかった。
[02:26:54.760] あら、ずるいよな。出るで映画が。ド、
[02:27:06.882] [笑い]
[02:27:07.800] いいね、いいね、いいね。毒巻くの。
[02:27:22.359] いや、うますぎ。マジでこいつなんか死ん
[02:27:25.240] だ後もなんかちょっとガチャペンに見える
[02:27:27.120] しなんか。いや、うまわ。しかもレベルも
[02:27:31.359] 上がるし。めっちゃえやん。こいつで
[02:27:34.359] レベル上げすればよかったよ、マジで。
[02:27:35.920] 昨日2時間もよ。俺の2時間返せや。
