[00:00:21.119] うい。お疲れ。
[02:44:23.104] [笑い]
[02:44:23.800] 確かに確かにな。おいおいおいおいおいおいおいおいおいおい始まっていくぞ。今日も小さなメダルを今回も集めていく。ルルルルルルルル。
[02:44:40.000] ドラクエで1
[02:44:40.760] 番好きなに助かる茶魔なんかいるっぽくねえな。ミしこんばんは。いや、めっちゃいい。めっちゃいい。やっぱ
[02:44:48.800] 2いいわ。おや、レ王じ様聞いてくれよ。
[02:44:52.640] え、昨日ムーンブルクから新しい商品が
[02:44:54.560] 届ったのにまだ到着しなくてね。
[02:44:56.479] 変わり映えのはいつもの売り物だけど
[02:44:57.960] よかったら見ておくれ。お
[02:45:00.880] 見せてみろ。
[02:45:03.880] うん。なるほどね。
[02:45:08.760] ててて
[02:45:13.200] 。
[02:45:15.120] まあ、人間寝坊したり遅れたりすることも
[02:45:17.240] あるからね。
[02:45:21.880] ブレな若者。おやおや。呪文が使えないって噂の勇者様だな。なんだお前。こら切り捨てるぞ。いいよな。フラフラして頑張らなくても贅沢できる勇者様は
[02:45:32.080] ガチ聞く。
[02:45:33.160] 何こいつガチ聞く?やめろよ。呪文使えないの聞くから。やめろよ。王子様はいつも私たちの話を聞いてくれて困ってる人がいないか気にかけてくれてんだよ。王子様は何が王子様の何が気に食わなくてそんなこと言うんだい。
[02:45:34.499] [笑い]
[02:45:52.279] け、別にただ王子様まで勇者様まで剣が
[02:45:54.600] ベラボに強いって言うから調子に乗らん
[02:45:56.720] ないようにちょっと気を引き締めてやろう
[02:45:58.520] と思っただけさ。あ、剣がベラボに強いっ
[02:46:00.880] ていう設定はあるんだ。ちゃんとこいつ
[02:46:02.800] マジで強えからな。こいつ魔法いらないん
[02:46:05.279] だからこいつ
[02:46:07.279] とんでもねえんだよこいつ。本当に
[02:46:10.520] ちゃんとちゃんとそういう設定ができたん
[02:46:12.520] だ。剣がベラボに強い。正直先生の曲がっ
[02:46:17.439] て大体の半中から離れてない。うん
[02:46:20.720] 思うん。
[02:46:21.080] そうだから2
[02:46:21.600] の曲ってちょっと本当ポップだよね。めっちゃ
[02:46:23.840] 2
[02:46:23.920] の塔とかやばいよな。
[02:46:25.560] あ、2
[02:46:26.080] の塔とかやばいよね。てかなんか杉山光一ってなんかさ、塔の
[02:46:31.040] BGMで本気出すのあるよね。なんか
[02:46:33.450] [笑い]
[02:46:34.080] 6
[02:46:34.240] ッの塔とかえぐくない?レてデレてデレデレドゥレてデレルトゥレルトか。あれもう意味わからん。かっこよすぎるだろあれ。大好き。やっぱ
[02:46:44.600] 6ッの曲もいいんで。
[02:46:46.160] 笑
[02:46:47.120] これつきすぎ。2
[02:46:48.200] の塔。え、2
[02:46:49.120] の塔ってどういう曲だっけ?聞かないと思い出せねえ。
[02:46:53.399] あれはどうすれば作曲できるのか意味わからんよな。シックスの塔大好き。俺この曲めっちゃ配信で言ってる。レデレデレデ
[02:46:58.995] [笑い]
[02:47:09.319] のはマジでガチンガドン。
[02:47:16.840] 6は何がいいってなんか同じモチーフが
[02:47:21.200] どの曲にも入ってんだよね。
[02:47:24.240] てけんってあとさ、あの雑魚雑魚戦の
[02:47:27.200] BGMもそうじゃん。
[02:47:31.560] それでいいのよ。なんかその悪のモチーフ
[02:47:34.080] みたいのがなんかあって同じどの曲にも
[02:47:37.439] 同じなんかリズムが入ってるってか
[02:47:40.000] フレーズが入ってんのがなんかおしゃれで
[02:47:41.920] いい。世界観がすごい一緒で
[02:47:46.359] 2の曲もいいね。
[02:47:49.479] 洞窟とかもそうよな。
[02:47:51.479] そうそうそうそうそう。あの
[02:47:54.359] たまにわけわからないオリジナリティ。めっちゃいい。そう。特に塔にぶち込んでくるんで。
[02:47:55.326] [音楽]
[02:48:00.479] そう。塔の曲楽しみ。めっちゃ危険の今日の曲聞けんのめっちゃ楽しみ。まだまだ先だけど。まだまだ先だけどな。ここか。
[02:48:03.841] [音楽]
[02:48:07.116] [笑い]
[02:48:12.359] あとドラクエの曲で一番好きなのな。好きなの?ま、でもほとんど好きなんだけどな。ドラクエ
[02:48:18.080] 4とかこれHD2D
[02:48:19.720] でリメイクされたら俺もうしべもらすな。ドラクエ
[02:48:23.520] 4曲めっちゃいいから。
[02:48:25.359] 雑魚戦のサとよね。
[02:48:27.479] 大好き。いや、やばい。ドラックエ
[02:48:29.359] 4のあのさ、ドラクエ
[02:48:31.520] 4
[02:48:31.760] のさ、作戦の曲めっちゃいいよね。行くまだかな。
[02:48:35.840] テクテクテクト。
[02:48:44.439] めっちゃいい。
[02:48:46.279] 5
[02:48:46.560] もいいしね。結局全部いいんよね。結局全部いいんですけどね。
[02:48:54.479] あんなおかしいのに覚える。おりまし。
[02:48:57.120] そうなんだよな。全部口ずめんだよ。
[02:48:59.120] 今日も稽していきましょう。
[02:49:01.200] めっちゃいいよね。
[02:49:02.000] 王ジはすにその落としで私の腕と互いえ、上回りつつあります。
[02:49:10.000] あなたを鍛えたものとして誇らしいですが、お前
[02:49:14.200] しかし私も育てたった王は俺がった。
[02:49:18.600] 簡単に参ったとは言いませんよ。
[02:49:23.279] どちらかが死ぬまで稽古しようや。
[02:49:27.040] うざいから切り捨てろ。
[02:49:31.560] この第私が作っ
[02:49:33.577] [笑い]
[02:49:33.880] それあれじゃねえか。
[02:49:36.160] その傷一体何が
[02:49:37.560] びっくりした。
[02:49:41.960] 声でっか。ここまで響いて
[02:49:50.120] よう。ここまでたどり着いたな、あいつ。
[02:49:56.640] しかも外からの声だったんかい。めっちゃ
[02:49:59.920] 声でかくない?中のあの奥の稽古場まで声
[02:50:03.520] 聞こえてたぞ。お前どんだけでけんだよ。
[02:50:06.800] え、兄さん
[02:50:09.040] 兄はムーンブルクに観していて
[02:50:11.600] 向き
[02:50:12.239] なんでこんな傷だらけ?
[02:50:14.000] 張り向きあ、多分なんかも見習った
[02:50:17.120] あれだったムーン思えめちゃくちゃ声ちっちゃかったもんね。みたいな兵を集めろ。みんなを守れ。
[02:50:18.117] [笑い]
[02:50:24.600] 俺みたいなうん。声のでかさ。またこの悲しい曲。
[02:50:34.960] 悲しい曲は一緒なんかい。
[02:50:47.200] いやあ、いいな。ドラクエ2
[02:50:48.319] も面白くなってきた。やべえ。明日から仕事マジやだな。
[02:50:52.920] 一体何があったのだ。
[02:50:54.239] やりてえ。ドラクエ
[02:51:00.760] 撃つ。マジで
[02:51:03.000] 嘘。
[02:51:06.399] ま、もう、もう、もうめっちゃ、もう、もうし、え、死ぬやん。もう
[02:51:16.520] りさん、[笑い]
[02:51:17.880] しっかりした。
[02:51:18.800] あ、お疲れ。あ、お疲れ。ドラクエ
[02:51:21.200] 1クリアした。2
[02:51:22.640] 始まったとこだよ。ま、もう、もう今日はあんまできねえけど。
[02:51:29.319] 最後にお前に会えてよかった。泣いた。ああ、
[02:51:40.648] [笑い]
[02:51:41.120] 何も伝わってなさそう。
[02:51:43.399] よくぞ命をかけムクの危機を伝えてくれた。
[02:51:48.439] 誰にでもできることではない。
[02:51:51.319] そなたの兄は誠に偉大であった。
[02:51:54.840] 中最初に死んだ。
[02:51:56.479] いや、もうあれだよ。お父さん死んでるから。
[02:51:59.439] 手く葬ってやるのだ。
[02:52:01.720] 本当だよな。ホみぐらいかけてやれよ。ま、手やつくホームったってくれや。ムーンブルクで何か恐ろしいことが起きたようだ。しかしこの真相が定かではない。今
[02:52:24.120] うん。
[02:52:24.800] いたずらに皆の不安を書き立ててはなら
[02:52:27.479] まそうだな。
[02:52:28.760] 調べが住むまでこのことは他言無にせよ。
[02:52:34.880] まずは
[02:52:36.760] 町の守りを固めるのだ。
[02:52:38.800] 仮想なんじゃない?私と話してくれ。
[02:52:40.254] [音楽]
[02:52:41.920] 下で少し話そう。
[02:52:44.000] かよ。
[02:53:00.560] 魔物の大軍とあのものはそう言っていたな
[02:53:02.800] 。だがどんなに大軍であろうとムーン
[02:53:05.160] ブルクならきっと大丈夫であるはず。違う
[02:53:07.319] のか?違うのか?どうなんでしょうか?
[02:53:11.439] あのムーンブルブルク兵一立派でしたね。
[02:53:14.760] 何が起きたっていうのでしょう?ムーン
[02:53:17.120] ブルクの兵たちはみんな呪文の腕も達車
[02:53:19.120] です。なのに何か
[02:53:23.399] 兄さんの勤務め兄さん勤めを果たしたんだ
[02:53:25.520] ね。
[02:53:31.120] じじどこ行った?
[02:53:44.640] これ兵士みんなでドッキリ仕掛けてるだけやで。
[02:53:47.720] [笑い]
[02:53:48.840] 何十年も前
[02:53:50.000] 打ち首だろ、そんなの
[02:53:51.000] 世界を揺がす事件があった。
[02:53:53.160] はいはいはい。ロンダルキアという1
[02:53:55.560] つの国が魔物の大軍に襲われ滅した。
[02:53:59.880] ロンダルキアってそっか
[02:54:02.520] 魔物を引きいたのは大神官を名乗ると
[02:54:07.000] というものだと言われた
[02:54:09.080] 我が父内の王は
[02:54:12.120] ローレシアも襲撃されるかもしれぬと
[02:54:15.120] 強庫に守りを固めてめていた
[02:54:20.560] 私も油断してはならぬと思いながらも遠くで起きた昔の悲劇として忘れかけていた
[02:54:25.056] [音楽]
[02:54:28.960] な、しかしあの勇敢な兵の話を聞いて私の頭に蘇ったのだ。かつて父より聞いたしが
[02:54:42.120] ロンダルキアという国に起きた懐よ。
[02:54:42.740] [音楽]
[02:54:47.160] ムーンブルクで何があったのか殺球に確か
[02:54:51.120] ロンダルキアって元々あそこ国があったって設定なんだ。え、これってファミコン時代か。
[02:54:57.359] お前は死者としてサマルトリアへ赴き、サマルトリア王に事態を知らせよ。その後ムーンブルクへ向かい、何が起きたのか。
[02:55:07.800] 初耳
[02:55:08.560] その目で確かめるの。
[02:55:09.720] そうです。ロンドンダルキアが
[02:55:10.720] 私はこの国を守らればならん。
[02:55:12.960] なんか乗っられたなんて設定はこれが初めてだよな。
[02:55:16.760] お前に任せてよ。
[02:55:18.600] そうだよね。そう。教会はあったけどね。あそこが元々国だったっていうのは
[02:55:23.279] 初めてだよね。ま、いい、いいと思います。
[02:55:26.000] とてもいいと思います。理由付けがあって。じゃ、そこを乗っって城を立てたってことなんかな。ハーゴンはこの重大なもお前に任せ。ええぞ。任せろ。
[02:55:40.120] よくぞ言ってくれた。ではお前に渡すものがある。
[02:55:44.312] [音楽]
[02:55:45.359] なんだよ。
[02:55:46.800] 俺は王女の愛と呼ばれている首飾りだ。
[02:55:50.439] このローレシアの初代国王であるロトの勇者は
[02:55:53.481] [音楽]
[02:55:54.840] まだ王になる前足竜王と戦う過酷な旅をした。
[02:55:59.600] 確かにあんな不面なことに
[02:56:01.479] 出会い絆を歯み
[02:56:04.200] 生涯を共にした女性から送られた品だ。
[02:56:08.359] きっとお前を導いてくれる。
[02:56:10.920] ええ、王女の愛もらえるんだ。ここで。ええ。
[02:56:20.319] 国を出て西に向かうとリザの町。
[02:56:24.760] その町より北に向えばリザ
[02:56:27.279] サマルトリアのお城が見えるだろう。サマルトリアムーンブルクには
[02:56:32.040] はいはいはい。
[02:56:32.760] 同じロトの血を分けた王子は
[02:56:35.239] 王女がいるはず。
[02:56:36.160] はい。はいはいはい。
[02:56:37.920] 気をつけていくのだぞ。お前を信じている。
[02:56:46.960] 50
[02:56:47.319] ゴールドとコンボはくんねえのか。あの、もうどうのローレシアなのか。
[02:56:56.920] そう、そう、そう、そう。ローラの名前から取ったからローレシアって書いてあったさっき。えー、じゃあ行くか。
[02:57:06.600] もっと良いものもらってる
[02:57:08.359] ね。どの剣もらってたね。
[02:57:15.920] 王子えた何これ?出達の際にはこちらをお
[02:57:21.760] 持ち[音楽]ください。あ、
[02:57:24.279] 205[笑い]
[02:57:26.080] つくな。あ、でもだいぶ高くなった。前
[02:57:29.200] 50ゴールドだったよな。
[02:57:33.359] この平和も永遠のものではないとも分かっ
[02:57:35.560] ていたつもりでしたが[音楽]、まさか
[02:57:36.840] ムーンブルクか。
[02:57:38.720] 陛下は勇者の血を継ぐものとしてロー列車の王として王子を送り出しておられます。ですがきっと父としては心配なさっているはずです。どうか王子くれぐれも気をつけて。はいはい。
[02:57:54.800] 毎度思うけど勇者に渡す金の量じゃないよな。
[02:57:58.160] 少ねえよな。マジですくねえと思う。もうちょっとなんかもうちょっとなんかくれよっていう。
[02:58:09.720] この国1
[02:58:10.399] 番の剣を渡すとかさ、あるやろ。し
[02:58:13.800] けてる。
[02:58:14.720] しけてるよ。で、一番強い武器すら買えない。
[02:58:24.133] [笑い]
[02:58:25.120] 普通無料で。それ
[02:58:28.080] あ、俺来たな。無料でそんくらいくれや。やべえ。どこまでやろう?これ止まんなくなりそう。
[02:58:37.120] いやあ、行くぞ。ちょっとこれ、この曲が聞きたい。ちょっともう黙って
[02:58:46.000] 1回曲聞かせて。黙って1
[02:58:47.560] 回曲聞かせてください。もう大好きやねん、俺この曲。
[02:58:53.239] チップギアる。ルんルんルん。
[02:58:56.439] 俺の曲パパパパパパパパプルパ黙れないっていうパポパポパポパポパポパポパポパポパポパポパポパパポパポパポパポパポパポパパパパパパパパパ
[02:59:11.294] [音楽]
[02:59:18.680] 1番良くない?
[02:59:19.680] どっちも素晴らしいよね。
[02:59:21.880] そう、どっちも素晴らしい。
[02:59:23.479] 1
[02:59:23.600] 人の時もいいし、みんなの時もいい。あかあかん。
[02:59:27.279] 11ジャム。ブ11ジャム。ブ11
[02:59:30.560] ジャム。ラタラルラル。大好き。この曲めっちゃいいよね。ラルルルルルル。やべえ。曲がすぎる。
[02:59:52.120] ルル。この後、この後、この後ろ。この
[02:59:57.439] くくん
[02:59:59.319] くんくんく。これでワンループか。いや、
[03:00:02.200] 良すぎるだろ。良すぎるだろうが。
[03:00:07.840] むかついてきた。なんかくんくん。ああ。
[03:00:11.880] おくんく
[03:00:15.439] 。
[03:00:17.080] またこの曲もいい。
[03:00:21.040] ブリブに聞いた。デルドやべ。スピード上げよ。いや、良すぎるな。良すぎるな。
[03:00:45.359] それデドンドンデドンデドンドンはデレ
[03:00:53.239] やべえ。これはいいぞ。これは楽しいぞ。いや、教がいい。曲がいい。
[03:01:04.680] ゲームが禁島なだけに
[03:01:06.359] 3の曲ばかりされてるよね。
[03:01:10.080] いや、そう。そう。3がね、やっぱ3
[03:01:12.160] の曲もめっちゃいいんだけど。
[03:01:15.439] 味わいぶけ。この2の曲。2の曲のこの
[03:01:19.880] 味わい深さ。えぐいだろ。
[03:01:27.239] 味わい深いぜ。
[03:01:31.200] ルんルんルんルんルん[音楽]
[03:01:34.359] 。ん、ちょっと待って。
[03:01:37.000] 川の盾よりはさすがに上だよね、これね。
[03:01:42.160] あ、大波くじ。
[03:01:45.680] 確かにこれ最初しんどいよね。やっぱ人いないからね。デル。
[03:02:03.840] これ主人公の声誰だろう?これ多分有名な人だよね。多分またね。さっきさ、なんか
[03:02:12.200] こよ
[03:02:13.120] ね。
[03:02:13.399] めっちゃ声かっこよかった。変わらず敵ちっちゃ。
[03:02:16.200] うん。確かに
[03:02:18.120] UI
[03:02:18.479] がやっぱリザー行こうか。リザパル割と死にそうなんだけど。やべやべやべやべやべやばいやばい。
[03:02:36.760] 声めっちゃかい声え。やばい、やばいやん
[03:02:39.120] やばやんやばやばやばやばやばやばぴ確か
[03:02:44.359] に砂漠に鍋くじ出てる。光びて死ぬだろ。
[03:02:48.080] 砂で砂でやられるだろ。
[03:02:52.359] いやあ
[03:02:53.880] なあ。これてっきり回復あるもんだと思っ
[03:02:57.840] てたわ。[笑い]
[03:03:00.560] てっきり回復もんだと思ってた。そっか
[03:03:02.600] ねえんかこいつ。あよかった。危ない。
[03:03:05.880] 笑笑
[03:03:06.760] そうだよな。
[03:03:07.760] そうだよな。こいつねえよな。そうだよ。こいつねえよ。
[03:03:13.479] ノ筋連タ。
[03:03:14.800] そうだった。
[03:03:16.160] ノす筋勇者
[03:03:17.520] 危ねえ。忘れてた。
[03:03:18.600] 勇者のくせに。笑笑。
[03:03:20.720] こいつ呪文とか全く覚えないんだよ。やべ。大ガラス
[03:03:25.640] 3匹はきつくねえか。
[03:03:37.479] かっこいい。ただったけど。
[03:03:46.720] あけましておめでとうございます。
[03:03:48.520] おやなちゃんこんばんは。あけおめよろしく。今年もよろしく。ドラクエ
[03:03:56.239] 2
[03:03:56.520] 始まったぜ。ワクリアしてにゃにゃにゃなな。お久しぶり。久しぶり。
[03:04:04.359] 久しぶり。
[03:04:06.680] パパパパ
[03:04:12.239] 。
[03:04:21.120] いや、これちょっとさ、全部チェックして
[03:04:23.239] くるのだいぶ結構しんどいけどね。
[03:04:30.200] パラパパパパパパパパパパパパパパパパパパパパパパパパパパパパ。これさ、薬草買っとこうかな。
[03:04:38.960] ローレの声優内田ゆ優馬[音楽]
[03:04:41.319] 内田ゆ馬誰それな。他何の声やってる人?ワンのさ、主人公あれだったじゃん。炭治郎だったじゃん。住火炭治郎だったじゃん。
[03:04:57.399] ドラクエ2の街BGMだ。めっちゃいい
[03:05:01.960] う。そ、その姉もわからないから俺。姉の方も知らん。ドラクエ
[03:05:07.319] 2のBGMが神よな。
[03:05:10.720] ダブル
[03:05:12.800] 誰も知らない。誰も知らない。ごめんな。
[03:05:14.822] [笑い]
[03:05:18.840] 稀れたそう
[03:05:23.960] 知ってるか?サマルトリアの王子様ってのは剣も呪文も使えてリしいお方らしいぞ。
[03:05:34.880] だにてててててててててててててててててててレててててててててててててレててててて
[03:05:52.040] パラパパパパパパパパパパパパパパパパパパパパパパパパパパパパ
[03:05:56.800] パポ。
[03:06:00.160] この町はね、ローレシアとサマルトリアの
[03:06:02.239] 中間地点として旅人、たくさんの旅人さん
[03:06:04.520] が立ち寄ることで栄えたんだよ。ひょっと
[03:06:06.319] したら大昔伝説入手様はやローラ姫様も
[03:06:09.479] この辺りで休憩したのかもね。
[03:06:15.319] だってさ、
[03:06:19.000] 別にこのマって何もねえんだよな。
[03:06:23.120] 何もねえよな。武器屋だけ見てくか。
[03:06:25.040] 武器屋だけ見て。ま、で、ちょ、この辺で
[03:06:27.319] レベル上げしてもいいかもな。
[03:06:37.439] ちょっとできるだけこういうの拾ってき
[03:06:39.040] たい。
[03:06:43.200] しょっぺえなあ。
[03:06:45.720] 戦いで魔物が複いた時大事なのは強いやつ
[03:06:48.399] か弱い奴らかドイツから狙うかはっきりさ
[03:06:51.000] ということだ。けどもしも仲間を呼ぶ魔物
[03:06:53.160] がいた時はまずそいつから倒さないってん
[03:06:54.800] だぞ。チっとる。あんな、
[03:07:00.640] ここにも小さなメダルあるのかな?
[03:07:03.000] あるんじゃねえの?早く盗賊のね。これまた巻き物あるのよ。この
[03:07:08.960] 2
[03:07:09.160] にも巻き物ってあんのかな?鎖がま、うわあ、竹え。竹っすよ。
[03:07:20.800] レミラーマないと不安になる。
[03:07:23.160] マジで。そう。マジでそれ不安なるねんな
[03:07:26.399] 。あ、仲間いるからまだ占い方がいいよね
[03:07:29.000] 。仲間いるから売らない方がいいな。もし
[03:07:31.439] かしたら装備することになるかも。何を
[03:07:34.279] 買えばいいか悩んでる。強い武器防具は
[03:07:36.239] 全部買うに決まってるだろ。何お金が心配
[03:07:38.000] だぞ?なら防御から買うこともな。防御力
[03:07:40.239] が弱ければ死んでしまうが武器が弱くても
[03:07:42.200] すぐには死なない。呪文や特技にな何とか
[03:07:44.359] なることも多いとはいえ、え、講師万全な
[03:07:46.600] のが1番だと。あ、そっか。こいつ特技。
[03:07:49.920] うわ、すげえ。もう何?うわ、で、
[03:07:51.880] 飛び膝蹴り。
[03:07:54.080] もう武術やん。
[03:07:56.960] そっか。特技があるんだ、今回。へえ。
[03:08:08.239] うわあ、もう
[03:08:10.880] これがドラクエのだよ。今見た。
[03:08:13.040] ノールックで。ノールックで小さなメダル
[03:08:15.880] 見つけたぜ。分かるね。なんかありそ
[03:08:20.680] 流れるように
[03:08:21.720] 流れるように見たぞ、今。
[03:08:26.479] これ川の帽子か布の服とか取っといた方が
[03:08:29.520] 売っちゃってもいいかな。仲間がいるって
[03:08:32.000] 考えるとさ、その仲間のために取っといた
[03:08:35.120] 方がいいのかなっていう
[03:08:39.479] 歯に食べがついてることに気づいた。なん
[03:08:41.439] やねん。
[03:08:45.399] 私の弟はムーンブルクの兵士でね、お嫁
[03:08:47.399] さんが早く亡くなったから息子を預かっ
[03:08:49.399] てるんだよ。たまに休みにこっちに来て
[03:08:51.720] あの子と一緒に過ごすの。君臭いで。
[03:08:54.840] 君臭いで。今日ちょっとこれあれだな。ローレシアについたらローレシアじゃない。サマルトリアに着いたら終わりにしよう。ちょっとレベル上げしよう。レベル上げして装備買って待って。
[03:09:18.160] この毎回このこのなんつうの?このイントロから聞けるの神だよな。あぬ。やべえ。死ぬ。あぶね。
[03:09:57.760] やっとレベル3ですよ。
[03:10:08.279] どうしよっかな。レベル上げも必要だけど
[03:10:10.960] 。行っちゃうか。こっちまで行けるよね。
[03:10:13.040] 多分ね。行って。この辺でレベル上げした
[03:10:15.359] 方がよくね。わざわざここじゃなくて
[03:10:20.760] 行けんだろ。
[03:10:29.560] しかも特技あるしね。
[03:10:32.800] こういう獣好きとかでいいんじゃない?
[03:10:42.040] あ、MP全然ないんだ。ま、そうだよな。
[03:10:46.279] MP全然ないんだよね。
[03:10:50.842] [音楽]
[03:10:54.880] パパパくんくんくんくんくんくん
[03:11:06.720] よいしょ
[03:11:10.000] 割とでもまだまだ1
[03:11:11.319] 人旅なんだよなこれドラクエ
[03:11:14.399] 2
[03:11:14.640] ってなんか最初あのサマの仲間になるまでめっちゃ大変だった記憶あんだよ
[03:11:27.239] 結構遠い
[03:11:28.239] ね。結構長いよね、ここまでね。ま、この
[03:11:32.760] BGMをやべ、やべ、やべ。
[03:11:36.960] 1人旅の時結構死ぬもんな。
[03:11:39.520] 結構死ぬんだ。そう。むずいねん。ドラクエ
[03:11:41.800] 2ってな。
[03:11:48.080] まあでもさ、さあ、マルトリアに
[03:11:57.640] 思い出すね。レイドリレ
[03:11:59.399] 懐かしいね。マーブルがさ、あのマンドリルのとこやってたんだよな。
[03:12:09.000] さんやってたけどすぐ死ぬからやめた。
[03:12:11.479] ガラ系でやってたんだ。すっげえやりづらそう。
[03:12:17.840] マーブルとかピン事件だ。
[03:12:19.359] マンピン事件。満そうそうそうリルと戦ってる時に
[03:12:26.080] マンピン。[音楽]
[03:12:27.319] そうそうそう。懐かしい。あ、ち食べたぞ。え、なんかピンポン来たつって。あれくそ面白かった。玉取りはとても自然が豊かな場所さ。食べ物もうまいしとかで悔しやすいよ。
[03:12:42.848] [音楽]
[03:12:46.640] にぬルにぬりじゃんとこ行っちゃおっかな。あ、レイピアとか装備できない。鉄の槍。やなんか貯めれっこないじゃないですか。
[03:13:13.279] 金がね、
[03:13:16.120] 売っちゃうかな。別にいらねえだろ、川の
[03:13:19.800] 盾とか。てかの盾ぐらい装備してくるだろ
[03:13:22.359] 。あいつも多分
[03:13:29.600] さすがにマッぱで来るようなことはねえ
[03:13:31.279] だろ
[03:13:39.319] に期待するな。
[03:13:41.760] 嘘まで確かにサマるのサマるの
[03:13:45.160] サマルトリアの王子はさ文じゃ
[03:13:49.359] ねえよ。
[03:13:52.560] 声優さんみたいなことしてんな。海分なってねえし。一瞬なってそうな感じしたけど。
[03:14:02.359] 笑笑。
[03:14:05.200] あ、あ、あ、あ。あれ?あれ?この子は噂の噂のあの子じゃない?これ仲間になるでしょ、今回。これ見た目全然違うじゃん。
[03:14:18.960] あれ?なんか見た目全然違くね?[音楽]
[03:14:21.399] これなんか昔と同じの見た目してるけど
[03:14:23.640] なんか、え、もしかしてもう1人妹がいた
[03:14:26.600] とかそういうこと?あら、ローレシアの
[03:14:28.800] おじ様久しぶりね。呑気者のお兄ちゃんと
[03:14:30.560] 遊びに来たの。でも残念ながらお兄ちゃん
[03:14:32.319] お出かけ中よ。なんだと?ドレッシー。あ
[03:14:36.880] 、来よ。
[03:14:40.200] ブロンズナイフ。え、待って。これさ、
[03:14:42.760] 思ったねえ。王女なんだから影者の1人や
[03:14:46.560] 2人
[03:14:47.239] そういうこと。思ったんだけどさ。
[03:14:51.239] え、これ巻き物さ、
[03:14:54.120] これ巻き物ってさ、
[03:14:57.000] 今回仲間いるじゃん。仲間いるじゃん。こ
[03:15:01.000] れってさ、おい、それってよ、伸び肌の
[03:15:05.120] ネタじゃんか。あ、あ、[笑い]あ、あ、
[03:15:06.720] あ、あ。
[03:15:08.120] え、それってよ、誰に使うかは君次第車ってこと?それ君次第もしかして
[03:15:20.439] せやで
[03:15:21.359] えま、参マイルはそんなことされたらえ
[03:15:25.880] ね君次第
[03:15:28.880] そういうことなかんでするってとあれかい
[03:15:31.185] [音楽]
[03:15:33.000] するってとあれかいどっこいいますってとあれか
[03:15:38.390] [笑い]
[03:15:38.720] この巻き物っての取り返しが疲れってことかい
[03:15:42.800] のムンブルク作れるってこと?
[03:15:44.720] ええ、でもそんなん迷うやん、これ。え、でも絶対さ、絶対これ俺が覚えるべきじゃないと思うんだよね。
[03:15:55.720] 巻き物だってさ、こいつがさ、
[03:16:00.279] 100使えてもさ、シがなくない?
[03:16:04.319] 迷え一
[03:16:05.900] [笑い]
[03:16:08.000] え、これだってさ、しょうがないよね。ない。
[03:16:12.080] エリクサー商軍。
[03:16:14.640] いや、でも使うのは使うけど、こいつじゃねえだろ。お前がキャノ使えてどうすんねんっていう。
[03:16:23.520] ま、今、今は楽になるかもしんないよ、
[03:16:26.640] もしかしたら。でも
[03:16:28.840] いや、絶対違うよ。
[03:16:32.160] うん。絶対違うと思う。え、開くの?これ
[03:16:35.000] 。
[03:16:36.600] この宝箱は真の勇者とある資格があるもの
[03:16:39.680] には開けましょう。勇者の血を引いていれ
[03:16:42.399] ば良いという話ではありませんぞ。勇者と
[03:16:44.800] は皆の信頼を勝ち取る優しさと強さを連れ
[03:16:47.680] 金備えたもの。わしはそう思いますぞ。
[03:16:49.920] うるせえ。じじこ。
[03:16:53.399] 人数揃ってから。うん。だ、人数揃るだいぶ先なんだよね。
[03:16:57.760] 個人の感想かよ
[03:17:00.266] [笑い]
[03:17:01.239] なあ。わしはそう思うのか。知らんわ。どうもこんにちはっす。
[03:17:08.880] おおローレ
[03:17:10.520] レトロと申します。
[03:17:12.359] よくぞ参られた。
[03:17:14.000] また人回り大きくなられたようですね。
[03:17:17.000] ましわ。
[03:17:17.640] 本日はいかがされたのですか?[音楽]
[03:17:19.239] どうもこんばんは。それようですが、
[03:17:23.760] それってあなたの感想ですよね。なんと
[03:17:26.880] ムーンブルクの城に何やら異変が起きたらしいと
[03:17:30.319] らしい。
[03:17:30.760] そなたはこの真層を調べるためこれよりムーンブルクへ向かうというのだの。
[03:17:36.359] そうです。
[03:17:39.120] おめ
[03:17:39.560] れよ。
[03:17:40.399] おめんちの息子どこ行った?共に連れていた。
[03:17:42.960] どこにおんねん。
[03:17:44.560] 息子は少しおっとりしている面もありますが、呪文も権利も日々鍛錬しております。息子よ、すぐに参れ。話がある。
[03:17:51.356] [音楽]
[03:17:59.160] パパ何事?え?
[03:18:01.160] お兄ちゃんならついさっき洗礼の儀式を受けてくるって勇者の泉に言っちゃったよ。
[03:18:06.600] かいい。
[03:18:07.239] なんと魔の悪いやつだ。[音楽]
[03:18:09.520] 萌え。
[03:18:11.840] 妹だ。萌ええ。
[03:18:13.560] 急いでいるとは思うが、そなた
[03:18:15.880] 1
[03:18:16.040] 人ではかせられぬ。まずは勇者の泉へ向かい、
[03:18:20.640] 我が息子を連れ戻してくれまか
[03:18:22.797] [笑い]
[03:18:23.760] ねえ。モブキャラにはもったいない声してるよな。
[03:18:29.359] ごめんなさいね。余計な手間をかけさせます。
[03:18:32.880] はい。
[03:18:33.239] 息子を見つけたら1
[03:18:34.840] 度ここへ戻ってきてくれ。出達前に話をせねば。
[03:18:35.242] [音楽]
[03:18:39.279] これがなかなか見つからんねんな。
[03:18:43.040] 声だけ可愛い可能性もあるから。[音楽]
