[00:00:53.600] うい。お疲れ。
[03:00:18.200] でもライフとか少ねえけどな。ライフとか
[03:00:20.520] こう見るとめっちゃ少ねえけど。え、余裕
[03:00:22.359] なんじゃないの?これ
[03:00:24.880] 余裕なんじゃね?
[03:00:31.120] うわ、しかもやってこねえのかよ。それ
[03:00:33.239] やってこないパターンもあるの。
[03:00:38.960] あ、来た。これもう大丈夫でしょ、これ。
[03:00:41.160] これで1発で死んだんだよ。
[03:00:42.560] ルシエルエンジェルズを使します。ほら、来た。うお。
[03:00:50.920] なんやこいつ。そんな強ないんちゃうか。そんな強ないんちゃうか。え、なんくえ、なんかこれとかも攻撃攻撃範囲なのか。
[03:01:06.575] [笑い]
[03:01:09.040] 第2形態あるんちゃうか。
[03:01:10.720] いや、まあなんかあるよね。多分多分ある
[03:01:13.439] よね。多分あると思うわ。うん。
[03:01:18.040] 多分あると思う。
[03:01:22.279] さすがにこれじゃ終わんねえだろ。
[03:01:32.920] いや、これじゃ終わんないよね、多分。
[03:01:59.640] え、なんかもう勝てそうだよ。なんかもう
[03:02:02.600] 勝てそうだけど。
[03:02:06.720] お、
[03:02:08.359] え、何?
[03:02:11.120] 何?何?何?何?何?何?なんやねん、
[03:02:13.880] それ?[笑い]
[03:02:15.520] 何がどうなってんだよ、これ。
[03:02:19.279] 何がどうな?アホちゃん
[03:02:21.246] [笑い]
[03:02:27.040] 強そう。
[03:02:29.520] コミ感
[03:02:30.840] 強そう。かっこ感
[03:02:33.800] かっこいい。
[03:02:34.840] 攻撃力はいや、これはやばいね。
[03:02:37.040] どうやったらそうなるん?
[03:02:38.319] 本当だよ。何がどうなったらこうなんねん。
[03:02:50.920] つよ。[笑い]
[03:02:54.080] よし。お前[叫び声]らこの時のために
[03:02:56.160] ロケランを発取っておいた。ぶっぱす。
[03:03:04.160] あんまり効かねえ。
[03:03:06.560] あんまり。あ、これあれかも。俺が攻撃し
[03:03:09.960] て、俺が攻撃して色々防御力下げたりとか
[03:03:13.040] しなきゃいけないのかもしれない。
[03:03:16.399] 俺が攻撃力下げなきゃいけない。こいつら
[03:03:19.200] のこれディフェンスとかを0にしてから
[03:03:21.960] ロケランぶ破した方がやは。[叫び声]
[03:03:29.600] つっぴょびっくりつっぴょ笑進化メカモン
[03:03:38.720] やば
[03:03:42.120] 一旦満タまで戻すわ。
[03:03:52.947] [笑い]
[03:03:53.439] ちょっとお強いって。おい、攻撃外してくれ。頼む。外せ。いや、もう
[03:04:13.160] レベル上げか。
[03:04:15.200] ええ、いや、攻撃しけば攻撃していけば攻撃力下がってくから。こいつの防御力とか笑。
[03:04:25.439] 防御力攻撃力下がっていくのでちょっとずつちょっとずつよちょっとずつやってかなきゃいけない。ほら
[03:04:32.880] ね。危ない。
[03:04:36.178] [叫び声]
[03:04:38.080] ルシファーがサービス行動。
[03:04:40.080] ルシファーももうサービス行動よ。
[03:04:42.000] ターミネーターみたいだ。
[03:04:44.319] 余裕。
[03:04:44.840] マシファーが遊び行動ですね。
[03:04:46.680] そうだね。
[03:04:52.279] まあ、これ外すまで外すまでやるしかねえぞ。これをシファー撃て。ルシファー。うえー。何それ。
[03:04:52.553] [叫び声]
[03:05:12.359] あ、
[03:05:13.319] だよ。それはよ。ちな、
[03:05:17.040] 強すぎ。
[03:05:18.239] あほ。
[03:05:19.520] やだ、やだ。
[03:05:29.760] クソがよ。
[03:05:32.080] 誰がアホや?
[03:05:34.319] このゲームじゃ。
[03:05:44.520] やっぱりターミネーターは無敵だぞ。な
[03:05:50.880] んだこれ?や、もう半分以上削られる攻撃はねえなと思ったけどあるね。
[03:06:00.000] でも好きなの?
[03:06:00.960] いや、嫌い。やだ。
[03:06:02.639] [笑い]
[03:06:03.960] 1
[03:06:04.120] 発食らったらもう回復入れなきゃダめだな。常に満タで相手が攻撃を外すか、ルシファアルファ打ってくるか。
[03:06:11.479] そん時にちょっとずつ削ってくしかねえ。うわ、クソ時間かかるやん、これ。クソ時間かかるやつやん。この回復入れとくか。
[03:06:33.479] なんなら別にあれだよな。
[03:06:38.760] ロケラン最初にぶ破しちゃってもいいよね
[03:06:40.720] 。攻撃力下げる目的で
[03:06:53.960] こっから長いんだよな。23分喋るからな
[03:06:57.200] 。こいつら
[03:06:58.279] 回復が追いつかないのがな。
[03:07:01.279] 攻撃を外しまくれば分かった。わかった。もう分かったよ。
[03:07:14.439] 炎に見える。
[03:07:17.160] ん?この床が。これ何なんだろうな?これ気持ち悪い。よ喋る。
[03:07:23.859] [泣き声]
[03:07:31.120] 肉壁。
[03:07:47.520] なんやねん、それ。
[03:08:16.120] 分かった。分かった。分かったから早く
[03:08:18.880] 戦おう。
[03:08:26.160] よ喋る。
[03:08:51.800] よし。いや、もう回復もうめちゃめちゃ
[03:08:54.640] 早く入れるぞ。もう1発食らったらで相手
[03:08:56.960] が攻撃を外すまでただそれ回復持つのかな
[03:09:00.600] ?
[03:09:05.960] あ、弾をもうこっちでちょっと接く。
[03:09:15.040] よしよしよしよし。この毒産はもう正味
[03:09:18.720] 遊び行動だからな。
[03:09:25.160] え、何なんだろうね、この横のやつ攻撃の
[03:09:28.520] 第1形態もめんどくせえ。
[03:09:30.160] めんどくせえね。み
[03:09:40.640] シュクリームにも見えるな。いいのよ。
[03:09:48.279] 激三銀も
[03:09:53.239] 銀臭そう。いいね。
[03:10:12.160] いいね。毒いっぱい巻いていいぜ。
[03:10:18.120] よし。
[03:10:43.279] 回復入れとくか。
[03:10:47.680] ただこの後だよな。なんでや?
[03:10:54.479] 731お願い。
[03:10:59.520] 笑笑。
[03:11:03.279] ま、いや、よしよしよしよしよしよしよし。どうするこれ?第
[03:11:06.359] 3形態だったらどうするこれ?第[笑い]
[03:11:09.479] 3
[03:11:09.720] 形態まで来たらんまだ行くぞみたいな。そしたらさすがにもうセーブしてやめます。
[03:11:17.080] いや、いや、多いよ。股間のレーザーがやべえからさ。
[03:11:17.697] [笑い]
[03:11:29.760] フリーザの第2形態もこんな感じだし。
[03:11:33.600] 確か1
[03:11:34.120] 回でかくなってさ、普通の携帯に戻るからな。どうしよう。普通の携帯に戻られたら。
[03:11:50.399] ワンチャンある。
[03:11:51.560] ワンチャンあるよね。これもうだめ。あのなんかお腹のなんか弾めっちゃ効いたじゃん。
[03:12:11.279] あ、あれがどんくらい食らうかなんだよな。これ、これ、これ、これ、これどんくらい食らうの?これ。うや、きついなあ。
[03:12:22.399] なんか攻撃外さない気がする。
[03:12:24.880] いや、結構何回か外してたよ、さっき。だめだ。全然外さねえ。全然外さねえ。だめだ。
[03:12:40.920] クソたけ。
[03:12:42.960] ACC
[03:12:43.479] がこれ命中率みたいなもんだからな。よしよしよし。ここでちょっとずつあの攻撃力とかを下げていく。だめだな。
[03:13:02.160] これはた。
[03:13:05.720] あの毒負け巻いてくれいいんじゃ。
[03:13:07.439] 毒負け、毒負け、毒巻いてくれ。
[03:13:11.920] あ、来た、来た、来た、来た。よし、よし
[03:13:13.040] 、よし、よし[笑い]
[03:13:14.200] 、よし、よし、よし。これはいいぞ。
[03:13:29.439] ちょっとずつ弱ってきたんじゃねえの?
[03:13:32.640] おい、ちょっとずつ弱ってきたな。俺の
[03:13:35.560] 体力を半分削れなくなっているぞ。
[03:13:47.680] いやあ、しんどい。
[03:13:58.800] やばい。
[03:14:01.040] これやばすぎるだろ。
[03:14:14.800] ちょっときついよ、これ。体力持たねえぞ。頼む。サービスコ行動来い。きついきついきつい。
[03:14:37.800] 外。いや、もう
[03:14:40.520] これえぐい。えぐい。えぐい。えぐい。
[03:14:46.880] ちょっとずつ回復が追いつかなくなってき
[03:14:48.560] てる。
[03:14:53.880] 来たけど。これここでよ。これさ、腰やら
[03:14:57.560] れたら終わる。腰やられたら終わるか。
[03:14:59.760] これや、来ねえ。来ないこと願った。ミタワ
[03:15:08.279] ミリあるよな。これで攻撃ちょっと下がってるから。で、これジャンカーズ牌が足りるのか、これやばいってくれるのが本当に助かる。
[03:15:29.520] やばい。これちょっとまずい。
[03:15:41.319] あ、やお。
[03:15:44.560] はい。すいません。今日はここまでします。ありがとうござました。はい。ありがとうございた。もうやめます。あ、
[03:15:48.870] [笑い]
[03:15:50.160] 無理。いや、無理。
[03:15:52.760] ビグサ
[03:15:53.640] なんだよ、このゲーム。
[03:15:56.279] 笑笑。
[03:15:57.040] クソがバカじゃねえのかよ、このゲーム。ほんま。
[03:16:01.680] 笑笑。
[03:16:04.880] マジもういいって。こんなもうクソがよ。ほんまほんま。
[03:16:14.120] でも好きなの?
[03:16:15.120] 嫌いだよ。嫌いになった。ああ、もうだる。
[03:16:16.380] [笑い]
[03:16:34.319] えー、これ語れへんで。これ本部戻れないの?これね、本部に戻る方法ってないんですか?君たちに聞いても分からないよな。これ本部戻ってさ、もっと色々買ってくる方法ってないの?これさすがにとこじゃ戻れない。
[03:16:52.800] そんなん聞き汚い。
[03:16:55.760] これ無理やろ。
[03:17:17.840] いや、でもあれいくらちょっとまだあれさ
[03:17:19.760] 、無理だったよな。回復おっついてねえよ
[03:17:22.319] な。
[03:17:24.560] 回復追っついてねえよな。
[03:17:36.720] ちょっと厳しそう。笑。
[03:17:39.840] ランチャーを先に打つのか。
[03:17:42.880] ルシファーが完全ランダムなのかどうか。
[03:17:47.199] ランダムでしょ。ランダムでしょ。
[03:17:53.239] いや、どうなんですかね、これね。
[03:18:10.040] うん。どうせ攻略なんてねえんだろうな。
[03:18:13.627] [笑い]
[03:18:14.319] どうせ攻略とかないですよね。
[03:18:33.720] 連国で白とかなさそう。
[03:18:35.960] ま、それはないだろうな。
[03:18:54.160] 長いんだよ、お前。よう喋るの。
[03:19:20.359] ま、ちょっとこれうん、どうかな。これ
[03:19:22.680] ラストかな。
[03:19:25.319] ただこいつ倒さねえでさ、次じゃあこいつ
[03:19:28.040] からやるってのもなんか[笑い]
[03:19:32.359] こいつだけ残しょうがねえしな。
[03:19:39.600] 激スタートやね。笑。
[03:19:42.920] 私さ、なんかまた微妙なさ、弾と弾玉数がまたいや、どう回復とかもさ、なんか明らかに足りるわけでもないし。微妙な感じのところへ来たな。若干心も元もないよね。
[03:20:12.560] ま、あとはどんだけ弾避けれるかだよな。ないの?
[03:20:16.640] 全回復何?そんなない。そんなあるわけないやん。こんなないで。これあれだな。ルシファアルファランダムだね。ルシファアルファランダムだと思う。避けろナっパみたいな。
[03:20:32.488] [笑い]
[03:20:35.199] 避けろ。なっちゃ。スパ。
[03:20:38.199] 今連続でしたね。
[03:20:39.600] 今連続だったね。どのゲロなっちゃ。ほら、結構やってくれる。これがな、あそこで引ければな。あとあそこでさ、これ大丈夫かなって攻撃行っちゃったのが悪かったね。だめだ。やっぱりやべえと思ったら回復優先。回復しないとダめ。
[03:21:13.199] だる。
[03:21:19.160] 回復しとくか。
[03:21:30.680] ランカーズもさ、なんか回復量がよく
[03:21:32.920] わかんねえんだよ。これ満タ行く。あ、
[03:21:34.920] 行かないか。半分体力の半分回復してる。
[03:21:47.239] オ、
[03:21:50.760] 曲かっけえな。
[03:21:54.080] この途中のこの状態何なんだよ。
[03:22:03.920] いやあ、
[03:22:06.760] 強えのよ。
[03:22:16.960] ちょっと毒やって。毒、毒投げて。
[03:22:37.399] よしよしよしよしよし。いや、これどっち
[03:22:39.880] がいいんだろう?
[03:22:47.319] どこ攻撃するべきだろう?
[03:22:51.560] 顔か?
[03:23:02.199] おし。ナイス、ナイス、ナイス、ナイス、
[03:23:03.040] ナイス、ナイス、ナイス、ナイス、ナイス
[03:23:04.600] 、ナイス。
[03:23:07.840] おお。なの?
[03:23:11.000] [笑い]
[03:23:11.560] でも好きなの?でも好きなの?
[03:23:20.640] ダブル
[03:23:27.800] でも好きなの?
[03:23:29.880] でも好きなの?いや、これ当たってたら無理よ。
[03:23:44.760] いやあ、来た。これがや、これがマジで
[03:23:47.680] やばい。
[03:23:51.120] あそこ狙った方がいい。あそこぶっ壊れん
[03:23:53.359] のかな?あのやべえ大砲。
[03:23:57.319] これのせいで回復が追っつかなくなるねん
[03:23:59.279] 。
[03:24:02.560] いや、狙ってみよ。
[03:24:05.359] 狙ってみるか。
[03:24:15.319] ナス。
[03:24:20.439] お、お、動くんかよ、お前。
[03:24:28.080] ナイス。いいぞ。
[03:24:31.640] いや、めっちゃ避ける。なんやねん。
[03:24:36.720] 落ち着けよ。落ち着けよ。来た、来た、来た。落ち着けよ。大事にしろよ、ここ。大事にしていくぞ。ここ
[03:24:40.736] [叫び声]
[03:24:49.279] 流れ来てるぞ。
[03:24:50.279] 流れ来てるぞ。いいぞ。どんどん下げてけ。どんどん下げてけ。おい、神が味方してるぞ。いいぜ。
[03:24:57.111] [笑い]
[03:25:04.960] いい。どんどん下げて。どんどん避けて。
[03:25:06.720] お、[笑い]勝ちだ。見えてきたな。
[03:25:14.479] あ、いや。あ、お、嘘。行ける。いいぞ、
[03:25:17.800] いいぞ、[笑い]いいぞ。なんか知らん
[03:25:19.279] けど。全然当たらなくなってきた。全然
[03:25:21.359] 当たんなくなってきたわ。いいぞ。
[03:25:24.720] しょうがない。しょうがない。ここは
[03:25:25.800] しょうがない。ここはしょうがない。
[03:25:31.800] 3度目の正直る。よいしょ。
[03:25:34.399] ここ大事に行くぞ。ここ大事に行くぞ。このここ油断するなよ。回復早めに行くぞ。いや、だめ。回復、回復、回復。しょうがない。これしょうがない。まだ
[03:25:46.399] 40個あるから全然だ。
[03:25:52.040] 頼む。寝かせてくれ。
[03:25:56.479] これワンチャンさ、次攻撃外すじゃん。外したらもう
[03:26:00.000] 1回回復入れるわ。
[03:26:02.640] もう1回復入れるわ。
[03:26:06.000] うん。これだめだ。
[03:26:08.399] ここ回復入れる。ごめん。ここ攻撃しない
[03:26:10.160] 。ここで攻撃して俺は自滅したんだ。ここ
[03:26:13.840] 回復入れる。
[03:26:17.279] ここで回復を入れる勇気。
[03:26:22.520] よし。
[03:26:25.479] そして外す。
[03:26:28.040] そして外す。俺のターンが来たね。
[03:26:33.600] もうちできないね。でも全然強えな。
[03:26:45.399] 来た来た。神が味方き。
[03:26:48.880] お、すげえ。おい、神の海分も来た。おお。神解分。
[03:27:00.560] くー。
[03:27:08.399] 頼む。いや、きつい。さえ壊せば
[03:27:15.800] きついきついきついきついきつい。
[03:27:22.399] 大児やで。
[03:27:24.080] ここ耐え時きだな。ここ体きだな。
[03:27:27.040] いやあ、
[03:27:30.359] おい、やめて。
[03:27:38.279] やべえ。腰やられたら終われ。避けろ。あ
[03:27:40.840] 、やばい[叫び声]。みんなやばい
[03:27:42.828] [笑い]。
[03:27:45.560] みんなやばい。これやばい[笑い]。やめ
[03:27:48.399] て。次避けて。頼む頼む頼む頼む頼む怖い
[03:27:52.319] 。避けろけろけろ。
[03:27:54.120] よしよしよしよしよしよしよし。怖いよ、みんな。怖いよ、これ。
[03:28:00.000] お、よしよし。
[03:28:03.359] はい。神。これはでかい。
[03:28:09.239] よしよしよしよし。避けろ。うーん。避けろナッパー。よしよしよしよしよしよし。
[03:28:22.784] [叫び声]
[03:28:24.880] おいおい、少しずつ痛くなってきたんじゃねえの?俺の攻撃がなかなかちょっとずつボディブローみたいに効いてきたんじゃねえの?おいおいおい。最初はバカにしてたよな。俺のパンチくなってきたんじゃねえのかよ。まペウペウペウ。チャどペウペウペウ。
[03:28:51.160] あと30回復できるんだぜ、俺は。
[03:28:56.359] さっきみたいに笑えよ。
[03:28:58.154] [笑い]
[03:28:59.239] さっきみたいに笑ってみせろよ。おい、当たってねえぞ。あ、ディフェンス
[03:29:03.120] 0
[03:29:03.279] になった。はい、こっから行きますわ。はい、ディフェンス
[03:29:05.120] 0
[03:29:05.319] になったんで、こっから行きます。おい、俺はまだ奥の手を隠してる。お、痛てえな。痛てえよな。おい、笑顔が消えたな。
[03:29:17.399] どうした?ディフェンスが
[03:29:24.880] 0
[03:29:25.120] だ。おい、おい、おい。お前バカなんか?そんな効かねえんだ。
[03:29:34.319] 行けるぞ。
[03:29:35.600] これあるぞ。お、お前らこれあるぞ。さあ、
[03:29:39.960] 2
[03:29:40.120] 発目だ。耐えてみせろ。痛いね。おい、おい。
[03:29:46.439] 攻撃がどんどん下がってくな。お、ちょっとずつ攻撃。
[03:29:50.920] はい。神
[03:29:51.880] 攻撃がちょっとずつ俺に入らなくなっていく。怖いね。怖くなってきただろ。だ、ただただただただちゃんとここは実直に回復を入れていく。焦らない。大丈夫。
[03:30:18.600] あんまり効かないね。う、どうするこ?いや、どうするこ?どうする?う、回復しよう、回復しよう。ダめ、ダめ、ダめ。ここで、ここでダめ。ダめ。ここ、ここがダめ。人間のダメなところ。それが
[03:30:31.359] 回復だな。はい。そして完全にこちらのターン。完全にこちらのターンです。
[03:30:46.399] あら、あら、あら、あら。もううんちでき
[03:30:49.600] ないね。
[03:30:51.760] もううんちできないね。
[03:30:56.800] 下半身に対して上半身がじゃない。上半身
[03:30:59.080] に対して下半身があれすぎるだろ。貧弱
[03:31:02.720] すぎるだろ。
[03:31:05.359] 回復入れるべきだった。いや、大丈夫。あ
[03:31:08.520] 、イエー。[叫び声]
[03:31:11.439] 人を舐めるな。これが人間の力だよ。
[03:31:16.160] おお、来ちゃ
[03:31:18.359] どうするこれで?第3形態。
[03:31:20.319] グぐ。
[03:31:21.040] はい。ハイパ、ハイパースナッチャーが出てきたら
[03:31:23.565] [笑い]
[03:31:23.720] 後ろから拍手しながら出てきたらどうする?お疲れ様でしたって。どうするこれ?ハイパー、ハイパースナッチャーが出てきたら、
[03:31:32.520] もうく、もうく
[03:31:33.720] パチパチパチパチパチパ。[笑い]
[03:31:35.640] いやあ、ここまで本当にお疲れ様でした。
[03:31:38.560] 僕の手のひの上で転がされてくれて
[03:31:41.906] [鼻息]、もう安心ね。いや、ま、え、
[03:31:46.960] 減水を止めなければ原子力6戦水艦。え、
[03:31:49.920] もうえって、あ、ランダム
[03:31:53.040] 近け大丈夫か?ランダム、お前正期か?
[03:31:57.000] どうだ?少しは俺を見直したか?何が?ふ
[03:32:00.600] 、お前を見くびっていたようだ。まさか
[03:32:04.439] のこのこと戻ってくるとはな。ふ、それはお互い様だろ。それもそうだ。ははは。負け。急がないと。あと
[03:32:15.560] 15分で元水が
[03:32:18.640] 出行します。水にはスナッチャーとシファーが乗っています。どうする?負け。奴らはもう一度第三次を起こすもりだぜ。だめよ。止められないわ。
[03:32:31.080] 今食い止めないと俺たちの負けだ。あと
[03:32:34.080] 14分です。手は
[03:32:36.960] 1
[03:32:37.080] つだけあるぜ。どんなここの動力は原子力だ。この原子炉を暴走させればこのちご事ごと破壊できる。さっき調べた信用。
[03:32:48.640] なるほど。
[03:32:49.359] このタイプの原子炉ですと一時角のん一時角用角なもう字が潰れててなんとか容器の中の制御房を破壊すれば暴走することができます。ただも
[03:33:02.760] 格納容器
[03:33:04.120] 格納容器メダルなんだ行ってみろ。一
[03:33:06.199] 次能容器一次格納容器ね。はい。暴走から爆発まで数分とても安全権で退避することができません。自殺行為だわ。
[03:33:17.520] 他に方法は私が行きましょう。メタル無理
[03:33:21.960] だ。そんな体ではな苦顔重すぎる。制御下
[03:33:25.760] の破壊と言っても簡単ではないからな。俺
[03:33:28.720] が行く。俺は人間じゃない。万が一でも
[03:33:32.120] 生き残れるチャンスはある。ランダム何を
[03:33:35.040] 言ってんだ。だめよ、ランダム。エリアの
[03:33:38.239] 軍馬で長きしなきゃ。邪魔け、俺の気持ち
[03:33:41.800] を分かってくれ。俺は自分を確かめたいん
[03:33:45.160] だ。最後までランダムはとして行きたい。
[03:33:49.960] かっこいえ。
[03:33:53.800] ジェミーを連れて早く逃げろ。暴走から
[03:33:57.080] 臨海点までの時間は長くはないぞ。やっぱ
[03:34:00.840] SDでもランダムしてるな。分かった。
[03:34:03.000] メタル、ここの最短脱出ルートを散らせろ
[03:34:05.880] 。脱出に5分。安全権に退避まで3分。
[03:34:10.920] 親父のことを頼む。それからクレブリに
[03:34:14.439] 残ってる奴らを。ふふふ。俺は寒いのが
[03:34:17.960] 苦手だからな。シベリアクリアは勘弁して
[03:34:21.279] くれ。ああ、なんでもあなた諦めないでね
[03:34:26.600] 。リミットです。行きましょう。早くし
[03:34:30.720] ないと我々も。俺がしじったら後は頼むぜ
[03:34:35.439] 。じゃけ
[03:34:37.520] 分かった。安しろ。ランダム急ぎましょう
[03:34:39.960] 。脱出できなくなります。ランダム。
[03:34:43.120] ふ、もうお前と一緒になるのはごめんだぜ。人遣いが荒すぎる。
[03:34:49.894] [笑い]
[03:34:50.680] 投げえ。確かにこのめっちゃ喋るやん。
[03:34:57.199] 早く。おいおい地獄。もういいって。もういいって。わかったよ。もういいって。
[03:35:00.373] [笑い]
[03:35:05.560] 今1人にしてくれ。
[03:35:07.600] ありがとう。よし、行け。やっと終わった。行こう。
[03:35:17.920] え、もう自動か。ここからどうする?ここ
[03:35:20.279] で脱出が始まったらどうする?こ敵
[03:35:22.439] うじゃうじゃいる。なんか14分の
[03:35:23.880] リミットでありえ。ああ、自動、自動。あ
[03:35:26.840] 、よかった。よかった。自動です。よかっ
[03:35:27.800] たよかったよかった。はあ。危ねえ
[03:35:31.720] よかった。ここで敵がうじゃうじゃいる中
[03:35:33.680] さ、14分以内に脱出しろとか言われたら
[03:35:48.279] これ全部見るんかこれ?これ。あ。
[03:36:03.040] 横移動だけ異常に早いな。実質ムービーだ
[03:36:06.319] な。
[03:36:08.000] あ、お、行きました。
[03:36:13.199] え、え、大丈夫?俺、俺大丈夫だ。なんか
[03:36:17.199] まだ全然近くにいたけど。
[03:36:25.524] [笑い]
[03:36:26.920] 無慈悲。あ、第5空艇登場完了。
[03:36:32.120] 起動兵チーム登場せよ。
[03:36:33.920] ミラーハウス抜けらんねえ。
[03:36:36.004] [笑い]
[03:36:37.120] 第7特殊工作チーム登場急げ。
[03:36:40.000] KSDFA
[03:36:41.199] チームエンディングくせえ。あ、あれ?
[03:36:45.000] SD
[03:36:45.359] じゃなくなってね。やっぱり行くのね。
[03:36:48.279] SD
[03:36:48.680] じゃなくなってね。俺たちにも責任はあるからな。それにクレムリンへ行けば記憶が戻るかもしれない。
[03:36:57.760] 素の意味。
[03:37:00.239] [笑い]
[03:37:01.479] 記憶が戻れば今よりもっと愛せる。
[03:37:07.239] ちゃまげ、
[03:37:09.410] [音楽]待っててくれ。クレブリンに残っ
[03:37:12.000] ているスナッチャーを壊滅させてくる。あ
[03:37:14.760] 、やっぱそこはやっぱりゲーム化されて
[03:37:16.640] ないんだな。待てないかもよ。ちまげ。
[03:37:20.040] なんで?[音楽]
[03:37:21.880] ジェミ
[03:37:24.960] 嘘。驚いた。なんやねん、その。でも私
[03:37:32.680] 第3特殊特殊隊特殊犯。え、ジャンカーの
[03:37:36.239] 方は登場を急いでください。あなたが帰っ
[03:37:39.520] てくるのハリーと[音楽]2人で待ってる
[03:37:41.640] わ。
[03:37:45.840] ハリーの帽子か。
[03:37:49.600] 邪魔。私たち今度こそうまくやれるわ。嘘
[03:37:53.560] の夫婦じゃなく信じ合える関係に。
[03:37:58.760] 分かってる。ジェミ
[03:38:02.720] 血
[03:38:05.680] ジェミなんだよ。
[03:38:09.359] 甘えるのは帰ってからしろジャンカ。
[03:38:13.199] え?ああ、ランダム[笑い]
[03:38:18.120] 生きていたのか。
[03:38:20.680] シベリア旅行も悪くないと思ってな。
[03:38:24.800] ランダム、また呼吸使うぞ。
[03:38:29.000] うむ。原子論の掃除より楽しそうだな。
[03:38:33.359] え、ランダム生きてるやん。
[03:38:36.760] 第17特殊班調準備急いください。じゃあ
[03:38:41.040] ジェミ行くよ。
[03:38:43.720] 2人ともには帰ってきてね。3人でお祝し
[03:38:46.520] ましょう。クリスマスか。ランダムと君か
[03:38:51.040] 楽しい年末になりそうだ。
[03:38:53.920] いいね。
[03:38:56.279] それはいつも逃走を産んできた。
[03:38:59.080] 本当の逃走は人の心の中にあるかもしれない。今闘争は始まったばかりである。ああ、すげえ。何この絵?最後
[03:39:03.381] [音楽]
[03:39:12.359] SDじゃなくなるんかい?
[03:39:15.920] パチパチパチパチパチパチパチパチパチパチパチパチ。
[03:39:21.399] スタッフロールの文字遅。スタッフロールの文字遅。なんや、そのスピードは。おい、
[03:39:24.342] [笑い]
[03:39:31.239] 笑笑。
[03:39:31.960] お前、これ何分かかるんだよ、これ。
[03:39:34.160] 笑笑。
[03:39:34.760] おい、お、何分かんだよ、これ。
[03:39:37.040] ここから30分。
[03:39:38.359] 嘘だろ?え、こっから[笑い]
[03:39:40.279] 30分かんの?
[03:39:42.960] エンドロールソ。
[03:39:44.399] 嘘でしょ?
[03:39:45.439] 笑笑。
[03:39:46.720] このスピードでいや、長かった。マジでゲーム
[03:39:55.000] 2
[03:39:55.199] 時半就寝
[03:39:56.199] 嘘でしょ?いや、あのさ、いや、無事クリアできました。ありがとうござました。な々と続いたこのゲーム。いや、ほんまにありがとう。よし。しんどい。
[03:40:10.191] [笑い]
[03:40:10.640] 疲れ。
[03:40:11.479] いや、マジで疲れた。
[03:40:12.720] でも好きなの?
[03:40:13.680] いや、でも好きやね。やっぱでもやっぱで
[03:40:15.760] もいいよね。やっぱり腐ってもっちゃう。
[03:40:20.040] やばい。やばい。腐ってもっちゃうよな、
[03:40:23.720] やっぱりな。よいしょ。いやあ。あ、もう
[03:40:29.319] 1周言うて素のエ戸はこれが好きなんです
[03:40:33.800] よな。ランダム
[03:40:35.080] 確かにね。ランダムが生きてるのいよな。
[03:40:37.319] ランダムが生きてるのめっちゃいいよな。
[03:40:40.399] まあ、面倒な部分はありそうでしたが。
[03:40:42.960] いやいや、まあまあね、かなりかなりね、あの、雑魚戦がめちゃくちゃしんどかったけども。あ、よかったよかった。よし。はい、じゃあもう、あの、
[03:40:52.840] 2度とはい、もう2
[03:40:53.800] 度とプレイすることないんで、あの、もうビニールに封印していきます。ラグマ君もありがとう。
[03:40:59.680] 2
[03:40:59.840] 度とプレイすることないので、あの、もう、あの、
[03:41:02.840] 封印、
[03:41:03.520] 封印していきます。
[03:41:04.199] 雑魚戦やったな。
[03:41:05.359] いや、マジで8割雑魚戦だったね。
[03:41:08.720] 8割、8割雑魚だったわ。いや、でもやっ
[03:41:11.960] てよかった。うん。やっぱりやってみ
[03:41:14.800] なきゃわからないから。ずっと憧れの存在
[03:41:17.199] だったからさ。やってみて。なるほどな。
[03:41:20.319] このゲーム分かったわ。
[03:41:24.040] ま、結構自分の中でもこう嬉しいというか
[03:41:27.040] 、なんていうか誇らしいというか、この
[03:41:28.439] ゲームをプレイしたことがある
[03:41:29.640] るっていうのはなかなかなかなか
[03:41:31.680] ほ誇らしいことで
[03:41:38.760] これさ、マジでエンディング
[03:41:40.960] ほとんど小島監督のシナリオですからね。
[03:41:44.000] へえ。
[03:41:47.560] この経験は隣となりそう。
[03:41:50.408] [笑い]
[03:41:50.960] 見なりとなるだろうな。俺の
[03:41:53.760] としていいストーリーなんですけど。
[03:41:55.239] そうだよね。全然いいよね。このランダムが生きてるってのがいいよな。ランダムが生きてるってのがいい。よし。でも俺の好きなあのメタルギアがあんまりあの影が薄かったってのはちょっと残念だけどメタルが影薄かったよな。てか結構他のキャラクターの影が薄い。なんかナポレオンとかも全然出てこないし。
[03:42:17.600] もうちょっとなんか、ま、ジャンジャックギブソンがちょっと影熱くなってた方が良かったな。だってこのカトリールとかも最初か出てこないもんね。ま、どっちにも良さはあるな。ギア見てない。見たね。
[03:42:33.159] ナポット見たかったよね。ナポいいキャラだもんね。俺も好きだからさ。ま、ジャンジャックギブソンがその代わりおい、なんでこの絵なんでこの絵によ。
[03:42:44.040] 使えなくなってたの好き。
[03:42:46.960] スックのサウンドが欲しい。
