[00:00:29.720] ສ
[02:46:51.640] こんばんはまさん。
[02:46:54.200] あ、セビアメンタのアセフォカミングありがとう。センキュー。こんばんは。
[02:47:01.399] ドラゴンクエストモンスターズテリーズワンダランやってます。ま、正味も灼熱打ちまくればもう勝ち勝ちだから。
[02:47:18.680] あは。ドラゴンクエスト。
[02:47:20.720] イエー。イエイエイ。ドラゴンクエスト。
[02:47:29.680] うん。うわ、
[02:47:34.680] もうパサーのハプ超えてら。
[02:47:36.985] [笑い]
[02:47:38.680] ばでも上がり方が化け物。
[02:47:42.399] 10
[02:47:42.680] ずつ上がっていく全てが賢さがるってのがまたキングレオのいいとこだよな。またこれが原作のあのちゃんとキャラクターを組んでていいよね。確かにね。
[02:47:53.680] キングレオってドラクエ4
[02:47:55.240] で出てくるボスキャラなんだけど頭いいのよ。元々人間なんだけど裏でね牛じってるんだよね。あのキングレオって国をね。それがまたね
[02:48:02.531] [音楽]
[02:48:05.960] ダトで苦戦した。
[02:48:07.680] いいのじゃめっちゃ強いんのよね。めっちゃ強いんよ。たも種全部食わせたろ。
[02:48:15.631] [笑い]
[02:48:20.871] [音楽]
[02:48:23.000] 種全部食わせたろ。お前が食べなさい。
[02:48:27.421] [音楽]
[02:48:31.680] 全部食う。
[02:48:32.960] 全部食う。一旦ちょっとハルダス。いいね。いや、スルダウスいいな。
[02:49:06.880] いいね。早くメタルスライム倒そう。早く
[02:49:10.040] メタルスライム倒したろう。
[02:49:31.279] 9回から出るんだっけ?
[02:49:34.760] あ、若干怖いね。
[02:50:03.707] [音楽]
[02:50:05.680] なあ、もうどこやねん。
[02:50:17.120] 田中シングル。
[02:50:18.479] え、出たね。全然わかんなかった。
[02:50:19.428] [笑い]
[02:50:25.840] 田中太郎。
[02:50:27.720] 田中太郎じゃない?
[02:50:30.319] 浜やねん。お、レベル
[02:50:36.399] 10
[02:50:36.840] です。上がり幅がさ、やねん。来日するらしいね
[02:50:42.600] え。いや、来日ってずっと日本にいるんでしょ、あの人。
[02:50:56.399] え、どっか来るの?
[02:51:01.080] 栃木に来るみたいね
[02:51:02.760] え。そうなん?なんでそうなの?そんな、そんな情報どこにあるの?知らないんだけど。あ、そうなんだ。
[02:51:15.920] ディスコで茶ソピさんが言ってたよ。
[02:51:18.000] え、そうなん?全然知らんかった。あ、そうなん。
[02:51:21.359] ライト地
[02:51:22.600] ライト地するの?
[02:51:27.359] 浜やねん。プロデュース第
[02:51:29.239] 8回美食グルメエクスポインちぎすっご
[02:51:31.479] [音楽]
[02:51:37.040] いやいや
[02:51:39.479] ギャルやね。
[02:51:40.680] やっぱチソピは初めてあの俺のリスナーで
[02:51:46.720] InstagramのInstagram
[02:51:48.720] のあのURL貼った人GG
[02:51:51.760] ばっかだからみんなに多分誰もこの
[02:51:53.880] URL踏めないんじゃない?
[02:51:56.368] [笑い]
[02:51:57.080] GGばっかだからインスタの
[02:52:00.200] チソピパクパク
[02:52:01.680] チソピーだからやっぱギャルだからよ情報源限がインスタだよ。
[02:52:06.439] インスタとか怖すぎて
[02:52:07.880] なあ。怖くてできねえよな。
[02:52:10.040] じにゃファクアボークなら
[02:52:15.359] GGのSNのやつじゃねえかよ。
[02:52:18.600] 見ることはできるだろ。
[02:52:22.640] ww.instagam.
[02:52:24.479] comが怖くて
[02:52:26.880] TikTokは見ない
[02:52:31.800] 定でカリーズキッチンお花ちぎって
[02:52:33.920] 可いいお姉さんしかフォローしてない。
[02:52:42.040] これなんだこれ?どこに来るの?これチどこに来んの?
[02:52:46.120] ジャーが6して乗せてやればよかった。笑
[02:52:49.399] ベーカルイズキッチンお花栃木店どこそれ?どこそれ?知らない。栃木県栃木市大。大平かよ。遠いわ。遠いとか
[02:53:03.600] 週末だったからもう帰ったよ。
[02:53:05.520] 大平めちゃめちゃとめちゃめちゃ土地田舎やん。大平ってあれだなんか宇都宮とかさ、そういうなんか有名なとこなんつうの?そのしと都市部なんななんて言うの?そめっちゃ田舎だ。大って
[02:53:18.244] [笑い]
[02:53:19.520] インスタは友達がキラキラした画像載せてたり子供の画像載せてたり見るの辛いね。
[02:53:25.000] あ、しんどいねんな。大か。なんでまたそんなとこに普通宇宮とかに来るだろ。
[02:53:37.160] ほんでこの週末だからもう帰った。
[02:53:39.205] [笑い]
[02:53:40.000] そうなのか。
[02:53:41.600] あ、そうだったんだ。あ、そうか。今日そうか。今日までか。うわ、浜根会いたかったな。写真撮りたかったな。
[02:53:50.120] ニアミスか。
[02:53:51.120] ニアミス会いたかった。
[02:53:57.279] いつか浜やねんとのツショットみたいな。なあ。
[02:54:04.399] 斎藤さんなら見たことあるよ。
[02:54:07.080] 斎藤さん
[02:54:08.319] 浜やねんと茶まやねん。
[02:54:10.279] 邪魔やね。
[02:54:11.080] スター共演とか電車止まるやん。
[02:54:13.120] 電車止まるで。ほんま人殺
[02:54:24.000] キッチンカーみたいなのしてた。斎藤さん。
[02:54:26.960] 誰?斎藤さんって。うわ、何この狭い。
[02:54:31.640] 地面穴開くからちゃんとドーム抑えてな。
[02:54:34.520] おお、ジャンプ禁止だよ。
[02:54:39.000] え、トレンディエンジェルか。あ、メタルスライムやで
[02:54:51.960] じゃない方か。
[02:54:54.200] じゃない方なんかよ。
[02:54:55.319] ジャンポケだった。
[02:54:56.560] あ、ジャンポケの斎藤ね。元ジャンポケの斎藤メンバーね。
[02:55:06.239] 俺も見たことあるわ。俺も見たことあるよ。
[02:55:08.479] バスでごったのバーム空ヘ売って。
[02:55:11.200] そう、そう、そう、そう、そう。売ってた。売ってた。ずっとあの夜中ずっとはいてに手を出した人か
[02:55:16.800] はいって言ってたわ。うん。うるせえなと思っ
[02:55:19.160] 合意あっただのないだののの地元に来てた。笑。草。
[02:55:23.800] うん。ジャンポケやめてもまだやるんだ。この子大変だよな。でもな、嫁も食してかなきゃいけねえもんな。
[02:55:30.560] 俺は応援してます。
[02:55:31.800] おワンワンの人ね。
[02:55:33.800] おワンワン知らない。
[02:55:36.640] そうなの?おワンワンの人なの?何?おワンワンの人ってなんだ?おワンワンの人。あ、ベイラゴンになった。いいで。キングが
[02:55:52.680] どこに聞くかわからない運動しながらおわんって言ってる。
[02:55:56.680] それ全然知らないんだけど。
[02:55:59.239] そうなんだ。ええ、浜やねん。
[02:56:12.920] キッチンカーって何儲かるのか?
[02:56:15.600] 省略YouTubeは土地V1セルクに
[02:56:21.560] 何?
[02:56:24.239] 昔
[02:56:24.560] 日のお安で食べるシリーズはお案に小さい麺を入れてお湯を注いで食べるタイプの袋面です。
[02:56:30.399] おわんわん
[02:56:32.080] おんわ。
[02:56:33.399] 目を入れてお湯を注げば。おわ。
[02:56:37.160] おわ。
[02:56:37.680] おかずに
[02:56:38.840] 右肘左肘の人もキッチンカーやってた。
[02:56:42.640] 笑笑
[02:56:43.840] 笑笑合計
[02:56:46.640] 200万の売上
[02:56:48.800] 500万出さないと脱税してるよ。
[02:57:04.200] 読む。
[02:57:09.880] あ、
[02:57:12.840] ウィ
[02:57:17.840] あ。
[02:57:38.840] 誰か逆待ち張って行き返らせて。
[02:57:42.479] おわんわんわんわんやっていこうと思う。俺も流行らせたい。流行らせこら。おわんわんわんわん。
[02:57:57.680] は行らせこら。
[02:57:59.720] 流行らせこら。
[02:58:02.600] 無理。
[02:58:06.600] おわウまで行ってよ。おわ、[笑い]
[02:58:09.960] オベビー、オベビーなんて言った。
[02:58:13.653] [笑い]
[02:58:14.880] どこだよ。Bまで言われてもどこだよ、
[02:58:18.239] それ。知らねえ。[笑い]
[02:58:20.399] OAウィまでって言われてもどこですか?
[02:58:24.319] OAVまで
[02:58:27.200] 笑笑ウ
[02:58:28.720] まで
[02:58:34.319] 全然メタルスライムでやべ、もう12時
[02:58:36.560] じゃねえか。
[02:58:37.200] ちょっともうちょっとやるね。
[02:58:38.880] 12
[02:58:39.160] 時半までレベル上げしてから次につげたい。ちょっとレベル上げは今日ここまで次につなげたい。もうパサーをどうにかどうにかがさ、あの
[02:58:49.279] 1
[02:58:49.479] 時まででもいいんだよね。
[02:58:50.479] ベホマラや仕事だからな。ベホマラーやってキングがレベル
[02:58:56.319] 20
[02:58:56.680] ぐらいになったら次に繋がるんでもう次まで頼ま。
[02:59:00.399] ま、明日もう次またレベル上げから始めるのしんどいからちょっとやる今日は。あ、来た来た。
[02:59:05.640] メタルがいっぱい出ればいいだけの話。おわんわんわんわんだでね。だでおワンワンだで。
[02:59:17.880] 死なないでね。
[02:59:18.800] 死なない。いや、死ぬ要素はない。これワンワンだ。これ黒いキッチンカーっての儲かんねんな。なんかやるよな。
[02:59:34.560] テレビで見なくなったが芸能人ってみんな
[02:59:37.479] キッチンカーやるよね。
[02:59:50.120] キッチンカードの料理屋の
[02:59:52.600] なんか飲食始めるよな。
[02:59:56.200] 素材保管庫に画像出しといたわ。自分で
[02:59:59.359] キッチンカーする割にガス台上がるって
[03:00:01.680] 言ったら困るから支援しろっていうのよね
[03:00:04.080] ね。
[03:00:05.659] [笑い]
[03:00:07.319] なんだよ、この画像。浜やねんと俺のツショットじゃねえかよ。しかもなんでうちに来てんだよ。あげねえ。
[03:00:18.040] 暑すぎる。[笑い]
[03:00:20.560] コラボ配信するか。
[03:00:31.680] どう5000行きそう。
[03:00:33.824] [笑い]
[03:00:35.560] 浜やねん。そも来るかな。キングしかレベル上がんねえな。ちょっとお前強さ見してみる。
[03:00:44.720] 田中シングルならなちゃ君の目がパキってるの怖い。
[03:00:49.560] パキさんけた行くか行かないか。
[03:00:53.040] リアルなところね。うわ、強いね。やっぱレオさん森。あ、森にしたかった名前。
[03:01:02.960] 入んねえか。森でも良かった。あ、ま、そうそ。森本雄ユ大っぽいからやめよう。森本雄大が散らつくから。
[03:01:11.120] ダブル小説家の森ゆさん
[03:01:35.920] なろ小説なろ小説
[03:01:53.840] 森本優太さん、あれ茶まげのサブ垢かなるかい。だからさ、そういう風に思われっからさ、厄介なんだよ。知らねえ人が見たらさ、俺がやべえやつみたい思われんじゃん。
[03:02:07.680] それが怖いんだよな。あ、あいつ俺のアイコンにしてんじゃん。勝手に俺と森元。
[03:02:13.600] 俺とも
[03:02:16.006] [笑い]
[03:02:18.720] 海分ですよ。ちなちな俺と森元。
[03:02:22.399] 本人の画像出してる。マジか。
[03:02:25.520] 森これ見てるかな?俺の画像をアイコンにすんのやめようぜ。勘違いされるからマジで。それやめない。
[03:02:31.640] 神解分
[03:02:32.640] 今もう今言うけど。今今言うけど。
[03:02:34.346] [音楽]
[03:02:35.160] 今までの中で1番好き。
[03:02:38.000] あの知らねえ人が見たらさ、俺のアカウントかと思っちゃうんだよね。俺がやべえやつだと思われるからさ。
[03:02:44.479] でも彼のし読ませるさを感じる。
[03:02:47.520] だからやっぱホモは分ってよく言うから。
[03:02:50.920] ホモは分ってよく言うから。昔から本当にあいつ分あるんだよ。マジで読ませる文章すんだよな。
[03:02:53.341] [笑い]
[03:03:04.040] いや、別にいいんだよ。あの、あいつが暴走まやだけど。あ、俺の
[03:03:10.000] 俺のさ、時代だったらモテよ。
[03:03:12.399] 俺のアイコンでやんのやめて。そこだな。何ツイートしてもいいや、良くねえよ。良くねえけど、その知らない人が見た時のことを考えて欲しいよね。
[03:03:24.239] 俺の俺の俺のさ、俺のあれが俺の看板が汚れるというか。
[03:03:31.332] [笑い]
[03:03:35.319] 笑笑
[03:03:38.319] こんなこと言うのもあれですけどだってさ、せっかくコラボとかで仲良くなったさ、配信者とかがさ、それ見たらだって聞くやん。っていうとこまで考えてほしいの俺は彼に。
[03:03:52.319] 浜やねんの画像にしよう。
[03:03:54.520] 浜やねんの画像赤とかって思われたら
[03:04:02.040] そうなんよ。実際ハッチそうやって思ったんでしょ。実際ハッチはそうやって思うわけだ。思うよ。だってそりゃ俺の画像使ってんだもん。
[03:04:14.562] [ベル]
[03:04:15.880] 本だと思われる説ある。言うない。
[03:04:18.492] [笑い]
[03:04:23.680] 一瞬ツイート見て視聴者かってなった。
[03:04:26.720] あ、ま、なるよね。なればいいんだ。そこのファクターそこまでたどり着かない人もいるからね。何これ?そこら辺気をつけてください。
[03:04:35.080] 今日ちゃま君の画像はフォトスタンドにしかないよ。
[03:04:39.120] フォトスタンド。うん。そら辺気をつけてくださいね。め、あのヘッダーはいいよ。ま、嫌だ。
[03:04:49.239] いや、いや、てか、ま、あれもあれだけどアイコンはやめようぜ。アイコンはやめようぜ。
[03:04:55.680] 気をつけます。
[03:04:56.840] うん。
[03:04:57.279] リビングのテレビの横に飾ってるよ。
[03:05:00.120] あ、そうなの?オリジナルのもの使っていれば普通の熱狂的なファンって感じで良い気がしますよね。
[03:05:07.960] 良くはない。俺との俺とのエロ小説。
[03:05:10.319] 俺は人の顔いじる画像作るけどすンスに絶対にあげない。プロとして。
[03:05:16.600] まあまあまあまあ、あんまりあんまり言うとあいつでもあので取ってくれたショットのやつ。
[03:05:21.080] え、何それ?フォトスタントにしてくれてんの?え、嬉しい。え、それフォトスタートにしてくれてんの?イベントで撮ったやつ。え、嬉しいことしてくでろた。
[03:05:27.923] [笑い]
[03:05:34.040] すげえ嬉しいことしてくれんじゃん。何それ?好きやん、俺のこと。
[03:05:39.520] 嫁に差しられそう。
[03:05:41.720] 家族真の横にあるよ。
[03:05:44.298] [笑い]
[03:05:45.720] ほぼもう家族やん。
[03:05:48.239] 笑笑
[03:05:53.880] もう家族やん。
[03:05:55.434] [笑い]
[03:05:57.239] はい。家族と
[03:06:01.600] 家族になろうよ。今日から家族だ。
[03:06:04.604] [笑い]
[03:06:06.120] 家族になろうよ。だね。
[03:06:12.239] いつか父さんみたいに豊かな笑顔でハも
[03:06:19.399] いつも母さんみたいに豊かな笑顔で
[03:06:24.760] 福山来た。
[03:06:26.200] うん。
[03:06:27.479] 辞任服や。
[03:06:31.239] 1
[03:06:31.359] 番婚惑するのは家族。
[03:06:35.640] てかもうそろそろさ覚えないの?全然覚えないんだけど。
[03:06:43.000] 最大MP140
[03:06:44.279] で覚えんの?もうちょっとだ。そこに飾ったの嫁だから何も言えん。
[03:06:53.680] 嫁、嫁俺のこと好きやん。
[03:06:56.960] マを覚えないメスほんま
[03:07:00.934] [笑い]
[03:07:02.680] なあ。あれ覚える?ほらほらお前はこれ覚えるんだよつってな。
[03:07:06.960] で、ま、
[03:07:07.600] なあ、覚えちゃいますよ。つってねえ。覚えちゃいますよっつって。バカ野郎。
[03:07:14.040] マラゴン
[03:07:14.920] バろ。もうあと
[03:07:27.680] 1レベぐらいで終わりちゃう?
[03:07:29.600] 12時半時終わりな。
[03:07:33.479] 新規の女性が増えない理由
[03:07:35.279] 7000
[03:07:37.399] 下ネタが多い。
[03:07:39.640] 多すぎる。
[03:07:41.680] 7
[03:07:41.960] 個もあんのかよ。
[03:07:43.510] [笑い]
[03:07:44.479] 笑笑。[鼻息]
[03:07:49.040] え、
[03:07:51.640] もう女の子はもっとなんかあれなんじゃ
[03:07:53.960] ないの?なんかもっとわかんないけど
[03:07:56.760] コメントをしっかり読んでくれてしっかり
[03:08:00.479] なんかこうお話を聞いてくれる配信者の
[03:08:03.800] とこに行くんじゃない?サブゲームはもう
[03:08:06.560] なんか出てたらなんかあ、そんなへえ。
[03:08:09.359] 終わりだからね。それで[笑い]
[03:08:12.840] 申し訳ない本当に。
[03:08:16.399] 笑笑だな。
[03:08:17.920] うん。これね、あのね、これ言っと言うとね、いや、これ言うと本当に俺がいや、俺がゴミなん。
[03:08:27.000] 俺がゴミだから言うけど、あのね、1回そ
[03:08:32.200] でやっちゃっこっ
[03:08:42.479] ちゃいますから。[笑い]
[03:08:46.720] いや、確かにそれはね、多いんよね。お話
[03:08:50.600] 聞いてみたいな。そうよな。
[03:08:54.200] ちなみに今日はスプラな。
[03:08:55.720] おい、スプかきそうなんだよ。お話聞いて欲しくてないよな。うーん。だからあのゲームのエンディングシーンで自分が精神病であ、ダコーダで精神化行ってきたんだみたいな話しちゃう。やってください。ゲームのエンディング中に病院の話始め。
[03:09:18.760] そうそうそうそうそうそうそういうことなんだよ。そういうことなんだよ。
[03:09:24.160] 俺そういう時に優しく声かけられないもん。申し訳ないけど。うるせえって言っちゃうもん。冗談、冗談冗談だけど。
[03:09:28.966] [笑い]
[03:09:31.800] 冗談だけどね。冗談だけど。冗談。うるせえってい家行った方が逆にいいぐらいだからな。何とも言えない感じになっちゃうもん。ああ。あ、そあ、うーてなっちゃうからね。
[03:09:50.800] 女の子はあんまり俺みたいな配信は
[03:09:53.856] [笑い]
[03:09:55.640] 絶対聞かないけどな。もう大人なんだからさ。大人なんだからさ。
[03:10:02.371] [笑い]
[03:10:06.200] せめてレベル上げに頼む。
[03:10:08.000] うん。そうね。レベル上げ中だった。
[03:10:09.319] 裏で聞くのはモロハの剣すぎる。モ
[03:10:11.399] ロハの剣。いや、本当にそうよ。本当にそう。
[03:10:14.319] 後で反応するからピンと目しとくね。
[03:10:16.800] あの本当に本当にリスナーと仲良くなりすぎない方がいいっすよ。これもうこれもこれガチね。これみんなに言って今から配信を始めたいあなたに言っておきます。リスナーと仲良くなりすぎちゃだめ。マジでいいこと
[03:10:25.296] [笑い]
[03:10:36.080] 1個もないす。
[03:10:38.279] 本当言ってきます。
[03:10:39.520] 笑笑。
[03:10:39.920] 本当にいいこと1
[03:10:41.439] 個もないんで。これで消えてくやついっぱいいるんで。
[03:10:45.840] マジでやめた方がいいっす。
[03:10:48.040] 経験者は語る。[笑い]
[03:10:50.720] いや、経験してないけど見てきたから
[03:10:52.920] 1回。
[03:10:53.399] 経験者は
[03:10:54.359] 経験者じゃなけと裏でゲームやるとかほんまにやめた方がいい。本当にやらない方がいい。
[03:11:05.840] ターと喧嘩して配信やめるやつも山ほど見てきた。
[03:11:09.239] 本当に。
[03:11:09.880] 笑笑
[03:11:10.960] あとねモデレーターっていらないっす。
[03:11:15.077] [笑い]
[03:11:15.800] あの極論モデレーターっていらない。いや、俺も
[03:11:19.359] 1人いるよ。俺も1
[03:11:20.640] 人。あのなんだ?えっとワがやってくれてるけど。え、ワのこと悪く言ってるわけじゃないからね。ワ、あの、やってくれ、いや、もう、ま、ほとんど何もやってないけどね。だ、実際、あの、いらないんですよ。そんなワ渡るのこと悪く言ってるわけじゃないからね。俺は渡るだから任せてるし、別に何もやらなくてもいいと思ってやってるから。
[03:11:43.279] ただそのなんか仲いいやつが仲いいやつがモデレーターになるみたいなはマジでやめな。本当になろことねえ。だ、こういうことでこういうトークばっかしてっから俺仲良くなれねえんだもんな。配信者。あ、はまる人いそうじゃん。
[03:12:12.399] あ、私の配信そう。あ、そうやって思われてるんだ。いや、ま、適当に言ってるだけだから別今、今この場でバながプまみれの配信はどうですか?
[03:12:21.520] ああ、終わり終わり、終わり。
[03:12:23.197] [笑い]
[03:12:24.640] だから僕全部消した。だから僕全消しが違うのもやめた方がいい。別れた時両方ともいなくなる。きちここです。つてそんな国があったな。
[03:12:40.000] もういらないよ。VIPとかいう制度俺は
[03:12:42.239] ね、俺はだ、有効活用できないもん、俺は
[03:12:44.760] だ、うまいこと、うまい配信者はなんか
[03:12:46.880] VIっていう制度をうまいことこう回して
[03:12:48.920] さ、なんかプラスにやってるけど俺はもう
[03:12:51.279] いらないな。ぶっちゃけやなんか、なんか
[03:12:55.120] ね、別になんかそのどこ何が目的で配信し
[03:12:58.720] てんだろうね、俺ってなんか別に有名なる
[03:13:01.120] とかでもないし、ゲームがやりたくから
[03:13:03.960] 配信もつけてるみたいな感じなんだよな。
[03:13:08.239] うん。
[03:13:10.040] わかんないっす。やめよう。こういう話なんかどっちに転んでもなんか良くない。
[03:13:15.279] 第2の青春って人もいるから。
[03:13:17.520] 何?第2の青春。とりあえずリスナーと
[03:13:24.800] 青春
[03:13:26.120] あああ。いや、いるだろうね。いるだろうね。うん。良くないっすね。
[03:13:41.479] コメントした時にさんこんばんはって喋りかけてくる視聴者でよい
[03:13:46.640] それはいいだろうよ。え、それ俺も言うだろ。あ、なるさんいらっしゃいって。それ
[03:13:50.640] 1回は言うよ。
[03:13:53.200] 1回は俺も見、それは
[03:14:02.960] 8丁は
[03:14:05.600] あ、視聴者か。ああ。
[03:14:07.999] [叫び声]
[03:14:09.120] あ、視聴者ね。あ、そう。
[03:14:14.200] 笑笑。
[03:14:15.880] まあ分かるか。まあ分かるか。まあ分かるか。いや、いいんじゃないの?
[03:14:18.479] [笑い]
[03:14:28.600] 笑笑。
[03:14:29.160] いや、い、いい、いいと思うけどね。
[03:14:31.560] 自はちょっと
[03:14:32.760] いや、いいと思うけどね。なんかこう同じこういいと思うけどね。
[03:14:37.760] うん。いいと思います。
[03:14:44.720] こういうこと言うとだからさ、あ、私か
[03:14:47.760] もってなっちゃう人がいるから
[03:14:50.479] 良くないんだよ。それなんか誰々がね、
[03:14:53.080] 好きだと良くない。こんなやつはあれだと
[03:14:55.840] か良くない。よくない。こういうこと
[03:14:58.319] やべえ話させたら止まんない
[03:15:00.040] んだから。だめだめ。やめてね。
[03:15:05.279] 別にその今言ったけどな、何とも思いすだけど、今まで全部まとめって言うと、
[03:15:09.569] [笑い]
[03:15:13.080] まとめて言うと何とも思ってない。全部そういうやつが行ってもいい。そういうやつが来たとしても別に俺は何とも思わない。もう何とも思ってません。
[03:15:23.439] 特定の誰かを言ってるわけではないです。
[03:15:27.255] [笑い]
[03:15:28.080] 分かった。もうハ分かった。それ以上口を開な。もうこれ以上は何を言ってもう悪くなるだけだから。
[03:15:41.720] ま、自由にやりゃいいんじゃない?
[03:15:45.439] 自由にやりいと思いますけどね。
[03:15:58.080] はい。そんなこと言ってたらもう終わり
[03:15:59.319] ますよ、そろそろ。
[03:16:02.120] だから参加型ってあれほど
[03:16:04.479] もうちょあスプラ参加型はもうほんま勘弁してほしい。もうほんま勘弁してほしい。
[03:16:05.245] [笑い]
[03:16:13.840] あれ、今日スプラないんですか?え、何時からスプラやりますか?
[03:16:17.840] 笑笑。
[03:16:19.600] マジでbanろかな?
[03:16:23.880] 俺が黒のトリガーやってる時によ。
[03:16:26.520] こっぱ、
[03:16:27.479] このゲームやめてスプラやりましょうよとか。このゲーム面白くないです。お風呂入ってくるんで上がったらスプラしてください。知るかあんなこと。なんでてめの風呂に合わせなきゃいけね、俺がな。
[03:16:32.756] [笑い]
[03:16:45.520] 元気にやってるかな?今だから
[03:16:48.359] やめてカメレオンやりません。中学生ぐらいなってだろ、そんなの。笑笑。
[03:16:52.720] 中学生ぐらいになってんちゃう?スプガき。いや、でもスプラトゥン面白いけどね。好きだけどね。スプラトゥーン
[03:17:04.120] 2はめちゃめちゃやって俺。
[03:17:13.560] 全然出てこなくなっちゃったんですけど。
[03:17:15.680] スプラ1がちょうど世代1
[03:17:17.960] やったことねえ。1
[03:17:19.199] ってあれだろゲーです。セムスゴは面白いになるあのゲーム
[03:17:25.520] 3
[03:17:25.720] って面白くないんだ。空中戦のやつじゃないの?あ、上がった。これで覚えんのか?は覚えないんや。待てや。
[03:17:39.800] 139。
[03:17:41.160] え、
[03:17:42.279] Wの時10年ぐらい前じゃない?う、
[03:17:44.807] [叫び声]139って終わってます。
[03:17:51.920] WiUって10年ぐらい前。WiiUって
[03:17:54.800] 10年ぐらい前か。いや、もっと前だろ。
[03:17:57.359] 15年ぐらい前じゃない俺。
[03:17:59.600] Wi触った。
[03:18:00.600] されて煽られるのほんまにすまん。
[03:18:03.120] WiU
[03:18:03.479] 触ったことねえわ。触ったことなくは。
[03:18:05.479] いや、持ってるんだけどね。あ、あるけど起動したことねえな。一式買ってきたけど配信で
[03:18:11.520] 1
[03:18:11.640] 回も使ったことないし配信外でも起動したことない。
[03:18:16.720] WiUね。そもそも
[03:18:19.760] WiとかWiiU
[03:18:20.640] のゲーム配信でやることないもん。いや、
[03:18:23.279] WiiU安かったんだよ。全部セットで
[03:18:25.160] 2000
[03:18:25.359] 円ぐらいだったよ。箱付きで。ま、もう
[03:18:28.439] 5年ぐらいまであった。
[03:18:30.960] やっす。
[03:18:31.840] うん。
[03:18:35.359] 今は知らんけど。
[03:18:57.439] メタルスレも出えへんのやけども。
[03:19:02.720] お、輝になってる。いつの間にかいつの間
[03:19:05.560] にかめちゃめちゃ強。おいおい。いつの間
[03:19:07.880] にかめっちゃ強くなってますやん。
[03:19:12.040] え、しかもキング強すぎない?ヤマたの
[03:19:14.359] 超えたんだけど。ヤマノのHP超えてませ
[03:19:17.560] んやん。
[03:19:20.560] 化けモを作っちまったかもしんねえな。
[03:19:25.840] おお、ヤ田のオロち声もう
[03:19:29.160] やっぱりキングなんですわな。き
[03:19:31.439] キング輝く生き覚えてるからね。あたお前なんだよ。あと
[03:19:38.080] 8500
[03:19:38.800] もあんのかよ。俺終わんねえじゃん。あと
[03:19:42.920] 8
[03:19:43.160] 匹も倒さねえと。あ、来た。あ、来た。来たな。頼むよ。
[03:19:55.120] 頼む。いいじゃん。いいじゃん。グーです。来
[03:20:00.319] る。
[03:20:01.640] うまし。いや、誰も上がらんのかい。
[03:20:04.640] 2匹も倒したのに。
[03:20:06.040] 美ジュいいじゃん。
[03:20:07.680] 今日美ジいいじゃん。
[03:20:09.800] 美ジュいじゃん。お母さんが歌ってた。
[03:20:14.560] 60
[03:20:15.000] 歳になったお母さんがカラオケで歌います。これを今日美ジュいいじゃん。
[03:20:20.520] お
[03:20:21.239] うちのうちの稽古が歌ってたわ。
[03:20:24.359] わっかい。
[03:20:25.600] 稽古が歌ってた。
[03:20:33.239] 元気そうでいいね。
[03:20:35.108] [笑い]
[03:20:36.960] ま、元気だよね。やつは元気だよね。ちなみに配信も見てます。ま、さすがに毎日じゃないだろうけど。会うたびになんか言われるもんな。
[03:20:46.898] [笑い]
[03:20:54.000] あ、あれ?あれ?クリアしたのとか。
[03:20:58.960] ま、私もネタ言ってる。
[03:21:00.479] 全然ゲームの知識ないから。ゲームのやってる。
[03:21:03.880] LINEやってるよ。
[03:21:05.120] ゲームの知識ねえからさ。なんとかなんとかあのタイトルだけ覚えて。え、ドラクエをもうクリアしたのとか言ってくれ。いいよ。無理に無理に息子との遠く頑張ってなんかその気い聞かせてやってこなくていいから別に。
[03:21:23.359] わかんねえくせによ。頑張ってタイトル多分事前に調べて。あ、
[03:21:25.544] [笑い]
[03:21:28.560] 母ちゃんじゃねえか。
[03:21:29.520] いや、ませそうなんだけどさ。可愛いよな。可愛いよな。可愛いだろ稽古
[03:21:38.520] けの好きな視聴者テアリスと作ってくれないかな。
[03:21:41.264] [笑い]
[03:21:43.120] あ、いいね。やりてえな、それ。
[03:21:45.560] 笑笑。
[03:21:46.720] 結構それいいね。
[03:21:50.239] ちなみに稽古はもう森ゆのこと結構危険士してるからね。
[03:21:54.600] 結構森ゆのこと危険士してるからね。
[03:21:57.560] あのあの森ゆって子は何なの?言ってからね。
[03:22:01.560] 笑笑[笑い]
[03:22:05.000] 1番下のティア行けます。
[03:22:06.279] 言ってるからね。お母さんうちの子は
[03:22:08.359] 笑笑おもろすぎる。
[03:22:10.520] あの森ゆって子は何なのって言ってるからね。
[03:22:13.520] 今日1おもろすぎる。[笑い]
[03:22:16.960] 言ってるから。
[03:22:18.120] でも認知度高い。の認知熱い。
[03:22:22.600] 認知度は高いね。いや、怒
[03:22:28.040] 怒ってるとかじゃないけどね。ないけど。じちゃんお疲れ。じちゃんお疲れ。ないけど。あの子何者なの?一体。
[03:22:34.080] 他によく名前が出てるの?
[03:22:36.520] え?他誰かな?けえ。多分多分みんな知ってると思うよ。
[03:22:40.720] 何されてる方なの?
[03:22:42.399] そう。何をされてる刀の状態
[03:22:51.359] みんな多分わか、多分メインどころ、
[03:22:54.399] メインどころか
[03:22:57.120] メインどころかさ
[03:23:02.279] んクリエイターとして認知もらおう。大体
[03:23:05.040] 知ってんじゃねえかな。わかんねえけど。
[03:23:07.600] どうだろう。聞いてみなきゃわかんない
[03:23:08.840] けど。え、ああ誰だったかな。誰か名前?
