[00:00:29.720] ສ
[04:22:01.479] 出てきなさいよ。あんたには関係ないんだ。いいや。あるね。かヤに命じてカドールさんを病気にえ、お前な。なんでお前な?
[04:22:13.000] 何を言い出すのよ。適当なこと言わないで。もうたくさんだ。や、今すぐ屋敷を出ていけ。わ、お前もだ。から出ていけ。
[04:22:22.159] 2度とわしの前に現れるな。
[04:22:23.880] かってるのかな?
[04:22:25.600] ええ。
[04:22:29.479] あの時のあの時のペのように
[04:22:42.119] ペのことか。
[04:22:43.840] ええ、でもまだ荷物の整理がみんな置いていくんだ。必要なものはこれから行く先けて揃えればいい。ああ。
[04:22:54.640] まあ、でもさ、結局でもさ、結局さ、
[04:22:58.439] 1人だけ座ってるしね。
[04:23:00.159] まあ、あの2
[04:23:00.800] 人が結ばれたのか。でもなあ。うん。なあ。
[04:23:04.920] はい。
[04:23:11.840] この人の関わりというのは時に魔物より厄介な白物となってしまうことがあるでござる。変な話。
[04:23:18.600] エペがかわいそうなんだが。
[04:23:20.760] いや、そうやんな。
[04:23:22.880] あれでもエパエパだってエペはえ、エペは
[04:23:26.920] どうなったの?お父さんいなくなったけど
[04:23:28.479] エペどうなった?確かにそうしそうなった
[04:23:31.600] 場合全てが平穏無事に収まっているわ知ら
[04:23:34.560] ないことだけどまあな人間の岩も最後の
[04:23:37.439] 最後でちょっとだけしいとか見たけど
[04:23:39.080] さらあいつのことを見直そうなんて気は
[04:23:41.359] ないのよそれぐらい言わすぎたのね
[04:23:44.720] 何ともあれさという悲劇
[04:23:47.000] を未然に防ぐワンちゃんは
[04:23:49.840] ワンちゃんはどうなっ
[04:23:52.880] ほら、かやも岩もあんま好きじゃなかったよ。どっちかって言うと嫌いかな。でもこういう別れば嫌なんだ。悲しくなるしかないもん。そうだな。そうやな。まあそういうや結局寝てるやん。
[04:24:06.840] 長年連れった妻にこんな形で裏切られるとは夢にも思わんかったわ。過去の愛情の全てはわしをくための全ての演技だ。全てただの演技だったというのか。
[04:24:16.800] あら、ま、せやな。
[04:24:20.920] うつ、
[04:24:21.920] うつ展開ですわな。いや、でもこうなったらあれやな。あれ行くしかねえよな。なんだっけ?メモリアリーフ行くしかねえよな。あ、ワンちゃん元気になったんか?
[04:24:40.520] お前が元気になって本当に良かったわ。もしお前が死んだら私は
[04:24:44.119] 1人ぼっちになっちゃうもんね。
[04:24:45.800] そんなこと言ったって犬のお前には通じないか。
[04:24:50.199] ほらチェリトサボってないでチッター仕事しろ。コパン良かったんだけど治って。いやだいぶこの話はカロリー高けえな。
[04:25:12.720] リンダがペ兄さんを諦められなかったようにかやも同じくを諦めることができなかったんでしょうな。だからと言ってかのやろうとしたことには許されることはありませんかね。
[04:25:21.159] それはそう。あ、
[04:25:29.720] おじいちゃんの墓参りに1
[04:25:30.840] 度も来ないペおじいさんをお父さんを恨んでるのよ。でも恨んでるぐらいならペペおじさんに会いに行ってここへ連れてくればいいのにね。
[04:25:37.560] うん。
[04:25:41.239] まあ、せやな。そしたらメモリアリーフ
[04:25:43.600] 行ってみる。
[04:25:46.040] このペペたちがペが作った街。この隣に
[04:25:49.000] あるやつね。行ってみるか。
[04:25:53.960] もう何もないかな?
[04:25:57.520] あ、いた。
[04:26:00.000] 見てるぐらいなら少しは手伝ってくれても
[04:26:01.760] いいんじゃないの?嫌なことだ。今まで
[04:26:04.040] たりは食った分しっかり働いてもらうわよ
[04:26:07.040] 。
[04:26:09.279] あんたのを持って優しい。私がたんまり仕事を残しておいてやったのよ。サーチェリアありがたく働き。お前もなんか怪しいな。お前もなんか怪しいぞ。ごめん。ちょっと全く関係全く関係ないんだけど。
[04:26:27.040] 1
[04:26:27.159] 回転職していい?転職していい?あ、まだダめか。まだダめだ。
[04:26:37.359] わあ、まだダめだ。戦士とじゃあ
[04:26:43.600] なんかどうしよっかな。戦手とあ、武踏化
[04:26:46.760] マスターしたから武踏化
[04:26:49.880] 僧侶武踏化ソウル武踏化戦士文句武踏戦士
[04:26:54.080] にしよっか。バトルマスターにしよう。
[04:27:08.399] 魔物使いと海賊どっちが強いんかな?
[04:27:14.399] まあ、魔物使いにすっか。
[04:27:17.600] そうだな。
[04:27:23.520] いやあ、これサイドストーリーの味が濃
[04:27:26.439] すぎるね、これ。
[04:27:35.279] ええ。
[04:27:36.800] 今消えたやん。今消えたやん。バギション
[04:27:46.600] やは
[04:27:53.479] 楽勝。
[04:27:55.439] やべえ。もう2時半。もう2時半。
[04:27:58.800] あ、それマスターした。
[04:28:03.279] 2時半でございますか。
[04:28:05.800] 牛密時きやね。
[04:28:13.239] お、パラディンパラディンマスターしよう。ま、ちょっとこのグリーンフレーク終わったら今日は俺にしとくか。
[04:28:36.960] な、
[04:28:38.479] まちうわ、待って。こっちも長そうやな。こっちもこっちちょっとおしっこだけさしてくない。ごめん。おしっこしてくるわ。こっちもなんか長そうだな。
[04:29:50.960] 黄
[04:29:57.399] よいしょ。
[04:30:01.040] よし。
[04:30:05.479] やるぜ。間違い。リンダ。外には恐ろしい
[04:30:08.600] 魔物がいっぱいいるんだぞ。
[04:30:11.640] ん?なんだいた?ああ、ビッキー大丈夫?
[04:30:15.840] 痛くない。
[04:30:18.359] ああ。ああ。なんてことだ。
[04:30:20.000] 大丈夫ですか?お客さん。結果はありませんか?これ。あれ?りんだ。お前もお客様に謝りないなさい。終わったらご飯。
[04:30:30.319] ん?終わったらご飯。何か何か?え、この配信が終わったらご飯ってこと?寝る寝る寝る寝るよ。この時間からご飯食わないでしょ。でもなんかお腹空いた。でも今めっちゃお腹空いてる。待って。リンダ悪くないよ。悪いのはピッキーだもん。いいからやめなさい。
[04:30:50.920] ごめんなさい。
[04:30:52.000] 食えやー。おい、足、俺、今、俺の、俺を今引きずりゾしてるだろ。なんでディ俺を今引きずりこんな時間に食べたらあかん。
[04:31:04.640] 笑笑
[04:31:05.359] あかんの。ま、でもで待ってるで。
[04:31:13.279] いや、
[04:31:14.479] 私は今からアイス食うよ。
[04:31:16.359] いやー。
[04:31:19.800] 悪魔め。俺も腹減ったよ。すげえ腹減った。
[04:31:25.680] あま、悪魔。やだ、やだ。
[04:31:27.880] でもね、ね、でもね、ここでさ、もうまずあの
[04:31:32.680] 夜飯で閉めるよ。海分行く。
[04:31:36.319] お昼に買った唐揚げあるよ。
[04:31:38.040] 早。いやあ、俺も冷凍の唐揚げあんだよな。早。
[04:31:43.199] シンプル
[04:31:43.720] 夜飯で閉めるよ。
[04:31:46.399] 3食っちゃったよ。もう
[04:31:49.159] 俺も唐揚げんだよな。海分の速度ぐいやろ。あ、実は
[04:31:55.359] 30
[04:31:55.680] 年ほど前に皆さんによく人たちお世話になってるんですか?誰お前?あ、ペじゃん。
[04:32:02.040] 30
[04:32:02.479] 年経った。え、お前自分の娘にリンダってつけたの?それ
[04:32:09.080] 行けません。つも頑張ってるのに全てが無駄になってる。
[04:32:14.119] 天使天使
[04:32:15.479] そうなんだよね。だって今もうこれ
[04:32:17.720] 2時もう多分寝るの3
[04:32:19.080] 時過ぎでしょ。もうそんまずもう食う食わる前にまずこの睡眠の時間が良くないからね。あんま
[04:32:27.520] それでなんそれで食ったらもう終わりやで。え、お前昔好きだった人の名前つけてますやん。
[04:32:34.960] あの人がペタとしたら修道員のお墓今どうなってるのか知らん。ああ、確かにな。確かにな。
[04:32:43.920] 私のパパね。私のパパの名はペって言うんだよ。でもね、パパはお
[04:32:47.960] の元カやんけ。
[04:32:49.319] うん。
[04:32:51.040] 俺のおかんの元どういうこと?どういこと?俺のおかの元カどういうこと?どういうこと?
[04:32:56.479] せめてお味噌汁とか飲んでごまかして寝てしまいましょう。天使天使天使
[04:33:02.000] お味噌汁も飲まん。もう腹に入れない。だめダめダめだめ。
[04:33:08.879] えらいやね。朝起きて朝
[04:33:12.799] 1番で食うたらええねん。
[04:33:14.000] おかの名前を娘につけてた。買い物入れてしまう。そのこと
[04:33:20.600] そけじゃ尊敬好きだったってこと?
[04:33:23.959] チャット欄の誘惑がすごい。
[04:33:25.799] もうやねん。俺が最近ダイエットしてるからってな。足引っ張ろうとしてくんねん。怖いか?俺が痩せるのが。お前たちを置いて俺が痩せていくのが怖いか?
[04:33:35.279] まさかやってるとは思わなかった。
[04:33:38.000] れちゃ怖いよ。エアリアル怖い。怖。
[04:33:43.680] 俺が痩せたらみんなにも教えてあげるね。かないで。
[04:33:48.799] 俺が痩せたら。でもさ、でも回してんの?
[04:33:53.600] え?毎日じゃないよ。毎日じゃない。配信とかある時はまあでもま、絶対あの
[04:34:01.039] iPhoneのさ、iPhone
[04:34:02.600] のさ、あれがあるやん。
[04:34:04.439] あのなんだっけ?え、なんて言うだっけ?あれ
[04:34:07.320] iPhone
[04:34:07.719] のさ、なんていうアプリだっけ?この最初から入ってるやつあるやん。な、何だっけな?ムーブリングってやつ。マンポケ。あ、マンポケもそうなんだけどムーブリングってやつがあって
[04:34:18.320] 1
[04:34:18.561] 日の補数による消費カロリーのなんかリングがあるのよ。
[04:34:24.199] それがなんか軽めだったら170KCとか
[04:34:28.320] で普通だったら240で重めだと300
[04:34:31.240] ってあって俺はその普通にしてて絶対それ
[04:34:34.160] を毎回そのなんだクリアするようにしてる
[04:34:38.520] 。
[04:34:39.359] あの、例えば全然歩いてない日は帰ってきて、ま、
[04:34:44.439] 1
[04:34:44.561] 時間ぐらい歩かなきゃ多分無理なんだよ。
[04:34:46.279] かなあかんの?
[04:34:47.240] 多分ね、俺の設定だと
[04:34:50.639] 230とか
[04:34:52.359] 240kな補数だけでね、マン保系の数値だけで
[04:34:56.240] 230だと、ま、大体7000
[04:34:59.561] 歩ぐらいかな。1日7000
[04:35:01.160] 歩ぐらい歩けばあれかな。
[04:35:04.639] 仕事で全然歩かなかった時は帰ってきて帰いやもうそれそのフェーズは超えた。
[04:35:10.480] スマホ4000
[04:35:11.279] 個あるくらいでも褒めてくれる優しい
[04:35:14.359] で。そのムーブリングきつめにすると1万
[04:35:17.000] 歩とか行かなきゃいけないんだけど、前
[04:35:18.959] めっちゃやってた時はそんくらい毎日もう
[04:35:20.639] 絶対1時間配信やってなかった時はできた
[04:35:22.561] んだけど配信とかやろうとするとやっぱり
[04:35:25.480] ねこ配信が遅くなっちゃうから今はその
[04:35:29.359] ムーブリング240kmをクリアするよう
[04:35:32.400] にしてる。
[04:35:32.719] だから例えば全く仕事でも事務所にいただけのパソコン仕事だった時は帰ってきて
[04:35:38.561] 1
[04:35:38.680] 時間ぐらい歩かなきゃいけないしでも出張とか行って歩いて割と歩いてればま帰ってきて
[04:35:44.160] 30
[04:35:44.359] 分ぐらい歩けば全然クリアできちゃうしみたいなそんなガチガチでやってないよその日によって変わるね。
[04:35:49.400] 俺たちもチまゲームの配信見ながら踏み台証するのかも。
[04:35:54.119] いや、踏み台証とか無理だよ多分。
[04:35:56.320] すっぽチパチ。
[04:35:58.000] でもそれやって半年で
[04:36:00.439] 11km
[04:36:01.000] だからね。もっと痩せてもいいくない?そんなことないか。飯は全然食うからね。しかも俺うん。飯は全然食うよ。
[04:36:10.000] 笑笑
[04:36:11.840] 飯は全然食うけど逆に言えば飯そんな気にしなくても飯そんな気にしなくてもそれやってりゃ痩せるよ。まあジムも言ってるけど。
[04:36:20.680] 邪魔が頑張ってる。俺も頑張らないと。どうしたって偉らいよ。ちゃんと食べて減ってる。
[04:36:27.000] 食べなきゃ減らないんだわ。ちゃんと食べなきゃ減らないよ。朝昼晩ちゃんと食べなきゃ落ちるから。
[04:36:34.160] 今からペヤング食べますね。
[04:36:36.199] お前は何食っても太らんからいいよな。ちょっとしたし骸目。ちょっとした屍バ。
[04:36:43.680] ダブル
[04:36:46.320] マジで羨ましい。今からペヤング食ってらんてどういうことやねん。
[04:36:53.119] ここにお墓を立てて欲しいという
[04:36:55.039] ちょっとしたし骸
[04:36:58.080] えというのがシスターシスターベシアの最後の願いでした。だから彼女のお墓だけこのような寂しげな場所にポツっとシスターベシアってなるな。あ、行けないけない。私たら井戸に水を組みに行く途中だったわ。
[04:37:12.119] の血液とか目痩せないかもその人に分けるないから貴重なんだからカブトガニの血液ぐらい貴重なんだから私はここにいます。ここより永遠にあなたの庭を見守り続けます。
[04:37:29.959] ちょっと
[04:37:32.680] ねえね、このお墓のことペにした方がいいんじゃない?
[04:37:36.561] リンダさんにとっては余計なお世話かもしれないかもけど。ペペさん、ペはリンダさんの思いを知っておく。
[04:37:42.320] じちゃんの方が手から多めに出すよ。大型だから大丈夫だよ。
[04:37:47.639] 輸血できるやん。
[04:37:48.600] あら、
[04:37:49.439] 今度新作モンハン出たらちょっとしたし骸作らせよ。
[04:37:54.799] そうだね。ガリガリのな。
[04:38:02.240] ごめん、私A型だから渡せないや。
[04:38:10.240] いやあ、腹減ったな。でもな、
[04:38:13.439] レミとちゃまとじんちゃん一緒なんだ。
[04:38:18.600] 確かに。あ、腹減ったな、マジで。ま、でも寝る。でも寝るよ。あ、で朝起きたらキング行こう。
[04:38:26.879] 輸血できるね。
[04:38:28.240] 輸血できるね。懐かしいな。
[04:38:31.400] はい。
[04:38:37.520] ペペはどこにかな?あれ?ペさんいねえな。ペッサンが。う。
[04:38:49.920] うちの親方様ったらいつまでも結婚する気
[04:38:51.840] がないらしくて、お見合いさせようと思っ
[04:38:54.119] て内緒で話すやつら直前でバレちゃってさ
[04:38:56.279] 、何かよっぽど結婚思って今でも思っとる
[04:38:59.799] んやな。今でも思っとるんやなって。
[04:39:08.480] はい。ここはどうかどこにいや、いた。
[04:39:14.840] はい。親どうしました?妙に深刻な顔して
[04:39:17.480] 。
[04:39:20.080] あんたどうしてリンダのこと知ってるん
[04:39:21.439] ですか?いや、そんなことは今どう言って
[04:39:22.799] んだ?リンダの墓か?皆さんどうかその
[04:39:25.199] 場所?あ、てかリンダ死んだんや?
[04:39:27.959] リンダ死んだんかい?え?リンダ死んだの
[04:39:31.439] ?
[04:39:36.439] とこトンとこトン救いがないん。さっきの
[04:39:39.878] お墓だよ。あの
[04:39:42.840] とことん救いない。
[04:39:46.200] つまが連れんさんちょっとだけあの小屋へ
[04:39:48.040] 寄ってくれませんか?ああ、リンダの墓を
[04:39:50.840] 見る前に心の準備をした。あ、あの、あれ
[04:39:53.000] な、なんだっけ?あのグループ
[04:39:55.760] カウンセリングのな、グループセラピーの
[04:39:59.360] グループセラピーやん、
[04:40:02.120] グループセラピー始まやん。
[04:40:06.520] 今までいろんなことがありました。笑
[04:40:09.320] 私は私が故郷の町を飛び出した後のこと
[04:40:12.798] です。
[04:40:13.560] この地にやってきた私はまず荒れチを切り開いて小さなハーブ園を作りました。最初は地味に、え、商売をやっていたんですが、徐々に売上が伸びていって太気づけばハーブも随分大きくなり、人もたくさん集まっていたんです。
[04:40:27.200] うん。1
[04:40:28.120] 人静かに暮らしたいという私の思いとは裏にね。トルレーさん、そろそろ出発しましょうか。ありがとう、ペ話してくれて辛かったね。
[04:40:44.400] あの、
[04:40:49.080] あら、
[04:40:49.878] 今リンダと言いましたね。もしあなた方はリンダのご家族の方ですか?家族でありません。リンダとは幼馴染みです。もしかしてあなたは麓のハーブのさ、
[04:41:00.760] 1人じゃない。
[04:41:02.680] えー、でもなんでリンダ死んだんだろうな。お聞きください。今も昔もここにはリンダという名前のものでおりません。
[04:41:10.400] どうして冷たくするんだ?リンダの墓があると聞いってせっかく来たの。え、な
[04:41:13.878] んな何なん?ここにはリンダの墓なんてありませんわ。あんたが邪魔するんだったら自分でリンダの墓を探す。あんたの案内ならいらん。なんで?
[04:41:25.560] ついになって邪に振るまってしまったけど悪気はなかったんです。ただ今になってのこのこやってきた。うーん。まあね。まあね。
[04:41:39.120] リンダはだってそれを知らずに死んでいったわけだからね。確かにね。リンダが可愛い。そんな今って
[04:41:47.480] まあね。
[04:41:48.400] まあね。うん。うん。うん。
[04:42:02.040] これがリンダの墓なのか。ただ単に名前が同じってだけじゃないのか。
[04:42:06.360] それに、え、リンダなんてごくありふれた
[04:42:09.440] 名前だ。私はどうかしていた。リンダは今
[04:42:11.760] もあの町で言わんと。いや、暮らしないん
[04:42:14.120] すわ。それが見てきたんすわ。逃げ違い
[04:42:18.280] ます。グリーンフレークという町にもう
[04:42:20.080] リンダはいません。
[04:42:22.480] あなたはさっきのその下に眠ってるのは
[04:42:25.280] 紛れもなくあなたの幼馴染みのリンダです
[04:42:27.320] 。半年前まで彼女は確かにこの中道員で
[04:42:30.080] 生活していました。こんな近くにいてどう
[04:42:32.638] して私に会いに来ないんだ。おかしいじゃ
[04:42:34.120] ないか。
[04:42:35.200] 合わす顔がなかったんです。家族を捨ててきた自分を彼女はじていました。
[04:42:42.840] こんなとこで君は寂しく死んでいったのか?どうしてなんだ?やはりあの時なり振り構わず君を連れて町を出るべきだったのか。臆病な私が君を不幸にしたんだな。ごめんよ、リンダ。そこまで私のことを思っていてくれたなんて気づきもしなかった。
[04:43:04.638] あ、ちょうど見えるんや。あの町が。
[04:43:08.798] あの町がちょうど見えるんですね。
[04:43:13.638] 皆さんがいなかったらこの先リンダの死を
[04:43:15.520] 知らずに過ごしているかもしれない。どう
[04:43:17.360] もありがとう。さやかですがお礼にこちら
[04:43:19.120] を受け取りください。
[04:43:22.080] あ、そ、あ、え、ありがとう。これは
[04:43:25.080] ハーブなのか。これ帰りは私も大丈夫なん
[04:43:27.600] で皆さんはこのまま旅を続けてください。
[04:43:37.360] 何?何?何?何?何?何?今の?何?今の
[04:43:40.520] ?何?今なんかちょっと一瞬なんかあった
[04:43:43.480] けど。
[04:43:55.200] わあ。ほら、グリーンフレークが見える。
[04:43:57.840] グリーンフレークなのかな?違う。
[04:43:59.040] メモリアリーフか。
[04:44:02.958] ええ、
[04:44:09.920] はい。
[04:44:10.600] シスターベシアというのは修道員修道名で彼女の本当の名前リンダと言います。体の良かったリンダは半年ほ前に病に頼れ帰らぬ人となりました。リンダの死を知らせたくても家の彼女の彼女がどこにいるか誰も知らない。えっと、あ、そうか。そうか。いないんだよ。お父さんお母さんいないんだよ。そう。
[04:44:29.080] 借金残していなくなっちゃったんだよな。ふ。
[04:44:34.040] ヘベの古気に塩を塗り込んでヤすりで擦するような結果だったわね。そうやな。そうやな。
[04:44:41.360] 笑笑。
[04:44:42.200] 言うゆう。いや、そうやな。塩塗り込んでやすりでこすったな。
[04:44:48.798] まさにそう
[04:44:49.680] なあ。傘ぶっぺがしてな。
[04:44:56.840] けど何も知らないままでいる方がずっと
[04:44:58.480] 残酷だったって私は思うわ。リンダさんに
[04:45:00.200] とってもね。うん。難しいな。
[04:45:08.560] 俺らずっと考えてたんだけど好きなやつと
[04:45:10.160] 一緒にいるのに難しいことなのか?いたい
[04:45:12.840] ならいいんだ。それ以外何があるってんだ
[04:45:15.240] ?やっぱ俺にわかんねえよねえ。そうだな
[04:45:18.400] 。
[04:45:23.000] いやあ、これで終わりなのかな?
[04:45:27.798] 現代にもりメモリアリーフの様子を見ぬ。
[04:45:31.320] もうええて。もうお腹いっぱいですよ。
[04:45:34.600] ホリーさん
[04:45:36.440] まだ続けますか?これ現代に戻って
[04:45:39.120] メモリアー見に行かなきゃダめなんだ。
[04:45:43.400] お腹いっぱいやで。裕
[04:45:46.360] もうお腹パンやからね。もうお腹やから。
[04:45:50.480] はい。
[04:45:52.440] ここの光るリーフは光る不思議なハーブは
[04:45:54.840] シスターシップベシアが大事に育てていた
[04:45:57.280] ものです。修道院にやってきた彼女の
[04:45:59.280] たった1つの持ち物がこのハーブの種。
[04:46:03.360] おお、僕がパンパンやだからね。
[04:46:10.878] 師匠な。
[04:46:13.080] 俺でも関西人じゃないから何師匠なのか
[04:46:15.240] わかんない。よく
[04:46:17.600] 何師匠をやってるのか自分ではよくわかん
[04:46:19.600] ない。
[04:46:26.320] オール巨人。
[04:46:27.760] あ、巨人賞なんだ、これ。もう僕がパンパンやからね。ちょっと最後に、最後にっていうか、現代に戻る前にもう
[04:46:45.480] 1回ちょっとあいつの様子を見て。うん。
[04:46:48.520] ああ、皆さん今はどうしようもなくこにくれてるんです。
[04:46:52.000] あの時リンダの気持ちに答えてあげられなかった私にできることなもう何もない。今はただリンダの冥服を心ばれ心から祈るばかりです。ねえねえれん。さっきやったのってもしかしてあのペペペかな?え、そうだよ
[04:47:04.000] ねえ。
[04:47:08.400] え?うん。
[04:47:10.760] ねえ
[04:47:11.638] え。さっきあったのはあのペかなって何が?いや、そりそうでしょ。
[04:47:15.680] え、何言ってのこいつ?
[04:47:20.840] なんだ?バグか?なんか会話おかしかった
[04:47:23.360] な。今噛み合ってなかったな。
[04:47:30.240] 現代のメモリアリーフ行きますか。さすが
[04:47:33.000] にそれで終わりでしょ、多分。さすがに
[04:47:35.440] それで終わりだろう。
[04:47:38.440] さすがにそれで終わりや。さすがに
[04:47:41.840] さすがにこれでまたメモリアリーフの石板が外れてたらもう笑うぜ。レンドラやん、もう。みんなこんな
[04:47:58.080] 2
[04:47:58.240] つもんだ。これ多分こ多分さ思ったんだけどストーリーな。この胸くそなくそ。これ多分サイドストーリー多分っちゃくそなやつ集めてんだろうな。
[04:48:09.798] やってもやんなくてもいいよ。ま、でも
[04:48:11.680] 全部やるわ。今日とりあえずこれ見たら
[04:48:13.878] 終わりにするけど、また明日もちょっと
[04:48:16.400] このあれしましょう。見ましょう。
[04:48:22.878] おもれえなあ。
[04:48:27.240] あれどれだ?なんかFF7の面白さはでも
[04:48:30.718] あると思うな。メインのストーリー
[04:48:33.200] もちろんおもろいけど。
[04:48:35.760] ファイナルファンタジー。ファイナルファンタジー。
[04:48:38.558] 俺またまたまた言っちゃいました。また何か言っちゃいました。なんか
[04:48:51.080] FFって言っちゃうんだ。
[04:48:52.040] 本当はファイナルファンタジー派なのでは?
[04:48:55.920] そう思われても仕方がないぐらい言い間違いしてるよな。セブンって言ったら
[04:49:00.958] FFなんだよな。
[04:49:07.200] ハーブの苦手に言っちゃうんだよ。もちろん。あ、
[04:49:19.878] 誰よ、そのグ?
[04:49:21.798] え、浮気物でごめんな。なめちゃんこんばんは。
[04:49:26.320] はい。
[04:49:35.558] ここがだからペペの子孫ってことだよな。
[04:49:48.200] ペペのシンの家だよな、ここは。だからな
[04:49:50.160] 、現代のグリーンフレークじゃない。
[04:49:52.878] メモリアリーフ。
[04:49:55.558] はい。
[04:49:59.280] うん。FFやるなら7
[04:50:01.120] やった方がええっちゅうわけやな。
[04:50:03.718] ま、ま、一概にそうとは言えないけどでもまあセブあたりから始めはも問題ないんじゃないか。ま、
[04:50:10.600] FF
[04:50:10.958] はどれやっても別にもう別ゲット考れるからね。お
[04:50:17.958] のん。今はT
[04:50:19.040] タイギャラリーに悪いけど僕がメイドを追いかけるのはハーブの香りを楽しんだ後さ。
[04:50:24.160] ガモ
[04:50:25.840] オルフィーでレが助けてくれた時おいら何もできなかったけど今はもう違うぞ俺がおいらが連助けになるだから目いっぱい入ってくれ何
[04:50:33.120] 9
[04:50:33.798] え、今このタイミングでいいや嬉しいけど嬉しいけどこのタイミングで言うそんなことめっちゃめっちゃ熱いこと言うじゃん。
[04:50:44.638] もう誰かの楽しむ顔を見るのは嫌だからな。今度こそ絶対に終わらせようぜ。ガボちゃんどうした?ガボなんかなんかスイッチ入っちゃった。
[04:50:56.320] おお。え、え、これで終わり?え、これで終わり?
[04:51:06.480] あ、最終決戦か。笑。
[04:51:09.558] これで終わりってこと?じゃあや
[04:51:13.080] メイドを追いかけるご主人が最近だって大変な人気を産んでましてね。追いかけこを満たさてハーベイにやってくるがいるぐらいなんですよ。
[04:51:18.958] 終わりってこと。
[04:51:20.120] 王協会まで行きます。
[04:51:21.840] あ、確かにそうだ、そうだ、そうだ。ナイス、ナイス、ナイス。そうしよう。そうしよう。そうだ。教会も見てこうか。
[04:51:29.200] ドラクエ7
[04:51:29.878] はなんか転職する時のはいがすごく可愛いって印象。
[04:51:36.558] はい。
[04:51:37.200] これね、
[04:51:38.718] そりゃ今をときめく星の愛の声優をやってる声優さんですから。それか。確か可愛いねん。
[04:51:48.080] ミレッカちゃんの声マジで可愛いんだよ。
[04:51:52.320] 可愛いね。うん。
[04:51:58.638] の方が可愛いよ。
[04:52:02.160] 珍しく声優に研究。
[04:52:05.718] 唯一知ってるアニメだったから。
[04:52:08.000] チまど可愛い。
[04:52:10.320] チま可愛い。
[04:52:16.558] はい。
[04:52:20.878] ねえ、
[04:52:24.680] まあ、私はマリベルの声のが好きや。
[04:52:26.920] いや、ま、俺もな。じちゃん、今日配信すんのね。
[04:52:32.040] これは何なの?なんでこのこのハーブは
[04:52:34.760] なんで紫なの?
[04:52:37.520] 毒のハーブなのか?
[04:52:42.760] じんちゃん今日配信すんのって?
[04:52:48.360] ちゃんPSPあみ言ったじゃ
[04:52:52.200] ああなんか言ったら仕事った仕事中配信じゃ前何かそのハーブでイベントあったような
[04:52:59.798] なんか何もないのこ
[04:53:07.718] ガモ。
[04:53:09.080] いやあ、なんか何ももうないのかな?なんか終わり方あっけなさすぎるな。こんな引っ張った割りには
[04:53:17.080] 私それ知らんかも。
[04:53:19.760] そう。
[04:53:25.120] はい。
[04:53:26.680] まあないのかな?
[04:53:31.360] はい。
[04:53:32.680] うん。これで終わりなんかな、一応。あ、でもそうだよな。グリーンフレークねえもんな。メモリアーフの方にも行ってみる。いいよ、別に。なんかペヤングの写真送ってきやがったこいつ。
[04:53:54.718] ペヤングの写真送ってきた。うぜえ。うぜえけどうぜえ。多分じんちゃんは
[04:54:01.520] ペヤングの写真ね、送ってきたんだけど。
[04:54:04.600] 送ってきたんだけど多分俺に多分お前飯食
[04:54:10.638] あ、びっくした。飯食え食っちゃえよみたいな誘惑するつもりで送ってきたんだけど湯切りしたての写真でなんかまだ全然出来上がってないから全然これ食欲られない。
[04:54:23.920] 笑笑。
[04:54:24.638] 普通さ、全部できた。出来上がったやつ送ってくるだろ。
[04:54:29.280] 湯ぎりした手で。
[04:54:31.080] これ混ぜ混ぜない。混ぜなんスソースも入ってないんや。
[04:54:36.440] 白い麺ってこと?
[04:54:37.600] そう、そう。白い面。そう、そう、そう。
[04:54:39.240] 白も白飛びしちゃってある。
[04:54:41.600] の面。
[04:54:47.360] ただあのちゃんとあの火薬とかはあるよ。
[04:54:50.718] 火薬とかは今一瞬ホーム、ホーム画面が映って、あ、やべって言ったけど別に何もやばくないから。なんか反射でやべって言っちゃったけど別にやばくないから。
[04:55:04.520] 笑笑。
[04:55:06.760] なんかやべって言うとやべって言うとなんかさ、いや、なんかあんのかなとか思われと何もねえからな。
[04:55:14.440] 一瞬アルカード映ってなかったね。よくわかったね。
[04:55:20.680] よくわかったね。
[04:55:22.280] 彼女だったらやばかった。
[04:55:24.280] あるカードなん?あれカードなのよ。この背景が背景がよく分かったな。じゃ違うって。今普通に見せたし。
[04:55:35.520] えい。
[04:55:36.878] えい。何か偉いことなのこれって。ああ、終わった。終わった。え、でもなんか最後あっけねえな。
[04:55:47.000] あれやってますよ。
[04:55:50.958] どうせみんな死ぬんだ。こうなったら死ぬまで寝動のデスクトップ特に変なもの入ってないんだけど見えたら反射で破っている。
[04:55:58.638] 言っちゃうよな。なんかスマホとかさ、デスクトップ見られるのってなんか
[04:56:03.840] うん。
[04:56:05.120] なんかなんか
[04:56:07.320] あのいいなんて言いらせない気持ち悪さがあるよな。
[04:56:13.638] なんか内臓内臓を触られてる時みたいな。
[04:56:16.958] ダメなやつか。ワする
[04:56:20.718] ないよ。映しちゃダメなやつ
[04:56:22.638] ねえ。
[04:56:24.840] スマホのないよ。スマホのあれで映しちゃダメのやつ別にないね。
[04:56:35.760] 何も悪いことしてないのに。お回りさん横通る時みたい。
[04:56:39.480] そうそうそう。
[04:56:43.520] 俺がさっき言ってたさ、さっき言ってた
[04:56:47.798] この
[04:56:49.400] これがムーブリングっていうアプリなんだ
[04:56:51.440] けど俺は1日補数で240km
[04:56:55.840] 稼ぐようにしてる。この上のリングが月目
