[00:00:34.360] ひ
[02:40:50.359] これおそらくなが出てくるぞ。今日の服可愛いでしょ?これパックマンのパーカー。
[02:41:08.279] あ川です。おったのパックマンか。
[02:41:11.880] そう。あっちが正解かな?下か。
[02:41:29.200] パンクドランカーズとナム子のコラボパーカーね。これ食べられそうになってんのはパンクドランカーズのキャラクターな。
[02:41:48.479] パクパク。
[02:41:50.680] これ前切れなかったん?太りすぎて切れるようになったんだよ。痩せたっちゅうことやな。ちょっとはな。
[02:42:00.640] ええね。
[02:42:01.520] ええね。痩せたの?マジか?
[02:42:06.279] ちょっとだけな。
[02:42:09.040] 甘いわね。
[02:42:11.399] せい。
[02:42:14.399] やだ。
[02:42:23.760] 頼むよ。ああ、よりによてそっちか。う。
[02:42:28.439] この世界からまげが少し失われてしまった。確かに俺の送量は減ったかもしれないけど、俺の寿命はちょっと伸びたからな。どっちがいいかだよな。たくさんを一気に存在させておきたいのか、少しの量を少しでも長く一気に行せたいのか。俺は者だね。もういいて。それはやりすぎ。あ、今のはやりすぎだよ。裕。
[02:42:54.000] これ俺がちゃんと指示した時だけ置いてくれればいいから決める。
[02:42:58.680] 気が出イン
[02:42:59.680] 健康がロックな時代は終わったぜ。
[02:43:02.000] 決めるわ。
[02:43:03.399] やりすぎーだよ、これ。ちょま、もういてえ。もういい加減にせえよ。
[02:43:18.520] だね。
[02:43:23.120] この音は絶対返す。
[02:43:25.560] マジで今作のミックただ外悪でしかない。いや、もういいよ。しつこいな。出
[02:43:36.160] 本当だよ。もう1回覚え出すぞ、俺。
[02:43:40.120] いや、大体さ、作戦、作品にもよるけどさ
[02:43:43.479] 、
[02:43:45.359] ミミック倒すとさ、
[02:43:48.399] なんか小さなメダルが確定でもらえたり、
[02:43:50.359] なんか種が確定でもらえたりするじゃん。
[02:43:52.240] これ何もないんだよ。
[02:43:55.160] なんだかんだ他の作品でミミックが出ても
[02:43:56.960] 、まあなんかいいアイテム落とすしなって
[02:43:58.720] 思うんだけど、これ何もないんだよね。
[02:44:02.760] ただただのお邪魔キャラなんだよ。
[02:44:08.600] いつの間にかボーナス敵みたいになってたもんな。
[02:44:11.680] うん。い、ごめん。全然わかんない。これ何?これどこ行けばいいの?これ全然わかんないよね。
[02:44:28.760] え、こっち
[02:44:36.920] ギガデイン
[02:44:39.000] すごくすぎ
[02:44:40.760] 決めるわ。
[02:44:42.680] マジで迷路強い動きぞ。硬い。
[02:44:47.760] 逃がさない。
[02:44:53.680] もうちょいでレベルアップしそうだぞ。
[02:44:56.920] こっちかな?違うかな?
[02:45:06.319] 呪文が暴走した時の音。
[02:45:08.279] 分かる?これ発明したやつ天才だよな。ドラクエ
[02:45:11.920] 9
[02:45:12.240] ぐらいからあるかな?ゆうちゃん、ゆうちゃん。ゆうちゃんやりすぎ。
[02:45:24.399] 逃がさない。ギクラス気がデイン。
[02:45:30.840] 何もおいしくないねん。こいつ
[02:45:34.160] やりすぎやで。せい。
[02:45:38.920] バギクラス
[02:45:42.640] やけに硬いしね。
[02:45:44.840] 決める。
[02:45:53.319] ゆうちゃんって誰だろうって思ったらホリーさんか。
[02:45:56.560] 笑。
[02:45:57.000] 落とした。落とした。そうそうそう。ゆうちゃん魔人の斧。結構いいの落としたわ。魔人の斧。昔ドラゴンクエストアイテムキャラリーズっていうさ、武器の武器のフィギュアみたいのが昔売ってたんだよ。
[02:46:15.120] 俺それめっちゃ集めててさ、あの魔人のあ、斧じゃないや。魔人の金槌のフィギュアが出た時あって、あれで遊んでたらそのまま片付けなかったらばあちゃんがあれ踏んで足怪我して全部捨てられたわ。お母さんに怒られて全部捨てられた。
[02:46:32.640] 笑笑。
[02:46:37.960] あの魔人の金ずちのまた形がさ、もう命を借り取る形してるのね。
[02:46:44.439] 一撃
[02:46:46.200] 本当に回心の一撃当たっちゃったばあちゃんに
[02:46:50.399] レゴを素足で常あれば
[02:46:52.120] そう。もうレゴ、もうね、魔人の金槌の
[02:46:55.439] フィギュアの形がもうね、なんかでっかい
[02:46:58.640] 金槌にこう爪がこうやってついてんのよ。
[02:47:02.359] 俺がこのまんま置いてあってばあちゃんが思っきそれを踏みつけたでぶち切れたお母さんに全部捨てられたす。
[02:47:13.960] 笑笑
[02:47:19.279] 危ないよ。
[02:47:20.600] 懐かしいな。
[02:47:22.120] でもあれ今売ってないからさ。今売ってないからあれ結構ねオークションとかで高値で取引されてんだよ。
[02:47:29.600] 俺めっちゃ持ってたのにコン
[02:47:30.880] の一撃どの
[02:47:33.160] 通コンの一撃になっちゃったね。
[02:47:39.160] 何気にドラクエってあんまりね、立体化されないんだよね。昔はされてたけど途中からあのドラクエのフィギアって全部ねモンスターメタリックモンスターズみたいななんかメタリックモンスターシリーズみたくなっちゃってさ、それでしかフィギュア出たなくなっちゃったんだよ。
[02:47:55.920] だから昔のメタリックモンスターじゃない
[02:47:59.920] フィギュアって結構高いんだよね。今昔めっちゃ持ってたのにな。全部捨てちゃったよ。おやった。
[02:48:13.720] そういえばガシャポンコーナーでもドラクエ見ない気がする。
[02:48:17.160] たまになんかクリスタルモンスターズシリーズみたいな感じであの透明のやつあるよね。
[02:48:23.680] 俺それでゾマ当たったで、こないだ。1回
[02:48:25.760] 500円もすんの高。
[02:48:28.680] ガチャガチャも最近めっちゃ高くない?
[02:48:30.960] 500円って俺らの時100円とかだった
[02:48:34.359] ぞ。200円とか今500円とかだからな
[02:48:38.040] 。
[02:48:44.399] インフレやね。インフレだね。
[02:48:47.080] こんばんは。いっぱい飾ってあるわ。平気で
[02:48:50.240] 昔のアクリルのやつがいっぱい。え、結構レアだよ、それ。結構レア。結構レア。いや、
[02:48:55.920] 300
[02:48:56.359] 円なんてもうデフォやで、多分タガ食ったら
[02:48:59.399] 500
[02:48:59.640] 円ぐらい、俺だってドラクエのドラクエのさ、あのクリスタルモンスターズやったもん。ガチャガチャで見つけて。こないだ。ここに飾ってあるよ。あるよって言って、わざわざ見てるほどでもないんだけど。
[02:49:16.439] 見てる方でもいいんだけど見てたやろ。
[02:49:23.840] 物が
[02:49:28.359] これで500円。これで500円やで。で
[02:49:31.319] も当たったんだよ。
[02:49:35.160] これで500円だよ。ま、結構造形は造形
[02:49:38.279] は結構いいけどね。
[02:49:39.560] 作ってあるフィギュアはご存。
[02:49:40.880] 結構ね、顔とか超細かく塗られててね。ゾマなら許。
[02:49:44.840] ま、ゾーマなら確かにそう。これ他がさ、スライムとかだからさ。いや、スライムとか当たったらやだなと思って。いや、いいんだけど。ゾーマン嬉しい。でも他にこれ多分あのデスピサロとかもあった。
[02:49:55.760] けどガチャガチャの手軽さはなくなったよ。
[02:49:58.239] いやあ、ガチャガチャってもうさなゲセみたいな感じでさ、ガチャガチャの森とか行ってやるようになっちゃったよね。
[02:50:05.000] なんか昔はさ、お母さんと一緒にスーパー
[02:50:07.640] に買い物行ったら1回だけやらせて
[02:50:09.399] もらえるみたいなあの気軽さはなくなった
[02:50:11.080] よな。
[02:50:13.239] 昔はお母さんのさ、あのお母さんと一緒に
[02:50:16.840] さ、買い物行ってさ、
[02:50:20.640] ポケモンのモンスター図鑑みたいなやつさ
[02:50:22.760] 、やったんだけどな。
[02:50:27.720] 食らっちゃって。
[02:50:35.000] キャだ。
[02:50:35.680] 悪くない。悪くない。悪くないし。俺が評価したいのは評価したいのはって言ったんだけどやっぱ嘘。よく見たらこれ指
[02:50:47.479] 5本だ。やゾマの指は
[02:50:49.960] 4本だろ。これポリコレやね。
[02:50:52.239] 指の数。
[02:50:52.960] 指の数。そうそうそうそうそう。これよく見たら
[02:50:55.239] 5本だったわ。4
[02:50:56.239] 本かと思ってさ、ゾーマの指が昔は
[02:51:00.640] 4本だったんだけど、これよく見たら5
[02:51:02.279] 本だったわ。いや、ゾーマーの指は
[02:51:06.680] 4
[02:51:06.920] 本って決まってんだよ。これ最近のやつだからな。
[02:51:12.640] な、なんで?
[02:51:15.200] うん。なんかな、なんだろうね。なんかあんじゃない?なんかその指が
[02:51:20.160] 4本しかない人
[02:51:21.600] 本じゃん。ミッキーって
[02:51:24.359] 4本じゃねえだろ。5
[02:51:25.600] 本あるだろ。わかんない。ないの?
[02:51:28.560] ナメック星成人もそんな問題ある
[02:51:31.120] だって。あのミスターポカがだって今色違うんでしょ?
[02:51:34.040] が知らんかった。
[02:51:35.160] 決める。
[02:51:35.680] 違う違う違う。
[02:51:37.120] 作った人が知らなかったんじゃなくて、なんかそのだからポリコレ的なやつで指が
[02:51:43.800] 4
[02:51:44.040] 本しかないのは多分なんか障害がある方をなんか
[02:51:48.560] ミッキー
[02:51:49.040] バカにしてるとかなそういうなんかそういうドラクエが海外展開をし始めた頃にゾーマの指は
[02:51:55.080] 5本になったんだよ。
[02:51:56.000] ゲームないでもみんな5本になっちゃった
[02:51:58.040] ね。昔は4
[02:51:58.880] 本別にさ良くない。魔王だよ。人間じゃないじゃん。魔王だぜ。
[02:52:04.960] な、何なん、そんな細まけえこと言うなよ。ま、細かいこと言ってんのは俺らの方なのかもしれないけど。そういう余計な変すな。
[02:52:17.760] 魔族なのに
[02:52:18.960] なあ。人間じゃないんだけど。
[02:52:21.640] それ
[02:52:24.319] 引き飛んで
[02:52:26.319] 5
[02:52:26.520] 本気で許されて魔様が許されないのか。
[02:52:32.200] ああ、
[02:52:36.319] ホイミ
[02:52:37.600] だってネズミってでもだ、ネズミだってご本じゃんな。指なおかしいよね。ミッキゾーマはだってもう、ま、魔王やん。ま、いいんだけどさ。何でも
[02:52:50.640] アクキーも5本なのかな。
[02:52:54.160] ああ、あの得典のね、得典のアクスタしたらサイクロプスの目が
[02:52:59.760] 1つなの。許されるのもおかしい。
[02:53:03.200] さあ、
[02:53:06.479] 5
[02:53:06.640] 本です。残念。ま、そうだよな。最新の動画だからな、これが。
[02:53:15.800] くそ、
[02:53:16.840] まだ開けてねえよ、あれ。
[02:53:21.279] なんだかね、そんなのいいと思うんだけどね。
[02:53:31.960] いや、俺はさ、指が5本あるからさ、その
[02:53:34.080] 人の気持ちはわかんないけど、もし仮に俺
[02:53:35.960] が指4本だとしても別に何とも思わんよ。
[02:53:39.520] いや、わかんないけど。なってみないと
[02:53:41.319] 傷つくのかな?
[02:53:43.600] いや、このゾマが指が本なのは俺たちを
[02:53:46.840] 馬鹿にしてるんだと思わねえだろ、普通に
[02:53:48.960] 。いや、知らんけど。
[02:53:53.160] トロルの唇。トロルの唇もなくされたしね
[02:53:56.560] 。
[02:53:58.200] なんそれ?黒人を馬鹿にしてるっていう
[02:54:01.680] 理由でしょ?意味がわからんわ。何を言う
[02:54:04.319] てんの?これ
[02:54:07.359] 見てえ。ポリこ
[02:54:20.960] あとホロコーストね。
[02:54:22.160] ホロコースじゃなくてホロゴーストごめん。
[02:54:23.800] 行っちゃいけない方がいい。あ、あ、バズだ。
[02:54:27.640] 人間に攻め込まれましたじゃないだろう。
[02:54:31.640] ああ、イライラする。
[02:54:36.319] バズやんじゃん。バズやんが
[02:54:38.680] 何をボサっとしている?イライラしていると言ってるだろう。早くあれを持ってこい。気かないやつめ。
[02:54:46.080] こいつは多分弱いだろうな。
[02:54:48.439] すみません。
[02:54:50.479] 魔王側近の中でも1
[02:54:51.800] 番弱い気がするこいつが。アトラスまだ1
[02:54:53.920] 回も出てないよね。うわ、邪身像だ。
[02:54:59.479] ちっちゃいし
[02:55:00.359] ね。ただこいつが
[02:55:02.279] 1番凶悪なんだけどね。
[02:55:03.640] こいつは魔王側筋の中でも最弱。
[02:55:05.960] でもこいつ下手したらメガンてやってくるからね。ラスボスじゃボス的なのに。え、何これ?何食べてんの?これバナナ?ドンキーコングやん。
[02:55:21.960] ドンキーコングじゃねえかよ。バナナ食ってますやん。
[02:55:25.479] きっとあれだね。バナナを開く像は違う違う。混ざってる。混ざってる。バナナを開いてどうすんのさへの洞窟ね。
[02:55:37.800] 悪魔がいる。
[02:55:38.560] あ、言い間違えちゃった。だって急にバナナが目に飛び込んでくるんだもん。たらバナナを食べようよ。
[02:55:45.319] おかげで肩の力が抜けたわ。
[02:55:49.120] では行きますよ。
[02:55:51.080] ドンキーコングと一言じゃねえか。ドンキーコングの
[02:55:54.040] いや、もういいて。あのスーパーファミコンのドンキーコングであの
[02:55:59.359] 1の1
[02:55:59.840] のステージがあの始まった時に家に戻った時にあの倉庫に倉庫にたくさんあったはずのバナナが消えてる時のドンキーコングの真似デデデデデ
[02:56:13.760] ドンキのアニメオップ知らなかったか似てる。
[02:56:17.520] 笑笑。
[02:56:19.840] 細かすぎて伝わいもね。選手権。笑笑。
[02:56:23.880] 家のとこに戻ってた。
[02:56:26.279] こうやってこうやっていたわ。
[02:56:28.359] なんだお前ら。
[02:56:31.560] おいおい。心をガキに体ことまるとガキにしたのか。
[02:56:37.680] 違う。こいつらがのを襲って。
[02:56:41.000] あ、やべ。宿屋読むの忘れた。また宿屋読むの忘れたよ。
[02:56:45.120] ドンキーコングのものまねしてたらこいつも後ろのバナナ盗んだらこうやってやんのかな?
[02:56:51.160] そうか。お前らがハーゴン様の言っていた勇者の血を継ぐガキどもか。お前たちの親父の方には注意していたが、まさかガキの方に邪魔されるとはな。ハーゴン様の計画の唯一の読み違いがお前らだな。
[02:57:11.560] お前もムーンブルク襲撃に参加していたのか?
[02:57:15.279] というかこいつが現凶じゃない?ムーンって。
[02:57:18.040] いやいや、はベリアルの仕切りさ。俺は
[02:57:21.439] 違うか。
[02:57:23.680] 本当に
[02:57:27.279] 俺たちはそれぞれ担当が違うのさ。俺は教団の管理勧誘だ。
[02:57:34.000] インテリアザだ。
[02:57:34.960] 魂を悪に染める。
[02:57:36.640] インテリアザ。
[02:57:40.479] ま、でもここで戦いはしねえだろうな。うん。で、ベリアルが人間たちの力をぐわり、アトラスは紋章探し。
[02:57:51.160] あ、アトラスは紋章探し。
[02:57:52.760] ミリエラはあの女よく知らねえな。とりあえず懐中を任されてるみたいだが。
[02:57:59.200] はい。でか
[02:58:00.439] 分かったか?分かったならとっとと消えろ。んで家で寝てろ。
[02:58:06.600] 俺はいちいち戦うとか面倒なんだよ。
[02:58:09.279] お話が分かりそうなやつだな。
[02:58:13.319] 家で寝てろですって。
[02:58:17.760] 寝えて。まだここで戦うの早いって。
[02:58:21.040] 量が分からないほど素じゃないだろ。
[02:58:25.399] そうですね。あなたが発する邪悪な気配は他の者たちよりはかに強いです。
[02:58:32.359] ですが聞くつもりはありません。
[02:58:35.640] え、いいよ。ああ、なんだ、なんだ、なんだ、なんだ。
[02:58:43.160] バズずかも。
[02:58:44.880] バズずいよね。あ、バナナなくなっちゃった。デじゃん。
[02:58:55.439] おいおいおい。マジかよ。ふざけんなよ。やってくれるじゃないか。
[02:59:02.080] これはいくらめんどくさがりでも見逃せねえな。
[02:59:07.200] え、ここで戦うの早くない?嘘でしょ?
[02:59:11.120] とっとと逃げていれば死なずに住んだ。
[02:59:14.160] うるせんな。許せんなの。うわ、マジか。ここで戦うんだ。やべえ。絶対負けるわ。これは絶対に負ける。だって回復してないもん。
[02:59:29.000] これはさすがに無理だ。一旦引こうぜ。一旦ちょっと。
[02:59:36.279] あ、いい。
[02:59:38.040] いいね。確かに強え。
[02:59:39.439] BM
[02:59:44.720] 早くやられるよ。
[02:59:45.960] いやわ。ボス的でそれやってくんのかい。ちょっと待って俺一旦一旦ごめん。ごめんね。一旦
[02:59:55.760] 一旦ごめん。うん。
[02:59:56.479] いや、だから違うね。一旦負けたい。一旦負けたい。正味満タで来たい。満タでま、満タで戦わそう。満タ。満タで。
[03:00:05.080] これがちや。
[03:00:06.720] 満タ戦。
[03:00:08.359] 一旦メガンテしていい。じゃあごめん。一旦ごめんね。本気でやる。やらせてやるんだったらお前が本気で来るのであれば俺も本気でやりたい。
[03:00:23.279] パラパラパパレプレパラ。これドラク
[03:00:30.080] 8。これドラク8の曲。これ
[03:00:32.840] これがちや。
[03:00:34.439] メガンテとザオリクで無限だ。
[03:00:38.600] メガンテとザオリクを繰り返す。
[03:00:43.239] めんどくせえ。
[03:00:46.439] 早く倒してくれ。なかなか倒してくれないね。なんかね。
[03:00:52.760] すごいな。
[03:00:59.840] なるほどね。
[03:01:09.800] 俺が意外と硬いんだよな。
[03:01:11.160] 俺がちや。泣きまき。
[03:01:15.680] あ、は。
[03:01:20.800] よし。ちょっとオートセーブからやろうか
[03:01:22.520] 。じゃ、もう毎回ボスがさ、急に来るから
[03:01:26.200] さ、回復せなあかんて。
[03:01:33.120] よし
[03:01:36.080] 。どこまで行ったらあれなんだ。魔族
[03:01:37.920] のけじめは指詰められるんじゃなくて指さ
[03:01:40.800] れるからね。
[03:01:43.880] 逆ヤザゾーマみたいに
[03:01:50.479] 指増えるんだ。魔族のけじめしめって
[03:01:54.120] 怖。逆に怖いね。宿が来た。よしよしよしよし。もう指詰めたも。
[03:02:03.520] じめつけるのは男前だな。
[03:02:06.520] これがけじめつけた男の姿だよ。指が
[03:02:08.760] 1本増えた。
[03:02:13.479] よし、本気で行くぜ。本気で行かせてもらう。ドラクエの世界にもバナナってあるんだな。あ、ここでできた。まいっか
[03:02:38.680] 飛ばせ。はないんだ。
[03:02:39.960] そう。早送りになっちゃうんだよ。あ、
[03:02:42.520] ここはスキップできた。よしよし。本気で
[03:02:45.680] 行くぜ。
[03:02:51.120] えー、もう正味爆敵が1体だった場合は
[03:02:55.520] もう爆裂剣が神。
[03:03:02.040] ルカニとか入るんかな?これどうなん
[03:03:03.960] だろうね。作るとま、入れるだけ入れて
[03:03:07.319] みよっか。
[03:03:10.399] に
[03:03:11.479] おいねえ。暴走するとかあるんだ。暴走し意味あんの?
[03:03:17.399] 俺が知恵。
[03:03:18.279] やめて。誰?いや、クッキク。しんどいなあ。だったらマジックバリアムやる。で、え、フバーハ入れて。お前呪文使えないの?痛いね。
[03:03:38.520] クッキー特技がね、あんま強くないんだよ。ま、稲妻りとかやってみる。ハ
[03:03:45.800] 1人じゃないわ。
[03:03:49.239] いや、フバーハ入れてもこれか。やめて。ああ、まずいよ。それは、それはまずいなあ。
[03:04:08.080] よいしょ。泣きもき。嘘でしょ。やめてやめてやめてやめてよ。危ね。
[03:04:14.040] これがちや。
[03:04:16.479] 俺はいい。俺はいい。やあ、寝てるんか。ツっコみって。あ、あ、ツっコみあるね。ツっコみ、ツっコみ、ツっコみ。
[03:04:29.560] 大丈夫。
[03:04:30.920] よし。
[03:04:31.720] 早くやられるよ。
[03:04:33.880] オッケー。オケオッケー。
[03:04:36.239] た、
[03:04:36.640] よっと。
[03:04:37.960] いやあ、クッキーが呪文使えないのはあ、よしよしよしよし。何気クッキーはね、
[03:04:46.200] ちゃんと強いね。
[03:04:47.399] ちゃんと強い。マジックバリア。マジックバ。これな、何だっけ?フバーか?フバーが切れそうになってる。違う。マジックバリアだよな、これ。マジックバリアが切れそうだから、ま、入れるか。
[03:05:04.640] バーってまあハスルダンスかな。で、呪文使えるようになったからスクルともいい。
[03:05:16.640] ごめん。マジックバリア
[03:05:19.560] 殴りゃいいってもんじゃねえ。早くや。
[03:05:22.439] やだな、それ。もう、これはもうどうしようもない。よし、危ねせ。
[03:05:30.800] よし、
[03:05:32.920] ブレス体制がなくなったから。
[03:05:36.840] うーん。バイキルトを入れながらフバーハ
[03:05:41.080] も入れて作るとはいか、とりあえず。えー
[03:05:44.239] 、
[03:05:49.160] ま、ぶっちゃけ1番攻撃入んのは
[03:05:50.880] ギガデインなんだよな。ただこれMBバカ
[03:05:52.720] 使うからな。
[03:05:56.760] ま、やっとくか。1人じゃないわ。
[03:06:01.359] 行け。
[03:06:03.439] 強い。362は強い。
[03:06:05.760] う、やばい。
[03:06:07.479] やばい。
[03:06:12.040] あ、いいぞ、いいぞ、いいぞ。行けるぞ。ハッスルダンスじゃちょっとしんどいね。もう
[03:06:21.800] 1回ルカに入れって。
[03:06:23.399] ここは自分で自分を回復させるという自分じゃない。こっか。
[03:06:30.600] に
[03:06:31.080] 多分素早さ買ってるから。
[03:06:33.120] いけるよね。
[03:06:34.279] 危ね。ふう。
[03:06:35.520] ありがとう。
[03:06:37.560] やめてやめてよ。やめて。危ないせい。
[03:06:46.120] よしよしよしよしよしよし。いい。やっぱりちょっとこれ強くなりすぎたのかな俺な。
[03:06:55.439] 魔法カフバーハルカにいらない。ベホマラ
[03:07:00.120] まベホマラーでも入れとくか。
[03:07:04.000] バり
[03:07:05.720] 呪文稲妻りか
[03:07:11.359] な。
[03:07:13.680] よいしょった。よしよしよし
[03:07:16.600] よしよしよしよしよし。
[03:07:19.600] これ怖い。危ねえ。
[03:07:23.520] せい。
[03:07:28.800] やっぱでもドラクエ1に比べると本当に
[03:07:32.080] パーティープレイってめちゃくちゃ
[03:07:33.760] ありがてえなって思うね。
[03:07:36.560] 賞味ボス
[03:07:38.479] 的やっぱそんなに苦戦しないもな。満タで
[03:07:41.600] 始めれば
[03:07:44.600] ウバーハはいらないしょ。
[03:07:48.520] 余裕すぎる
[03:07:50.160] 正味ね。
[03:07:54.359] てててトゥルトルあ、こんなのもある。ルルはい、お疲れしとこうか。
[03:08:08.640] なんだなんつった今だ。バズ多分これじゃ死なないでしょ。こんな弱くないよ。バズって多分めちゃ強いはずだぜ。
[03:08:17.239] パチパチグ。
[03:08:18.560] レベル40になっちゃった。
[03:08:21.560] なんか覚えれしょ。
[03:08:22.160] この辺にしとこか。
[03:08:23.760] この辺にしとこかって言ってた。まだ余裕を感じるな。わお。メラゾーマー。メラゾーマーは、え、ま、大魔王ゾーマの力を借りて発動する魔法です。指が
[03:08:37.760] 5本です。
[03:08:41.560] やるじゃないか。ま、ちょっとさっきのバナナ味がいまいだったからな。
[03:08:46.040] やっぱ死なんだんだ。
[03:08:47.600] 次なんかそんな設定あったと思うよ。
[03:08:50.080] バナナを食ってくとするぜ。
[03:08:52.040] ではない。メラ
[03:08:53.120] 次はないよ。ここで仕留めるから。
[03:08:56.200] そいつは
[03:08:57.640] おりだ。
[03:08:59.239] まあ、そりゃ死なないわな。うわ、ひどい。
[03:09:03.040] わあ、
[03:09:09.000] 逃げられました。
[03:09:09.920] こいつはどうすん?
[03:09:10.600] こいつもこいつも自分の手下を見捨てたり身代わりにしたりするような奴らばかり。
[03:09:16.279] こいつはどうすんねん?え、第
[03:09:20.840] 2の毛くになるか。
[03:09:22.960] 入してください。
[03:09:24.080] お前は大第
[03:09:26.600] 2の蒙君に
[03:09:27.560] 本当に君が従う価値のあるやつだった。よく考えてほしい。
[03:09:31.920] 第2の毛くにならないかお前。
[03:09:36.439] あなたあの扉を開く怪しい像を持っていたでしょう。私なさい。
[03:09:42.680] はい。もう私はるつもりはありません。
[03:09:48.040] こいつも君の素失ねえな。もっと可愛げのある喋り方しよう。
[03:10:01.399] 水晶も壊したし、デパのみんなも元に戻ったはずだよね。
[03:10:05.200] あ、水晶壊した。
[03:10:06.080] これでようやく全てが揃いましたね。
[03:10:09.399] ハーゴンの神殿に至る道筋。
[03:10:12.239] そしてルビス様を目覚めさせるための妖精の笛え。
[03:10:16.880] あ、妖精の笛。
[03:10:17.760] 最後の戦いの準備が整ったね。
[03:10:20.399] 妖精の城にこ。
[03:10:21.200] あ、そっか。そっか。妖精の笛でそうか。
[03:10:25.680] あれ?じゃあさ、え、でもさ、水の歯ご
[03:10:42.520] ぐんぐんぐんぐんぐんグランドクロス悪魔
[03:10:45.200] 。いや、全知ってる知ってる。
[03:10:46.920] 精神統一若き知力
[03:10:53.760] 守備力素早さをかなりあげる。へえ。
[03:10:59.239] まこし
[03:11:02.200] 何?まこしって妖精たちのポルカ仲間全員の体制を上げ
[03:11:08.880] HPとMB
[03:11:09.760] を自動回復する。へえ。なんかドラクエ
[03:11:12.040] 1
[03:11:12.200] の時と違ってこの必殺技使うの忘れちゃうんだよね。
[03:11:15.439] 仲間がすぐ回復できちゃうから。
[03:11:23.319] あ、びっくりした。
[03:11:27.319] ピンクサイクロンがさ、エッチなお店に
[03:11:30.120] そらめしちゃった。今ピンクサロンかと
[03:11:32.479] 思って。
[03:11:34.479] えって、
[03:11:37.760] ダークデイン。ダークデインってもう事
[03:11:41.359] スパークで良くない?
[03:11:43.720] ピンクサイクロンね。
[03:11:44.840] びっくりした。今嘘でしょと思ってた。ラッシュバーン雷人無双ブゲームしたいんですか?
[03:11:55.840] したいね。昔のエロゲがやりたいね。これからバズ様に見つからないとこでひっそり生きていきます。もうバナの集まで国撃使もうドンキー工具やん。
[03:12:10.080] もうじゃあそれ
[03:12:15.279] ならやっぱりジーコサッカー集めないと。
[03:12:17.840] ああ、ジコサッカージコガチャしないとな。悪魔の鎧いじゃ。妖精の城行く。なんかもう本当に着ク々クとクリアまで、え、マジで今夜あるんじゃないこれ。
[03:12:41.120] どうすっかな?一旦ここで飯休憩入ろっかな。俺
[03:12:45.560] 今日クリアは暑い。
[03:12:47.160] ま、ありそうじゃない?だってもうこれほとんどもう本当にラスボスだけでしょ。あと
[03:12:56.960] これあるね。
[03:12:57.920] あるよね。
[03:12:58.399] 寄り道しなければいけると思いますね。
[03:13:00.800] ああ。でもせっかくだから寄り道したいのもあるけどね。
[03:13:04.160] 別に早くクリアするのがさあ。あれじゃサイス猫こんばんは。俺言ってねえな。高明こんばんは。ニコお疲れ。
[03:13:14.399] あとちょっとしたボスに3
[03:13:16.080] 戦くらいだよな。
[03:13:17.040] まあそうだと思うよ。ま、ちょっとしたボスなのかわかんないけど。
[03:13:21.040] ついに揃ったのですね。皆さんが手に入れたしな情報。
[03:13:28.160] それら全てが恐ろしい魔物たちに屈することなく戦い抜いてくれた
[03:13:33.640] ゴブリンなんかしたりしないの証でもあります。本当によくやってくれました。それではこの世界を想像した精霊ルビス様が眠る聖地ルビスの祠について
[03:13:50.640] お話しましょう。
[03:13:51.279] どこだっけ?ルビスの祠って
[03:13:56.359] ルビス様が眠る祠はここより南頭の海の底深くにあります。その祠は何匹とも立ち入れぬよう聖なる光によって守られているのです。ただしたった
[03:14:14.279] 1
[03:14:14.479] つだけルビス様の祠に入る方法があります。
[03:14:20.160] その鍵となるのが
[03:14:22.080] はいはいはい。
[03:14:22.760] マーメイドハープです。
[03:14:24.319] はいはいはい。
[03:14:25.399] あ、前に頂いた
[03:14:28.640] ですが、今のマーメドハープのままではたどり着けません。
[03:14:33.279] マーメイドハープ覚醒イベントあんの?
[03:14:35.600] を取り戻さないと。
[03:14:37.160] マーメイドハープが
[03:14:38.399] の力。
[03:14:40.000] 遠い昔に人魚たちと相談し、ルビス様の守りを強庫にするため、あえてマーメイドハープの力を封じたのです。
[03:14:52.319] なるほど。厳重ですね。
[03:14:56.200] ですが、いよいよルビス様を目覚めさせるべき時が訪れました。
[03:15:02.560] マーメイドハープの封印を解き放ち、本来の力を取り戻せるのは
[03:15:08.960] 人魚の女王だけです。
[03:15:10.520] はいはいはい。
[03:15:11.800] わかりました。女王様のところへ行ってお願いしてきます。
[03:15:17.479] これでルビス様を目覚めさせるための私からの助言は最後となります。さあ、行きなさい。勇者のコらよ。
[03:15:32.120] 了解。
[03:15:37.160] 初めて会った頃に比べ、あなたたちは成長しました。きっと成し遂げられましょう。じゃ、今度はあれか。
[03:15:59.239] えっと、どこだっけ?王城様がいるのって
[03:16:01.600] 。
[03:16:08.000] あれ?人魚の正域じゃ。アルメハか。
[03:16:15.040] どうしよう。一旦6時で終わりにするね。
[03:16:17.560] 一旦6時で飯とかなんか色々休憩して
[03:16:22.120] 8時から開始でよろしく。よろし。
[03:16:28.880] そしたらなんかクリア行けそうな感じするよな。ぶっちゃけチケブどうするね。
[03:16:34.960] いや、晩御飯はね、もうね、俺もう作ってあんのよ。鍋作ってあるから。鍋、鍋をついて、
[03:16:42.800] 鍋をついて、え、ちょっとゆっくりしたらまた配信をつけると
[03:16:50.279] よく来てくれた。
[03:16:51.600] この側近の人魚エロいねんな。これ王女様じゃなくて、これ横にいるさ。
[03:16:56.560] 参加型ある
