[00:00:29.720] ສ
[02:29:04.479] クソ
[02:29:04.920] 思い話をしちゃったから
[02:29:06.748] [笑い]
[02:29:07.160] バランスを取ってくれるのね。
[02:29:11.399] そうね。
[02:29:12.600] あら、
[02:29:13.479] おっぱいの話でもする。
[02:29:15.200] 最高ですね。おっぱいはくだらなくなんかない
[02:29:24.433] [笑い]
[02:29:25.319] だ。確かにそうね。私が間違ってたわ。
[02:29:29.880] でもそんな本気で言うようなこと
[02:29:32.720] 話の肯定差がすごすぎてインフルかかるかも。
[02:29:35.760] 耳キになるで。
[02:29:38.279] あなたには助けてもらってばかりね。
[02:29:40.840] 心のモヤモヤもこれじゃあ私
[02:29:43.240] おお
[02:29:44.240] キャスト失格ね。
[02:29:45.479] お、それは
[02:29:46.880] 本当は私が[咳払い]
[02:29:48.880] あなたにそういてあげなきゃ。え、おっぱいの話は?
[02:29:52.479] うん。で、おっぱいの話は
[02:29:54.960] ありがとう。
[02:29:55.640] うん。
[02:29:56.960] それじゃあ
[02:29:57.520] あ、来る来る。気を取り直して話して。
[02:30:00.240] おおっぱいの話が来ますか?
[02:30:01.960] あなたはどんな?お、残念。
[02:30:06.680] おいおい。
[02:30:07.479] グラスの中が寂しくなってきちゃった。
[02:30:08.318] [音楽]
[02:30:09.840] お上手なんだから。
[02:30:12.279] ありがとう。何を飲むの?
[02:30:16.000] 酔っ払いて。でもカラオケは今日は行かないよ。カラオケはもう行かない。この子の曲がもういい。
[02:30:21.920] ちょっとおっぱい行こうよ。おっぱい。
[02:30:23.640] 私もご
[02:30:24.520] ちょっとこれ酔っ払い酔っ払いモード行きていえな。
[02:30:27.279] 好きなのよね。
[02:30:28.720] 少しだけ待っていて。
[02:30:29.880] おっぱいは
[02:30:30.800] シェイカーを用意するわ。
[02:30:32.000] 酔っ払いは
[02:30:35.640] しょうがない人ね。
[02:30:36.880] え、何?あ、怒られたの俺?今、俺今怒られたの?これ。あ、ちょっと待って。なんかなん?あ、なんか、え、なんかエッジ開いちゃったんだけど。なんか、あの、なんか知らんけどエッジ開いて検索してる俺。
[02:30:49.584] [笑い]
[02:30:54.200] なんでこれこれみんなにはみんなには多分なんかなんかボタンガチャガチャやりすぎて
[02:30:55.479] [笑い]
[02:31:01.439] 笑
[02:31:02.279] 笑笑
[02:31:02.600] ボタンガチャガチャやりすぎてボンボタンガチャガチャやりすぎてなんかエッジが開いたんだけどエッジだ
[02:31:09.560] 興奮やん
[02:31:12.279] ほらなんかなんか何これボタンガチャガチャしすぎてなんか意味わかんねえマエッジ開いていって検索してるなんで
[02:31:15.129] [笑い]
[02:31:22.560] 笑笑
[02:31:23.279] なん
[02:31:25.609] [笑い]
[02:31:27.160] エッちよいって叫んでる。
[02:31:30.439] 何これ?エッジよって言ってるかもな。
[02:31:33.470] [笑い]
[02:31:39.560] いただきます。
[02:31:41.200] 全然気づかんかった。酔っ払いモード。来た。
[02:31:46.800] 来た。来た来た来た
[02:31:48.880] 来た来た来た来た来た。
[02:31:50.960] ありがとう。で、おっぱいの話は
[02:31:52.960] あなたと一緒だと。
[02:31:54.040] うん。おっぱいの話しようよ。
[02:31:55.040] どうにも飲みすぎちゃうみたい。
[02:31:56.720] うん。うん。おっぱいの話ない。
[02:32:00.920] 酔いに身を任せて。このまま
[02:32:04.000] 2人で乱れちゃう。
[02:32:05.359] 乱れてえなあ。あらあらあらあら。
[02:32:09.160] なんだか視界がぐるぐるしてるわね。
[02:32:11.479] やり部屋まだ
[02:32:13.425] [笑い]
[02:32:14.680] 5000円で行けるところだ。
[02:32:16.800] もうどうしてなの?
[02:32:19.600] エチだ。
[02:32:20.600] そんなことされたら困るわ。あなたが優しくしてく。
[02:32:25.520] あらあらあらあら。
[02:32:27.600] もっとドキドキしてきちゃった。ほら分かるでしょ?私のおっぱい。こんなにドキドキして。
[02:32:33.730] [笑い]
[02:32:38.160] そういう時にさ、胸のことおっぱいって言わないけどね。なかなかね。ドキドキしてるとかの話の時は胸は胸って言うけどな。
[02:32:45.120] ドキが胸。俺も毒ついてる。ははは。
[02:32:50.040] はははあ。
[02:32:53.800] どうしてはあしてるのかしら。
[02:32:56.359] エッチだ。
[02:32:57.720] 少し刺激が強すぎた。
[02:32:59.920] 1
[02:33:00.120] 日メルエッチ度が回してきたね。
[02:33:01.840] 落ち着いてね。困ったわね。
[02:33:07.680] 私の心あなたに乱されてばかり深みにはまったら本当に戻れなくなる。
[02:33:19.880] ええねんで。
[02:33:20.520] でもこのドキドキをずっと求めてた気もするわ。
[02:33:25.319] あ、うん。分かったからおっぱいな話しようや。
[02:33:28.479] こんなことよ。
[02:33:29.840] くそしつこい。ごめん。ごめん。しつこい。俺しつこいけどさ。おっぱいな話まだ
[02:33:33.439] ダゲームをしましょう。
[02:33:35.120] ゲームとか
[02:33:35.840] 戻れなくなる。
[02:33:36.800] こう見えても強いな。
[02:33:38.200] おっぱいおっぱい
[02:33:39.399] で。
[02:33:40.520] あ、選べるんや。選べるんや。選べるんや。え、どうしよう。何見たい?みんな何見たい?いや、俺なんか
[02:33:48.000] Tゲームかテオシズ撲を行きたいかもな。
[02:33:51.200] 思ったらゲームたな。なあ。あらさんこんばんは。
[02:33:55.760] Tゲームかテモみてえな。
[02:33:59.439] どっちがいい?みんなTゲームか
[02:34:01.720] 手押しもうか?
[02:34:04.200] 手押しごめん。ちょ、手押し行かせて
[02:34:05.840] もらっていい?あえて逆に逆に
[02:34:10.160] ティて
[02:34:12.160] て。はい。行こう。
[02:34:18.439] いや、もエだよ。エだよ。エだよ。
[02:34:25.760] ああ。あれ?何ボタンだっけ?ごめん、
[02:34:27.760] ごめん。
[02:34:28.080] 何ボタンだっけ?これ何ボタンでやんだっけ?これ。
[02:34:29.960] セームスゴッド。
[02:34:31.200] え、最挑戦2000
[02:34:32.520] 円。え、エンターじゃなかったっけ?
[02:34:39.960] 人もミニ戦。
[02:34:44.200] え?何これ?何これ?なんか金めっちゃ座れる。までもおっぱい触れると思えば手の位置おかしいやん。
[02:34:55.359] あら、
[02:34:56.240] あら。
[02:34:58.880] 意外とむずいんだ、これ。
[02:35:00.520] もう、もうだめよ。
[02:35:02.417] [笑い]
[02:35:04.680] まあまあまあまあまあまあまあまあまあまあまあまええわ。まあまあええわ。まあまあえわ。
[02:35:11.000] 3万7000ま、こんなもんでしょうな。
[02:35:14.640] まあ、
[02:35:14.920] 楽しかったわ。次はいつ会える?
[02:35:18.560] また明日来るよ。また明日来るけど。
[02:35:21.560] ねえ、今度もう同販ばっかでしょ。
[02:35:27.200] めっちゃいや、ま、行くけど、行くけどさ、お金が
[02:35:32.560] 同販ばっかやなあ。
[02:35:40.600] 6月11日僕の誕生日です。
[02:35:42.880] 6月11
[02:35:43.520] 日僕の誕生日。おららららら勝負が出てるねえ。どうしよう。
[02:35:52.319] 誕生日おめ高い。高いね。
[02:35:56.240] だ、お前6月
[02:35:57.080] 1、お前ら覚悟しとけよ。覚悟しとけよ。お前ら全員何かプレゼントを用意することよろしく。も良いよな。
[02:36:06.640] いや、でも3万5000
[02:36:07.880] でしょ。高くて買えねえよ。
[02:36:09.920] 3号でしょ。履いてるとこ見てえけど。
[02:36:14.439] 3号は買えねえよ。
[02:36:16.319] アダルトチャンネルになったの?
[02:36:19.053] [笑い]
[02:36:19.200] ずっとこれをトんばんは。そうだよ。アダルトチャンネルゲーム。うん。
[02:36:22.319] ダブル
[02:36:23.840] これ。
[02:36:24.439] お前ト鳥トみたいな若像にはちょっとこれ刺激が強えよ。ジャパニーズ変態。
[02:36:30.200] こんばんは。みやみ子。
[02:36:31.200] みんみこんばんは。
[02:36:32.080] リンがキャストのみんなにお勧めしてるのよ。今まで色々と使ってきたけれどこのハンディマッサージ
[02:36:39.920] 1[笑い]番気持ちよくしてくれる。
[02:36:42.000] どこが気持ちよくなっちゃうんだ。
[02:36:43.640] どれどれ。ヘッド部分の大きさは
[02:36:47.240] あらあらあらあらあら。
[02:36:49.439] 軽くて持ちやすいし長時間使っても疲れなさそうよ。だね。
[02:36:57.160] おい、[笑い]
[02:36:58.560] 電に聞いて別におかしくないからね。電気マッサージ機電して電話だからね。伏になってねえだろ、それ。しかも
[02:37:07.200] でも直接当てたら刺激が強すぎ。
[02:37:10.520] 私はもう大人なので大丈夫。水ルを
[02:37:12.764] [笑い]
[02:37:13.439] 1枚被せて使った方がいいかも。
[02:37:16.080] 何
[02:37:19.200] 当たり前でしょ?毎日私を癒し慰めてくれる。
[02:37:25.560] 慰める?
[02:37:26.479] ハンディマッサージは私の恋人のような存在なんのかな?
[02:37:30.080] 慰めるとは自分を慰めるってことだな。要は
[02:37:35.479] 要は要はなら
[02:37:37.000] 要はな。
[02:37:38.040] そんなことないわ。恋人に使ってもらえばいいだけよ。
[02:37:43.359] 私の気持ちいいところに当ててもらうの決めた。買うわ。片ね。はい。
[02:37:49.520] これで片もまあまあそんなそんなもんだと思いましたよ。そんなこったろうと思いました。
[02:37:53.200] 楽しみね。
[02:37:54.240] でも確かにお前そのおっぱいじゃもう肩こってしゃあねえべな。肩こってしゃあねえべな。
[02:38:00.279] 家電両販店に連れて行ってくれてありがとう。とてもいいものを買うことができて満足よ。早速家に帰ったら使ってみるわ。
[02:38:12.760] それじゃお店に入りましょう。
[02:38:15.840] これでイチゴ取られるのおかしいだろ。いい。
[02:38:20.920] うわあ。
[02:38:23.120] ああ。ここまで。[叫び声]
[02:38:26.720] 続きはバニーガーデンでね。
[02:38:28.800] すごいなあ。
[02:38:34.640] [笑い]
[02:38:37.439] こりゃすごい。あら、あら。
[02:38:39.479] マジで?
[02:38:40.240] 今なら2人きりになれちゃ。マジで?
[02:38:42.880] これにも何も聞かれない。今日行っていいんすか?
[02:38:46.080] にも何も見られない。
[02:38:47.720] 略くんく。
[02:38:49.399] そんな私たちだけの空間で。え、えち今日はあなた好きなん?
[02:38:51.670] [笑い]
[02:38:57.680] これはいい。え?嫌いな男なんかいるか?
[02:39:00.359] きち笑。
[02:39:02.640] あり。
[02:39:02.960] これフりフりの下。
[02:39:04.640] それじゃ。
[02:39:05.040] いや、これはエッチだねえ。
[02:39:06.800] これな何て言うの?これベードっていうの?いや、これえこえ何こ?え、こんなの
[02:39:11.960] さんこんばんは。
[02:39:12.800] こんなのってワクワクさんこんばんは。俺今とてもワクワクしています。え、ルーム行けんの?あ、あ、あ、あ、
[02:39:22.455] [笑い]
[02:39:22.680] おはミドグ。
[02:39:23.800] 何を飲むの?
[02:39:24.760] あ、あ、あ、あ、あ、あ、あ、あ。
[02:39:29.760] 絵本読んで。会、会館。やり部屋来た。
[02:39:35.240] ボトルね。
[02:39:35.880] 夜室で分作ろうとしてた。こんばんは。
[02:39:40.140] [笑い]
[02:39:41.080] 何?何?何?せいさんこんばんは。せえ、諦めることなんかあるんだ。せいさんがこんばんは。見てください。最高の眺め。絶景絶景絶景絶景。大きなお山が
[02:39:51.600] 2
[02:39:51.760] つ双子島。フリーザーがいるかと思ったわ。双子島。フリーザーでもいいのかな?あ、あ、あ、あ、あ、あ、あ、あ、あ、あ、あ。け、
[02:40:03.120] いただきます。
[02:40:03.760] ああ。
[02:40:05.399] うおお。あ、実するかと思ったわ。実するかと思った。実するかと思った。
[02:40:06.995] [ため息][息をのむ音]
[02:40:14.319] 今日は少し特別な夜。見ての通り
[02:40:18.840] ベードルを着ているわ。
[02:40:20.479] これはたまらんねえ。
[02:40:22.640] 画面越しにいい香りが
[02:40:24.120] なあ。
[02:40:26.760] ありがとう。
[02:40:27.279] うわっとしたな。
[02:40:28.439] この衣装肌にふわりと触れてとても気持ちがいいんだ。
[02:40:29.266] [笑い]
[02:40:32.840] え、ベードルって何け?え、何こういうのって本当に?あ、ま、あるんだろうけど。エチだな。
[02:40:38.880] あなたは知ってたかしら?できるのかって聞いてナイトウ
[02:40:45.040] 膝できんのかって聞いてんの。売ってるんだ。エロいな、これ。
[02:40:50.520] そう、
[02:40:50.800] パジャマ
[02:40:52.000] なんだかとても無防美をね。
[02:40:55.080] それでもあなたの前で来ているということは
[02:41:01.520] 次これ来て配信して
[02:41:03.981] [笑い]
[02:41:04.800] 俺が
[02:41:06.800] 正解よ。あなたになら
[02:41:09.221] [音楽]
[02:41:09.720] 俺のベビー姿無防美な私も見せられるわ。
[02:41:13.760] いお前らに俺こんな無防美な姿見せたくない。
[02:41:16.040] 今夜の私はとても無防美なの。
[02:41:19.680] あちゃあ、
[02:41:20.399] 普段見せないような顔もあなたに見せてしまう。
[02:41:24.640] あ、ちゃっちゃだね。それは
[02:41:27.562] [笑い]
[02:41:27.720] くまさん、
[02:41:28.560] そういう意味での無防美ではないわ。
[02:41:31.279] お気に入りのくまさんことちゃまゲーム
[02:41:34.680] グラスが空になってるわね。どうし
[02:41:37.840] これはエチだね。
[02:41:40.661] [笑い]
[02:41:41.240] これ延長しねえやついねえだろ。いや、どうしよう。
[02:41:45.399] ちょっとさ、もう1回、もう1
[02:41:47.479] 回画面どでかおっぱい見たくないですか?画面どでかおっぱいもう
[02:41:51.439] 1回見たくない。画面どでかおっぱいもう
[02:41:54.560] 1
[02:41:54.600] 回見たい。ごめん。もうワンモワンボトル行くわ。ごめん。
[02:41:57.359] ありがとう。今取ってくるわね。
[02:41:59.720] はい。
[02:42:03.399] あ、あ、あ、あ、あ、あ。ミルク。
[02:42:08.120] ああ、デもも気持ち悪い。おめえら桃もやな。ピーチドでかピーチ
[02:42:14.722] [笑い]
[02:42:23.120] 眠りにつく前の時間が好きなの。
[02:42:25.359] デビュー
[02:42:26.680] 心が無防美になって
[02:42:29.319] 体から力が抜けていく。
[02:42:32.000] もう12ピーチは抜ける。
[02:42:34.560] もう12時か。
[02:42:38.160] パズりの目線
[02:42:40.160] 難しいことが考えないようにしてるわ。
[02:42:43.680] 今日誰と会ったとか何を話したとかそんなこと?
[02:42:49.279] これさ、まだまだかかりそうだな。一周すんのに。
[02:42:52.520] 最後に少しだけ
[02:42:54.640] うざけ。
[02:42:55.800] これちょっと明日もかもしんねえな、これ。明日もかもしんねえな。
[02:43:04.279] もっと考えて
[02:43:06.680] だめよ。ハ
[02:43:08.240] 少しだけにしておかないと。
[02:43:10.200] いや、そうなんよ。
[02:43:11.080] ドキドキして眠れなくなってしまうわ。いすぎ
[02:43:15.359] もうなんやねん。さっきからトリトそれ誰のスタンプ?
[02:43:17.279] いつもより少しだけドキドキしてしまうわね。
[02:43:23.720] ガブリアスだけだよ。トリト使っていい?スタンプはガブリアスだけ。
[02:43:26.772] [笑い]
[02:43:29.560] そうね。ダブル
[02:43:31.160] どこかくすぐったい感じがするわ。
[02:43:32.013] [笑い]
[02:43:34.000] ガブリアス使ったよ。ドリトは
[02:43:36.200] お酒どうしましょうか?プ
[02:43:39.218] [笑い]
[02:43:40.680] した方がいい。
[02:43:41.840] 奥ガーちょムプ
[02:43:44.680] 嬉しい。
[02:43:45.160] 笑笑
[02:43:46.279] 私もあなたともう少し飲みたい気分だったの。何を飲むの?
[02:43:51.680] いやもさすがにお金ないっす。いやあ、これカラオケ。いや、カラオケ。いやあ、カラオケ。
[02:44:00.160] いやあ、オッケー。仮置きいっ
[02:44:04.479] ちゃう。いや、でも13万だろ。金ねっ。
[02:44:10.359] でもなあ、この姿のカラオケときてな。
[02:44:15.243] [笑い]
[02:44:16.000] どう行く?このカラオケ行とく
[02:44:24.520] よ。男ならくう。男なら男ならぶっと
[02:44:30.479] 1本入れちゃいましょう。
[02:44:31.680] あら、ありがとう。
[02:44:33.960] 今取って。
[02:44:34.600] お金ないで。お金がない。エッチだ。うわー。ああ。あらあらあら。脈くみな。
[02:44:40.134] [笑い]
[02:44:46.920] 何なんだよ。さっきからそれ。
[02:44:50.080] あら。
[02:44:51.720] 気持ちよくなってきちゃったわ。
[02:44:53.120] ボトル3本入れちゃったよ。
[02:44:56.040] 今日金使ったな。
[02:44:58.000] あなたと一緒だとどうにも飲みすぎちゃうみたい。
[02:45:00.438] [笑い]
[02:45:04.920] ダブル。
[02:45:06.000] え、何?何?え、何?
[02:45:07.720] 3
[02:45:07.920] 本がきつい。
[02:45:08.920] 何?何?何?何?
[02:45:11.479] ごめんなさい。変な声を聞かせてしまって。
[02:45:12.884] [息をのむ音]
[02:45:15.120] うん。何
[02:45:16.240] で動く度びにふわっと揺れて裾が体に触れるたびに私ってなっちゃうの。
[02:45:22.054] [笑い]
[02:45:25.000] エッち。
[02:45:26.240] あの男でもな、あの乳首開発すぎるとさ、あのあの
[02:45:31.399] T
[02:45:31.560] シャツですれるだけであのあの行っちゃうみたいな人いるみたいですからね。中には。中にはな。中には。よし。もっと動き回ろう。
[02:45:44.979] [笑い]
[02:45:46.399] ベビードルがこすれて
[02:45:50.600] アホ。
[02:45:51.479] これで満足かしら。
[02:45:52.960] アホなんかこのゲーム。
[02:45:55.399] アホやで。このゲーム。
[02:45:57.960] 開発っぱか。ダ音不解分。
[02:46:01.354] [笑い]
[02:46:01.680] え、何?何?何?
[02:46:02.880] 開発おっぱいか?開発おっぱいか?
[02:46:07.200] とんでもないな。
[02:46:09.120] どこどく。
[02:46:13.840] ベビードルがこれベードルのこの薄。笑
[02:46:17.840] 開発おっぱいか。
[02:46:19.040] あなたの吐息が当たるだけで布が震えてしまってふーってしたのか。ふーって。
[02:46:27.560] むくむく[笑い]
[02:46:29.720] ふーってしたのか。
[02:46:31.200] だから
[02:46:32.160] え、なんすか?
[02:46:32.880] 今日はあまり近づいちゃだめよ。
[02:46:35.600] え、感、会
[02:46:37.960] くすぐったくておかしくなってしまうわ。シャンパン美味しかった。
[02:46:42.720] あ、来た、来た、来た、来た。
[02:46:44.439] なんだか歌いたくなった。
[02:46:45.760] ドスケベカラオケ。ドスケベカロカラオケ。
[02:46:49.439] 1
[02:46:49.640] 局歌っても。
[02:46:50.439] いや、いいんですか?そんな、そんなの見せてもらっちゃっていいんですか?行きましょう。ちょっともうあの、愛の手とか封印もカメラに注力します。俺は
[02:47:00.359] から
[02:47:00.920] カメラに注力します。
[02:47:03.160] カラオケさせたら壊れちゃうんやな。メロメロね。あらあらあらあら。とんでもねえ。はい。とんでもねえ。はい。とんでもない。はい。ててて。操作がわからない。操作がわからない。もうどうでもいい。どうでもいい。そんなんどうでもいい。瞳は
[02:47:11.440] [叫び声]
[02:47:27.000] あらあらあらあら。
[02:47:29.840] あっちゃ。あら。スケスケじゃないですか。スケスケじゃないすか。こ、ごめん。ありがとうね。ト、ありがとう。ト、ありがとうね。ご飯頑張って作って。
[02:47:46.960] あら、あら。これさ、もっと下見れないの?これもう、もう下見たいよ。もっと下見たい。
[02:47:54.600] もっと下みたい。嘘。
[02:47:57.946] [音楽]
[02:47:59.279] メロンメロンメロンメロン
[02:48:03.200] 嘘かける嘘イコールハートが嘘と嘘がいつか現実
[02:48:08.359] 脇もエもエか脇もエだもエだもエだぞエだぞバニーが目の目の私引き返さな
[02:48:18.906] [泣き声]
[02:48:26.160] 何が
[02:48:30.760] クソスクショした。
[02:48:31.600] 笑笑かしら。[笑い]
[02:48:34.840] 0点
[02:48:37.901] [笑い]
[02:48:38.720] 頑張った。
[02:48:39.279] 0点でもいい。
[02:48:41.000] 気持ちから気にしないで。
[02:48:43.760] 0点でもいい。
[02:48:51.680] 夜の運動。ここで終わって
[02:48:53.680] 楽しかったわ。[笑い]
[02:48:55.240] だから
[02:48:55.800] また遊ね。
[02:49:01.240] はった行ったな。は
[02:49:09.200] いか。笑笑ちんやん。
[02:49:11.962] [笑い]
[02:49:13.200] 家賃やん。マジで
[02:49:16.160] 勝ったな。
[02:49:16.760] いや、行ったなあ。
[02:49:18.960] あなたとの時間を楽しみにしてはいるね。
[02:49:25.520] 責任を取ってほしい。
[02:49:26.920] いや、8
[02:49:27.479] かいったな。だいぶ行きましたよ。いや、良かったなあ。あ、空気正常器来たよ。あ、これ売るべ。
[02:49:47.160] 売って金しよう。
[02:49:48.040] 行け。
[02:49:48.560] ほら、売って金すべな。売って金すべ。振りもやってこう。いらないんだから。いらないんだからこんなもん。はい。売ります。はい。せいないない。ほいほいほい。派遣見てみるか。
[02:50:02.720] ああ、
[02:50:03.600] 派遣みるか。わ、お寿司が、お寿司がバズってるって。
[02:50:14.520] マッサーって2人で施術した方が効率いい
[02:50:16.800] のよね。でももしかすると刺激が強すぎる
[02:50:18.760] かもって。
[02:50:20.840] ラブエリウサちゃんとえ、話したわ。
[02:50:26.120] 何?
[02:50:28.520] 今日からまた通常営業すぐにまた、え、
[02:50:30.560] ルナのバースデーがあるんです。え、招待
[02:50:33.080] 権をご用意の上是非お祝いに来てください
[02:50:35.640] 。招待権なんか持ってないけど俺。
[02:50:39.319] えし、招体験なんか持ってない。きりしてきました。
[02:50:43.663] [笑い]
[02:50:44.760] お風呂でするタイプなんや。
[02:50:47.000] 2万6000で安すぎるな。や、旅行もう
[02:50:51.000] 1回行きてえな。旅行済み。
[02:50:54.143] [笑い]
[02:50:54.160] 排水行済み。
[02:50:55.040] なかなかなかなかなかなかなかなか言わないけどね。
[02:51:00.080] 旅行済みって?何?旅行済みって?
[02:51:02.003] [笑い]
[02:51:04.680] 罪とは?
[02:51:07.840] 旅行済みってなかなか言わないけど
[02:51:12.319] いらっしゃいませ。
[02:51:13.000] あ、休み。
[02:51:13.399] あれ?
[02:51:14.160] あ、休み。
[02:51:14.840] まるでもうよなしじゃない。
[02:51:16.439] 休み。別に期待して。
[02:51:17.840] あ、まあでもちょっといいや。今日はおめでとう遊ぶわ。今日はおめでとう遊んだる。
[02:51:21.920] どれにしますか?
[02:51:22.720] え?旅行かね?俺とな。旅行かね?俺となあ。
[02:51:26.880] なあ、俺と旅行行かねえか。ちょ、これ、ここは金ちょっと、金ちょっとここは
[02:51:34.279] 私も頂いていいですか?
[02:51:36.160] 可愛いんだよね。
[02:51:37.239] これが手頃サイズに見える。
[02:51:38.760] 私ブルーベリー大好きなんです。
[02:51:41.239] 本当本当にな。
[02:51:42.359] 甘くて優しいのに爆乳だけど、こっぽい香りで
[02:51:46.040] こいつも爆乳だけどな。
[02:51:47.680] ちっさ、[笑い]
[02:51:50.000] 目が超えてやがる。うほ。
[02:51:53.239] いただきます。
[02:51:55.239] 熟成ステーキって知ってます?
[02:51:57.399] 何それ?
[02:51:57.960] 牛肉を一定期間寝かせることで肉の旨味や風味を引き出したステーキなんだって。
[02:52:04.884] [笑い]
[02:52:04.920] あなたはエッチですよね。
[02:52:06.319] なんでエッチやねん。え、どこがエッチなの?
[02:52:12.160] そんなに驚くことないでしょ。ちょっと思っただけだもん。
[02:52:15.600] ほら、響きとかその辺がちょっとエッチだって思わない?
[02:52:21.560] 熟成レについていけなかった。っぽくて色感じしません?
[02:52:24.534] [笑い]
[02:52:27.319] あの、あの最後の方、あのパズドラみてだな。
[02:52:31.319] 売れたボディ
[02:52:32.960] とろける。
[02:52:33.600] インフレダメージがインフレな余韻。
[02:52:37.080] ほら、やっぱりエッジだ。
[02:52:38.840] お前もなんだ?お前もそんな感じか?
[02:52:42.399] 本当ですか?やった。
[02:52:44.840] いや、待って。俺はどうなのか確かめに行きましょう。
[02:52:48.960] 俺さ、このゲームさ、正味さ、
[02:52:52.279] 1
[02:52:52.479] 周だけやればいいなと思ってたんだけどさ、この子も行きてえな。
[02:52:56.720] ちしない。
[02:52:57.880] え、この子可愛くない?あ、ちんピク。
[02:53:01.520] ちんピクかって言われたらさ、そうだけど可愛いのよね、この子。可愛さがあるじゃん。
[02:53:08.600] wwじゃねうせえ行こ
[02:53:12.000] なんか今日は時間が過ぎるのが早いかもパチ
[02:53:15.600] 次のああつの子ねあれ前作の主人公ね
[02:53:23.080] まだ私と痛いんだありがとう
[02:53:26.920] 可愛いんだよね
[02:53:27.960] 何見ます
[02:53:29.359] 可愛いんだよねみんなは見れないからあんま関係ないと思うんだけどこの子のエッジシーン見てんだ
[02:53:36.585] [笑い]
[02:53:37.920] おめらさ、あの配信禁止で見れねえけどさ、あの、俺この子のエシー見てんだわ。うん。おめらには見せらんねえけど。
[02:53:47.000] おいしいですよね。
[02:53:49.439] グギな。
[02:53:50.995] [笑い]
[02:53:52.359] グギグギ。
[02:53:54.439] 乾杯。
[02:53:55.359] ちゃだりえん。
[02:53:56.960] うむ。
[02:53:58.680] 小さな幸せを感じる瞬間ってあります。些細なことだけど幸せ感じちゃうなみたいな。
[02:54:09.120] エリザちゃんの笑顔が見れた時かな。
[02:54:12.760] え、小さな幸せなの?大きな幸せじゃないんだ。
[02:54:17.359] 可愛い。
[02:54:18.399] でも私の笑顔で幸せか。嬉しいわ。嬉しい。
[02:54:24.319] 可いいね。ただこの子ちょっと顎尖がりすぎな。うん。
[02:54:27.000] あのエヴァンゲリオンのキャラかと思ったわ。あ、すっごいエリだ。
[02:54:31.720] なんか出てくるワードがあれで回転できても諦めないなって思ったんですよね。
[02:54:35.535] [笑い]
[02:54:39.399] そういう時もあるんだな。そういう時もあるんだな。いいじゃん。エロ海分やろうよ。
[02:54:44.560] エロシ銀みたいな感じで天身声優で
[02:54:48.640] 美味しいお酒があってあなためててすぐ行くだからこれもあるからな。
[02:55:07.560] だから今が私が小さな幸せを感じてる瞬間です。
[02:55:13.279] 確かにこんな時間よ。
[02:55:15.520] こんなあれなのにおっぱいちっちゃく見えるもんな。
[02:55:19.200] もうトリンクが
[02:55:20.200] 周りがでかすぎて
[02:55:23.680] まだ私と痛いんだ。
[02:55:25.080] こうやってこ可愛いよな。
[02:55:26.680] ありがとう。何飲みます?
[02:55:29.600] うわ、歌行ってみる。や、でもお前に
[02:55:31.560] 4万は使えん。お前に[笑い]
[02:55:34.359] 4万は使えん。
[02:55:35.800] 識
[02:55:39.920] 可愛いよね。可愛いよね。
[02:55:44.080] どこ見てるんですか?
[02:55:45.000] やべ、背中やん。背中やん。背中やん。
[02:55:47.760] 乾杯。同じ店で帰るの気まずくないんかな?
[02:55:53.399] え?何が?何か?この女、女を女の子を
[02:55:56.439] 部屋を掃除したり片付けができると気分もすっきりします。
[02:55:59.376] [音楽]
[02:56:01.040] うん。ま、でもね、言うても言うてもね、お金あのあれですからね。お金の換気ですから。
[02:56:07.760] でも掃除が
[02:56:09.359] 実際どうなんだろうね。そういう店通ってる人ってさ。
[02:56:12.439] 気分がどんより落ち込むんですよね。
[02:56:14.720] 実際どうなの?わかんないんだけど。そういう店行ったことないからわかんねえんだけどさ。ちょ、毎回指名してる女の子がいてもう別にあれなのかな?
[02:56:26.560] そ、そんなことない。
[02:56:28.520] やっぱ気まずいもんなんかな。違う女の子名したら。
[02:56:31.239] 今は少しだけ散らかっちゃってます。
[02:56:34.239] 者
[02:56:35.439] 誰も言ったことないんだ
[02:56:39.239] だ。だめ。
[02:56:40.319] 今は絶対に部屋にあげられないです。
[02:56:42.720] 今は
[02:56:43.160] というか今じゃなくてもダめだけど。な
[02:56:45.279] んであげてよ。
[02:56:46.000] 明日こそは気合いを入れて掃除をする。片付けもきっちりやって綺麗な部屋に戻さないと。あ、昨日もそう思った。
[02:56:58.560] 2
[02:56:58.760] 万000
[02:56:59.439] リーズマナブルに遊びましたね。リーズナブルに遊びました。
[02:57:02.760] ありがとう。
[02:57:03.840] 可愛いな。
[02:57:04.399] また来てもいいですよ。
[02:57:05.479] いや、可愛いな。この子。
[02:57:06.680] そんなのあなたの自由ですからね。
[02:57:13.200] いいですね。
[02:57:15.760] さてさて、今日は次で最後にしようかな。
[02:57:19.000] 今日は次で最後にしとこうかな。
[02:57:22.600] これちょっと明日まだもう1パート以上
[02:57:25.040] ありそうな感じするな。まあ、ちょっと1
[02:57:27.560] 周クリアするまではやろうぜ。1周クリア
[02:57:30.680] するまではやるわ。いや、でもあの子見
[02:57:33.479] てえけどな。
[02:57:38.080] 見てえけどな。あの子な
[02:57:39.920] いらっしゃいませ。
[02:57:40.720] ああ、でも安心するわ。実家のようなくな。安心か。
