[00:00:52.039] ひ
[02:58:27.840] で必ず生きて帰れるわ。絶対に
[02:58:31.720] 俺もおいしてほしいな。可愛い女におじいして。もう仕事行く前に毎回してもらいたいね。お交して。お交してくんないとお仕事いけないって。げまさんこんばんは。
[02:58:50.000] バカっぷル。
[02:58:51.644] [笑い]
[02:58:54.918] [音楽]
[02:58:57.399] お
[02:58:58.160] いるでしょ。
[02:59:00.158] [音楽]ばれって言われそう。
[02:59:01.279] 何がな?何よ?父からもおじいだ。
[02:59:06.439] 逆に仕事。
[02:59:07.359] え?何それ?
[02:59:08.399] なら行かなくていいよ。
[02:59:11.160] 何?何?何?この親子。まだまだ全然足りん。戻ってきたい。この
[02:59:16.760] 100
[02:59:17.000] 倍のお前をお見ましてやる。ふん。次はちゃんと避けるからね。
[02:59:25.319] どんなやれ?
[02:59:27.319] このお父さん子供の扱い下手すぎんか
[02:59:28.979] [音楽]
[02:59:30.160] なあ。行ってくるぜ。ただここにはお宝はなかったわ。ないよね。ここないってことでいいよな。ここ宝。いや、でもこれ全部
[02:59:47.974] [音楽]
[02:59:50.200] 探すのだいぶしんどいなあ。
[02:59:58.479] ないよ。
[02:59:59.319] ないよね。ここはね。あ、お父さんお母さんに挨拶しな。みんなジ夜にはハーゴンの血闘が迫ってることは伏せておいてください。心配させたくないの。あ、へえ。
[03:00:25.760] おや、これはお姫様。おれなさいませ。
[03:00:28.160] どうされましたか?ちょっとみんなの顔が
[03:00:30.160] 見たくなって何か困ったことはない?
[03:00:31.720] 大丈夫?でもね、こうやってジアとかがさ
[03:00:34.880] 、残ってるんだったらまだ救いあるよな。
[03:00:36.840] マジでファミコン版本当に1人だけになっ
[03:00:38.640] ちゃったからね。
[03:00:42.120] 何も問題ありませんぞ。修行さん。修復
[03:00:44.760] 作業を持ってたよりもずっとはっており
[03:00:46.399] ます。ローレシアやサマルトリアの方々も
[03:00:48.720] たくさん手助けしてくれて、もう感謝感謝
[03:00:50.600] です。
[03:00:52.479] 感謝感謝ですって。もうなんかなんか古い
[03:00:54.840] わ。なんかその言い方が
[03:01:09.359] またいっぱい。
[03:01:13.239] もういい。もういい。もういい。
[03:01:14.560] おい、またいっぱいって何かなって思ったらそれかよ。おいしい闇感謝感謝。今のうちにこの宝を探した方がいい。必ずまたイベントのようにイベンよりももっと美しく元気になるわ。では私はもう行きますね。はい。お気をつけて行ってらっしゃいませ。行ってきます。
[03:01:50.760] どうした?う、姫様、
[03:01:54.479] 大人殿のどうされました?
[03:01:57.359] 姫様はおそらくこれより父に向かわれるの
[03:02:00.120] であろう気づいてるんだ。そのようには
[03:02:03.561] [音楽]見受けられませんでしたが穏やか
[03:02:05.279] にここを生まれていたかと。
[03:02:10.479] 姫様は昔から[音楽]辛い時ほど周囲を
[03:02:12.720] 心配させぬように笑顔を作られる。王妃様
[03:02:15.840] が亡くなられた時もそうでした。
[03:02:20.920] そうやって心配させるのが嫌だから私たち
[03:02:23.439] には何も言わなかったのでしょう。様が
[03:02:26.319] 望むことはきっと我々が笑顔で今精一杯
[03:02:28.920] 切ること分かりますな。
[03:02:34.279] 得ました。姫様の勝利を信じて待ちます。
[03:02:37.760] げ前は笑っていたな。
[03:02:40.241] [笑い]
[03:02:40.840] 心では泣いてたんだよ、お前ら。おお、
[03:02:43.720] どうかロトの勇者様、え、国王陛下王妃様
[03:02:46.880] 、姫様とその仲間たちを守りください。
[03:02:53.996] [音楽]
[03:02:54.840] さ、宝荒らさるぞ。さ、宝はどこだ?
[03:03:14.279] え、どこだから
[03:03:17.319] 地下かな?
[03:03:20.040] ま、地下だよね。多分ね。
[03:03:23.239] そっちか。
[03:03:26.080] スルーしたな。
[03:03:28.080] え、嘘。宝あった。
[03:03:32.239] え、この地下じゃないの?宝あった。
[03:03:36.800] どこにあんねん?ないんや。
[03:03:42.399] あ、ど、どこ、どこ、どこ、どこ、
[03:03:43.399] どこどこどこどこ。ああ、ここだ。
[03:03:50.120] 英雄の杖。あります。
[03:03:54.080] ここはもうプリンちゃんに装備してもらわ
[03:03:55.720] ないとね。
[03:04:01.239] あんま強くないけど。
[03:04:05.359] あ、違う。悪魔の無じゃね。え、どれ?
[03:04:06.760] これか?
[03:04:08.920] あ、フバーの杖なんだ。へえ。
[03:04:12.640] ま、フバーの杖。ま、フバー使えるんだ
[03:04:15.520] けどな。ま、いっか。
[03:04:20.399] え、でもここ他にもないの?これ地下とかになんかないかな?ありそうじゃね?いや、マジでこの城さ、早く片付けてくんねえかな。ガ、これどうやってそっち側まで回んだよ、これ。
[03:04:34.520] フバーが使えないキャラに持たせたら行動が広がる。回装違えば別カウントっすよ。
[03:04:40.107] [音楽]
[03:04:40.760] ま、そうでしょ。だからまだ下にあるっしょ。
[03:04:44.319] 多分
[03:04:46.560] バーハーが使えないキャラってことはもう
[03:04:48.239] じゃやっぱ俺が持つべきなのかな?俺が
[03:04:51.080] 持つべきか
[03:04:54.518] [音楽]
[03:05:01.319] ちょこれ今んで
[03:05:05.600] 何も使えねえ[音楽]な何
[03:05:09.840] が
[03:05:10.040] 俺が持つよ
[03:05:12.319] お前が持ったって何にもならね
[03:05:14.319] もう全部開いてた姫様。そうでしたか?そうでしたか。
[03:05:19.520] 誰のターンでフバー使えると有利かっていうのもあるよね。大声出せるよ。
[03:05:24.399] あ、ま、確かにな。確かにな。え、もうここはないね。ここはもうない。ここはない。ということで次に行きます。あとどこだろう?もうわかんねえ。どこ?あとあるところ。ルプガナ。ルプガナとかにある?やないだろ。ラドームか。
[03:05:41.600] 大セレンは脳筋で殴るのが
[03:05:43.520] 1[音楽]
[03:05:43.720] 番いいしてて。そうだよね。主公の素失あるね。
[03:05:48.479] 主人公に色々なんか道具でチちゃされせんのはなんか違うんだよ。俺ん中で。
[03:05:55.120] 砂漠のところ。砂漠のところダトームの。あ、あれあのえなんだっけ?あれなるな。違う。ドムドーラ。声がでかいってことは将軍の素失がある。うん。
[03:06:10.239] 俺キングダムの世界に行ったら多分
[03:06:11.760] 1000
[03:06:11.960] 人称ぐらいにはなってるだろうからな。
[03:06:17.049] [音楽]
[03:06:19.239] 違うけど。それもそう。
[03:06:21.359] あ、それもそうか。うい。やっとここ行けるんだぜ。これもらっていいすか?いや、これは暑いぞ。まずこっからなんだよ。それどうでもいい。どうでもいい。
[03:06:39.239] ギガでいいんね。
[03:06:41.880] 焦らし。
[03:06:43.560] 何もなかった。らしいい。この長いのいいよ。はい。ばえ。バイキル。え、特薬草。え、頼むよ。
[03:06:59.399] え、え、え、何それ?グレートヘルムスタードけて消耗品なよな。
[03:07:09.160] まあ、まあ。うん。やこさ、ドラックエ
[03:07:14.399] 1
[03:07:14.600] の旅立ちの土地なんだからなんかとんでもねえもん置いといてよ。そこはなんかとんでもない。とんでもないもん置いといてよ。
[03:07:23.239] そこはまありがたくもらってきますけど。ま、強いけど。確かに今強いんだけどさ。
[03:07:33.399] 1
[03:07:33.560] 等が潜在の時くらいがっかり。
[03:07:36.305] [笑い]
[03:07:38.760] あるあるあるある。
[03:07:39.640] すまん。今ぶって大したアイテム配置できる。
[03:07:43.800] 404から440いいね。2F
[03:07:47.239] いや、ないよ、ないよ。ない、ない、ない。
[03:07:49.200] お宝ないってよさん。いや、ここないよ。だからモスやったことの異品と思えばまあかまあまあまあまあまあまあまあまあまおるよ。どっかに
[03:08:13.120] 別の場所にないとかがありそう。ここ
[03:08:16.720] 3つも宝がある。
[03:08:24.040] あ、なんかありそう。
[03:08:27.120] 待、ここは
[03:08:30.760] 精水。
[03:08:35.000] なんだお前。ふ、こんな噂を知ってるかい
[03:08:37.479] ?実は伝説の勇者がきやとあの恐ろしい
[03:08:40.160] 理由が復活して今もしろなんて知っとるわ
[03:08:42.800] 。あんなもん。
[03:08:46.160] え、ないじゃん。宝ないよ。
[03:08:53.880] 宝ございません。
[03:09:03.040] ないよね、ここね。ない、ない、ない。
[03:09:05.319] ここないよ。ない、ない。ナイス。だって
[03:09:08.040] ここ犬の花やっても出ないし。ほら。
[03:09:19.160] まあいうまあ上がったら別ないよね。
[03:09:28.080] 2階は2
[03:09:28.640] 階だもんね。お、いいや。あ、別だ。あ、別だ。みんなあ、あった、あった、あった、あった、あった。聖女のティアラと
[03:09:45.040] 笑笑。聖女のティアラとありましたわ。
[03:09:48.319] すいません。ありました。
[03:09:52.359] じゃ、これかな。うわ、なんやこれ。
[03:09:54.239] めちゃくちゃ強い。
[03:09:58.239] よし、じゃ、次行こう。
[03:10:01.200] じゃあ次行こうかね。
[03:10:05.600] えっと、ラダトームまで来ました。雨の
[03:10:09.399] 祠らガイ。いや、ガライないやろ。マイラ
[03:10:11.800] ないだろ。リムルダール。
[03:10:14.600] リムルダーールないだろ。ドムドラある。ドムドラはある。
[03:10:21.399] ハからこんばんは。
[03:10:22.720] おい、誰見せたんだよ。
[03:10:24.399] 雨のスけベが雨の祠にもあんの?ランディ。お疲れ。もう最終決戦手前まで来てるんだけどさ。あ、魔物。あ、あれだ。
[03:10:45.600] ま、今更こな
[03:10:47.720] 戦わなくてもいいんだけどさ。
[03:10:49.319] お、いいね。
[03:11:00.399] 決めるわ。
[03:11:05.960] 宝箱オンにしちゃおっ宝箱オンにしちゃおっかな。マップに。
[03:11:15.120] 髪伸びたね。
[03:11:16.880] めっちゃ伸びたよ。もっと伸ばすからな。布川ぐらい伸ばすって決めたんだから俺。トムグブラウンの布川ぐらい。
[03:11:32.200] お、うわ、ダめ。あ、流行てのベスト。
[03:11:41.560] きゃーって。
[03:11:43.479] きゃー。
[03:11:51.840] あ、あった、あった、あった。あった。炎の鎧い。なんかこのタイミングで出るにしてはなんかそんな強くないんじゃないのって思っちゃうんだけど。あ、そえ。あ、そ強かった。ごめん。そ強かった。
[03:12:09.920] こんなもんかな。
[03:12:19.399] ああ、オアシスにも確かあったよ。ここに
[03:12:22.479] も確かあったはず。この宿屋中ななかっ
[03:12:25.040] たっけ?
[03:12:28.319] あ、ないわ。違った。あと取っておきの
[03:12:32.600] 場所ありまっせ。
[03:12:35.560] 待って。いや、覚えてるとこあるよ。俺にも俺もあれだろ?メダル王の城とかまだあるよね。先行っちゃうか。覚えてるとこから行っちゃおう。
[03:12:47.359] 今なかった。
[03:12:48.479] え、あった?嘘った?え、あった?
[03:12:52.040] おお。
[03:12:53.439] いや、これは覚えてるよ。だってめっちゃ分かるじゃん。ほら、これはさ、プリンセスローブ。え、今あった。さっきんとこ。
[03:13:07.439] ごめん。ゲップ出た。ごめん。
[03:13:10.720] ミラーシールド
[03:13:16.000] で俺思ったんだけどさ。思ったんだけどさ
[03:13:18.760] 。
[03:13:20.439] 強
[03:13:23.120] これだな。
[03:13:32.680] ミラーシールドって誰が使えんだよ。
[03:13:36.160] これか。あ、強。
[03:13:43.479] あれガの墓行ねえよな思ったんだけど。
[03:13:47.359] ガラの墓やってなくない?って回復も跳ね返さなかったっけ?
[03:13:50.313] [音楽]
[03:13:51.239] え、そうなの?え、そうなの?まあ。え、そうなんじゃ?回復返しちゃまずいな。
[03:13:59.483] [音楽]
[03:14:16.080] 時折りだからいい。
[03:14:17.040] そんな便利にできてないんだ。
[03:14:19.239] 時折りだから大丈夫でしょ。やめた方がいいな。やめた方がいいね。やめた方がいい。外そう。外そう、外そう。いや、強いんだけどな。
[03:14:31.579] [音楽]
[03:14:31.920] その方が面白い。
[03:14:33.720] いや、やだ、嫌だ。嫌じゃ。ストレス溜まりたくない。嫌じゃ。
[03:14:35.509] [笑い]
[03:14:41.880] え、返して
[03:14:43.800] やだ。最悪だよ。メルキドねえ。もうちょっとどこだかわかんない。教えて。もうどこにある?あとあとどこにある?全然覚えてねえ。もういやじゃ。
[03:15:02.600] 祠ら。
[03:15:05.399] 雨の祠にるよ。
[03:15:08.520] ベルガラック。
[03:15:10.225] [笑い]
[03:15:11.200] なんだんだっけ?ベルガラックってエいね。なんか街の名前素晴らしいんだよ。本当何回も言うけど街の名前って素晴らしいんすよ。
[03:15:24.439] だったわ。ミングレー
[03:15:26.279] 8のカジノだっけ?
[03:15:27.880] エベルガラックね。懐かしい。どこにあんの?雨の祠のどこにあんの?上。
[03:15:38.800] 8も楽しみ。
[03:15:41.720] 8
[03:15:41.920] はね、みーちゃんね、君が配信にいない間にね、やってね、
[03:15:46.720] 3パートぐらいで投げたんだよね。
[03:15:51.080] なんとドラクエ途中で投げてるんだよ。
[03:15:56.000] ゲチ、
[03:15:57.160] ゲチ、ゲチ。なんでかって言うと、いや、もう
[03:15:59.800] 1回やってもいい。正味。
[03:16:02.880] あの頃の俺は
[03:16:05.239] もう賞味なんか終わっていた。あの頃の俺
[03:16:08.960] は
[03:16:11.160] 本当にもう配信休む
[03:16:15.120] 直前限界の状態でやってたんだよ。
[03:16:22.279] もう1回やってもいいよね。
[03:16:31.120] ワイモサンドスの8を40
[03:16:32.880] 分で投げてしまった。一緒じゃね。置いてね。一緒じゃねえか。また時間置いてな。だってさ、この後さ、ドラクエセも出んだぞ。ドラクエってやっぱ時間かかるからね。好きなんだけどさ、そのガツガツドラクエばっかできないんだよね。やっぱ配信時間取れない人間からずるとさ。
[03:17:00.520] 村らへはじっくり頼む。
[03:17:02.520] ディーサス村な何だっけそれ?あれここ違うの?
[03:17:11.080] 7
[03:17:11.319] やってる間に個人的に
[03:17:13.080] 8やろかな。
[03:17:14.760] いいね。ドラクエでも
[03:17:16.359] 7やんのもだいぶ先だと思うよ。
[03:17:17.920] 道中やな。
[03:17:19.720] 道中か。
[03:17:26.160] 外の右側。
[03:17:27.720] こっちで
[03:17:38.160] ああ、本当だ。
[03:17:42.359] 光のドレスなんの装備ばっかり揃ってくん
[03:17:45.640] だけど。
[03:17:48.880] え、プリンセスローブ精霊の方。あ、
[03:17:51.319] じゃあああ、強い。
[03:18:01.479] あ、じゃ、次。はい、次教えてください。はい、次教えてください。
[03:18:03.146] [笑い]
[03:18:13.960] ガの墓場に大量にあった。
[03:18:16.040] そう、ガの墓場はまだ1
[03:18:17.279] 回も行ってないもん。だって雷の墓場
[03:18:19.600] 1回も行ってないからね。明日やるよ。
[03:18:23.199] もう今日はちょっとさ、体調悪いしさ、
[03:18:25.199] 12時までにさせて。
[03:18:27.080] 12
[03:18:27.359] 時までにさしてちょっと早く寝るわ。さすがにちょっと熱あるし。で、明日ちょっと
[03:18:35.319] ボルトリンクにもあったはず。
[03:18:37.080] ボルトリンク懐かしい。ルプがなあるかな?
[03:18:43.239] 無リスな。笑。
[03:18:45.160] これ熱あんねん。
[03:18:46.000] なんかもう体調崩してたらどうや?無
[03:18:50.840] ガブのみ王の白ガブのアイテムある?
[03:18:56.560] ああ、竜王の城か。またあそこ行くのありなだってこれさ、結構さ、だってあの海底神殿みたいなのもいたじゃん。さっきあのキラーマシンいたやつ。
[03:19:12.960] 俺あれ回収するってなったらさ、
[03:19:14.880] 今日はやめておこうぜ。
[03:19:16.840] やめておくか。確かにその方がいい気もするけど、もうちょっとだけやるわ。もうちょっとだけじゃ
[03:19:23.319] 11
[03:19:23.880] 時半までやる。今ちょ熱測ってるからそれ次第。お、
[03:19:34.600] 36のキューブちょっとだけ下がった。
[03:19:40.279] ま、でもちょっと今日はちょっと
[03:19:41.800] 12
[03:19:42.040] 日前にあの、俺明日でクリアしたいんだけど無理かな?また同じぐらいやってたらどあ、昼まっから
[03:19:50.479] ちょっと下がった。笑笑
[03:19:52.000] ちょっと下がったね。え、他にさ、簡単に街とかで取れるのってない?出んダるとかあるかな?
[03:20:06.399] ルプガとか。
[03:20:07.479] あ、ルプガナある。
[03:20:09.319] ここちょっと探すわ。ちょっと簡単に取れるやつは取っちゃおうぜ。あ、
[03:20:22.040] メルキドにもあるね。
[03:20:23.560] あ、本当な小さなメダルか。
[03:20:36.439] ここはないかな?ないね。
[03:20:46.479] ルプがない。
[03:20:58.120] あ、ちょっと今日はちょっと素直に
[03:20:59.720] ちょっとすぐもうちょっとしたらやめるわ
[03:21:01.359] 。
[03:21:01.640] もうお前はさ、ま、今もだいぶそうなんだけどさ、無理してやってたからな。熱とか出てもやってたもんね。アホやから。
[03:21:08.720] 港やね。
[03:21:11.080] 港。ああ、ここね。ここね。こん中ね。あ、あったかも。右でしょ。こっちあった気がする。
[03:21:22.359] この奥
[03:21:30.040] こん中だっけ?
[03:21:34.319] あ、ほらほらほらほらほらほらほらほら
[03:21:35.920] ほらほら
[03:21:39.040] やびこら
[03:21:46.399] 山びの帽子
[03:21:49.239] ララ
[03:21:51.880] ラ山びの帽子ラ
[03:21:57.880] 山びこギガデイン最強なんよ。
[03:22:00.880] 山びギガデインとえ、山びの帽子って何確定なの?確定
[03:22:08.520] 2回連続なの?やば。
[03:22:11.960] 確定2
[03:22:12.520] 連続なの?たまにじゃなくて。え、もう終わ、終わったじゃん。
[03:22:19.160] 確定だよ。
[03:22:20.239] え、もうクリア確定。
[03:22:22.640] う、
[03:22:23.600] やばすぎだろ。やばすぎやろ。マジで山びギガデイン確定できんの?
[03:22:39.640] ただいま。
[03:22:40.960] くさん、お帰り。お帰り。お帰りだけど、もう終わりやで。俺熱があるからさ。
[03:22:46.520] でもできたんだよ。
[03:22:48.439] あ、そうなの?俺拾ってなかったってこと?
[03:22:52.319] お大事にね。
[03:22:53.319] お、早いな。ありがとう。もう今日はね、今日はちょっとね、早めに終わろうかなと思って思てます。早めに終わろうかと思ってます。
[03:23:03.640] 栃ち切って雪降るの?
[03:23:05.000] 降るよ。いや、でも俺の方は降らない。南は降らないね。
[03:23:09.040] 天木は降るけど、めっちゃ
[03:23:12.399] 日光とかナスとかはやばい。
[03:23:18.880] なんか家ん中とかにありそうだな。
[03:23:27.120] ずっと確定だと思ってたけど山びの帽子確率発動なんて時あったの俺の俺があのドラクエにわかすぎて覚えてないだけある
[03:23:38.880] 山びの心えかも俺が勘違いしてる山びの心へは山びの心はあれなんだよ確率なんだよな確率で発動するようになるみたいなそれと勘違いしてるから
[03:23:52.399] そうですね
[03:23:53.199] そうだよ
[03:23:54.800] あ、なんか、あ、
[03:23:57.520] ここ開かなかったよな。ナスってスキー場ある?ある、ある、ある、ある。稲スキー場。あれ?ナスだよな。違うかな?わかんない。あるよ。でもナスはスキー場ある。はるけ。なんとは伝説の勇者の損で勇者の剣を強くするためあのオリハルコンを探していると。
[03:24:19.359] オリハルコン[音楽]は積み切った空の
[03:24:20.680] ような青きハの神をぴょぴょぴょぴょ
[03:24:23.960] 実はオリハルコンはかつて伝説の入者様が
[03:24:25.760] このアルフカの地を作った後の恐ろしい
[03:24:27.399] ものが手に入れたと言われています。そう
[03:24:29.399] それはえ大盗賊ガーンダだ。絶対神だ
[03:24:34.399] じゃん。今でもその大統に憧れるやかが
[03:24:37.920] ラダトムの教会を訪れる。ラダトームの
[03:24:41.160] 教会。
[03:24:44.040] ラダトームの教会だって。
[03:24:50.359] へえ。
[03:24:53.199] なんかさあ、
[03:24:55.520] なんかまだまだやることいっぱいあるな、
[03:24:58.960] これ。
[03:25:00.439] 俺本当にこれ明日でクリアできるか?
[03:25:03.007] [音楽]
[03:25:09.840] 森ださん
[03:25:11.120] ねえ、この何?ロトの剣の下りもやんなきゃいけねえし、ガの墓もやってねえしよ。で、ハーゴンの白でしょ。
[03:25:25.720] クリアできますぞよ。
[03:25:28.760] いや、このあの要素を全て拾っていってた
[03:25:32.560] よ。ま、別にできなくてもいいんだけどね
[03:25:35.199] 。別にそんな早くクリアしなきゃいけない
[03:25:36.520] わけじゃないから
[03:25:38.439] 別にいいんだけど。
[03:25:41.279] キりがいいよね。明日終わったら。
[03:25:44.927] [音楽]
[03:25:50.720] ああ、この上にもあったな。ほら。
[03:25:57.399] 理力の杖なんだっけ?利力の杖って。
[03:26:00.647] [音楽]
[03:26:04.439] ああ、
[03:26:06.560] MPと引き換にどんな力時間までに負け
[03:26:08.720] ない攻撃力[音楽]。ああ、別に。いや、
[03:26:11.520] どうだこれ?
[03:26:15.760] MPが0になるみたいな感じだっけ?いや
[03:26:17.600] 、いらないでしょ。MPなんだっけ?利力
[03:26:20.000] の杖ってMP0になるんだっけ?
[03:26:25.560] 違う。攻撃するたびにMPが減るのか。
[03:26:39.680] あとどこにあるって言ってた。あれ、あとどこにあるっつったっけ?あとは右下。
[03:26:49.359] 右下。ここか。違う。ここじゃない。
[03:26:58.942] [音楽]
[03:27:18.040] ん、どこ?
[03:27:21.868] [音楽]
[03:27:27.279] え、どこだ
[03:27:40.800] あれ、ここだと思いましたが間違ったみたいですね。
[03:27:42.828] [音楽]
[03:27:43.880] あ、違うのね。ありがとう。ありがとう。あー、ま、でもちょっと今日ここまでにしとくか。ちょっとこのここまでにしとくか。
[03:27:54.600] ザハ
[03:27:54.920] なハザハンじゃハン取ろう。最後にザハンだけ取ります。ザハンは多分簡単に取れるだろうからな。ダめなんでなんでダメなの?なんでダメ?
[03:28:09.120] 8まで見たかった。
[03:28:11.399] どんだけお前ドラックエ
[03:28:13.239] 8好きやね。
[03:28:19.680] 2
[03:28:19.840] 時までセムしなんでお前俺のこと心配してくれてるのかと思ったのにそっちかよ。
[03:28:21.474] [笑い]
[03:28:28.680] 笑笑
[03:28:29.239] そっちかよ。
[03:28:30.080] 座ハに重要アイテムがあります。上です。笑笑
[03:28:35.880] そっちかい。心配してくれてんのかなって思ったから。え、なんでなんでって聞いたのに。あ、ここか。ここだ。
[03:28:45.640] あったね。あ、違う。反対側だ。
[03:28:54.920] 気が登ってないから右上。
[03:28:59.080] 気が登ってないから右上。魔法の引きに。確かにこれは重要アイテムだ。
[03:29:08.439] 確かにこれはでもあんま強ねえわ。あんまり強くない。
[03:29:21.040] あんまり強くない。
[03:29:22.479] ビキにデせ。笑笑。ビキにデせてあんま強ないやんけ。特に体勢もないし。あんま強くないね。
[03:29:25.010] [笑い]
[03:29:33.040] ということで今日はここまでにしたいと思い思ます。思んます。
[03:29:36.800] [音楽]
[03:29:41.479] ビキニだから守るところないからしゃあなやん。
[03:29:45.479] 確かにな。ビキニアーマーってやつだな。
[03:29:49.680] 全国的にカパ来てるらしいから温かくして寝ろよ。
[03:29:53.239] そうね。俺みたいに風引くなよ。
[03:29:56.960] 見た目変わんねえだろ。え、ビギに見た目変わんないしょ。
[03:29:59.960] おつちゃま。
[03:30:01.520] 変わったとしてもお前
[03:30:04.040] HD2D
[03:30:04.760] のミニキャラが変わって興奮するかでした。
[03:30:07.800] 興奮するか。変わるんかい?変わるんかい?じゃあ一応見る。じゃあ一応見る。じゃあ一応見る。
[03:30:16.199] するだろ。ふう。変わるんなら見たいみたい。見るほ。
[03:30:24.000] 人間の想像力は無限隊。取り残しあったら注意して。
[03:30:28.680] 人魚でニコニコしてたくせに。
[03:30:30.720] ああ
[03:30:33.199] よお
[03:30:34.439] よい。
[03:30:36.160] お
[03:30:36.880] よい。これは
[03:30:43.279] よい
[03:30:44.479] 裕ジ
[03:30:47.080] すまん。プリン行くわ。いいやん。
[03:30:51.600] 待って待って待て待て待て待て。
[03:30:53.120] ということはということはということは
[03:30:56.840] プリンちゃんのダブルプリンが
[03:30:58.880] とととおいおいプッチンする場所もついてるなって。ブリプリブリブ。ここがいいのかい?ここがいいの?頭めたい。頭めたい。ああ。
[03:30:59.985] [笑い]
[03:31:09.279] 笑笑。プリンスプリンなんよ。笑笑。水着とロトセットとバニーセットがあるぞ。あ、
[03:31:16.560] 何?何?何?
[03:31:17.199] 笑笑。
[03:31:18.239] バニーセットもあんの?え、バニーセットもあんの?
[03:31:24.720] 笑笑。
[03:31:25.920] ああ、こいつバカだ。え、どうなってんだこれ?ああ、まあね。まあね。まあね。
[03:31:35.319] バニースーツあるやん。引くほどゲ下品だが。それ
[03:31:40.596] [笑い]
[03:31:41.080] 引くほど下品とか言われてまあちょっとわかんないかな。ちょっと分かりづらいかな。
[03:31:46.840] ね。
[03:31:47.640] うん。まあね。ちょ、若すぎてちょっと若すぎてちょっとね。
[03:32:03.319] バニー変わらんの?帽子外れたのがまたいい。ストライクゾーンが膝元。
[03:32:22.880] えね、変わんない、変わんない、変わんない、変わんないよ。
[03:32:27.600] バニースーツだけじゃダメなんだわ。
[03:32:30.160] う耳バンドと網タイツとえ、あとはガタベルトじゃないの?ピンクパールかな?これは一体何に使うのか僕には分かりませんけど。
[03:32:45.800] ピンクパールか。あ、違うか。これ何に使うのかちょっとわかんないけどね、俺は。
[03:32:50.239] 笑笑どこにつけるのか。
[03:32:52.199] いや、わかんない。わかんない。わかんない。いや、知らん。でもだってだってさ。だってさ。
[03:32:57.199] え、あと1個何?あと1個何?パー?
[03:33:05.092] [笑い]
[03:33:05.439] え、そんな風に略すの?
[03:33:07.960] 入れるパールもある。ザ、
[03:33:10.560] アジャパーみたいな。アジャパーみたいな。アナパーって。え、あと
[03:33:19.520] 1個何?
[03:33:21.439] シルバートレイや。
[03:33:23.199] え、シルバートレイ?やあ、残念。
[03:33:26.120] ゴールド。残念。ゴールドです。あ、なるほどね。トレイでね売ってねえかな?ここ売ってねえかな?
[03:33:35.199] 残念。売ってねえか?
[03:33:36.319] ヒラパ。
[03:33:37.120] ヒラパーみてな。売ってねえかな。わ、ここ武器やねえやんけ。なんだよ。見られへんのかい。
[03:33:46.357] [音楽]
[03:34:09.760] あれ?俺何装備してたっけ?
[03:34:19.800] リムルダールにあるよ。
[03:34:26.120] 終われねえじゃねえか。配信が。でも見たい。
[03:34:32.359] 笑笑。
[03:34:33.239] でも見たい。
[03:34:34.840] 笑笑。
[03:34:37.080] プリンちゃんのダブルプリンがプリンプリンなとこが見たい。いをせろよ。
[03:34:49.720] にあるファイルフィッシュ
[03:34:52.040] 武器屋の近くの樽あ、でもそれ俺もう俺それあれかもう回収しちゃってるかも回収した上に売ってるかもしれないそれもうん、もうないわ。もうシルバートリアルない。売っちゃった。そんなんだったら言っといてよ。
[03:35:14.129] [音楽]
[03:35:16.600] ああ、売っちゃったよ。シルバートレイなんかいや、売っちゃったよ。シルバートレ
[03:35:28.439] か。回にある。
[03:35:29.920] あとはオワシスの
[03:35:31.319] 海底
[03:35:33.040] オワスの福引き。もう、もうこれでなかったらもう諦めるからな。
[03:35:41.600] これで手に入んなかったらもう諦めるから
[03:35:43.399] な。オアシどこ?オアシス。
[03:35:56.640] 俺ここの一等を持ってんのに、また低肉
[03:35:58.720] くれることは思わなかった。
[03:36:03.560] 10連しよじゃ。ああ、シルバートレイ
[03:36:05.199] 一等。[笑い]よっしゃ、一等。引いたん
[03:36:09.040] ね。
[03:36:12.000] 来た。[笑い]
[03:36:14.960] 来た。
[03:36:17.040] 2枚来た。
[03:36:18.680] 来ちゃ来た。えー、笑笑。どりゃー。おお、チまどびっくり。
[03:36:27.880] ま、これが配信者の力なんだよね。これが
[03:36:32.880] こるやろ。
[03:36:34.120] これが配信者の力だよね。みんな
[03:36:36.520] パチパチパチパチパチパチ。
[03:36:39.399] エロの凄まじい。あ
[03:36:41.244] [音楽]
[03:36:42.439] ん。
[03:36:44.160] 左右のための
[03:36:45.800] 2枚。
[03:36:46.720] 行くぞ、行くぞ、行くぞ、行くぞ。は、はあ、はあ。みんな見て。うお、これは可愛い。
[03:36:56.080] お、感、快感、快感、快感。くそ
[03:36:58.930] [音楽]
[03:36:59.960] 可愛いな、ナなナな。クソ可愛い。
[03:37:05.359] こんなででも興奮できる。この思い忘れたくないよ。までもメラら。
[03:37:20.960] 会感会
[03:37:23.000] え、待って。え、ということはだよ。いいことはだよ。
[03:37:25.880] いらんよな。
[03:37:27.120] 髪のそういうことはだよ。ということはだよ。ということはだよ。ということはだよ。ということはだよ。そういうことだよ。こはよ出てこんかい。
[03:37:33.840] はよ出てこんかい。はよ出てこんかい。
[03:37:35.960] まさか
[03:37:41.505] [音楽]
[03:37:42.080] 穴掘りしてほしいね。わなかな。わなかな。
[03:37:43.470] [笑い]
[03:37:50.040] 笑笑。犬。
