[00:00:00.240] DET
[04:10:09.720] ないパターンやめて分かんない攻撃やめて
[04:10:11.760] 分かんないかわう強えとんでもねえ
[04:10:15.279] とんでもねとんでもねええ何ええなんだ
[04:10:20.680] なんだってなんだそれなんだよ
[04:10:26.600] それちょ待って待って待ってむずいって
[04:10:59.399] ああむつ当たるやろそれええむずいよ
[04:11:06.960] ええ惜しい
[04:11:11.840] 難しいもう
[04:11:15.520] いいうんいいボスだ
[04:11:18.840] なあなかなか歯のあるいいボスじゃねえか
[04:11:29.840] よここ絶対当たっちゃう
[04:12:07.520] オケ落ち着いてるよいいよ
[04:12:27.960] いいです
[04:12:38.920] よもこんな当たんないからやめた方がいい
[04:12:41.439] よ
[04:12:47.359] ああ危なあ
[04:12:58.159] ていやいけねえなこれ多分あだ
[04:13:15.399] 結構これ回復いっぺいあるから結構いいぞ
[04:13:19.119] 結構救済そっちだなダメージえぐい
[04:13:25.560] けどや
[04:13:35.000] べまたか
[04:13:57.840] オ落ちつけ落ち着けよ大丈夫だよ
[04:14:00.960] 落ち着け行く止まる行くえむずちょっと
[04:14:05.159] マジむずいぞこれもう1回出せ
[04:14:08.399] て行く止まる行く止まる行くはい待つマ
[04:14:15.880] マ
[04:14:21.119] オッケこっからだよ俺
[04:14:26.640] 落ち着けよ押し落ち着けこれも大丈夫この
[04:14:31.319] 次なんだよ
[04:14:33.119] なこれ当たっちゃうようわタンク1個持っ
[04:14:38.000] てかれんの
[04:14:40.000] か何が当たってんのこれいやえぐいって
[04:14:44.319] それなんだよどうやって避けんだようわ
[04:14:48.279] これ死んだか
[04:14:52.000] またうわ
[04:14:55.399] む
[04:15:00.279] むむず
[04:15:16.720] だが
[04:15:18.720] しかしクソおれ
[04:15:23.560] やいいんだようるせえ寝とけ
[04:15:52.000] オケここは簡単なんで
[04:16:14.319] お疲れお疲れお疲れこさん
[04:16:19.920] こんばんは
[04:16:22.960] 危ねえわなんかボス戦やってるよ
[04:16:39.399] 今何やってんだくそ
[04:16:53.520] ああダだっ
[04:16:59.800] たえ
[04:17:02.720] 何出せる出せるよ出せるけど
[04:17:06.960] 危な危ない危ない危なわミサイル回復せ
[04:17:09.800] んかった
[04:17:27.720] うわまた上
[04:17:36.399] かおいいぞいいぞいいぞ
[04:17:53.399] オ押しつけ
[04:18:01.439] よオ
[04:18:04.640] ナイスさあこっ
[04:18:08.279] からこっからさこのさお前のその
[04:18:15.880] それがここの辺なレーザーがこれやばい
[04:18:19.439] これが絶対
[04:18:20.720] 避けれはいはい避けるこれはいいこれは
[04:18:24.080] いいとしてはいはいいて
[04:18:28.119] 最悪当たるやん
[04:18:37.119] それどうやって避けんだ
[04:18:41.720] これま
[04:18:53.720] るやべえ
[04:19:03.239] こうか飛ばない方がいいんだなこれ分かっ
[04:19:05.880] たBMやめてうこれが避けらんねえんだよ
[04:19:17.239] あ普通の1回ジャンプでけれんのかいお前
[04:19:21.199] いつ攻撃するんだ
[04:19:23.439] それあめや
[04:19:28.279] なフラワぽさあるかあああのボスパックン
[04:19:33.640] なボスパックンな確かにけるわあの両腕に
[04:19:38.040] あのあれつけて
[04:19:41.640] な確かにデイジーとあのピーチ抱えて
[04:19:50.920] ないついつ攻撃になんの
[04:19:54.359] これいつ攻撃になんのこれええ当たって
[04:19:59.920] ない
[04:20:03.920] よだよこいつどんだけ強えんだよシズ
[04:20:07.640] ボッツチックス
[04:20:14.439] 衝撃
[04:20:18.080] 破もう分かったもうもう勝つぞもう避け方
[04:20:21.159] 分かった
[04:20:26.960] からこれいいボスです
[04:20:31.600] ねここ当たっちゃうんだどうしても
[04:20:34.800] なえぐくないダメージ150持ってくんだ
[04:20:42.760] あ
[04:21:32.520] 上
[04:21:36.520] ねこんな逆にご褒美ですからこんなん
[04:21:43.199] はい満タンはい最高
[04:22:02.760] 神ああ
[04:22:19.239] こかちょっと
[04:22:49.279] いやこれしんどいなオーナイス
[04:23:00.080] うまい
[04:23:02.560] オさこっからなんすわこっから何よこっ
[04:23:07.439] から何よ
[04:23:14.920] うまいもう見切ってるからお前の
[04:23:23.319] 攻撃
[04:23:26.479] うまいおいナイス
[04:23:48.760] これさ攻撃タイミングがなくねえかずっと
[04:23:51.520] やってんじゃんこの
[04:23:59.000] 攻撃もうでも当たんないってお前の攻撃
[04:24:01.840] なんか申し訳ないんだ
[04:24:08.880] けど当たんないよえずっとその同じこと
[04:24:13.640] やってくけどさこれもしかし
[04:24:25.760] ていややっぱお腹ん中入ってさボムじゃ
[04:24:29.239] ないのかなだ当たんないも
[04:24:39.239] これえ何なんかある
[04:24:47.560] あべわ違うよ
[04:24:53.840] なやべえもうわかん
[04:25:10.600] ねえあやべえくそもだるあもだりいななん
[04:25:15.080] だよえ何これどうすんのだって
[04:25:19.800] えなんか吸い込みん時に
[04:25:22.800] あドグボかボかドグか吸い込みの時
[04:25:30.119] にボム置いて自分が座れんじゃけどボム
[04:25:34.319] 吸わせるとかそうそうそうそうそうそう
[04:25:37.960] 吸い込みにポロポロうんちポロポロうんち
[04:25:40.880] 吸わせるわ
[04:25:44.680] そこ
[04:25:49.640] だ
[04:25:56.600] ゆや
[04:26:08.640] も焦んな焦んな焦んないいいい
[04:26:23.359] 焦ん
[04:26:25.399] ない焦んない焦んない
[04:26:43.040] 最高神神
[04:26:46.279] 神神ちなみにここでもできんの
[04:26:50.119] か
[04:26:52.159] あどうだどう
[04:26:57.920] だこの段あできるじゃんできるできる
[04:27:02.199] できるそういうこと
[04:27:06.199] だだいぶだいぶ攻めない人だぞこれ
[04:27:13.359] だいぶ攻めない人だなこれマジ
[04:27:20.640] で間に合わねえな1回じゃ間に合わねえよ
[04:27:23.199] なこれ
[04:27:26.239] なギリギリ
[04:27:28.520] よなるほど
[04:27:30.640] ねこんなんで倒さなきゃいけねえの
[04:27:36.439] よええあね危ない危ない危ないうわくそ
[04:27:40.640] これむくないか
[04:27:42.680] これむい
[04:27:44.920] な
[04:27:46.720] やここでどんだけ回復できる
[04:27:56.119] かまあまあまあまあいやこれもう1回
[04:27:59.279] ちょっと上やってくんねえか
[04:28:01.439] ななんならなんならわざとこれ外してもう
[04:28:04.439] 1回もう1回あれしていいかもう1回回復
[04:28:07.800] のターン狙っていいかごめんちょっとこれ
[04:28:10.760] 回復するわ1回ごめんこれあえてここやら
[04:28:16.760] ないもう1回上やれ上やれよしよしよしよ
[04:28:22.399] よしただこれ当たっちゃダメなんだよな
[04:28:25.439] 当たったら結構ダメでかいからね
[04:28:29.479] これよし
[04:28:31.920] オッケー
[04:28:36.880] チャンジ危ないぞ危ないぞ
[04:28:45.479] 危ない危ない危ない危ないこれ結構むず
[04:28:48.640] 怖いよ結構これあオッケ
[04:28:55.479] オーいて来
[04:28:58.720] たオオオケよしこれで行こう次行くもう
[04:29:10.439] 行くオ
[04:29:21.319] お疲れよしよしやるぞ分かったもう分かっ
[04:29:24.840] たもう見切っ
[04:29:28.520] たリーム
[04:29:33.159] ねで当ちゃった痛い
[04:29:41.040] よオほんで次プレスねはい衝撃避けるもう
[04:29:46.279] 真ん中行っちゃうはいジャンプオッケー
[04:29:51.439] はいどっちから
[04:29:58.399] 来る危なナイスナイス
[04:30:05.760] ナイス危な
[04:30:08.199] くそ欲張った欲張っちまった
[04:30:16.840] いいや4発が限界だな欲張っ
[04:30:27.520] た
[04:30:29.560] 危ねえ
[04:30:31.880] 危ねえ危ねえあしたやべえこれで死んで
[04:30:35.800] くれいやむずいよ
[04:30:40.319] これオー
[04:30:43.159] 死だろ終わったええええまだあるのまだ
[04:30:47.000] ある
[04:30:49.279] 何何何えななん
[04:30:52.520] だなんだなんだよなんだよなんだよわかん
[04:30:58.640] ない
[04:31:00.880] よ
[04:31:02.840] 何いやいやえ何なんだったんだよなんだよ
[04:31:07.680] わかんないよなんだよ
[04:31:13.359] もう無理や
[04:31:14.600] で申し訳ないけどもう無理
[04:31:19.040] です何だった
[04:31:23.359] のえマジで何だっ
[04:31:35.960] たうわ終わっ
[04:31:39.080] たああくそ
[04:31:45.080] うずい
[04:31:47.119] わよくよわったね2回やっちゃうんだよ2
[04:31:53.000] 回やろうとしちゃうんすよねえあの最後何
[04:31:56.319] な最後何なんか何何やればよかったんだ
[04:32:00.159] あれ顔の模様気になるねあれ顔の
[04:32:03.840] 模様何すればよかったのあれ
[04:32:14.119] これも全然当たっちゃうのよ
[04:32:17.000] な顔の
[04:32:37.399] 模様オ
[04:33:09.719] ナイスいいねあこっちから
[04:33:13.561] か顔の模様なんだったどんなんだっ
[04:33:20.039] たうんやっぱうん安全第一でゆっくりやっ
[04:33:23.520] た方がいいんだなね欲張っちゃいけません
[04:33:26.920] ね贅沢は敵欲張りません勝つまでは
[04:33:48.000] 1発行けねえなここ
[04:34:08.160] なんないばん
[04:34:10.480] ないしてくれるしねここ
[04:34:16.719] ね立ち上がる時にやっぱ一瞬硬直するんだ
[04:34:20.080] よそこでねどうしてもね欲張るとね食らっ
[04:34:24.080] ちゃうんだ
[04:34:32.039] な調子良すぎで
[04:34:34.680] ははい
[04:34:36.400] ナイスはいはいもうもうもうこんなの簡単
[04:34:40.279] 簡単うええええもキ
[04:34:55.240] てさあこっからですよ
[04:35:13.439] プレスが来るプレス1回ここ衝撃避ける
[04:35:17.680] もうあっち側行く真ん中で避けるもう1回
[04:35:21.320] はいで
[04:35:23.119] ここどっちからよまんないよまんないよよ
[04:35:26.600] まん
[04:35:27.279] ない張り
[04:35:29.279] ませ行けたけどな今今行けた気がするけど
[04:35:37.959] な危ねえ
[04:35:42.799] 危ねえ2回行っちゃうり張りません
[04:35:48.920] よ
[04:35:59.199] あじ
[04:36:07.959] うまいおしオ待て待て見たこれ何すれば
[04:36:12.199] いいんだ何すんのこれ
[04:36:17.080] えなん
[04:36:27.840] だああえああえええああれ何なんかなんだ
[04:36:33.639] なんか今くっついたくっつけたくっつけた
[04:36:36.480] んだけどくっつけましたなんかあれ
[04:36:40.520] に磁石でくっつい
[04:36:46.320] たくっついたぞ
[04:36:54.000] 今あのスパイダーボールでくっつけたって
[04:36:57.000] ことはあそっちあ逆
[04:37:02.879] だうわやらやっちゃったごめんやっちゃっ
[04:37:06.000] たごめんうわめっちゃエネルギータンク3
[04:37:10.119] つ持ってくのも持ってきすぎでわとんでも
[04:37:15.240] ねえ
[04:37:23.119] な難易度ノーマルだろ
[04:37:30.959] これどっちから来んのよよばちゃだめだな
[04:37:35.719] これこれだけこれ
[04:37:38.039] だけもう1周すんだろここ
[04:37:45.680] あよし
[04:38:01.000] オわかんねえ
[04:38:05.639] これあああ1個倒したああ分かったああの
[04:38:10.561] ピンクのとにボム置くんだやっと分かり
[04:38:14.719] ましたピンクのとこにボム置くん
[04:38:18.639] だもうあと1回食らったら死ぬ
[04:38:21.799] けどあと1回食らったら死ぬけど
[04:38:34.561] もう焦る必要なんか
[04:38:37.240] ないゆっくりいいよ
[04:38:49.439] まあまあまあま無理だもうなもう1回だよ
[04:38:51.639] な多分なでももう当たんないからこんなん
[04:38:54.119] 正直マジで当たんない
[04:39:03.320] からでまた次プレスが来るはい普通に衝撃
[04:39:07.760] 化をジャンプで避ける真ん中行くはい
[04:39:10.160] 真ん中で避けるもう1回はい雑魚はい来い
[04:39:13.320] はい来いはい来いはい
[04:39:17.439] 来い欲張らない欲張らないでもうよし
[04:39:20.639] オケーえ1回電気ビリビリやってくるから
[04:39:24.359] それ食らったら死ぬ
[04:39:30.119] からあやべ
[04:39:40.320] やましょうがないもうゆっくりやろう
[04:39:42.680] ゆっくりわからないゆっくりゆっくりやろ
[04:39:44.200] ゆっくりやろわからんわからん欲張りませ
[04:39:47.000] ん欲張りませんちゃまゲー
[04:39:50.080] は贅沢は
[04:40:04.840] 敵もう当たんねえわもう余裕だわ
[04:40:13.240] せ何何何何何何吸い込みの時に反対逃げ
[04:40:18.638] て何ちょっと
[04:40:23.798] うるさい何もう難しいこと言わないな
[04:40:27.920] なんて吸込時に反対に
[04:40:34.000] 逃げる
[04:40:37.798] 吸込反対にで
[04:40:41.638] あうんああちょっとあれちょっと
[04:40:49.040] 来
[04:40:57.040] た盾に逃げるんじゃなくてって
[04:41:06.160] こと
[04:41:09.200] う勝てるぜまず終わ
[04:41:13.840] だ何まだだとあああれがあれがあれがあれ
[04:41:19.920] が1列になった時じゃないか効かないのか
[04:41:22.320] あれが1列なった時じゃけどエネルギーが
[04:41:24.878] いかないんだ真ん中によくでき
[04:41:31.000] てる今だって今づいた
[04:41:33.760] ごめんよくできた
[04:41:36.000] ゲームだからメトロ
[04:41:38.600] 好き
[04:41:40.240] から
[04:41:43.160] メロ私の名前はちゃまくです
[04:41:45.680] メトロイドリターンズ
[04:42:11.840] 終わる
[04:42:14.638] ぞえシやめたって何ガレリアガレリアやめ
[04:42:19.280] た
[04:42:23.080] の
[04:42:26.360] はーそうなんだガレリアやめることあるん
[04:42:41.878] これむずくないこれで
[04:42:45.760] も終わり
[04:42:47.680] だ
[04:42:52.360] おらやった
[04:42:56.200] ぜいや
[04:43:00.440] おもろい
[04:43:02.680] おもろおもしれえ
[04:43:11.718] いやおかっこいいなえかっこいいなん
[04:43:16.120] だ快感快感快感うわあそしてPBが来た
[04:43:23.040] パワーボムもうこれ最強ですね最強のパワ
[04:43:28.160] ボムきましたやぱ嬉しいわもうなんか能力
[04:43:31.600] 全部解放してる後半に凄まじい熱量の爆発
[04:43:35.600] が広がるボムイエローゲートを開けること
[04:43:38.040] ができますモフボールでRをホールドしつ
[04:43:40.160] Yで設置と
[04:43:44.280] はあえ
[04:43:53.798] これ
[04:43:55.520] つええ消しさったいい
[04:43:59.320] 演出いい
[04:44:01.520] 演出イカ
[04:44:04.280] やんマジでそうだよ角だよマジでか
[04:44:13.920] パワーボームいいねえでもなんか出らあ上
[04:44:18.480] か
[04:44:20.360] んえ出らんな
[04:44:34.160] いっすあこれ上か
[04:44:44.798] うわ何
[04:44:50.520] このこの上気になるなすごくなんだこの上
[04:44:54.680] こここっからボンムジャンプやってく
[04:45:02.000] かうますぎだろ俺ボム
[04:45:05.638] ジャンプこれ俺簡単な風にやってるけど
[04:45:08.320] めちゃめちゃむいから
[04:45:11.160] できるだけで君たちには到ああ終わっ
[04:45:13.760] ちゃったなんそれうまや
[04:45:16.000] ん君たちには到底マネできない
[04:45:24.120] ゲトうる
[04:45:36.120] ぜはいうますぎパワーモムタンクはいうま
[04:45:39.798] すぎです
[04:45:54.718] なんだ
[04:45:55.680] 貴様なんだ貴様ら死にたいのか
[04:46:02.718] 頑張れはい一発
[04:46:11.240] いやいいあよそしてここに来るのかそして
[04:46:15.000] ここに来んの
[04:46:21.240] ねメトロイドゲームオーバー
[04:46:49.718] とんでもねえのがいいやかんなこの
[04:46:55.120] 野郎いやれた今のいいボス戦だったねあら
[04:47:01.080] ようできてるわあらようできてる
[04:47:18.200] また新しいとこですかやちょっとごめん線
[04:47:21.760] がまた取れた線取れちゃうよ
[04:47:29.520] これなんか1回さこう進むのもいいんだ
[04:47:34.320] けど進むのもいいんだ
[04:47:37.958] けどあの
[04:47:41.280] 今までのエリア戻ってさ取れなかった
[04:47:43.520] アイテムを全部取ってくるっていそれも
[04:47:46.160] また
[04:48:20.320] わかる
[04:48:22.718] ちょませんねえでもなんかもうこれ今日
[04:48:27.000] クリアあるたけどなんかまだ長そうな感じ
[04:48:30.000] もするなこっからそれな
[04:48:36.080] なあないかこれメト4匹
[04:48:41.000] 探索型あるあるだよなみ
[04:48:43.840] ああ3
[04:48:48.638] 匹1回探索しに戻ろうかなこれも全然あり
[04:48:55.320] ワープワープゾーン
[04:48:59.520] ミなんかおパクリアはあるクリアはある
[04:49:03.600] けどそうだ
[04:49:07.520] ねなんか近未来的な
[04:49:24.360] でも接にゲームだからやりしたいもんね
[04:49:28.120] なんで
[04:49:31.120] 片あえ片言になってた俺今もう無意識に
[04:49:37.718] か1回さ戻っていい
[04:49:41.798] 1回ちょっと
[04:49:43.360] さ戻て
[04:49:47.638] いいエリア1からやるべいいよ
[04:49:52.360] スターサーフサーフェスサーフェスって
[04:49:57.360] 何ああほらもう見てま全然ほら全然マップ
[04:50:03.440] 埋まってない
[04:50:04.600] もんわこんなんたまらん
[04:50:08.520] わわし
[04:50:25.240] マップのさ下画面のマップの丸印が書いて
[04:50:28.680] あるところあるやんあそこには何か
[04:50:30.520] 何かしらのアイテムがあるよっていうこと
[04:50:33.200] なん
[04:50:36.360] だここなんか出たんだなんか
[04:50:39.638] 下懐かしいな1番最初のとこだ
[04:50:42.878] ここあいやでもこれはダメこれは多分まだ
[04:50:47.120] これは倒せないなこれはなこれは無理だ
[04:51:01.680] な敵が
[04:51:04.600] 弱え敵がくそ弱えこの
[04:51:09.000] 辺下画面見
[04:51:11.718] てこの辺とかいっぱいあるもんね
[04:51:48.958] ここなんかあるやろ
[04:51:51.080] ここもうねパワーボム手に入れたらねもう
[04:51:54.320] 困ったらパワーボムやればいいから大体
[04:51:56.600] 全部分かるからはいありまし
[04:51:58.638] たはいあっ
[04:52:02.718] た全部壊しちゃうか
[04:52:15.638] ああここも行けなかったんだよ
[04:52:18.160] ね
[04:52:20.520] おいい
[04:52:22.638] ねいい
[04:52:25.760] ねサザコマップも埋め
[04:52:31.718] てこわ見て
[04:52:34.160] ほら先見隊が死んでる
[04:52:59.120] あそこだけまだ取れなかった
[04:53:04.840] かここ何もないのかな
[04:53:10.558] ああもうないねここはもう何もなさそう
[04:53:13.360] おし
[04:53:15.240] 帰ろういいぞ
[04:53:27.840] これ
[04:53:31.520] むわいいぞこれ
[04:53:42.600] 上も行っちゃおうか
[04:53:50.040] なめっちゃまだマップは埋まっ
[04:53:53.280] て演技がいいぞ
[04:53:56.600] これこの辺なんか絶対えなんかあるやろ
[04:54:00.798] 多分
[04:54:10.760] んだな貴様隠すなよ
[04:54:14.718] 笑あまり隠すな
[04:54:21.120] よ隠してもいいことねえからなお前
[04:54:27.878] らめっちゃ最初のとこまで戻ってきたわ
[04:54:57.280] なんかあるんちゃうんこの辺行けなかった
[04:55:00.080] からなさこの前まではなこんな無限
[04:55:02.400] ジャンプできなかったからなおいなんか
[04:55:05.240] あるんじゃないの上
[04:55:08.280] に出てんの
[04:55:12.000] おいどこまで行けるんだこれ
[04:55:15.000] あ大人の都合あえなんかえどこまで行けん
[04:55:19.680] だ
[04:55:21.958] これここまでなんだあこの上は行けないの
[04:55:26.440] なんでマップ埋めよごめんこれマップ
[04:55:29.400] 埋めるから5分かかるわごめん10分
[04:55:31.718] かかる全部埋めるここのこの空白全部
[04:55:34.760] 埋めるわうん気に食わないから
[04:55:48.000] なんだ
[04:55:50.638] このマップ破率みたいなのもあるんだ
[04:55:57.040] よひひろここあなんあああえなんかあるよ
[04:56:03.798] こんなとこあるの
[04:56:15.840] なんかあるんちゃんこの
[04:56:21.360] 辺ういパワーボム
[04:56:25.798] ねなんかあるよ
[04:56:28.080] 絶対あああった今あった今あった今あっ
[04:56:32.638] たったな
[04:56:42.920] なった
[04:56:44.878] ぞじゃこれで行く
[04:56:50.798] かなんでそれど何どうやっておんだ
[04:57:05.400] それはいなめんなとはいなめんなとはい
[04:57:08.920] こんなで余裕ですと
[04:57:13.480] ありがと
[04:57:19.878] ざほこんなところがあるんだ
[04:57:26.080] なおらおらおらまだあるぞ
[04:57:31.840] 色々なんだここは
[04:57:43.638] なんだここ
[04:57:48.520] は
[04:58:00.160] ん
[04:58:07.480] でなんだよこれれあなるほどね分かった
[04:58:10.798] 分かった
[04:58:25.360] っ
[04:58:27.040] はいでここ落ちちゃうから天井に張り付い
[04:58:30.040] ていくとはい天才
[04:58:33.760] うえいい
[04:58:36.000] ねサクサクやんけ
[04:58:51.958] サクサクじゃないっす
[04:59:04.280] かまだなんかあんじゃない上に俺になんか
[04:59:09.120] 隠してんじゃないの
[04:59:36.680] 何もねえんだ
[04:59:38.120] ここここはちなみにが降り立った場所ね
[04:59:42.878] 一番最初の
[04:59:50.120] ところなも情けだなもう
[04:59:59.958] な戻りますかね
[05:00:24.320] 眠たくなってきちゃっ
[05:00:26.280] たマジのやつ
[05:00:31.760] やああでも俺明日ちょっと用事あるからな
[05:00:35.680] 俺もなそんなままだ全然できるけど
[05:00:41.798] 今日クあるとか言ってたけどまだかかるか
[05:00:45.040] もねねえちょっとねあの家族と家族の用事
[05:00:50.840] があん
[05:00:54.160] だうちのお車乗れねえからさの車乗れねえ
[05:00:59.480] から
[05:01:01.240] さ俺が運転してやんねといけねん
[05:01:05.440] だまじまじマジ免許持ってねえんだよ俺の
[05:01:09.120] お母さん
[05:01:16.400] 電車とか乗ってあれし
[05:01:21.360] て明日ちょっと俺運転してちょっと連れ
[05:01:23.878] てかなきゃいけねんだああそんな遅くまで
[05:01:27.680] できないんだよ
[05:01:29.320] ねいやま遅くまでできるけ朝までやるけど
[05:01:34.200] 7時8時とかまではできないやっても6時
[05:01:37.000] かな
[05:01:51.000] よしこのエリアはもういい
[05:01:56.120] ぞクリアすんだったらこんなんやってねえ
[05:01:58.680] てどんどんストーリー進めろよって思うん
[05:02:01.200] だけどちょっとでもやっぱアイテム回収し
[05:02:03.798] たいんだ
[05:02:26.000] さあここもなんかまだマップが歯抜けです
[05:02:29.440] からねマップが歯抜けだからねうわいや
[05:02:33.000] めっちゃともう全然取ってないやん
[05:02:35.480] アイテムバカたれ
[05:02:45.320] うるせえ敵は全部これで黙黙らせるから俺
[05:03:01.798] はうわこことか
[05:03:04.878] ほら何何なんだなんだそらなんだそらおら
[05:03:10.680] 騙されねえ
[05:03:26.638] よまだまだあるぞ多分この
[05:03:30.080] 辺ちなみにこの辺はさなんか
[05:03:34.040] さああどうなんだろうな
[05:03:44.360] これ反対あっち側からじゃないといけない
[05:03:46.520] のこれこのこのこっち
[05:03:57.360] なもうね
[05:04:10.000] 移動してる俺はマップをだけを見てマップ
[05:04:12.920] を見ながらもう正直この操作がおろかに
[05:04:17.000] なるのはもうおろそかでも死なない
[05:04:23.680] からかこの辺だ
[05:04:28.280] なここなんかあるやん絶対なんかあるよね
[05:04:31.840] ここ
[05:04:33.040] ね何もないのか
[05:04:36.320] ここないねどうやってんだろここ
[05:04:40.320] ああ
[05:04:41.600] ああこれはああ
[05:04:45.558] これこのブロックはまだ壊せないんだよ
[05:04:50.280] なあんた取れないんかよ
[05:05:01.760] なんあとはどうしよっか
[05:05:06.920] な上の方行ってみるか
[05:05:19.878] ねこっち行ってみようか
[05:05:29.840] なこの辺まだ行ってないもん
[05:05:33.440] ねなんかあってもいいと思うんだ
[05:05:42.718] あるあるけどどうやって入んだ
[05:05:54.120] ここね
[05:06:12.480] あくそま
[05:06:15.558] うまいよしよしよしはいうま
[05:06:20.718] すぎえこれだけなんだこれこれだけかよ
[05:06:26.798] なんかない
[05:06:28.680] のああるねあるねあるね
[05:06:39.680] やはりね匂ったんだよねザクザクザクザク
[05:06:46.240] なんだよ
[05:06:49.080] ねこんなとこ何もないわけないじゃないか
[05:06:52.558] おおおこれはどうやっていくん
[05:07:02.600] だ余裕すぎるはい余裕すぎはい余裕すぎ
[05:07:07.760] ですと
[05:07:10.400] オこのちょっとなんかこのアイテムを取る
[05:07:14.000] 時はちょっとパズルも面白いんだよね
[05:07:15.638] ちょっと頭使う
[05:07:22.360] 感じこれで
[05:07:31.040] 行くだマップ埋めたいうい
[05:07:40.400] なんかもうだってここ怪しいもんなこの
[05:07:43.480] ちょっと俺のいる横のエリ
[05:07:52.280] ないこれ何も
[05:08:05.558] なしあとはこの辺怪しいっすよ
[05:08:11.958] はいはいはいこの辺
[05:08:15.958] ねこの辺なんかもうえなんだこれどうやっ
[05:08:20.200] て行くんだろう下から行くのかなああるね
[05:08:23.760] あん
[05:08:25.840] ね行けるとこから行っかあもうもうマグマ
[05:08:29.520] 痛くないんでマグマなんか何をて痛くない
[05:08:31.958] ん
[05:08:33.440] でさあああんなとこにありますねスーパー
[05:08:36.840] ミサイルが
[05:08:44.718] はいや
[05:08:47.160] ざザクザク
[05:08:59.718] や置いてあるだけじゃないすかこんな
[05:09:07.920] んあ怪しいのは怪しいの
[05:09:13.958] はいやまだだなまだこれだと次ので行っ
[05:09:17.558] ちゃうまだあるぞ多分この
[05:09:20.400] 辺なんかこの辺怪しいまだあるだろう
[05:09:23.638] さっきあったしなていうかあそこどうやっ
[05:09:25.200] て行くんだろう
[05:09:34.520] なこれが開かないしょ
[05:09:45.638] ここはどうやっていくのかな
[05:09:50.958] とここかあ簡単だここだっ
[05:09:55.440] たいや違うこれ開かれへんやんけこれ
[05:10:01.280] じゃあなんだこれどうやってくんな
[05:10:23.680] なん
[05:10:25.718] だあなるほどもうこれあれかあこっから
[05:10:29.958] 撃てばいいんかなるほどね別に壁貫通すん
[05:10:33.958] のか
[05:10:42.558] えああそっちから撃ってこいってこと
[05:10:53.080] ね
[05:10:56.360] ええ
[05:10:59.320] 何なんだ
[05:11:03.400] これムだよねそうだね
[05:11:17.840] またそのめちゃめちゃ
[05:11:19.638] ギリギリ
[05:11:23.680] 系あだめ1回だ1回やれ回これだめこれ
[05:11:32.638] だああ惜しいこれなこれ
[05:11:45.798] あ入っ
[05:11:47.878] たああった
[05:11:50.878] うむずく
[05:12:05.840] ねえむずくねえか
[05:12:11.040] いやだめだなこんなんじゃだめだ
[05:12:18.718] ないやこれなんでこここんなめど
[05:12:29.600] くせいやこれ間に合うのこれえ間に合うの
[05:12:35.280] これ
[05:13:03.120] ダメだな
[05:13:09.520] いや今行けそうだったの
[05:13:24.400] にねえこれ行けなんだよこれ行けんのかよ
[05:13:36.920] これめちゃくちゃシビアこれ
[05:13:48.160] これいやもうだいやもういいやもうこれ
[05:13:51.240] いら
[05:13:52.680] ないいらねえこんなんバカる
[05:13:56.400] かこんなもんいらねえよ
[05:14:00.760] だくそ悔しいダダだめくそ
[05:14:05.480] 悔しい無理
[05:14:10.680] あるやん降り
[05:14:12.760] ながら降りながらジャストに穴に入れ
[05:14:18.160] て丸まるば間に合うよ
[05:14:21.718] 配あれ無理やろだっ
[05:14:26.200] てあれ無理だよ
[05:14:45.360] とりあえずとりあえずこういう
[05:14:47.160] のとりあえず集めてこ周りをあれどうやっ
[05:14:50.840] て飛んんだ
[05:14:52.280] よなんか今そこもあった
[05:14:55.320] なこたか
[05:15:09.320] なんかここにもあるねなんかりに
[05:15:36.000] ね怪しいけどなあ
[05:15:49.958] あここ無理だったんだ取れなかったんだこ
[05:15:52.360] なあじゃあもうこのステージいいか次
[05:15:56.760] 行こう次行きまっ
[05:16:05.680] てよいしょ
[05:16:18.798] 見て全然取ってないここ何個あんのもある
[05:16:25.920] 123456789見えてるだけで9個
[05:16:27.958] あるぞ
[05:16:32.400] バカ超絶パワーアップだろこんな
[05:16:45.280] さてこっちから行こうか
[05:17:06.040] な違うこ
[05:17:09.480] 違うマップ埋めたいて
[05:17:15.558] もここが埋まってないのが気になっ
[05:17:20.440] た敵がチョコマがうぜえ
[05:17:24.200] なあまり俺を怒らせる
[05:17:42.080] ここなん
[05:17:46.558] だろうなんだろうって考える暇もなく
[05:17:49.240] パワーボムタンクパワーボム置くだけで
[05:17:57.200] 解決ましたけどそっマイナそう俺がデブ
[05:18:01.680] すぎただけかもあまりにもデブすぎて
[05:18:04.878] あったけえと思ってた
[05:18:07.760] 今マイナス1度あんの今こっち終わってん
[05:18:11.160] じゃんえでもあったかいんだけどなんか今
[05:18:16.520] 俺あまりにも
[05:18:40.160] こちらニューヨークマナ何がニューヨーク
[05:18:43.480] や
[05:18:47.200] ねああ腰き
[05:18:58.480] た
[05:19:01.840] おい西のニューヨークて
[05:19:09.520] てどこのこと
[05:19:11.638] 言う東洋のガラパゴス的
[05:19:17.480] なえランディ
[05:19:19.958] てランディって西なりじゃない
[05:19:23.400] でしょなにな
[05:19:32.878] の違うあ全然違う
[05:19:49.680] 行ってみたいけどなちょっと
