[00:00:12.599] ひ
[01:59:40.960] でも俺でいいから、もうな。
[01:59:46.199] よし、行こうじゃあないか。行けるよな、
[01:59:48.599] これ。
[01:59:50.480] ポイズンタバルジ。
[01:59:53.159] あとなんか覚えてる武器ある?覚えてる
[01:59:55.280] 武器。
[01:59:57.560] えーっと俺はね
[02:00:01.040] 、何だっけん?
[02:00:04.599] レカムトルムってあったよな。これ
[02:00:07.679] セカンドだっけ?レラカムトルムって
[02:00:09.440] なんか赤の弓めっちゃ強いやつあったよな
[02:00:13.159] 。赤の弓めっちゃ強いの。レカムトルム
[02:00:17.000] じゃなかったっけ?何がやべいよね。あの
[02:00:22.239] ガッシュベルもそうだけどこうカタカナの
[02:00:25.079] さん
[02:00:26.800] オリジナルの単語って言いたくなるね。出
[02:00:29.360] てこないや
[02:00:30.960] ひ流となんちゃあの青葉
[02:00:34.520] とかだよね。
[02:00:35.079] なんかあの紅葉のやつでしょ?なんか非流島青葉とかなんかあかったかな?あ、ちょね
[02:00:47.199] 大剣時代の覇刀熱いな。体験時代のなじゃないやつねえ。皆さんを日々努力し働き他人のびに頑張っていますね。ですがそれは実は大いなる間違いなのです。
[02:01:06.920] どういう意味ですか?
[02:01:09.000] 今でこそ笛え最強時代だけれどドスの笛にゲロスに引かれちゃう南急にエピタフプレートが出
[02:01:16.920] エピタフプレート熱いね。あれ太鼓の塊からやるやつね。竜属性の体験だな。なんかほべったやつ。
[02:01:28.119] 皆さんが頑張ったり他人のために行動し
[02:01:29.960] たりするということはなんと略奪されて
[02:01:32.480] いるとこなんです。ここで優しい皆さんは
[02:01:35.000] これまでずっと奪われ続けてきているの
[02:01:36.840] です。奪われている
[02:01:43.239] そうです。あ、優しさとは本来あなたの
[02:01:45.679] 持った何かを他人のものにされてしまうと
[02:01:47.480] いうことですから。これから奪い返し
[02:01:49.599] ましょう。そうすればみんな幸せになるん
[02:01:51.480] です。
[02:01:58.199] ちょっと待ってよ。あんたたちについてき
[02:01:59.639] たら金持ちになれるって話は
[02:02:04.440] よく見たらこれ目赤くなってる。だから
[02:02:07.119] 人るものを奪って金持ちになろうってこと
[02:02:09.040] だろ。
[02:02:10.239] 強くなって幸せを掴み取るんだ。それは私の知ってる、それだ。私の知ってるさとも幸せとも違いますね。こんなイベントなかったよね。皆さん騙されていけません。
[02:02:39.679] 彼らが言ってることは幸せなどではあり
[02:02:41.520] ません。誰かに親切にすることを
[02:02:43.840] 分け与えることは奪われていることでは
[02:02:45.560] ないのです。
[02:02:55.880] そうですよね。ま、毎日精一杯のは大変だ
[02:02:58.520] けど、だから人から奪うなんて。
[02:03:06.280] さあ、皆さんルプカナに帰りましょう。街
[02:03:08.520] の人たちが心配していましたよ。
[02:03:18.159] 奪うことは強さなんかじゃないですよね。
[02:03:21.320] 皆さん一度町に帰りましょう。奪われて
[02:03:24.199] なんかいないよな。自分の意思で誰かを
[02:03:26.440] 手助けすることは
[02:03:33.840] ち楽してお金持ちになんてなれないのね。
[02:03:47.159] 皆さん物分かりがいい。
[02:03:49.280] 確かにすぐ納得してくれたな。このクソガきどもがよくも台無しにしてくれたな。
[02:03:57.719] せっかくたくさんの信者を見つけたのにね。邪魔をするのにはバツを与えましょう。
[02:04:06.520] 誰?誰やねん?いや、誰やねん。この
[02:04:11.920] なんか変な申し訳程度に角生流生てるけど
[02:04:14.480] 。
[02:04:16.719] シザース、お前たちが否定した強さって
[02:04:19.639] やつが本物だってこと教えてやるよ。
[02:04:27.440] どうなんですかね?これ強いのかな?
[02:04:30.400] スラオテピ。うーん。
[02:04:33.840] モロバ。
[02:04:34.400] いや、飛び膝でグレブリンからやっちゃおうかな、これ。とりあえずスカラは入れといた方が良さげだよな。多分な。援護します。追いかせよう。やっぱり
[02:04:51.480] うわ、100でも100
[02:04:53.599] 食らわせてもだめか。強いよ。
[02:05:00.559] 待、こういう時は全員全員命令で
[02:05:06.520] 勝ったな。待って。飛び膝。え、グレムリンまだこれ体力半分行ってないんだ。こんだけダメージ与えて。あ、ちょっと待。ス力を全員に振っておきたい。ルカニ。ルカニを入れ。入れようか。入れようか。
[02:05:29.320] いい感じです。
[02:05:32.159] こういうのはいかがだ。
[02:05:33.400] 若干若干
[02:05:36.599] やてろや。
[02:05:40.920] ねえ、強い強いよ。いやあ、ベ本イン。
[02:05:58.320] あなたを先にナイス。
[02:06:09.920] よしよしよし。いいよ、いいよ。いい。えー、えー、クッキー君はえーえ、どうしようかな。
[02:06:35.280] うーん。原因。いや、違うな。いや、これ全員攻撃でも入れとく。あんま意味ねえかな。
[02:06:48.119] あなたを先に
[02:06:52.719] だるい。よ。よしよしよしよしよしよし。
[02:06:57.400] おし。オッケー。よいや、いいよ。いいよ
[02:06:59.960] 。いや、
[02:07:04.159] ナイス。そっち狙うのナイスだよ。いいよ
[02:07:06.239] 。
[02:07:10.920] えっと
[02:07:13.199] どうしようかな。えー
[02:07:17.639] はなんか、なんかクッキーが結局余るんだ
[02:07:20.679] よね。あさん疲れ。リビさんお疲れ。やる
[02:07:24.800] 。やってる。やってる。
[02:07:26.920] 結局クッキーが余るんだ。結局余るねんな。こいつ何すればいいんだ?レベホミでもやっとく。やっとくか。ま、まあまやっといて損はない。
[02:07:42.199] こういうのはいかが?
[02:07:43.719] 安心して。
[02:07:49.880] いや、だるい。落ちない。落ちないなあ。
[02:08:06.360] いや、スラ入れるよ。いや、どうしよう。あー、いや、ここあれだな。一旦ちょっと全員回復しよっか。
[02:08:17.159] もう大丈夫。
[02:08:18.520] オ、オッケ。やんないよりはまし。
[02:08:24.320] ナイス、ナイス、ナイス、ナイス。よし
[02:08:25.360] よしよしよしよしよし。いいです、いい
[02:08:28.520] です、いいです。
[02:08:30.840] そしたらもうカブト終わりとかやっ
[02:08:32.199] ちゃおうよ。こっちから行くか。あー、
[02:08:36.760] 入れたって。えー、
[02:08:39.960] で、これキラポンってやった方がいいんか
[02:08:41.679] な?
[02:08:43.559] キラポン。
[02:08:46.400] キラポンやっとくか。や、いや、あれも。
[02:08:51.400] うー、ルカニとか入れた方が良さそう。ルカに入れよ。
[02:08:57.000] 力
[02:08:58.760] こういうのはいかが?
[02:09:00.000] ナイス、ナイス、ナイス。
[02:09:05.520] いいよ。でもこのさ、カブト割りって
[02:09:10.599] MP7
[02:09:11.520] も使うんだよね。疾風好き、飛び膝切り、もバ切り、ウイングブロー。
[02:09:19.960] あ、ゾンビ切りじゃない?これゾンビ切りじゃない?ここなあ。ゾンビ
[02:09:23.559] 7も聞けだ。7ってさ、多くねえか?
[02:09:27.880] MPこっち26
[02:09:28.840] しかねえんだぞ。こっちもいるよ。オ、
[02:09:35.280] これなら
[02:09:35.920] オオオ
[02:09:38.960] いいよ。痛い。がメインだし。カブ割りは妥当。
[02:09:48.000] カブト割り妥当。
[02:09:50.599] ハードレ高い。7も使う。
[02:09:53.840] えー、スカラは全員入ってるから
[02:09:58.199] ベホイ入れてやるかな。で、こっちで
[02:10:04.639] まあ
[02:10:06.320] 結構手が余っ
[02:10:09.040] てもう大丈夫
[02:10:11.280] あんま見なかったかな、これ。あ、意味
[02:10:12.880] なかったね。
[02:10:17.520] だるいの。
[02:10:23.520] いやあ、まだ半分も行ってないの?えー、クッキーが余る。クッキー
[02:10:38.040] ファイナルファンタジーならゾンビに回復入れたらダメージ食らうのに。
[02:10:42.040] ドラクエ3もそうだよね。ドラクエ3もさ
[02:10:44.239] 、ファミコン版だけだったかな?ゾーマと
[02:10:46.719] かにさ、薬草使うとめっちゃダメージ入ん
[02:10:48.719] だ。
[02:10:52.960] いや、もうルカにいや、どうしようかな。
[02:11:01.000] 回復します。え、ってだったのなんかね、
[02:11:06.400] そういう風になってんだよ。
[02:11:10.599] いや、MPがさあないのな。しんどいね
[02:11:28.280] 。確かファミコン版だけだよな。
[02:11:30.360] そのせ、その、それができんのって
[02:11:37.000] ねえ。
[02:11:47.559] ちょっと待って。とりあえず
[02:11:53.320] 1匹倒しちゃおっか。
[02:11:59.639] いや、主人公のMPがマジで少ないのよ。
[02:12:09.119] ありがとう。
[02:12:10.880] オオオ。ああ、落ちないな。なかなかな。
[02:12:16.719] どれも補強したいよな。
[02:12:19.199] そう。てかマジでこのさ、何々切りが
[02:12:22.639] 7も使うのが痛い。
[02:12:24.679] こんな普通使わねえよな。獣好きとかさ、
[02:12:28.440] ゾンビ切りとかって言うてもさ、3とか5
[02:12:31.559] とかだろ。7使うねん、これ。
[02:12:40.079] スラ入れとくか。
[02:12:47.000] で、ルカニをこっちも入れとこう。
[02:12:49.440] 追かせよう。
[02:12:51.239] こういうのはい。の差をけた感じだな。
[02:12:54.199] よしよしよしよしよし。
[02:12:56.679] だ、多分ね、あのやっぱローレって元々
[02:13:01.320] MP0
[02:13:02.000] じゃん。だから多分難易度的にちょっときつくするためにちょっとこれ消品
[02:13:05.880] MP
[02:13:06.159] 上げたんだろうね。やべえ。プリンちゃんが死ぬ。
[02:13:19.119] 頼まい。危ね。
[02:13:21.719] いい感じです。も、いいよ。死ななかったよ。死ななかった。これは勝てるだろ、多分。大体どのボスもさ、
[02:13:36.000] 陸ろ1
[02:13:36.880] 回はさ、大体どのボスも
[02:13:39.960] 1
[02:13:40.119] 回は死ぬんだけどさ、今回いいかった。今回いいかった。
[02:13:44.159] 一気に行きましょう。
[02:13:45.159] ボスでザオリクはあかん。
[02:13:47.239] ナイス。もうあとはもうなり殺しですわな。殴り殺しですわな。
[02:13:59.159] はあ。
[02:14:01.000] だる子だ。
[02:14:06.440] なあ、もうなんかこ
[02:14:09.199] 1
[02:14:09.440] 匹になったらちょっと本気出してくるタイプ。あ、もう死ぬ。よしよしよしよしよしよし。
[02:14:15.159] これは勝ちましたわな。キだるこ
[02:14:25.520] もろたぜ。
[02:14:27.159] もろた。あ、おい。あ、幻になってさんか。
[02:14:37.960] もろたで。工藤。
[02:14:41.480] 俺はでかくなった。
[02:14:43.880] ほんまやめて。それ幻入れてくんの?おい
[02:14:48.000] おいおい幻やってくんのやめてよ。
[02:14:54.000] 必中券ないのか
[02:15:00.079] ?お前いいや。よしよし。これでオッケー
[02:15:02.679] 。これでオッケー。これでオッケー。これ
[02:15:04.760] でオッケー。
[02:15:07.440] よしよしよし。あざす。サクサクやん。
[02:15:14.119] グーブグブグーブグブーブぐブぐブグ
[02:15:15.880] ミラクルSミラクルS
[02:15:19.040] ミラクルヒカル私だけでしょうか?
[02:15:22.559] やるじゃん。
[02:15:23.280] これ大体ヒカルだ。違う。大体ヒカルだ。これミラクルヒカルって誰だっけ?なんとか倒したね。にしてもまさか人間の不利をしているなんて。えー、強い力を持つ魔物は人になりすまますこともできるんですね。気をつけないと。
[02:15:42.760] じゃあルプガに戻りましょう。
[02:15:45.239] 歌田のモノマねしてる人。
[02:15:47.480] 歌田のモノマねしてる人がミラクルヒカルか。大体ヒカルだったわ。私だけでしょうか。やっぱエンタ、エンタ世代だからな。俺え、奇粋のエンタっこだったからね。笑いの暴走期間。
[02:16:09.880] 笑いの暴走機関者。
[02:16:12.400] さ、問題問題問題。笑いの暴像機関者は誰でしょうか?
[02:16:17.159] どうでもいいですよっちゃん。
[02:16:18.800] どうでもいいですよ。だな。あれ、私だけチャび。こんばんは。奇粋の円卓なんだこれ。これで船手に入れられるのかな?笑いの暴走機関車。
[02:16:42.840] ウェイオ
[02:16:43.599] お疲れちゃん。あ、あんたたちありがとうね。みんな無事に帰ってきたよ。
[02:16:49.760] 人のうち
[02:16:51.880] いや、人内じゃない。人内じゃないよ。人内はな
[02:16:56.479] んだっけな。
[02:16:57.599] 高年
[02:16:58.880] 違う違う。えー、こうして娘も戻ってまいりました。本当にありがとうございます。
[02:17:08.840] みんな日々の暮らしが大変で楽をして生きる道に引かれてしまったようです。笑いのニュー笑いのニューウェイブが人内
[02:17:18.120] アルゴリズム更新の人
[02:17:20.160] 笑いのニューウェイブが人内か今日もなんとかでわらかすのはこいつだ。でってる。笑いのニューウェイブ人内友のり人でしょ、それ。
[02:17:36.280] 笑いのニューウェブは
[02:17:37.160] 人狼のうちが入だった時代あるんや。
[02:17:39.920] 確かにあの頃はな、あの頃はあの頃は人内おもろかったねん。あのなんかモニター使ってあの頃は人内おもろかってんで。俺も大好きだったわ。なんかあの教習所のネタ好きだった。教習所のネタ。あれ教習所のビデオ教習でさ、あの
[02:18:04.519] うんこすな。おじいちゃん、おじいちゃん
[02:18:06.719] がスタートって無敵になる下りで腹抱えて
[02:18:09.800] 笑ってた。小学生の俺は
[02:18:13.080] もう人内はあのネタの始まりがいいよね。
[02:18:16.359] なんかあの今日はなんとかだからったどこ
[02:18:20.040] で来たけど楽しみだなみたいな感じでもう
[02:18:22.319] 始まりからなんかもうワクワクする。
[02:18:25.080] ゾンビゲームもあったな。ゾンビゲーム
[02:18:28.120] あったよ。
[02:18:28.800] で、笑いの暴走機関者はアンタッチャブルな好き
[02:18:31.960] 落とし物のやつ。あれ?笑いの暴走機関者って?ちょっと待って。俺も俺も自信ねえわ。俺も自信ねえ。笑いの暴走機関者って高年?嘘だ。いいの暴走機関者。
[02:19:06.200] ええ、全然覚えてないわ。キャッチコピーラ
[02:19:11.679] してない。
[02:19:13.280] キャッチコピーラがあるよ。いや、全然覚えてない。
[02:19:23.319] なんか覚えてるやつ1
[02:19:24.319] 個ねえからなんか遅れてきた反抗機。あ、このカンニング竹山遅れてきた反抗機だって。
[02:19:37.479] 確かあの頃竹山えぐかったよね。今さ、竹山ってもう文化人みたいな感じだけどさ、
[02:19:47.080] 萌えやん。萌えやんて。ニューラヌーブラヤッホーの人。
[02:19:56.319] ヌーブラやっ
[02:19:57.880] 全然覚えてない。
[02:20:02.960] やっほう。ヤッほっほ。
[02:20:07.280] いや、全然知らねえ。なんかこんなにあったんだってぐらいあるぞ。変時代のモノマネコンビ。
[02:20:21.840] ノブアフッキー誰だよ。
[02:20:23.920] 秀か。
[02:20:24.840] あのキャッチコピーは頭に入ってんだけどまずノブアフッキーが覚えてねえよ。長いひかず覚えてない。なんだっけ?奇粋のなんとかガリデブンな賃海魚はこれは分かるだろ。ガリデブンな賃海魚
[02:20:44.399] てる。
[02:20:45.560] あ、そうなんだ。の信坂かかり町が好きだったな。
[02:20:48.880] 何だっけ?踊れる。
[02:20:51.439] なんちゃらみたいなやつ。
[02:20:52.280] ガリクソン。
[02:20:54.000] ガリクソンじゃない。ガリデブンなん海業張り専門な。いや、お役に立ててよかったですね。そこで坊っちゃんあんた船に乗りたいとか言ってたね。そうなんですよ。僕たち世界中のところを旅しないといけなくて。
[02:21:14.439] なの?
[02:21:15.640] え、それは何なのって?何?あ、ひょっとして船に乗せてもらえるんですか?そか。お前まさかエンタの神様知らねえのか?ガキ。こら。うわあ。エンタの神様知らねえやいるんだ。若すぎんねん、お前。昔あったんだ。エンタの神様っていう、
[02:21:39.080] え、あれだよ。ネタ番組があったの。
[02:21:42.960] 芸が出てきてネタをやる番組があったのよ
[02:21:45.880] 。そんな芸人が出てくる時にあ、分かるん
[02:21:49.720] だ。あ、じゃあ、え、嘘。お前わかんので
[02:21:51.880] エンター船るよ。あげるってえっと私が船
[02:21:55.560] を頂戴するって意味でしょうか?船れんの
[02:21:58.520] ?えぐ。船くれるってえぐくね?でも
[02:22:02.399] なんかさ、色々大変そう。なんか税金とか
[02:22:06.120] 色々なんか
[02:22:08.359] 所有者のさあとか車とかも大変なんやで。
[02:22:11.120] くそでかかった。
[02:22:12.840] 生リクソンなんで見たことあるんだ。最初は音楽とかやってたよね。エンタ。
[02:22:23.600] え、そうなの?あ、知らない。音楽とかやってたの?エンター。
[02:22:31.439] 大阪のトイレであった。
[02:22:33.319] また怖えとこで会うな。なんかトイレの中であったら余計でかく感じそう。いただいた船は必ずお役に立てます。
[02:22:41.960] なんだか大変そうだけど、そんな気ないで
[02:22:43.600] いいんだよ。こっちの男子諸君みたい、
[02:22:46.280] 男子連中みたいに船旅だくらいの乗りで
[02:22:48.680] 楽しんでくれれば私は十分だからね。
[02:22:55.600] 出行の準備にはもう少しかかるから、今日
[02:22:57.640] は宿や一泊していきな。さっき1泊したん
[02:23:00.760] だけどな、俺。もちろんお題も結構ですよ
[02:23:03.160] 。宿屋のものには話してありますので。
[02:23:10.359] 明日起きたらまたここに来ておくれ。準備して待ってるよ。じゃ、
[02:23:18.960] 1泊するか。
[02:23:20.359] 花わのがつ伝説。
[02:23:24.720] 懐かしい花は。お、
[02:23:30.840] なんでここだけ今ボイスあったんだ?今飛ばしちゃったけどごめん。ええ。ええ。何?めっちゃお腹グーグーなってるわ。
[02:23:40.640] 腹減った。ロ
[02:23:41.720] の子孫たちを。
[02:23:43.920] はい。
[02:23:45.120] 若きロトの子孫たちを。
[02:23:47.160] どうもこんばんは。
[02:23:52.080] 運命の歯車が動き始めました。
[02:23:55.840] 毒舌の神。
[02:23:57.560] 海を渡り
[02:23:58.560] 独絶の神。
[02:23:59.399] 世界に羽くのです。脅威が迫りつつあります。
[02:24:06.520] 助けを求める者たちがあなた方を待ってい
[02:24:11.600] ます。
[02:24:27.680] 僕も同じ声を聞きましたよ。
[02:24:31.319] 私もです。
[02:24:33.560] ということは単なる夢ではないようですね。
[02:24:40.120] 助けを求める人がいるって言ってましたよね。
[02:24:44.359] ええ、ハーゴンの魔の手がいろんなところに迫っているのかもしれません。早く船で出達します。
[02:24:53.399] うん。うん。にしても船をもらえるなんて嬉しいな。さあ、港へ行きましょう。
[02:25:04.000] 船ゲットしましたよ。ということでね、もう腹減ったからやめようかな。なんかお腹空いた。もう
[02:25:17.040] 笑笑。
[02:25:17.840] 腹減ったわ。いや、まあでも
[02:25:24.120] 8時までやんねえとな。8
[02:25:25.960] 時までやんねえとな。
[02:25:27.680] デブは辛いよ。
[02:25:28.880] おめらのおめえら寂しかっちまうからな。
[02:25:31.880] 待ってたよ。船つでも出られるように準備しておいた。やった。ありがとうございます。
[02:25:40.600] 食べて戻ってきたらえ。
[02:25:42.080] あんたたちに本当に感謝してるんだ。
[02:25:44.640] もうそういうでも立ちっておく。こなんかは
[02:25:47.560] じゃあ旅の無事を祈ってるよ。いいねん。配信中に飯食ってまで配信長くやろうとか。いい。配信って長くやるもんじゃないから。
[02:25:58.399] 霧のいいとこまでやって終わりや。
[02:26:00.640] 夢で助けを求めている人がいると言ってましたよね。行けるところはどんど
[02:26:06.760] これさ、海出たらさ、なんかま、間違ったとこ行くとめちゃめちゃ敵強かったりするだろうな。ハーゴンの情報も集めないとですね。
[02:26:15.160] あともう1つすべきことがあります。
[02:26:21.960] 一刻を滅ぼすほどの力を持つハーゴンが動き始めたことをみんなに伝えて警戒を促しましょう。ムーンブルクの悲劇を繰り返さないように。
[02:26:34.479] そやな。
[02:26:36.560] あの番の参を語って不安を煽るつもりではありません。
[02:26:42.040] ですがクが安やしとやられてしまった原因の
[02:26:46.720] 1
[02:26:46.840] つには油断があったとも思っているので。
[02:26:53.080] そうですね。知っていれば備えられますもんね。
[02:26:59.040] では参りましょうか。私船旅は初めてですのでご迷惑をおかけしたらごめんなさい。
[02:27:08.680] 僕も初めてだから大丈夫だよ。
[02:27:11.319] で、何も大丈夫じゃないか。ま、みんなで協力していきましょう。
[02:27:17.040] 船は酔うからな。
[02:27:24.240] 船のBGMく来くる。あ、
[02:27:27.040] してもドキドキしまし。どう曲だっけ?
[02:27:29.359] 自分たちの船で旅なんて。
[02:27:31.720] あれ2
[02:27:32.319] の船の曲ってどういうこと?全然覚えてねえ。
[02:27:34.479] あ、あのさ、
[02:27:36.000] 全然覚えてない。
[02:27:39.319] 世界は大変なことになってるし、遊びに行く旅じゃないって、それはよく分かってるけどさ。
[02:27:46.880] はい。
[02:27:47.640] 君がとても大切なものを失って
[02:27:50.520] 辛いって分かってるんだけどさ。
[02:27:53.000] 大体そうだろ。
[02:27:55.080] 楽しいっていう気持ちがあったら
[02:27:57.680] 大体ドラクエの船の企画はパーで
[02:28:02.960] 良くないことかもしれないけど、今ちょっとワクワクしちゃ
[02:28:07.680] いんじゃないの?いいんじゃないの?
[02:28:09.720] でもこれって空気読めてないよね。
[02:28:13.000] ドラクエ6のあの
[02:28:15.439] もし私が
[02:28:16.760] の曲
[02:28:17.200] 皆さんとの会話が楽しくてパ笑ってたら
[02:28:21.359] 良くないなって思いますか?父と国を失ったばかりなのに笑顔になるなんて空気を読めていないと思いますか?
[02:28:34.040] そんなことないな。
[02:28:40.439] そんなことないよ。
[02:28:42.399] 楽しい時は笑えばいいし、悲しい時は泣いていいよ。
[02:28:48.240] ありがとう。私もそう思います。私たちは思い使命を世界の未来を背負って旅しています。ですが、だからと言ってずっと責任や
[02:29:04.240] 緊張に縛られても良いと思うのです。
[02:29:07.800] 私たちの心にとっても前向きな旅でありたいと思うことは不誠実ではないですよね。
[02:29:17.760] ええやん。
[02:29:18.200] 君はあまりに大変なことがあったから僕が脳天気に笑ってたら嫌かと思ったんです。
[02:29:28.800] むしろ逆です。助けられてます。ですからこれからも脳天気に笑ってください。
[02:29:38.399] 私たちの旅は自分の気持ちに嘘をつかないね。いいですよね。これでいいってやるやついるんかな?信じられん。
[02:29:52.359] では行きましょう。ハーゴンを倒すたびに。
[02:29:59.319] いいね。
[02:30:00.479] 楽しいは笑ってにはプンプルプン一緒に
[02:30:07.399] 知らねえ。トントゥルトントゥルトンなんは?え、
[02:30:12.240] 2の曲わかんねえ。な
[02:30:14.760] んでや?
[02:30:16.000] え、覚えてねえ。聞けば絶対わかるけど。も
[02:30:18.880] ろい。
[02:30:20.720] え、トントルトントルトン
[02:30:26.319] 来るの?え、どういう曲だったかな?2
[02:30:29.520] のラ
[02:30:36.760] 思い出した。ルル
[02:30:45.040] ああ、てルルルル
[02:30:50.080] トゥルルル
[02:30:53.319] 。
[02:30:54.880] これね。はいはいはいはいはい。確か
[02:30:59.160] にワンツスワツス
[02:31:00.880] だね。ワルツだ、これ。
[02:31:01.800] ワルツワンツスワツス
[02:31:04.760] だよ。ワルツは
[02:31:07.439] いいね。
[02:31:12.880] どこから行けばいいの?これどこ行けばいいの?これどこ?それどうやって行くねん?そこ
[02:31:21.120] 自由
[02:31:23.479] 自由なんだこっから。
[02:31:29.319] たださ、敵がめっちゃ強いとこに行っちゃいそうで怖い。
[02:31:37.640] やべえ。ほらやばいやんけ。
[02:31:40.120] 50
[02:31:40.640] 食らってるぞ。船に入ったら世界めっちゃ広がるのよな。
[02:31:47.680] そうなんだね。これゲーム音でかい。ちょっと上げたんだけど。
[02:31:51.200] 船の上はお決まりで強いね。
[02:31:53.240] そう。
[02:31:53.399] 船はさ、そのエリアがわかんないからね。や、
[02:32:06.200] 強い。
[02:32:08.680] それ
[02:32:10.800] よく見たら線入ってる
[02:32:13.800] ん。よく見たら線。
[02:32:17.080] 何?線って何?線入ってるって何?
[02:32:21.720] 敵のエリア?
[02:32:24.080] え、そうなの?え、どういうこと?入ってるよ。わかんねえ。ここって降りれないんかな?あ、入れた。
[02:32:43.120] 冗談やがな。な
[02:32:44.240] んやねんそれ。
[02:32:49.720] があれもうあれもうアレフガルド行っていいんだっけ?ガラやん。ラララな。うわあこ。
[02:33:08.160] あれ、もう行っていいんだ
[02:33:12.800] な
[02:33:15.560] 。
[02:33:19.399] これさ、ドラクエみたいに仲間会話あっ
[02:33:21.720] たら最高だったよな。
[02:33:27.240] へえ。もうアルフガルド行けるんか。昔
[02:33:31.560] たまなる。空内の飽き内の際を持つもなり
[02:33:34.439] 。優しい息子に恵まれ共に空内の道を進む
[02:33:37.479] 。穏やかな波と柔らかな膝刺す船から親子
[02:33:41.319] は永遠に帰らずあなんと悲しき不思議な
[02:33:43.760] 物語なんやこれ
[02:33:51.960] やべえだいぶだいぶ世界広がリングなんだ
[02:33:56.040] が
[02:33:59.439] じゃあもうこれもしかしてあれ
[02:34:00.640] オクトラや
[02:34:02.279] オクトラオクトバトラベラーやったこと
[02:34:05.120] ねえわ確かに
[02:34:07.200] HD2Dって触るの俺これ初めてたもん。
[02:34:09.720] ドラクエ3とこれ
[02:34:12.439] どんだけ勇指人いるんだよ。
[02:34:16.600] どんだけ銀勇詩人いるんだよ。これ池袋の
[02:34:20.200] 駅前引き語り
[02:34:23.760] 池袋駅前か。いよ、多分茶なら
[02:34:26.920] 本当にあれってFF
[02:34:28.160] と世界観共有してんの?魔法とか勝手にそう思ってくれる。別そういうわけじゃないの?なんだよ。僕の歌だって泣けるのにみんなあいつの歌ばっかりつか僕は
[02:34:37.120] 1
[02:34:37.279] 番人気に。いや、あの黒のトリガーでリメイクしてくれたら最高だよな。黒ノトリガーをさ、
[02:34:47.840] HD2Dにしたらもうほんまにもうほんま
[02:34:51.760] にほぼ行きかけます。
[02:34:54.680] ほぼ行生行きかける。で、まだ鍵持ってないもん。
[02:35:02.040] ファイナルファンタジー知らなくても楽しめたよ。一郎クエスト。
[02:35:07.160] あ、そうな。一郎クエスト
[02:35:14.960] 行きかけの花嫁。お、
[02:35:19.680] AVやん。
[02:35:23.279] え、どうしようかな、これ。え、どこ行け
[02:35:25.200] ばいい?マジで自由なの?もう参るね。
[02:35:30.319] 参るね。
[02:35:34.160] いや、もう曲もちゃんとこれに変わるんか
[02:35:36.720] い?曲も。あ、ラダインカ合ってるんだ。
[02:35:40.359] 1回ラダトーム行けってことだ。あ、じゃ
[02:35:43.080] 、ラダトーム行こうか。
[02:35:49.319] そっか。竜王の城あるもんね。あ。じゃ、
[02:35:52.160] あれだ。りうちゃんに会いだ。りうちゃん
[02:35:53.680] に。やべ、なんか俺死にそうだ。
[02:36:07.160] あ、
[02:36:09.680] 不調やね。た
[02:36:22.560] 引っかけたか。
[02:36:23.880] あ、あ、あ、はあ。ああ。声は入ったね。声は入ったね。もうじゃあこれね、これあれなんだよ。なんかこれさ、やっくそがよ。ちょっと待ってね。ちょっと待って。今直すから。
[02:36:38.359] これね、あれ、多分これ治るはず。
[02:36:44.160] 治んねえかな。あ、こ、こっち。え、いや
[02:36:47.840] 、そ、ちげえよ。
[02:36:50.520] 違う、違う。こっちじゃない。
[02:36:56.040] めんどくせえな。なんかね、たまにね、
[02:37:00.160] あまりにもあのUSBに、え、これ声入っ
[02:37:04.000] てるよね。うわ、びっくりした。なんや
[02:37:06.279] ねん。
[02:37:07.279] 色々色々なんかガ着てんだろ。これ声入ってるよね。声入ってるよね。オッケー。なんかね、もう
[02:37:17.319] USB
[02:37:17.920] にあまりにもいろんなものをあの差しすぎてね。たまに
[02:37:22.040] と愁派はオッケー。
[02:37:23.240] あのね、ゆ、あのね、ゆ、
[02:37:26.120] USBが多分電力不足なんだよね。
[02:37:29.560] USBがね、あまりにも電力をかけすぎて
[02:37:35.640] USB
[02:37:36.160] がなんか落ちるんだよね。だってマイク
[02:37:41.359] 然不足
[02:37:42.319] 多分ね、マイクさしてて。あれだめだ。もう
[02:37:47.600] 1
[02:37:47.680] 回やり直せねえとこや。ちょ待って。マイクが刺さってて。で、もうあまりにも本当もんが刺さりすぎてる。もうめんどいな。
[02:37:58.279] なんだよ。
[02:38:04.000] なんでしかもこれノーシグナルのままなの
[02:38:05.720] ?これ。
[02:38:14.560] いや、映んなくなった。もうめんどくせえ
[02:38:17.240] 。
[02:38:22.080] こっち。
[02:38:32.399] あ、来た、来た、来た、来た、来た、来た
[02:38:33.960] 、来た、来た、来た、来た。オッケー、
[02:38:35.240] これでオッケーかな?ああ、オッケー。
[02:38:38.439] オ、オッケー、オッケー。オッケー。ね、
[02:38:40.600] もうめんどい。これどうしようもねえん
[02:38:42.960] だろうな、多分な。ま、使ってねえもんと
[02:38:46.600] か外せばいいんだけど。使ってねえもん
[02:38:49.720] 外せばいいんだけど。
[02:38:57.319] でもな、使ってないねんな。
[02:39:01.319] は、
[02:39:02.920] まずこのキャプチャーボードだろ。で、マイクだろ。で、カメラのキャプチャーボードだろ。で、
[02:39:11.040] えっと、これ何だっけ?ストリームデック
