[00:00:27.720] ひ
[01:48:18.985] [笑い]
[01:48:20.480] ダブル
[01:48:21.679] いや、やっぱりむずいす、むずいよね。
[01:48:25.840] ドラクエワ2てかHD2Dリメイクさ3
[01:48:29.760] 全部むずない?絶対ボスで死ぬんだけど普通にトラックエやったらまずさ死なないやん。うん。
[01:48:39.920] 軽戦軽戦はというわけで確かにこれで終わったザチュスクリー
[01:48:46.679] 強ない?
[01:48:50.199] MDXちょっと待って待た。あ、も、
[01:48:51.920] ちょっともここだけもう1回やらせて。
[01:48:54.920] ちょ、もう1回捨せて。もう1回。これ、
[01:48:56.639] これラスト。ファイナル。ファイナル
[01:48:58.280] ラスト。
[01:49:01.400] これへんの、これ[笑い]
[01:49:04.800] 。いや、勝てるやろ。
[01:49:09.520] ファイナルラフト助かる。勝てるもん、
[01:49:12.880] 絶対。
[01:49:18.840] スカラっていうより。
[01:49:20.040] これ魔ホトンとか入るの?入んねえよな。ま、スラ入れてこうや。
[01:49:27.119] 痛いでしょ。
[01:49:29.040] 追いかせよ。
[01:49:29.639] あ、間違えた。プリン。あ、プリン。あれしてねえ。あれしてねえわ。やべ。命令してない。命令。命令。命令させて。命令。えー、もうカブト割り一ぺよ。
[01:49:42.170] [音楽]
[01:49:47.320] スラで早めに回復入れよ。早めに回復入れる。これ大事。
[01:49:55.159] 早めに回復。もう俺が俺が思ってるより早く。ブッジャム。ブック
[01:50:05.440] 11ジャム。ブック
[01:50:06.920] 11。プリン。うわ、強いもん。
[01:50:09.960] ギアムゼフ1リオッ。ギアムゼフ1
[01:50:12.440] リオッ。プリンのね、やられボイスが
[01:50:16.199] ちょっとエッチだよな。
[01:50:18.851] [笑い]
[01:50:19.599] ちょっとエッチだよ。グー。
[01:50:30.641] [音楽]
[01:50:33.599] いや、もうこれ回復入れていいと思うよ。
[01:50:36.119] なんなら。
[01:50:38.520] うん。うん。うん。うん。早くない。早く
[01:50:41.199] ない。
[01:50:42.760] こんくらいよ。いや、もう守しま中拳で
[01:50:49.079] 必中拳でいけるか。スカラ、スカラスカラはあー。あー、どうしよう。
[01:51:04.701] [音楽]
[01:51:12.920] キャドかな。
[01:51:14.079] この大丈夫ですよ。
[01:51:17.119] オ、
[01:51:19.719] いいぞ。バギ
[01:51:24.000] 2
[01:51:24.199] 連がきついのよ。うわ、これきつい。これきつい。これきつい。これきつい。これきついよ。
[01:51:39.920] 大丈夫ですよ。
[01:51:41.000] オ、ナイス、ナイス、ナイス、ナイス、ナイス。
[01:51:44.040] 感謝大爆発です。
[01:51:47.932] [音楽]
[01:51:49.800] オ、オ、オ、いい、いい、いい、い、全然いい。全然いい。全然いい。全然いい。
[01:52:05.679] いいね。よし。
[01:52:13.679] ね、これバキとかの呪文ダメージってさ、呪文ダメージってこれあのスカラって意味ないよね。ないと思ってるんだけど俺。
[01:52:24.040] 今までドラクエって呪文のダメージはさ、力とかじゃあんま意味ないよね。って俺は思っているんだが。思っているのだが
[01:52:33.280] ないね。
[01:52:34.079] やっぱそうだよね。そうだよね。普通の攻撃だけだよね。防御力が関与するのって。
[01:52:43.960] 呪文はマジックバリアやね。
[01:52:46.040] ああ、マジックバリアが呪文の威力を下げるんだね。
[01:52:48.847] [音楽]
[01:52:53.639] そうだ。今さ、なんか今のドラクエって攻撃魔法力みたいのあるもんね。こなんか回復魔力とかなんか色々あるもん。そういうのがあれなんだろうな。
[01:53:16.920] スコルカに
[01:53:19.239] いいよ。いいよ、いいよ。いいよいいよいよ。
[01:53:20.920] ああ、いいよ、いいよ。いや、やめて。もう、あ、これがきつい。こ、
[01:53:43.960] いやあ、ここがきつい。
[01:53:47.360] あ、もう強いよ。まジかよ。
[01:53:59.119] がないで。
[01:54:03.760] ええ、
[01:54:05.560] 何?
[01:54:06.159] あなたを先に
[01:54:09.719] 頑張れ頑張れ。
[01:54:11.679] これちょっとあかんでこれ。
[01:54:22.480] にゃいにやばいね。
[01:54:29.079] ドラクエ2とはサマルを守る物語。
[01:54:32.040] サマルが弱ええな。やっぱやっぱサマるなんだよね。
[01:54:39.560] 崩します。
[01:54:43.159] もう1
[01:54:45.880] もう、もう、もう、もう、もうこれ勝って終わりやで、これは安心ね。
[01:55:15.520] ベホイ
[01:55:16.360] 危ねえさんホいみ
[01:55:36.440] 危ね
[01:55:37.440] 危ない危ない危ない危ない危ない危ない
[01:55:42.639] カブトありMPえぐいってそんな使うんか
[01:55:45.400] い
[01:55:58.360] に
[01:56:01.119] ねえこれまだ死な
[01:56:13.400] やれ。
[01:56:14.920] ああ。よっしゃ。いい。イエス。[笑い]
[01:56:19.679] こんな奴らにムーンブルクは
[01:56:22.639] ま、クッキーさんもやられましたけども。
[01:56:24.599] ぐーぐじゃぐ。
[01:56:28.760] これクッキーにこの750
[01:56:30.440] 入んなかったの?いてえな。
[01:56:32.205] [笑い]
[01:56:33.119] クッキーさん、これ750
[01:56:35.079] ポイント取り損ねました。キラキラポン覚えんの?
[01:56:39.679] セムスゴッド。
[01:56:40.920] キラポン。
[01:56:42.400] セムスゴッド。クッキー食べてとおう。
[01:56:45.599] もうこれ半分せいにゃペーニャやん。ペーニャ。
[01:56:49.840] みんル88ベア。フル88
[01:56:54.119] ベア。死んだ雑魚によう。花。
[01:56:56.360] やった。僕たちやったよ。
[01:56:58.440] お前死んどったかな?
[01:57:09.320] 大丈夫?
[01:57:12.079] あ、
[01:57:13.159] ええ、ちょっとやめてよ。
[01:57:24.040] こんなやつにこんなやつに
[01:57:28.199] 泣いた。
[01:57:33.760] 涙ちょぎ切れチャンネル。
[01:57:40.400] これ誰?これ誰?声優、この人すごい。
[01:57:57.599] いや、だいぶ泣いてたな。夕方やで。
[01:58:00.280] 涙キラキラ[笑い]
[01:58:02.400] だいぶ泣いてた。
[01:58:03.560] 取り乱して。
[01:58:04.520] うん。
[01:58:05.880] 勇者の血を火いたな。
[01:58:09.119] ですよね。[笑い]
[01:58:11.000] 火傾いたな。
[01:58:12.440] 何言ってるの?
[01:58:14.560] 家族と故郷をなくしたのに取り乱さなかったらおかしいよ。
[01:58:19.079] 俺栃木が滅ぼされてもこんな泣けねえぞ。栃木が魔物に滅ぼされて俺こんな泣けるかな。
[01:58:22.246] [笑い]
[01:58:28.440] ありがとう。
[01:58:28.960] 笑笑。
[01:58:30.360] もう今日は遅いし。
[01:58:32.119] まあねか。見張りをしながら朝まで休もう。
[01:58:34.036] [笑い]
[01:58:35.599] まあねかって思うかも。うん。もうもうもうすでに滅ぼされた後みたいな何もないやけの原みたいなとこなんだ。すごいな。ここで寝るんだ。
[01:58:43.207] [笑い]
[01:58:48.520] 草。
[01:58:50.320] こん床硬いね。
[01:58:52.199] 上坂すみれって出てきたわ。
[01:58:54.560] 上坂すみれさん
[01:58:57.040] 見張りありがとう。
[01:58:58.320] 成長
[01:58:58.880] しっかり休び交しましょ。
[01:59:01.880] えそう。伸び代あり。交代しよっか。じゃあ
[01:59:02.857] [笑い]
[01:59:09.199] すでに大人気です。
[01:59:10.599] あ、ある。[笑い]
[01:59:12.079] すいません。すいません。あ、すいません。もうすでに有名な方でした。
[01:59:18.520] メインキャラはメインキャラ。
[01:59:20.679] 大切なものを全て失ったわ。
[01:59:24.239] 下の彼氏ならちゃんともっと泣くよ。
[01:59:26.679] どういうことやねん、それ。
[01:59:30.239] でも私
[01:59:35.000] 1人じゃ選手らしいぜ。
[01:59:37.159] あ、めちゃめちゃあれじゃないですか。
[01:59:38.880] ありがとう。
[01:59:40.800] デベテランや。音年80歳のデベテラン。
[01:59:58.560] よし、プ、
[02:00:00.000] 今日こそ風のマントを見つけましょうね。
[02:00:02.079] あ、まだ見つけてねえんだ。風のマト
[02:00:04.440] されたらカップルくやろ。
[02:00:06.480] あ、そういうことね。せっかくな、せっかく引っ越してきたんだからな。栃木に。
[02:00:19.440] じゃ、今日ちょっと風のマント手に入れて終わりにしようぜ。これかちゃうんかい。
[02:00:26.360] 泣きすぎなんだよな、
[02:00:29.760] お前。そうだ。絶対シルクハットとか似合うと思ったねん。お前だいぶ泣いたで。あ、これか。
[02:00:41.108] [音楽]
[02:00:50.119] 風のマントマ
[02:00:52.159] 風マんまあいいつって風あいつの姉ちゃんって風マんらしいぜ。あいつの姉ちゃんってさ風マんって有名だぜ。
[02:01:05.343] [音楽]
[02:01:12.440] どういうこと?
[02:01:13.360] わかんない。ん、そんな聞かないでくれ。俺にない。意味ない。意味ないです。
[02:01:22.800] 事後にさっと帰ってくれそう。あんの別向いた。
[02:01:24.993] [笑い]
[02:01:28.119] 風のように去るってこと。風のように去るっていう意味なんだ。風満って。ああ、いいね。都合がいいね。
[02:01:30.234] [笑い]
[02:01:42.199] じゃ、俺もあれだ。
[02:01:43.360] そういうこと。
[02:01:44.320] タバコ、あの、エッチ終わった後にタバコ吸っててもいいんだ。え、何?まだいるのって言わなくて済むんだ。
[02:01:52.040] 入れたら風吹引きそうやな。
[02:01:54.679] やだな。
[02:01:58.880] くず[笑い]
[02:02:00.880] タバコ火つけて。え、帰れば
[02:02:04.840] ほんまにやって。そう。
[02:02:06.360] やってや、馬カ野郎。
[02:02:07.760] やリラフィやめてね。
[02:02:09.920] なんでやりラフィっていうの?なんだリラフィヤンキーのことさ、やりラフィって
[02:02:17.239] 言う時もるところかお前あれだよ。
[02:02:20.239] もうどの穴に入れていいかわかんねんだから。どの穴に入れていいかわかんねんだから。あ、
[02:02:36.960] ここ違う。
[02:02:38.000] やあ。
[02:02:39.010] [笑い]
[02:02:41.239] うん。ここかなつって。
[02:02:50.880] え、ドラゴンの塔ってどこですか?
[02:02:52.764] [音楽]
[02:02:57.560] 裕じ鳥山ル
[02:03:01.520] 。[笑い]
[02:03:03.639] うん。
[02:03:04.079] やっぱ、あの、やっぱそのね、自分のこちらに自信がないからやっぱそのね、
[02:03:12.415] [笑い]
[02:03:12.760] それはもら
[02:03:14.199] そ、そっち頑張らないとみたいなそういうのありますよね。ま、もしもしね、もしそういうあのそういうのがあるとしたらね、俺にどこに行きゃいいんだよ。
[02:03:27.480] [音楽]
[02:03:33.159] ともセーブして終わろうさ。ああ、もうすぐちゃうもんね。
[02:03:38.615] [笑い]
[02:03:41.040] マジでさ、俺さ、マジで土総郎だからな、俺。マジで土やで。炭酸水やろうかなと思、ジで。
[02:03:43.855] [音楽]
[02:03:59.599] 炭酸水、炭酸水トレーニングしたろかな。
[02:04:03.119] どうせ。
[02:04:12.119] ああ、こら
[02:04:14.679] 何溜まっとんじゃい。
[02:04:19.239] おもろいこと言うたぜ。チマゲームが。
[02:04:23.400] チベリーベリーてファせ薄く
[02:04:25.840] なければ大丈夫だよ。い話して。
[02:04:29.800] おもろい話しとったやろか。
[02:04:32.960] 壁丼んはよ。
[02:04:37.159] 下のカップルほんまごめんな。
[02:04:39.559] 下の下のほんまごめんな。
[02:04:43.280] その程度か。
[02:04:46.440] 終わり。はい。お疲れ様でした。お疲れちゃん。お疲れ。お疲れ。お疲れ。お疲れ。お疲れちゃん。ことでありました。また明日。ま、タイミングがあればやります。
[02:04:58.800] 早く帰ってこれればやるんですけど。
[02:05:01.760] 下のカップルカる市場がし大変やな。
[02:05:06.040] お、早
[02:05:06.840] あ、待って待ってちょっと待ってよ。ちょっと待って。
[02:05:11.239] もう待った。もうまたこれあれやんけ。ちょっと待てよ。
[02:05:17.639] ちょっと待てよ。え、ちょっと待てよ。ちょっと待てよ。
[02:05:27.760] 定期的にこの雑談のBGM
[02:05:29.559] 消えるんだよね。ジャルモクジャム。
[02:05:35.040] お疲れちゃんでした。お疲れやで。はい。どうもありがとござました。寝るよ。お前らも寝ろよ。明日まあその初モールで多分言っ多分それ時間かかんねえから夕方帰ってきて
[02:05:50.440] 4時5
[02:05:51.000] 時からちょっとできたらいいなって思とるねんけどよろしく。
[02:05:55.440] ま、でもさ、明日も俺朝日曜日ちょっとにレドしてくれ。
[02:06:00.096] [笑い]
[02:06:01.440] 配信してんのかな?
[02:06:02.360] 時か
[02:06:04.360] うー4時。4時か5時ぐらいから19時
[02:06:08.159] 20
[02:06:08.440] 時ぐらいまでできればいいなという感じでございます。はい、よろしくお願いします。日曜もまたちょっと朝予定あるから。朝からてか
[02:06:15.000] 1
[02:06:15.079] 日予定あるからさ。ごめんな忙しくて。唇傘グリーム乗らねえとよ。
[02:06:24.000] リップグレーム飲んだいとキスつくかもしんねえからよ。今日この後ま、いいや。ちょ、もうちょっとレド、レド探すべ。レード探すべや。レドな。
[02:06:26.297] [音楽]
[02:06:33.599] おつありがとな。
[02:06:35.719] 下の階の人と
[02:06:37.280] バカ。お前寝とりやんお前。それ俺が今までたくさんされてきたというネと寝取られやん。鼻かゆ。さて、誰にレートすくかな?おい。誰にレートすっくかな?おい。
[02:06:53.320] 今度はする番やって話でね。
[02:06:56.079] そうだな。今までされてきたんだからな。今までされてきたんだからいいよな。
[02:07:00.520] 1回ぐらい。いいよな。
[02:07:02.159] 1
[02:07:02.320] 回ぐらいな。えっと、レードは、えー、レードはね、レードはなしではどうした?もうレドっていう機能いらんくらいか。別に好きにやれや。好きに。好きなとこ行きゃええねん、自分でな。はい、お疲れました。
[02:07:12.802] [笑い]
[02:07:21.760] ですわな。
[02:07:22.480] なしですわな。明日またちょっと帰ってきたらうん。もしかしたら遅くなるかもしれんけど、ま、ちょっとでもいいからやろうな。また
[02:07:31.400] 2時間でも3
[02:07:32.239] 時間でも。ということであしゃまたな。マジで寒い。マジで寒い。
[02:07:40.840] によろしく。代心踊らせたい。
[02:07:49.483] [音楽]
[02:07:50.920] 見てにほら、クレジット今日のジャムジャムジャム落した。
[02:07:56.480] 落した。
[02:07:57.920] 見てね。もうフォローもフォローもサブスクもビッツも何もない。
[02:08:03.893] [笑い]
[02:08:04.400] いや、これでいいと思うんだよ、俺は。俺もこれでもレイドも何もなし。
[02:08:10.480] これでいいと思うんだよな。
[02:08:13.000] これでくないか
[02:08:14.880] 配信なんて1人でやればよくないか。
[02:08:17.920] お疲れね。お疲れちゃん。あ、
[02:08:20.159] MDX。
[02:08:20.760] あのさ、俺明日、明日さ、発送するから。うん。リスナーお前らだけで十分だぜ。お前らだけで十分だぜ。ありがとな。
[02:08:29.320] MD
[02:08:29.599] さん、明日送る。明日するね。あれ、あの、
[02:08:34.040] お前らだけで十分だよ。
[02:08:38.440] わかりました。
[02:08:42.760] もうお前らだけでばいいよ。
[02:08:45.800] 今日は終わりだ。
[02:08:47.239] もっとマイク近づけて。
[02:08:49.000] 何がやねん。
[02:08:50.520] おやすみ。
[02:08:53.000] おやすみ。みんな
[02:08:54.960] ピース
[02:08:55.400] 愛してるぜ。
[02:09:02.320] お休み。
[02:09:03.840] さよなら。
[02:09:05.639] 耳った。[笑い]
[02:09:08.239] はい。お疲れちゃん。
