[00:00:29.720] ສ
[03:41:01.199] ね。
[03:41:02.840] かいるね。被る、被いてる、
[03:41:06.120] かいるよ。今よ。笑。
[03:41:08.880] かいますよ、今ね。
[03:41:12.760] 本当にね、本当に死みたいなお跡がよろしいよで。これ歌舞伎じゃねえよ。これ落語だよな。それ
[03:41:22.120] 楽しいね。
[03:41:23.159] ね、なんか配信頼気持ちいい。やっぱり剥がれの鞭なんだ。ここのリックス上がるよねとか言ってみよう。ボスだ。お後はよろしくないのよ。
[03:41:35.399] ボスだね。これ行けるかな?いや、俺回復あれだ。あれ?買ってこよう。買ってこよ。
[03:41:41.520] 買ってこよ。武器防具買ってこよう。やっぱりやっぱ防具よ。ランんなまんま。いや、このもう
[03:41:54.319] 3匹敵出てきた時にこれもう
[03:41:57.960] 行けないけないけない。さっきやばかったもん。今俺の装備まだあれだからね。
[03:42:04.439] まだ俺の装備これ鋼の鞭
[03:42:06.319] 4400
[03:42:07.040] 円いきなり貯めるのにめっちゃ時間かけたから川の盾と木の防なんだ。まだ
[03:42:11.920] 自分を信じて
[03:42:13.600] さすがに無理だから買い物行くついでにちょっとでもこの辺探検して樽とか開けてなんか装備品とかあればいいねえかな。
[03:42:29.880] 勇者まだ木の棒。
[03:42:31.359] うん。木の帽子。木の帽子。
[03:42:33.560] すげ。
[03:42:34.159] 無理だよ。別にあの人生プレイじゃないからさ。いいんだけどさ。
[03:42:43.479] せア
[03:42:46.439] いやもうめっちゃ強いんだって。この骸骨が
[03:42:50.880] 30度か食らうんだぜ。
[03:42:53.560] さすがにこれは痛い。入れとして帰っちゃうか。
[03:43:00.199] 1500円あるしな。
[03:43:02.680] 1
[03:43:02.840] 回帰ります。ダンジョンの待ちだろ。この骸骨
[03:43:11.199] やばいよな。何思い出って?しかし何も思い出せなかった。悲しい。え、何?何これ?何これ?思い出っていうコマンド。何も思い出くなかった。
[03:43:25.600] 攻めるべきですわ。
[03:43:26.680] 何これ?何の悲しい思い出?しかし何も思い出せなかった。そんなことないだろ。やべ、決めラんもねえよ。
[03:43:41.199] 帰れるやつじゃないの?
[03:43:43.199] ああ、思い出すんか。
[03:43:45.120] 記憶にない。
[03:43:47.520] 一切記憶にございませ。
[03:43:49.560] の思い出とか
[03:43:51.479] 思い出せない方がいい。
[03:43:52.880] 思い出せ。でもさ、もうインドの思い出ないんだよね。
[03:43:57.080] インドの思い出ねえんだよな。なんか配信したら喋ることあんなと思ったけど
[03:44:05.840] ないんだな。それが
[03:44:06.960] インドで1番
[03:44:07.920] あれ栃木だからね。あれ、あのヤンキー。
[03:44:10.560] もうそれさっきも話した。それチキンな。
[03:44:15.960] 1
[03:44:16.120] 番うめえのタンドリーチキンだよ。カレーかったわ。
[03:44:19.680] それはごめん。笑。
[03:44:22.319] タリーチンめっちゃうかったから。
[03:44:27.359] 帰ってすぐ配信しないから忘れちったよ。
[03:44:30.560] いいな。タンドリーチキン
[03:44:32.040] めちゃめちゃうまいよ。インドのタンドリーチキンだ。腹壊すけどなった料理は
[03:44:36.960] 1
[03:44:37.120] 番腹痛くなった。いや、タンドリーチキンかな。いや、でもカレーかな。
[03:44:40.680] タリーチキンはマジで美味しいのか?
[03:44:43.279] カレーとタンドリーチキン一緒に食ったら腹壊したね、次の日。
[03:44:48.359] ていうか、まず1
[03:44:49.800] 回なんか会社の人たちと一緒に
[03:44:52.399] 1
[03:44:52.560] 番美しくなった日本で食べてたものは?
[03:44:55.120] 会社の1
[03:44:55.479] 番美しくなった日本で食べたもの。ええ、でもね、
[03:45:01.680] あのね、ほとんどのものがうちの会社が撮ったホテルが日本人ホテルだったからホテルの食事は日本色だったんだよ。だからね、なんか日本色が恋しくはなんなかったんだよね。日本色クエストから。
[03:45:18.439] でも帰ってきて次の日帰ってきて次の日にラーメン次郎食いに行ったね。やっぱあれは日本でしか食えねえからめっちゃうまかった。しびれるぐらいうまかった。脳みそに直通
[03:45:32.439] 笑笑次郎笑笑
[03:45:34.800] 自郎うまかったね。並び並んで食ったね。
[03:45:39.000] なんかあっちでラーメンあるんだけど、
[03:45:42.080] なんかね、麺がね、やっぱ日本のラーメン
[03:45:45.800] じゃないんだよね。そうめみたいなもう
[03:45:48.479] ブチブチちぎれて美味しくねえんだよ。
[03:45:51.560] スープとかはラーメンなんだけど
[03:45:54.880] 腰がないんだよね。やっぱり
[03:45:58.359] やはりの味ばかりもないですよね。味はね
[03:46:02.080] 、そんなんだけど。
[03:46:09.159] 賢さのため防具ってどこで買うんだよ。
[03:46:15.840] そのインド料理屋に行って腹壊したのが
[03:46:19.520] まず会社の人たちと一緒に4人で1番最初
[03:46:23.600] そのインドリオリア行こうぜつってうちの
[03:46:26.800] ホテルから歩いて10分ぐらいのとこに
[03:46:28.560] あるインドリオリアに行ったのでそこ行っ
[03:46:31.560] てまず何頼もっかってなったんだけど
[03:46:36.239] そん時あんま腹減ってなくてちょっと
[03:46:37.880] タンドリーチキン食ってみようぜって食っ
[03:46:40.080] たらタンドリーチキン4人前みたいな感じ
[03:46:43.640] で頼んだらま人さにタ取りチキンが出てき
[03:46:46.479] てで、ま、何個ぐらいあったんかな。割と
[03:46:50.520] その大きめなあのさ、なんだっけ?あれ
[03:46:56.439] 、あの
[03:46:59.319] ケンタッキーのさ、ドラム、ドラムって
[03:47:01.479] 言うんだっけ?あの足じゃない、足じゃ
[03:47:03.880] ないところあるやん。足じゃない方ぐらい
[03:47:07.640] のやつが56個乗ってて、あ、これで4人
[03:47:10.439] 前なんだみたいな感じで。
[03:47:12.800] で、それ食べて、ま、
[03:47:14.399] 1人1個とか1
[03:47:15.479] 個半ぐらい食べて、めっちゃうまかったんだよ。で、めっちゃうまかったから、あ、俺
[03:47:19.479] 1人でも来ようと思って、
[03:47:21.680] 次の日1人で行ったんよ。
[03:47:24.640] 1
[03:47:24.800] 人で行って、で、その、あ、ジョさん、どうもこんばんは。女子さんどうもこんばんは。こんばんは。
[03:47:30.359] 帰ってきました。チまゲームが。で、
[03:47:33.640] あのなんだっけ?そのタンドリーチキ
[03:47:39.080] 1人前頼んだんだよ。
[03:47:41.520] で、料金もその時の
[03:47:43.720] 1/4
[03:47:44.479] になったのになのになんでか知んないけどその前の日と同じ量が出てきてえ、これ
[03:47:51.080] 4人前じゃねえのみたいな。
[03:47:53.080] 4人前と同じ量が
[03:47:55.680] 出てきてご
[03:47:57.720] で俺さ、そんなん
[03:47:59.159] わかんねえから一緒にカレーも頼んでるわけよ。カレーとタンドリーチキン食べようと思って。
[03:48:03.880] でも山盛のタントリーチキンと
[03:48:07.319] 1
[03:48:07.560] 人前のカレー食ったらもう腹次時々バカ痛くなってバカ痛くなったね。いくらうまくてもさ。
[03:48:19.960] 笑笑
[03:48:20.600] そんなにいらねえよ。
[03:48:21.560] 笑笑デブよ食うな。持ち帰れたらな。
[03:48:26.359] で、しかも値段めっちゃ安いんだよ。
[03:48:29.279] その山盛のタンドリーチキンで20なんル
[03:48:37.000] だ?山盛のタンドリーチキン多分400
[03:48:40.720] ルピー380ルピーなんだよ。で1ル
[03:48:44.359] 1ル10え16円1.6円だから
[03:48:49.120] 笑
[03:48:50.000] ま400ルピーだとしたら1.6倍だから
[03:48:53.680] ま700円ぐらいかめっちゃ安いんだよね
[03:48:56.680] 。めっちゃ山盛りだぜ。700円ぐらいで
[03:49:00.800] カレー1杯300いくらとか円に直すとね
[03:49:04.800] 。
[03:49:06.800] で、そこ行きつけ、行き付けというかそこ
[03:49:09.840] しかないから何回か通ってたんだけど。
[03:49:12.720] そう、その2日目まで2回目まではナイフ
[03:49:17.000] とフォークが出てきたんよ。3回目行っ
[03:49:19.600] たらもうその店員と仲いいからもう毎回
[03:49:22.840] 同じやつがいるんだけどあいつはもうケム
[03:49:26.199] ジョンの写真キムジョンダムあの息子の方
[03:49:29.199] の写真指さゆゆとか言って笑ってくる
[03:49:33.439] ぐらい仲良かったんだけどお前本当
[03:49:34.800] ぶっ飛ばすぞって日本語言ったんだけど
[03:49:36.479] お前マジぶっ飛ばすかなって言ったんだ
[03:49:38.120] けどもうさ顔
[03:49:41.760] も3回目ぐらいになったらもうなんか
[03:49:44.439] ナイフとフォークが出てこなくて出て
[03:49:47.600] こなくで、手で食ったの。
[03:49:53.279] 味はうまいんだよな。ただ本当体に合わ
[03:49:56.000] ないんだよね。日本人の体が受け付けれん
[03:49:58.399] だよな。
[03:50:01.080] めっちゃ防御力上がりますやん。めっちゃ
[03:50:04.199] 上がりますやん。
[03:50:08.880] え、ターバン。あとなんか上がんのか?
[03:50:11.800] こんなもんだな。めっちゃ防御力上がった
[03:50:14.040] し。
[03:50:15.920] これで勝つる。
[03:50:21.520] もうキメラの翼ないよ。キメラの翼もう
[03:50:24.520] ないよ。
[03:50:30.080] インド人めちゃくちゃ
[03:50:31.720] 喋りかけてくるよ。うん。
[03:50:37.800] ま、よかれと思ってんだろ。帰ってこれて
[03:50:40.439] よかった。笑おり
[03:50:43.199] だ。
[03:50:47.159] あれ?ここ?あ、ここか。あ、ここでいいんだよね。ここだよね。
[03:50:57.159] 写真撮ってくれとかあった。
[03:50:59.600] あのさ、そう、ジンに行ってさ、で、裸でジン歩き回んだよって言ったじゃん。で、裸で陣歩いてたらさ、
[03:51:10.920] なんか親子連れのさ、巨人ってすごい話してく。
[03:51:14.800] あ、めっちゃ話しかけてくる。
[03:51:17.199] あの親子連れ
[03:51:19.439] 子供連れた若いインド人の夫婦に話しかけ
[03:51:22.560] られて写真撮ってくれって言うんだよ。だ
[03:51:24.960] からそのジ員だったから俺はそのお母さん
[03:51:28.760] が赤ちゃんでいてさ、でお父さんがいて
[03:51:31.600] 写真撮ってくれっていから俺に写真撮って
[03:51:33.520] 欲しいのかと思ってあオッケーつって
[03:51:36.080] さやったらさ違う違う違う違うみたいな
[03:51:37.760] で赤ちゃん渡されてなんかしん
[03:51:39.520] だけど俺赤ちゃんと一緒に写真取ったんだ
[03:51:40.960] 俺意味わかんなくねえな別に何もご利ない
[03:51:46.040] けどみたいな笑笑
[03:51:49.760] 赤ちゃんギんなきね赤ちゃんう
[03:51:54.279] と
[03:51:54.439] が言ってるの俺が相手ええみたいなお前日本人だろみたいな写真撮ってくれよみたいな感じなん笑
[03:52:02.880] あいつ意味わかんねえよなあいつらなルール覚えてやった
[03:52:06.120] 攻合士買ったんじゃない笑
[03:52:08.319] うん
[03:52:08.920] やっぱしかも太ってるからやっぱさった
[03:52:12.720] そもうあれじゃねえかけわっかやんどうして自由に機会があんだよつって教えはどうなってんだは
[03:52:24.000] ジーンはもう基本裸なんだよ。で、せ
[03:52:28.199] 俺ちょうど行ったの11月、10
[03:52:31.120] 月後半でちょうどインドって浮で雨めっちゃ降ってんのね。
[03:52:35.640] 良かったやん。笑
[03:52:36.800] で雨めっちゃ降ってる中裸なんだよ。で、なんか水けが悪いからさ、そん時あんま雨降ってなかったんだけど、なんかめっちゃ足びしょびしょで、で、なんかさ、汚ねえんだよ。水溜まりもみんな裸だから。
[03:52:53.399] ちょ、本当なんか俺結構そういうの気にするのね。結構人んちのお母さんが握ったおにぎりとか食えないタイプだからさ。いや、この水溜まり絶対汚いですやんて思いながらさ、
[03:53:07.880] あれしんどかったなあなんか。うわ、これ絶対足の裏汚ねえじゃんみたいな。あ、なんだっけそれ?あのジョイさんのやつ。
[03:53:15.800] インドからね、送られてくる書類って未だに泥ついてるよ。
[03:53:19.560] いや、まジそうだろ。軽い結か。笑。
[03:53:23.479] 絶対汚い。せ
[03:53:25.760] ジョイスさんが言ってるやつ。俺が前開けたやつ。あれ何だっけな?マスカットだかマスキットだかなんだかね。あれはインドのやつじゃないんだよ。あれはスリランカのお菓子なんだよ。うちの会場にいいんだ。スリランカ人がスリーランカったからつってなんか
[03:53:40.520] マスケット
[03:53:41.439] マスケットかな?あれ確か当分
[03:53:44.960] 70%ぐらいだね。あれもうほぼ砂糖だ。
[03:53:47.640] Xの名前にしてるやつな。
[03:53:49.720] 笑。あ、そうそうそうそうそう。待って。ブルーメランあ。種食おこう。
[03:53:56.680] 笑笑。
[03:53:57.680] スリランか人いいやつ多い。
[03:53:59.720] スリランかい。いい。うん。いい。いいやつ多いよ。優しい。優しい。真面目だしね。ブーメランってこれさ。装備。
[03:54:10.120] ママスケットは銃だ。笑。
[03:54:12.439] いや、確かマスケットっていうお菓子だったと思うんだけど違うかな?うん。
[03:54:21.239] ア
[03:54:25.120] 以上にカレーが辛いすりランか。
[03:54:27.960] へえ。なんかでもさ、
[03:54:32.520] こんばんは。
[03:54:33.520] あ、なさんこんばんは。久しぶり。ならちゃんこんばんは。帰ってきましたわ。やっぱりドラクエなんよな。
[03:54:43.080] あれ、どこ行けばいいんだ、これ?え、あれどこ行くの?これ
[03:54:47.960] めっちゃ久しぶりだ。
[03:54:49.600] 半年やってなかったからね。早いもんで半年もやってなかったよ。
[03:54:57.800] でもなんか別に半年休んだからって特に何もないね。
[03:55:03.399] 別半年前と変わらない配信をしているな。でもこれでしょ。やっぱチマゲームの配信ってこうでしょ。
[03:55:13.600] いや、宝ありません。
[03:55:17.720] 稼いだけ。ま、だけインド行って稼いだけどね。日刀
[03:55:24.000] 1日1万だから最高だろ。
[03:55:27.399] 安心感あるね。73。
[03:55:29.680] そうなんですよね。
[03:55:31.239] ごめん。ちゃまさんと料理て。
[03:55:33.720] み、みんなが求めてたチまゲームが帰ってきましたよ。
[03:55:39.199] あの、もうね、なちゃんあれだよ。もう、あの、から、あの、なんてろ、体と心を削る配信はもうやめよ。もう俺はもう配信者みんなに言ってきたい。もう耐久配信とかやめよ。
[03:55:52.920] 1日8時間ねえよ。
[03:55:56.439] もう配信やめてめっちゃ肌綺麗になったんだ、俺。
[03:55:59.960] 笑笑。
[03:56:00.479] 肌の調子がいいこと。いいこと。ね、寝な。しっかり寝よ。笑。
[03:56:07.600] 1日8
[03:56:08.239] 時間ねえよ。もう手のひらもう何回も言ってっけどさ、配信やめてまず
[03:56:14.239] 時間睡眠。
[03:56:15.159] いや、マジで
[03:56:16.080] 睡眠大事。
[03:56:17.000] 配信やめてまず何実感したかってのひが綺麗になったのよ。もう手のひの皮ボロボロやってんもう寝なすぎて。
[03:56:29.720] だって俺や、前回ってか前やってた時なんか
[03:56:32.159] 1日4時間
[03:56:33.040] 睡眠だからね。配信やってたら死ぬって。
[03:56:39.120] 2時までさ、平日配信やってさ、
[03:56:41.640] 3時に寝てさ、7
[03:56:43.319] 時前に起きて仕事行って
[03:56:46.159] そらぶっ壊れるて。この半年は
[03:56:50.840] やもんな。
[03:56:52.159] そう、この半年はね、もうその、そのループから抜け出すためにまずね、そう、そのね、配信やめればじゃあ
[03:57:03.560] それを抜け出せるのかってそうじゃなくて、もう
[03:57:06.560] 5
[03:57:06.720] 年間それでやってたからもう寝れないんだよね。寝れなくてさ、配信やめても
[03:57:12.239] 1ヶ月ぐらいはもう2
[03:57:13.640] 時とかまで起きちゃうんだよ。
[03:57:15.520] もう寝れなくて夜。まずちゃんと夜眠くなる体を目指そうと思って。サイクルは変えにくいもんね。
[03:57:23.560] そう。もうだ今日もう本当あともうちょっとで配信やめるからね。寝るから俺申し訳ないけど寝ますから。俺の配信さあれなんだよ。深夜勢が多いからさ。
[03:57:36.279] 初めまして。
[03:57:38.000] おさらちゃんこんばんは。久しぶり。初めまして。どうもちゃまゲームです。
[03:57:43.359] 祝しとやらせていただいてます。
[03:57:46.399] でも残念ながら今日12
[03:57:47.560] 時に終わって寝ますので私は
[03:57:49.720] え
[03:57:50.680] 寝るよ12時で当たり前だろで明日
[03:57:53.760] 8時に起きんねん最高やぞ
[03:57:56.600] もう4時間もやってるからよき
[03:57:58.840] もうええて4時間もやればよし
[03:58:01.840] 1時間あ
[03:58:02.600] もうあのあれだよ本当にもうもうほんま耐久とかあ
[03:58:10.159] 寝よみんなまあでも何回やってた
[03:58:14.920] なって戻ってきたの。
[03:58:18.040] もう健康1
[03:58:19.159] 番。もう不健康がね、かっこいい時代はもう終わり。健康が
[03:58:24.439] 1番よ。1日2L水飲もう。
[03:58:29.159] 1日2L水飲んで朝起きたら
[03:58:33.040] 1時間散歩行こう。
[03:58:34.880] ちょっと新れて帰ってきてない。じゃあ
[03:58:38.680] Kチャンネルの手ボロボロなんじゃねか。
[03:58:41.120] いや、Kチャンネルはね、違う。K
[03:58:43.239] チャンネルはあれはいでも手したよな。いや、わかんないけど。いや、もうわかんない。
[03:58:48.520] Kチャンネル、Kチャンネルはさ、
[03:58:51.800] たら左だろ
[03:58:53.479] だってさね。いや、わかんない。仕事してんのかな?今仕事してんのかな?
[03:58:58.880] 特殊なてるよ。
[03:59:00.680] わかわかんないけど寝れるから。彼は
[03:59:06.680] 修要枠
[03:59:08.520] までも70何時間寝ないってやばいよ。
[03:59:10.880] あの人
[03:59:11.760] 朝散歩夜の寝つき良くなりますよね。
[03:59:14.359] めっちゃいい。朝散歩はいいよ。おほほほ。こんなところで人間がいるからまずさかとは思いましたが天で弱ちやつでしたね。ここまでか。ほ、私の魔法で消し済みになりなさい。の声。
[03:59:33.040] やっぱこれもう1時間やっぱ1日8
[03:59:34.840] 時間寝るとこの
[03:59:36.600] 1時間1日8
[03:59:37.640] 時間寝るとこのね、精量が出ますからやっぱ。
[03:59:40.640] アフレコにもなんですか?お前はこなこも
[03:59:43.920] 全然違うでしょ。全然違うから。もう俺
[03:59:47.359] あの配信休む前の俺だったら読んでない
[03:59:50.239] からね。ここもうパパパッとボタン連打し
[03:59:52.239] てね。声優です。ふん。雑魚が何匹が同じ
[03:59:56.359] こと。まずはお前消しめにしてああげ
[03:59:58.920] ましょう。ちょっと役者行けるんじゃない
[04:00:02.319] でしょ。
[04:00:04.120] 寝ましょう。だから俺は言いたい。
[04:00:10.239] これさすがに魔ホトーン入んねえよな。渡辺魔ホトーン入んないよね。多分ま、ここはもうーん。力ためはやっぱ力ためなん。
[04:00:37.840] やっぱ力ためなん?
[04:00:47.560] これでどうだ?
[04:00:48.560] たださ、これさ、力待って。これさ、力ためやって殴んのとさ、
[04:00:54.600] 2回殴るんだったらどっちのがいいんだ?
[04:00:57.319] せア
[04:00:58.359] おれ。
[04:01:01.199] ちょ、待って。死ぬ、死ぬ、死ぬ、死ぬ、死ぬ、死ぬ。危ない、危ない、危ない、危ないよ。
[04:01:05.720] 危ないよ。あれみためなんよ。
[04:01:14.560] 一旦ここで2
[04:01:16.159] 回ぐらい回復入れといて。やっぱ力ためなでついよね。これやっぱみんな言ってたけどむずいよ。自理品すぎる。もう
[04:01:33.319] 1回回復入れちゃおうか。
[04:01:35.720] まだ
[04:01:36.680] え、これあれだよな。力ためやって殴った方がコスパいいよね。
[04:01:42.880] あ、そんなことねえぞ。そんなことなくね?
[04:01:47.199] 1回殴って50
[04:01:48.319] 効くんだったら力多分いらねえじゃん。
[04:01:51.920] なんやねん。それ力ためいらないじゃん。
[04:01:58.199] コスパ笑。
[04:02:00.560] コスパ悪いんや。
[04:02:01.439] パチパチ。
[04:02:02.880] ただMP消費してるだけやったの
[04:02:05.199] ね。なんで倒したまずいのこれ。はい。レベル
[04:02:10.239] 14でありんす。めっちゃ
[04:02:13.880] HP
[04:02:14.279] 伸びるやん。ああ、覚えちゃった。この力まさか勇者。
[04:02:27.840] たえ、お前が勇者だとしても導きの予言を
[04:02:30.760] してくれれるオラ姫は我らの手のうちよ。
[04:02:35.080] お前は決して今を竜王様の元へは
[04:02:37.640] たどり着けまい。ほほほ
[04:02:41.960] 。
[04:02:52.239] なんで
[04:02:53.159] 怖色抜群
[04:02:54.960] 怖色抜群だろ。ありがとうございます。
[04:02:56.880] おかげで助かりました。
[04:03:01.080] ちゃまさん本当に悪役の声がうくなったね。
[04:03:05.920] 他の声もうまいだろうな。声優って呼んでくれ。大塚放中って呼んでくれ。俺をかしがおいらを心配してう。おかしを元気つけようと思ったのに逆に心配して帰ぺ。
[04:03:21.439] ああ、そもそもおいらがここに来た理由な
[04:03:23.080] んですが、おしらが盗賊の限っていうお宝
[04:03:25.279] を盗まれてちょっと落ち込んでたからこの
[04:03:27.920] 洞窟で金目のもんでも見つけて持ち帰っ
[04:03:30.040] たらおかしらも喜ぶんじゃないかなと思っ
[04:03:32.199] て。でも結局危険な目にあって面倒かけ
[04:03:35.760] ちまって世話はないっすね。
[04:03:40.399] それじゃおいらおかしらんのところへ戻り
[04:03:41.880] ます。ありがとうございました。
[04:03:45.560] これにて一見落着ともう人間たち行ったかな?何し、まだ
[04:03:52.359] 1
[04:03:52.439] 人残ってる。なんだ?なんか精霊がいるとかなんとか。
[04:04:04.199] この桜吹雪が見えないのかってやらないのか?
[04:04:07.359] 何それ?何それ?俺の知らない。妖精でか。思ったよりでか。
[04:04:16.560] 見つかった。
[04:04:18.040] 可愛い。
[04:04:19.880] 東山の捕まったら
[04:04:22.840] あ、東山の銀さん。
[04:04:28.000] 待って。この人さっきの悪い魔物を倒してくれたし。
[04:04:32.399] 売り払うよ。お前らを捕まえていないよ。
[04:04:35.760] ドバイでヤコースが
[04:04:38.600] ごめんな。若くて。
[04:04:39.800] ありがとう。私たちさっきの魔物に狙われていたの。
[04:04:44.560] ふん。
[04:04:45.000] だからあなたが倒してくれて助かったわ。あなた名前は?
[04:04:52.040] ジャマゲームと申します。
[04:04:57.920] なるほど。あなたはこの世界をなんとか救いたいのね。そのために精霊ルビス様を召喚する方法を知りたいと。
[04:05:08.239] うん。
[04:05:13.120] 分かった。
[04:05:13.600] 人間の体に虫の羽生えてるのよく考えるよな。
[04:05:19.359] ちょっとだけ特別に教えてあげるわ。
[04:05:22.080] 虫が一番嫌いやがなわ。多分そこまで変わらんし。に信じすぎじゃない?
[04:05:29.920] 山の銀か知らんくて信用ならないのは私だって分かってるわよ。けどこの世界が弓に覆われちゃったら妖精だって生きていられないのよ。
[04:05:43.600] だから協力するってこと。
[04:05:48.520] そう、そう。協力の虫で
[04:05:50.720] 協力というなの利用。
[04:05:52.920] 魔物と戦えるこの人にならあの件も頼めそうだし。
[04:05:56.479] いや、そんなでかい虫はいないけど。
[04:05:58.560] あ、確かに。
[04:06:00.080] なんか
[04:06:00.720] さすがむ。
[04:06:01.720] ちっちゃいムみたいのがめっちゃいるのよ。
[04:06:05.800] 名前わかんねえんだけど。
[04:06:06.840] なんかこんくらいの
[04:06:08.080] ルビス様はあれ
[04:06:09.080] ちっちゃいムみたいのがどこ行ってもめちゃくちゃいるんだよね。
[04:06:13.359] あれ何なんだろうな。あの虫
[04:06:14.840] きつい。
[04:06:15.680] そこは遠い遠い世界で簡単には読み戻んだってさ。
[04:06:21.600] 私たちの族長様は特別な手段を考え出してルビス様をしようと犬がやばい。犬めちゃくちゃいるから。犬めちゃくちゃいいてそれ入って
[04:06:32.880] 噛まれたらアウトだからね。
[04:06:34.319] 竜王の手下が襲ってきて族長様は行方不明になってしまった。
[04:06:38.640] で、なんかしんないけど夜犬って
[04:06:40.319] 私たちは長様こ
[04:06:43.080] 怖いイメージあるやん。
[04:06:44.080] 東の方にいるドア付属ならみちょっと悲知ってるかもしれない。
[04:06:50.399] なんかなんかみんなちょっと悲しそうな顔して犬僕たちじゃとてもたどり着けそうってない。やばくない?
[04:06:57.239] ルビー様の召喚方法を知ってい長様だけ。
[04:07:02.040] おい、ごめん。全然話聞てなかった。
[04:07:03.439] 私たちに変わって族長様を探し出してくれない?
[04:07:06.720] くんって感じ。ほ、本当にそんな感じ。なんかみんなしょぼンとしてなんかガリガリでさ。
[04:07:12.880] で、別になんかさ、襲ってくるとかでもないのよ。なんか別になんかその辺にいるだけ近寄ってこないし。別にあっちも何?俗長さんも探し出してくれない?まあ、可愛い子ちゃんの頼みだったらいいぜ。
[04:07:28.479] ありがとう。何か手がかりが分かったら教えてな。
[04:07:32.680] 私たちのが知ってるはずだ。餌もらえると思っ
[04:07:38.239] 僕たちはこれでわっこや。
[04:07:41.399] 虫の羽生えてるのに可愛いの。
[04:07:44.720] うん。目つぶって揉んだら一緒でしょ。なんと死のえ、死の組み飾り。ゾンビ絶対呪われてますやん、こんなん。守備力
[04:08:01.399] 5
[04:08:03.119] 歩くことに。いや、もうぜ、やできないん。
[04:08:10.439] 何?
[04:08:14.880] あ、とりあえず戻りますか。じゃあ
[04:08:25.040] ドロル
[04:08:27.119] とんでもない敵やな、これ。
[04:08:38.159] ブンブンブンブンブ
[04:08:39.680] え、どうしよっかな?あれ使っちゃおっか
[04:08:41.119] な?
[04:08:42.800] リレミト使っちゃおっかな?どうしよっか
[04:08:45.600] な?いや、でもレベル上げしたいしな。
[04:08:47.640] 歩いてくか。
[04:08:58.560] いや、敵強い。何も食らうの?せ
[04:09:05.520] れ
[04:09:08.840] せや。
[04:09:14.680] なんか久々にもう
[04:09:16.279] 4
[04:09:16.479] 時間もゲームやってる。これほぼ毎日やってさんだもんな。
[04:09:23.479] なんかね、今ね、半年ぶりに配信やってけど、やったけど配信で疲れるわ。なんかすげえ疲れた。今日目をすぐ
[04:09:38.800] ようこれ仕事終わりにやってたよな。ちょっとここクリアしたら終わりにしよっかな。
[04:09:51.760] 今日はな、
[04:09:52.560] ようやってますわ。体麻痺してたのを何年も続けたら
[04:09:57.359] そう。あのね、これ本当あるあるなんだけどね。
[04:10:00.960] あのまず脳みそちゃんと寝るようになるんじゃない?ちゃんと寝るようになってからがきついんだよね。
[04:10:16.040] 配信やってなかった時って寝なくて脳が
[04:10:19.159] 麻痺して疲労も感じてなかったのよ。だ
[04:10:22.479] ちゃんと寝るようになるとまず疲労を感じ
[04:10:26.279] られるぐらいまで回復すんの。そこからが
[04:10:29.239] めっちゃきつくて俺配信休憩し出して
[04:10:35.399] 1週間ぐらいかな?2週間ぐらいし
[04:10:37.680] てめっちゃもう配信やないのに昼間眠くて
[04:10:44.000] なんかねってよくできてなと思ったね。
[04:10:51.399] 勝って
[04:10:54.880] 今まで抱えてた負債をなんかこう一気にこうあドキスありがたい。結局ドキス買ってでしょ。
[04:11:08.279] 何とんの?
[04:11:30.840] これ助けてやったんだから早く鍵横さんか
[04:11:33.000] い
[04:11:35.800] おい、もしかしてさっきの人が人をさっき
[04:11:37.760] のが人を惑わす妖精ってやつか?
[04:11:50.080] こいつのこと助けてくれてありがとうよ。
[04:11:51.800] オンに切るぜ。
[04:11:54.319] ほら、約束してた盗賊の鍵だ。受け取れ。
[04:11:58.239] あらす。これもうあれじゃね?あの最初の
[04:12:03.000] 城のさ、開けれんじゃね?ご先祖様の弟子
[04:12:06.920] の子孫はいえ、もはや俺の弟子みたいな
[04:12:09.399] もんだ。
[04:12:11.399] もし困ったことがあったらいつでも俺様に
[04:12:13.040] 行ってくれよな。
[04:12:17.080] あんたのこと忘れねえよ。じゃあな。
[04:12:20.239] え、これで終わりなんだか。あんた何?
[04:12:23.800] なんだ?最後のあいつ。
[04:12:26.960] オー。この世界には鍵にかかった扉や。
[04:12:29.640] えー、宝箱があります。開けるためには鍵
[04:12:32.040] が必要です。盗賊の鍵は赤い扉を開ける
[04:12:34.359] ことができますと。ふう。えー、かな。
[04:12:38.920] この次何やればいいの?ああ、
[04:12:44.520] 大陸の東側を探索してみよう。ほえ、
[04:12:48.239] ちょっとさ、戻り
[04:12:51.000] ませんかと。ルーラ覚えてたよな。おわ、
[04:12:54.600] ルーラ覚えてる。え、ル、え、ルーラって
[04:12:57.199] 今MP消費0なん?
[04:13:00.159] 甘いなあ。
[04:13:02.560] これだって
[04:13:05.720] あのファミコンの時なんかさルーラーの
[04:13:09.439] MP消費8だったよな。8だか16
[04:13:13.880] だかめっちゃ使ったんだよ。服8よな。8
[04:13:17.680] だよな。8それは絶対残しとかなきゃいけ
[04:13:20.880] ないみたいな感じだったもな。今0か。
[04:13:26.119] あんまり簡単になるすぎるのもな。
